"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.876307550E-1,-7.225999832E-1,-1.290199995E0,1.583499908E0
6.074823170E-1,1.421899915E0,-1.449999958E-1,8.224999905E-1
6.273338800E-1,2.637599945E0,-3.515000045E-1,-3.824999928E-1
6.471870050E-1,1.715899944E0,-8.995999694E-1,-2.210999876E-1
6.670401300E-1,-4.132999778E-1,-2.173500061E0,-8.697999716E-1
6.868932550E-1,-1.653599977E0,-2.778899908E0,-2.026999891E-1
7.067448170E-1,-1.574199915E0,-2.641899824E0,2.546599865E0
7.265995050E-1,-2.638799906E0,-2.687500000E0,4.507599831E0
7.464510670E-1,-4.672899723E0,-3.003799915E0,6.696099758E0
7.663041920E-1,-6.969099998E0,-3.439499855E0,8.269999504E0
7.861557550E-1,-3.780499935E0,-2.355299950E0,4.031399727E0
8.060088800E-1,-3.309700012E0,-1.636899948E0,5.394000053E0
8.258604420E-1,-4.223999977E0,-4.204499722E0,5.025899887E0
8.457135670E-1,-6.139899731E0,-4.851999760E0,2.190099955E0
8.655666920E-1,-6.752500057E0,-4.259200096E0,2.082099915E0
8.854182550E-1,-3.144199848E0,-2.399399996E0,-4.754999876E-1
9.052713800E-1,-1.348199964E0,-4.573999941E-1,-1.342399955E0
9.251245050E-1,-7.012999654E-1,2.518000007E-1,-4.799000025E-1
9.449760670E-1,-2.041800022E0,3.242999911E-1,-2.086699963E0
9.648291920E-1,-4.409800053E0,-1.107699990E0,-3.550199986E0
9.846823170E-1,-4.004300117E0,-1.519099951E0,-2.093600035E0
1.004535442E0,-3.221099854E0,-6.240000129E-1,4.953999817E-1
1.024387005E0,-1.166899920E0,1.303000003E-1,2.079200029E0
1.044240130E0,5.202000141E-1,4.992999732E-1,2.411399841E0
1.064091692E0,1.141999960E0,9.632999897E-1,1.243600011E0
1.083946380E0,2.720999956E0,1.303499937E0,1.092000008E0
1.103797942E0,5.230999947E0,2.011399984E0,1.895099998E0
1.123651067E0,4.474599838E0,2.007299900E0,-8.137999773E-1
1.143502630E0,2.378799915E0,1.761099935E0,-1.319800019E0
1.163355755E0,-5.279999971E-1,1.140000001E-1,-3.045500040E0
1.183208880E0,-1.189800024E0,-2.109999895E0,-5.834499836E0
1.203068255E0,-1.250299931E0,-1.962199926E0,-5.545700073E0
1.222915130E0,1.457899928E0,-2.061399937E0,-6.886600018E0
1.242766692E0,1.233600020E0,-8.826999664E-1,-3.555699825E0
1.262619817E0,-1.184800029E0,3.539999947E-2,7.895999551E-1
1.282471380E0,-9.672999978E-1,-1.203899980E0,1.636199951E0
1.302324505E0,1.241999984E0,4.759999737E-2,4.317399979E0
1.322177630E0,2.553999901E0,6.803999543E-1,2.606699944E0
1.342029192E0,2.964799881E0,1.639799953E0,3.040799856E0
1.361880755E0,2.677700043E0,1.662699938E0,1.055599928E0
1.381733880E0,3.723199844E0,5.863299847E0,-1.298299909E0
1.401588567E0,1.263000011E0,-2.411099911E0,-2.307399988E0
1.421440130E0,9.090999961E-1,-1.343500018E0,-1.669999957E0
1.441291692E0,-1.264099956E0,-2.599799871E0,-1.054600000E0
1.461146380E0,-1.567899942E0,-2.118999958E0,6.327999830E-1
1.480997942E0,-5.834000111E-1,1.101999953E-1,-1.238999963E-1
1.500849505E0,7.698000073E-1,1.032599926E0,-2.195999920E-1
1.520704192E0,-5.365999937E-1,9.809999913E-2,-6.328999996E-1
1.540555755E0,-1.379999995E0,-7.572000027E-1,1.621599913E0
1.560408880E0,-2.193099976E0,-1.690599918E0,7.500999570E-1
1.580262005E0,-7.277999520E-1,-9.977999926E-1,-3.819999844E-2
1.600115130E0,1.960000023E-2,-1.334399939E0,1.730199933E0
1.619966692E0,5.590999722E-1,-1.767599940E0,1.203599930E0
1.639818255E0,1.681999922E0,-3.586399794E0,1.889699936E0
1.659672942E0,-3.510499954E0,-6.151799679E0,-5.949000120E-1
1.679524505E0,-2.448899984E0,-5.721399784E0,-1.924899936E0
1.699377630E0,-2.823799849E0,-5.275000095E0,-3.276700020E0
1.719229192E0,-4.008500099E0,-4.123799801E0,-3.583799839E0
1.739083880E0,-1.874099970E0,-2.317199945E0,-1.717399955E0
1.758935442E0,-2.049099922E0,-3.847000003E-1,-7.838000059E-1
1.778787005E0,-1.832000017E-1,2.000499964E0,-2.219999954E-2
1.798640130E0,2.490700006E0,2.888399839E0,-1.242999956E-1
1.818493255E0,1.072499990E0,5.013499737E0,-4.050000012E-1
1.838346380E0,2.279700041E0,3.917599916E0,1.881299973E0
1.858197942E0,-2.549999952E-2,-7.152999640E-1,1.192600012E0
1.878051067E0,-7.084999681E-1,-1.926199913E0,1.658399940E0
1.897904192E0,6.965999603E-1,-2.376699924E0,3.671799898E0
1.917755755E0,4.189799786E0,-3.206999898E-1,2.742699862E0
1.937608880E0,4.041500092E0,-1.126099944E0,7.746999860E-1
1.957462005E0,1.025300026E0,-2.260900021E0,5.513799667E0
1.977313567E0,-3.961299896E0,-1.897699952E0,1.748899937E0
1.997166692E0,-4.613299847E0,1.194499969E0,1.055199981E0
2.017019817E0,-1.191299915E0,-3.789999783E-1,3.502999842E-1
2.036871380E0,1.099999994E-1,-3.030900002E0,-2.289199829E0
2.056724505E0,2.917000055E-1,7.784999609E-1,-2.472800016E0
2.076577630E0,2.714299917E0,3.352499962E0,-2.051599979E0
2.096430755E0,1.059100032E0,4.971799850E0,-1.084100008E0
2.116282317E0,4.090999961E-1,4.464999676E0,-2.417999953E-1
2.136135442E0,2.361999989E0,3.230399847E0,-8.466999531E-1
2.155988567E0,3.501399994E0,3.621399879E0,-1.393499970E0
2.175840130E0,2.239599943E0,2.973699808E0,3.366999924E-1
2.195693255E0,3.794699907E0,-3.739999831E-1,3.804399967E0
2.215546380E0,3.731999993E-1,-1.956999898E-1,4.497600079E0
2.235399505E0,-1.178900003E0,-6.412999630E-1,1.498999953E0
2.255251067E0,-1.545399904E0,-9.837999940E-1,-1.245599985E0
2.275104192E0,-1.514599919E0,-2.609999850E-2,-2.370399952E0
2.294957317E0,-2.969999909E-1,9.237999916E-1,-1.553200006E0
2.314808880E0,8.987999558E-1,1.482299924E0,-4.192999899E-1
2.334662005E0,1.136199951E0,-6.244999766E-1,-1.346099973E0
2.354515130E0,1.800499916E0,-4.318399906E0,-3.586699963E0
2.374366692E0,-3.326999843E-1,-7.661099911E0,-2.746999979E0
2.394219817E0,2.319299936E0,-3.520200014E0,-1.437199950E0
2.414072942E0,1.813499928E0,1.552399993E0,-3.003199816E0
2.433924505E0,1.557099938E0,4.124799728E0,-3.652899981E0
2.453777630E0,2.152799845E0,3.584899902E0,-3.726499796E0
2.473630755E0,1.420499921E0,2.524299860E0,-2.304499865E0
2.493482317E0,7.841999531E-1,3.394999802E-1,-3.750999868E-1
2.513335442E0,3.293799877E0,-1.245389938E1,2.320099831E0
2.533188567E0,3.575199842E0,-2.077629852E1,4.661600113E0
2.553041692E0,2.601799965E0,-6.277599812E0,6.693899632E0
2.572894817E0,1.574000001E0,8.290999532E-1,2.402099848E0
2.592746380E0,1.131099939E0,2.327800035E0,-1.807699919E0
2.612599505E0,4.745000005E-1,1.858099937E0,-2.101500034E0
2.632452630E0,-9.871999621E-1,7.609999776E-1,-1.160899997E0
2.652304192E0,-1.754599929E0,3.050999939E-1,-1.706999987E-1
2.672157317E0,-1.709800005E0,1.232999936E-1,4.120999873E-1
2.692010442E0,-1.148299932E0,4.553999901E-1,4.134999812E-1
2.711862005E0,-3.929999769E-1,1.084900022E0,6.545999646E-1
2.731721380E0,2.944000065E-1,1.363099933E0,7.788999677E-1
2.751568255E0,2.703999877E-1,1.048900008E0,5.949999765E-2
2.771419817E0,-4.759999812E-1,3.752000034E-1,-3.077999949E-1
2.791272942E0,-1.368099928E0,-1.746999919E-1,-2.197999954E-1
2.811126067E0,-1.641999960E0,-5.363999605E-1,6.564999819E-1
2.830979192E0,-1.578699946E0,-9.598999619E-1,1.406000018E0
2.850830755E0,-9.456999898E-1,-1.526099920E0,9.128999710E-1
2.870683880E0,2.263999879E-1,-1.735899925E0,-2.665999830E-1
2.890537005E0,1.707199931E0,-3.324100018E0,-1.852999926E-1
2.910388567E0,2.186599970E0,-5.622299671E0,6.834999919E-1
2.930241692E0,9.894999862E-1,-5.915199757E0,-6.319999695E-2
2.950094817E0,6.435999870E-1,-4.476599693E0,-1.036999941E0
2.969946380E0,1.233099937E0,-3.468599796E0,-7.518000007E-1
2.989799505E0,2.315299988E0,-3.605599880E0,-5.467000008E-1
3.009652630E0,3.319499969E0,-3.783699989E0,-1.347899914E0
3.029505755E0,3.238799810E0,-4.894199848E0,-1.920599937E0
3.049357317E0,3.076599836E0,-6.234799862E0,-3.030699968E0
3.069210442E0,-6.674999595E-1,-3.665599823E0,5.519999936E-2
3.089063567E0,-2.632499933E0,-1.886899948E0,1.945400000E0
3.108915130E0,-2.731499910E0,-4.290999770E-1,2.167899847E0
3.128766692E0,-1.899699926E0,2.287999988E-1,1.671999931E0
3.148621380E0,1.099999994E-2,3.820999861E-1,-1.105000004E-1
3.168472942E0,2.110199928E0,5.550999641E-1,-1.539600015E0
3.188326067E0,1.644400001E0,1.493499994E0,-1.861099958E0
3.208177630E0,1.059199929E0,2.665400028E0,-1.035200000E0
3.228030755E0,-1.090000011E-2,3.083599806E0,-9.039999545E-2
3.247883880E0,-1.019199967E0,3.493399858E0,8.649999499E-1
3.267737005E0,-1.162999988E0,3.904500008E0,1.707999945E0
3.287588567E0,-1.054999948E0,4.592799664E0,1.605700016E0
3.307441692E0,-1.541999936E0,5.460899830E0,1.365999937E0
3.327293255E0,-2.533299923E0,6.367799759E0,8.417999744E-1
3.347146380E0,-3.392799854E0,6.354899883E0,2.164999992E-1
3.366999505E0,-3.058300018E0,4.637399673E0,-1.735999882E-1
3.386852630E0,-2.217399836E0,1.495899916E0,8.386999965E-1
3.406704192E0,-5.199999809E-1,-2.758100033E0,3.163899899E0
3.426557317E0,1.201799989E0,-6.616799831E0,5.026599884E0
3.446410442E0,8.299999833E-1,-9.005800247E0,3.930299997E0
3.466262005E0,-1.597399950E0,-6.835499763E0,1.676100016E0
3.486115130E0,-1.604900002E0,-4.535699844E0,1.408999920E0
3.505968255E0,6.586999893E-1,-5.602999687E0,-4.150799751E0
3.525819817E0,4.986499786E0,-9.321199417E0,-4.825799942E0
3.545672942E0,5.310100079E0,-9.138500214E0,-4.364799976E0
3.565526067E0,5.516599655E0,-8.930000067E-1,-2.531800032E0
3.585379192E0,4.859999657E0,5.058000088E0,-2.935899973E0
3.605230755E0,3.291299820E0,6.453099728E0,-2.237999916E0
3.625083880E0,4.183999896E-1,2.380199909E0,-3.537799835E0
3.644937005E0,-2.598899841E0,-3.623699903E0,-3.147599936E0
3.664788567E0,-5.291999817E0,-8.227199554E0,-7.778999805E-1
3.684641692E0,-5.191799641E0,-8.710800171E0,2.096499920E0
3.704494817E0,-4.003699780E0,-6.834899902E0,3.659999847E0
3.724346380E0,-2.434099913E0,-2.944399834E0,4.616600037E0
3.744199505E0,-6.838999987E-1,4.414999783E-1,3.341899872E0
3.764052630E0,8.908999562E-1,1.141499996E0,1.545099974E0
3.783904192E0,2.141199827E0,7.662999630E-1,-7.810999751E-1
3.803757317E0,2.506099939E0,9.590999484E-1,-2.399799824E0
3.823610442E0,1.684799910E0,1.516899943E0,-2.478399992E0
3.843463567E0,-5.658999681E-1,1.478899956E0,-9.570999742E-1
3.863315130E0,-2.079699993E0,9.745000005E-1,3.158999979E-1
3.883168255E0,-2.214400053E0,8.599999547E-2,9.954999685E-1
3.903021380E0,-1.724499941E0,2.499999851E-2,1.148199916E0
3.922874505E0,-1.753000021E-1,4.633999765E-1,1.029399991E0
3.942726067E0,1.245399952E0,5.078999996E-1,1.109200001E0
3.962579192E0,1.793399930E0,-5.159999728E-1,1.365999937E0
3.982432317E0,1.457099915E0,-1.655599952E0,1.635999918E0
4.002283880E0,1.231499910E0,-1.975699902E0,5.949000120E-1
4.022137005E0,1.554099917E0,-1.462299943E0,-6.200999618E-1
4.041990130E0,1.117900014E0,-8.459999561E-1,-1.471899986E0
4.061841692E0,7.735999823E-1,-1.119799972E0,-5.874999762E-1
4.081694817E0,1.103999987E-1,-2.292700052E0,1.489599943E0
4.101546380E0,-2.036000013E0,-4.633100033E0,1.546299934E0
4.121399505E0,-4.143000126E0,-5.508199692E0,1.358000040E-1
4.141252630E0,-4.058399677E0,-5.824399948E0,-1.654699922E0
4.161105755E0,-1.224699974E0,-6.674799919E0,-2.481999874E0
4.180957317E0,3.214200020E0,-5.340300083E0,-2.269899845E0
4.200810442E0,6.509399891E0,-6.195099831E0,-1.361400008E0
4.220663567E0,6.258899689E0,-6.684199810E0,-1.879499912E0
4.240515130E0,5.070099831E0,-4.989199638E0,-1.187799931E0
4.260368255E0,1.723599911E0,-2.732499838E0,5.295999646E-1
4.280221380E0,-1.903899908E0,-1.587399960E0,1.557099938E0
4.300072942E0,-3.974599838E0,-9.301999807E-1,2.267499924E0
4.319926067E0,-3.559099913E0,-6.886999607E-1,1.064100027E0
4.339777630E0,-2.042199850E0,-1.560999900E-1,-1.265900016E0
4.359632317E0,9.269999713E-2,6.629999876E-1,-1.948099971E0
4.379483880E0,1.322600007E0,1.892799973E0,-1.189899921E0
4.399337005E0,1.338899970E0,3.245100021E0,-3.104999959E-1
4.419188567E0,8.984999657E-1,4.166500092E0,3.705999851E-1
4.439043255E0,4.795999825E-1,5.880499840E0,1.120999932E0
4.458894817E0,2.655999959E-1,7.538099766E0,1.466899991E0
4.478747942E0,-1.166000009E0,8.270299911E0,2.565999985E0
4.498599505E0,-4.407499790E0,6.920199871E0,2.975299835E0
4.518452630E0,-5.041599751E0,2.750399828E0,2.052899837E0
4.538305755E0,-3.375999928E0,-1.773999929E-1,1.899199963E0
4.558157317E0,-1.081399918E0,-2.082000017E0,1.694499969E0
4.578010442E0,2.486500025E0,-4.618299961E0,2.068500042E0
4.597862005E0,3.480299950E0,-6.734999657E0,1.666899920E0
4.617715130E0,2.870899916E0,-8.181399345E0,4.695799828E0
4.637568255E0,1.338299990E0,-8.014200211E0,-1.141099930E0
4.657421380E0,5.451900005E0,-1.224179935E1,-1.953599930E0
4.677272942E0,4.917999744E0,-1.443089962E1,-1.718699932E0
4.697126067E0,-1.933799982E0,-4.265100002E0,-3.603699923E0
4.716979192E0,-3.013199806E0,4.285900116E0,-4.935499668E0
4.736830755E0,-2.458699942E0,7.903999805E0,-3.452299833E0
4.756683880E0,-2.588999867E-1,5.675799847E0,-2.316599846E0
4.776537005E0,1.283299923E0,6.060000062E-1,1.110100031E0
4.796390130E0,-1.068799973E0,-4.063600063E0,3.159699917E0
4.816241692E0,-2.664000034E0,-6.725800037E0,3.730199814E0
4.836094817E0,-2.087699890E0,-4.885999680E0,3.652099848E0
4.855947942E0,-5.365999937E-1,-8.782999516E-1,1.884299994E0
4.875801067E0,6.872000098E-1,2.029099941E0,-5.499999970E-3
4.895652630E0,1.360099912E0,2.394399881E0,-5.044999719E-1
4.915505755E0,1.323799968E0,1.535200000E0,8.489999920E-2
4.935358880E0,5.157999992E-1,8.922999501E-1,-2.092999965E-1
4.955215130E0,1.797000021E-1,7.644000053E-1,-5.540999770E-1
4.975063567E0,1.783999950E-1,4.452999830E-1,-3.613999784E-1
4.994916692E0,1.779999956E-2,8.500000089E-2,2.122000009E-1
5.014768255E0,-5.981000066E-1,2.832999825E-1,1.156999990E-1
5.034621380E0,-1.018700004E0,8.679999411E-2,-3.888999820E-1
5.054474505E0,-6.039999723E-1,-1.957999915E-1,-1.402099967E0
5.074326067E0,-1.444000006E-1,-4.178999960E-1,-1.556599975E0
5.094179192E0,2.353999913E-1,-1.148299932E0,-6.226999760E-1
5.114032317E0,3.136000037E-1,-1.469200015E0,8.736999631E-1
5.133885442E0,1.939999871E-2,-1.151399970E0,3.813199997E0
5.153737005E0,8.429999948E-1,-1.894400001E0,5.627899647E0
5.173590130E0,1.202000022E0,-2.769299984E0,3.742199898E0
5.193441692E0,6.189000010E-1,-2.427299976E0,-7.978999615E-1
5.213294817E0,-4.824999869E-1,-2.817800045E0,-3.082700014E0
5.233147942E0,-1.029600024E0,-4.567599773E0,-2.876399994E0
5.253001067E0,-1.543999910E0,-5.304299831E0,-1.962899923E0
5.272852630E0,-1.842099905E0,-3.982599974E0,-6.405999660E-1
5.292704192E0,-3.745999932E-1,-2.875099897E0,-1.114000008E-1
5.312558880E0,2.546999931E0,-2.826599836E0,1.759999990E-1
5.332412005E0,4.762000084E0,-3.481400013E0,-9.691999555E-1
5.352263567E0,5.418299675E0,-4.516299725E0,-1.712700009E0
5.372116692E0,4.732699871E0,-4.069999695E0,-2.319000006E0
5.391969817E0,2.484499931E0,-3.929699898E0,-1.849699974E0
5.411821380E0,-1.088899970E0,-2.373499870E0,2.075999975E-1
5.431674505E0,-2.699499846E0,-1.191100001E0,1.312999964E0
5.451527630E0,-2.654799938E0,6.579999626E-2,1.733699918E0
5.471379192E0,-2.123100042E0,5.228999853E-1,8.256999850E-1
5.491232317E0,-9.406999946E-1,-8.429999650E-2,-1.100999936E-1
5.511085442E0,-2.273999900E-1,-3.775999844E-1,-6.439999938E-1
5.530938567E0,4.790999889E-1,-8.089999855E-2,-8.684999943E-1
5.550790130E0,8.139999509E-1,1.203699946E0,-1.002599955E0
5.570641692E0,8.029999733E-1,2.730299950E0,-3.258000016E-1
5.590496380E0,8.672999740E-1,4.097000122E0,5.471999645E-1
5.610347942E0,4.681999981E-1,5.227499962E0,1.483899951E0
5.630199505E0,-1.090999991E-1,6.084599972E0,1.773499966E0
5.650052630E0,-1.605899930E0,5.880099773E0,1.521799922E0
5.669907317E0,-3.444499969E0,5.371699810E0,9.451999664E-1
5.689758880E0,-4.390199661E0,4.729700089E0,1.442999989E-1
5.709610442E0,-4.011300087E0,3.533900023E0,1.244999990E-1
5.729463567E0,-1.983299971E0,1.077000022E0,1.952099919E0
5.749316692E0,-8.804000020E-1,-2.504199982E0,4.656899929E0
5.769169817E0,-2.276999950E-1,-6.047699928E0,6.464200020E0
5.789021380E0,-5.374999642E-1,-8.331399918E0,5.546799660E0
5.808874505E0,-1.598399997E0,-6.678199768E0,2.676399946E0
5.828726067E0,-1.881699920E0,-4.846399784E0,3.663699865E0
5.848579192E0,-4.176999927E-1,-5.129199982E0,-2.611500025E0
5.868432317E0,2.514699936E0,-7.232999802E0,-3.830499887E0
5.888283880E0,5.255799770E0,-8.898099899E0,-3.259199858E0
5.908137005E0,5.893199921E0,-1.121699929E0,-4.344799995E0
5.927990130E0,3.845199823E0,5.697299957E0,-3.594199896E0
5.947841692E0,9.933999777E-1,5.539700031E0,-5.245999813E0
5.967694817E0,-1.197199941E0,1.182199955E0,-4.266900063E0
5.987547942E0,-2.434599876E0,-3.799099922E0,-1.494799972E0
6.007401067E0,-2.771800041E0,-5.491899967E0,1.901099920E0
6.027252630E0,-2.400499821E0,-5.470699787E0,4.997200012E0
6.047105755E0,-2.202600002E0,-3.871299982E0,5.016699791E0
6.066958880E0,-1.345999956E0,-1.283499956E0,3.537999868E0
6.086812005E0,-7.107999921E-1,5.485999584E-1,1.093199968E0
6.106663567E0,4.325999916E-1,1.214200020E0,-5.439999700E-1
6.126516692E0,1.156599998E0,1.566799998E0,-1.355099916E0
6.146369817E0,9.460999966E-1,1.719799995E0,-1.754899979E0
6.166221380E0,1.821999997E-1,1.417599916E0,-1.199499965E0
6.186074505E0,-7.455999851E-1,5.378000140E-1,7.012999654E-1
6.205932317E0,-1.170199990E0,-4.736000001E-1,2.129099846E0
6.225780755E0,-7.519999743E-1,-7.191999555E-1,1.756399989E0
6.245632317E0,2.506999969E-1,-5.374999642E-1,6.696999669E-1
6.265485442E0,1.682299972E0,-3.601999879E-1,-7.536000013E-1
6.285337005E0,2.038599968E0,-4.512999952E-1,-9.248999953E-1
6.305190130E0,1.001399994E0,-4.743999839E-1,-1.875000000E-1
6.325041692E0,-8.154999614E-1,-3.748999834E-1,8.374999762E-1
6.344896380E0,-1.811800003E0,-5.101999640E-1,3.455999792E-1
6.364747942E0,-1.167199969E0,-9.716999531E-1,-9.034000039E-1
6.384601067E0,-3.310999870E-1,-9.469999671E-1,-1.101599932E0
6.404454192E0,-1.289999951E-2,-1.551899910E0,-6.286000013E-1
6.424307317E0,-2.861000001E-1,-3.612999916E0,1.272999942E-1
6.444158880E0,-5.943999887E-1,-5.327199936E0,8.615999818E-1
6.464012005E0,-8.980000019E-1,-7.069799900E0,5.529999733E-1
6.483865130E0,-3.574999869E-1,-7.628399849E0,-1.331599951E0
6.503716692E0,1.953899980E0,-4.888799667E0,-1.358999968E0
6.523568255E0,4.953599930E0,-2.237499952E0,2.578999996E-1
6.543422942E0,5.407000065E0,-1.029500008E0,1.539600015E0
6.563276067E0,4.567299843E0,-8.708999753E-1,3.897999823E-1
6.583127630E0,2.637300014E0,-1.605299950E0,-1.638799906E0
6.602980755E0,-9.757999778E-1,-1.667499900E0,-2.322700024E0
6.622838567E0,-5.690700054E0,-5.457999706E-1,-5.464000106E-1
6.642685442E0,-4.171700001E0,-1.099200010E0,1.042799950E0
6.662537005E0,-1.653599977E0,-1.234399915E0,1.312099934E0
6.682390130E0,4.608999789E-1,-1.322600007E0,6.930999756E-1
6.702243255E0,1.464399934E0,-7.976999879E-1,6.570000201E-2
6.722096380E0,9.949999452E-1,-4.580000043E-2,-1.332999915E-1
6.741947942E0,4.077999890E-1,8.939999938E-1,-1.278999895E-1
6.761807317E0,2.069000006E-1,1.619499922E0,6.879999489E-2
6.781652630E0,5.150000006E-2,2.581599951E0,2.324000001E-1
6.801505755E0,8.869999647E-2,3.199699879E0,2.579999864E-1
6.821358880E0,-4.779999703E-2,5.197199821E0,4.583999813E-1
6.841210442E0,-3.711999953E-1,5.726099968E0,1.985999942E-1
6.861065130E0,-1.285399914E0,5.907000065E0,5.359999835E-2
6.880918255E0,-2.414399862E0,5.611999989E0,-1.757999957E-1
6.900776067E0,-3.304499865E0,4.536799908E0,-4.579999745E-1
6.920621380E0,-3.123099804E0,3.038800001E0,-3.189999983E-2
6.940474505E0,-1.891499996E0,1.027300000E0,1.188300014E0
6.960327630E0,-7.227999568E-1,-1.845999956E0,2.485299826E0
6.980180755E0,9.299999475E-2,-5.420700073E0,4.933499813E0
7.000032317E0,-4.999999655E-4,-8.160300255E0,5.246299744E0
7.019885442E0,-5.952000022E-1,-8.218400002E0,4.109200001E0
7.039738567E0,1.650399923E0,-1.188179970E1,3.719699860E0
7.059590130E0,4.209000111E0,-1.628050041E1,-5.267199993E0
7.079443255E0,3.240999877E-1,-9.336400032E0,-6.872900009E0
7.099294817E0,-9.167999625E-1,2.427099943E0,-9.361899376E0
7.119147942E0,1.675999910E-1,8.638899803E0,-4.221600056E0
7.139001067E0,1.547199965E0,8.981699944E0,-4.299999680E-3
7.158854192E0,3.953899860E0,2.446599960E0,6.880999804E-1
7.178705755E0,8.897999525E-1,-2.937899828E0,1.497699976E0
7.198558880E0,-2.542599916E0,-6.908799648E0,2.008899927E0
7.218412005E0,-3.937999964E0,-7.958399773E0,2.319599867E0
7.238265130E0,-2.548799992E0,-5.860099792E0,4.440499783E0
7.258116692E0,-1.011500001E0,-1.573099971E0,4.516099930E0
7.277969817E0,3.209999949E-2,1.566999912E0,2.141000032E0
7.297822942E0,4.420000017E-1,1.890499949E0,2.543999851E-1
7.317680755E0,1.756999940E-1,1.276000023E0,-1.110599995E0
7.337527630E0,1.388999969E-1,1.023900032E0,-1.115199924E0
7.357380755E0,4.224999845E-1,8.646999598E-1,-9.337999821E-1
7.377233880E0,4.707999825E-1,4.984999895E-1,-8.413999677E-1
7.397085442E0,3.901999891E-1,-5.350000039E-2,-9.343000054E-1
7.416938567E0,2.446999997E-1,-2.453999966E-1,-1.030900002E0
7.436791692E0,-4.499999806E-2,-3.675999939E-1,-5.604999661E-1
7.456643255E0,-1.349999905E-1,-4.804999828E-1,-1.550000012E-1
7.476496380E0,-2.744999826E-1,-9.642999768E-1,6.866999865E-1
7.496349505E0,-6.480999589E-1,-1.379299998E0,1.652999997E0
7.516201067E0,-5.390999913E-1,-1.660499930E0,2.292599916E0
7.536054192E0,-1.958999932E-1,-1.583899975E0,2.389799833E0
7.555907317E0,-2.504000068E-1,-1.037099957E0,2.352399826E0
7.575758880E0,-4.538999796E-1,-8.728999496E-1,1.401999891E-1
7.595612005E0,-1.249499917E0,-2.064699888E0,-2.604399920E0
7.615465130E0,-1.555199981E0,-4.289400101E0,-3.773000002E0
7.635316692E0,-2.085999995E-1,-5.486899853E0,-2.119999886E0
7.655169817E0,1.646600008E0,-4.324100018E0,-2.903999984E-1
7.675022942E0,3.561999798E0,-2.536200047E0,1.264599919E0
7.694876067E0,4.162799835E0,-2.034199953E0,1.889299989E0
7.714727630E0,3.290499926E0,-2.985800028E0,4.828999937E-1
7.734579192E0,2.467099905E0,-3.588799953E0,-1.198300004E0
7.754432317E0,2.000699997E0,-4.397999763E0,-2.740200043E0
7.774285442E0,3.788000047E-1,-2.893100023E0,-2.390100002E0
7.794137005E0,-4.668999910E-1,-1.997899890E0,-3.797999918E-1
7.813990130E0,-7.626000047E-1,-1.426100016E0,4.677999914E-1
7.833843255E0,-4.751999974E-1,-7.817999721E-1,7.500999570E-1
7.853694817E0,-9.269999862E-1,-2.568999827E-1,5.486999750E-1
7.873547942E0,-1.106199980E0,-2.291999906E-1,1.044899940E0
7.893401067E0,-9.189999700E-1,-7.279999554E-2,6.426999569E-1
