"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.431752232E0,4.560021877E0,-3.335812807E0,5.062502027E-1
2.451605357E0,5.703474045E0,-4.689298153E0,3.782826662E-1
2.471458482E0,5.318070412E0,-5.032499790E0,5.223421454E-1
2.491310044E0,4.723018169E0,-4.853917599E0,7.131764293E-1
2.511163169E0,4.254501820E0,-4.458600521E0,8.527504206E-1
2.531016294E0,3.556946039E0,-3.656691551E0,1.048140049E0
2.550869419E0,3.299684525E0,-3.409483194E0,1.148234606E0
2.570720982E0,3.294396162E0,-3.746418953E0,1.177608490E0
2.590574107E0,2.888205767E0,-3.520416260E0,1.344130397E0
2.610427232E0,2.552212477E0,-3.538061619E0,1.525016308E0
2.630278794E0,2.277881622E0,-3.625799417E0,1.687436700E0
2.650131919E0,2.017862320E0,-3.588693619E0,1.808457851E0
2.669985044E0,1.753392696E0,-3.463815212E0,1.914102554E0
2.689842857E0,1.445184946E0,-3.117123127E0,2.025925875E0
2.709689732E0,1.097183824E0,-2.324150324E0,2.128097296E0
2.729542857E0,7.430564761E-1,-1.365737557E0,2.276537657E0
2.749400669E0,5.546307564E-1,-8.154527545E-1,2.329700470E0
2.769247544E0,4.770159423E-1,-4.635769129E-1,2.310850859E0
2.789100669E0,4.286703169E-1,1.196772233E-1,2.289837122E0
2.808953794E0,4.062253833E-1,7.977201939E-1,2.289680004E0
2.828811607E0,4.143411517E-1,1.391044855E0,2.281529188E0
2.848658482E0,3.722612858E-1,1.326991320E0,2.225626469E0
2.868511607E0,2.836858034E-1,4.438895881E-1,2.046695232E0
2.888364732E0,8.621926606E-2,-8.713381886E-1,1.763637781E0
2.908216294E0,-1.604306698E-1,-1.932795048E0,1.496043921E0
2.928069419E0,-4.101349115E-1,-2.734320164E0,1.253216267E0
2.947920982E0,-6.145304441E-1,-3.212278366E0,1.048820734E0
2.967774107E0,-7.636164427E-1,-3.469732046E0,8.803789616E-1
2.987627232E0,-9.054244757E-1,-3.752597570E0,7.355690002E-1
3.007480357E0,-9.535606503E-1,-3.786945581E0,6.453354955E-1
3.027331919E0,-9.933716059E-1,-3.847508430E0,5.608091950E-1
3.047185044E0,-9.702983499E-1,-3.721844912E0,5.081176758E-1
3.067038169E0,-7.811046243E-1,-3.061202765E0,5.326919556E-1
3.086889732E0,-6.225414872E-1,-2.521197796E0,3.363598585E-1
3.106747544E0,-8.039510250E-1,-2.950932980E0,-7.997098565E-2
3.126595982E0,-9.210975170E-1,-3.178453922E0,-3.526263237E-1
3.146447544E0,-6.448991299E-1,-2.523466825E0,-2.759365439E-1
3.166300669E0,-3.174579442E-1,-1.783848643E0,-1.901012659E-1
3.186153794E0,2.972295694E-2,-1.019900560E0,-1.223126724E-1
3.206006919E0,2.916968763E-1,-4.739092588E-1,-1.173733920E-1
3.225858482E0,5.438795090E-1,3.799581900E-2,-1.091005281E-1
3.245716294E0,1.237508297E0,1.543970585E0,5.487314984E-2
3.265563169E0,2.552317142E0,4.599605560E0,4.642750323E-1
3.285417857E0,2.999767303E0,5.853101254E0,6.475346088E-1
3.305269419E0,2.944562435E0,5.924712181E0,6.631203890E-1
3.325120982E0,2.755857468E0,5.626679897E0,6.222098470E-1
3.344974107E0,2.542473555E0,5.229582310E0,5.640555024E-1
3.364827232E0,2.356770515E0,4.767890453E0,4.862487316E-1
3.384680357E0,2.438015461E0,4.551486969E0,3.518932760E-1
3.404531919E0,2.494738817E0,4.669750690E0,2.669306695E-1
3.424385044E0,2.271179438E0,4.219892025E0,2.196496874E-1
3.444236607E0,2.040394545E0,3.734987020E0,1.885479242E-1
3.464089732E0,1.826923370E0,3.278792858E0,1.720021963E-1
3.483942857E0,1.798561811E0,3.133756161E0,1.350710243E-1
3.503794419E0,2.030673027E0,3.621069431E0,3.715806082E-2
3.523647544E0,2.327605963E0,4.563302994E0,-1.400801241E-1
3.543500669E0,2.004964352E0,4.087683201E0,-1.468520015E-1
3.563353794E0,1.607570410E0,3.576930046E0,-1.557357311E-1
3.583206919E0,1.395966649E0,3.240901947E0,-1.541300267E-1
3.603058482E0,1.270547390E0,2.972540140E0,-1.450194120E-1
3.622911607E0,1.149561167E0,2.717023849E0,-1.335176826E-1
3.642763169E0,1.007124782E0,2.418432951E0,-1.184031367E-1
3.662616294E0,8.336914182E-1,2.070553780E0,-1.007753089E-1
3.682469419E0,6.264684796E-1,1.672042847E0,-6.700319052E-2
3.702322544E0,5.026199222E-1,1.306239367E0,9.162978269E-3
3.722174107E0,3.673219979E-1,7.595847249E-1,1.642180234E-1
3.742033482E0,2.232625186E-1,2.552718520E-1,2.934771180E-1
3.761880357E0,1.459618807E-1,8.461356163E-2,3.142465353E-1
3.781731919E0,1.008800324E-2,-2.080606967E-1,3.224321306E-1
3.801591294E0,-1.217018068E-1,-4.288972020E-1,2.974215448E-1
3.821439732E0,-3.444058299E-1,-4.307647049E-1,1.909913868E-1
3.841291294E0,-4.668930173E-1,-1.074250117E-1,4.141666368E-2
3.861144419E0,-3.809879124E-1,2.718873918E-1,-5.806710571E-2
3.880995982E0,-3.257656991E-1,3.164107502E-1,-6.700319052E-2
3.900849107E0,-1.745503843E-1,5.680522919E-1,-8.257152885E-2
3.920702232E0,1.149299294E-1,1.176386833E0,-1.106713265E-1
3.940553794E0,3.840422332E-1,1.684120536E0,-9.377653897E-2
3.960406919E0,4.183903337E-1,1.729411840E0,-6.991788745E-2
3.980258482E0,5.450314283E-1,1.836714745E0,1.673770696E-2
4.000111607E0,4.194375277E-1,1.169719696E0,1.192408949E-1
4.019964732E0,-1.864256024E0,-5.121407032E0,-2.273465842E-1
4.039817857E0,-3.427111149E0,-8.646937370E0,-3.829601407E-1
4.059670982E0,-3.581747293E0,-8.698947906E0,-2.949082851E-1
4.079522544E0,-3.355936527E0,-8.105257034E0,-2.619041204E-1
4.099375669E0,-3.088045835E0,-7.409585953E0,-2.146231383E-1
4.119227232E0,-2.773799419E0,-6.587937355E0,-1.659808159E-1
4.139080357E0,-2.476430178E0,-5.846434116E0,-1.321388781E-1
4.158933482E0,-2.097676277E0,-4.815537930E0,-1.115265414E-1
4.178785044E0,-1.879108787E0,-4.302603245E0,-9.314822406E-2
4.198638169E0,-1.653245687E0,-3.821450710E0,-1.158549562E-1
4.218497544E0,-1.150590897E0,-2.744530201E0,-2.935120165E-1
4.238349107E0,-7.384138703E-1,-1.874762893E0,-3.380004764E-1
4.258195982E0,-3.634124696E-1,-1.020895481E0,-2.868448496E-1
4.278049107E0,6.346017122E-2,-7.784168236E-3,-2.312910259E-1
4.297902232E0,4.217937291E-1,8.765916228E-1,-1.739395112E-1
4.317753794E0,6.458416581E-1,1.444800973E0,-1.303237379E-1
4.337606919E0,8.304451108E-1,1.918221593E0,-9.471901506E-2
4.357460044E0,9.934239388E-1,2.343488455E0,-6.459463388E-2
4.377311607E0,1.124864697E0,2.724354267E0,-4.267330095E-2
4.397164732E0,1.218536496E0,3.046838760E0,-2.916445211E-2
4.417017857E0,1.261279583E0,3.235718250E0,-2.726204321E-2
4.436869419E0,1.225971580E0,3.168278694E0,-2.555162087E-2
4.456722544E0,1.173873544E0,2.990865946E0,-2.391101047E-2
4.476575669E0,1.097061634E0,2.424122810E0,1.308996929E-3
4.496427232E0,9.994453192E-1,1.889667988E0,3.811798990E-2
4.516280357E0,9.311156869E-1,1.695552468E0,5.323254317E-2
4.536133482E0,8.660672903E-1,1.468118548E0,7.379251719E-2
4.555985044E0,7.919780612E-1,1.184746981E0,1.022413895E-1
4.575838169E0,7.402814031E-1,9.801943302E-1,1.209338605E-1
4.595691294E0,8.279842138E-1,6.415830255E-1,1.288402081E-1
4.615544419E0,8.547052145E-1,6.957929730E-1,1.010894701E-1
4.635402232E0,7.954686880E-1,7.882081270E-1,8.367108554E-2
4.655249107E0,7.608413696E-1,8.640950322E-1,6.656685472E-2
4.675102232E0,7.209082246E-1,8.932769895E-1,5.695009232E-2
4.694955357E0,7.976503968E-1,1.340412855E0,-4.207988828E-2
4.714806919E0,8.411265016E-1,1.664572835E0,-1.260127723E-1
4.734664732E0,8.558047414E-1,1.839786410E0,-1.849001795E-1
4.754511607E0,8.478285670E-1,1.951766729E0,-2.383421659E-1
4.774364732E0,7.931299806E-1,1.908884048E0,-2.605427504E-1
4.794216294E0,7.133858800E-1,1.769519567E0,-2.530552745E-1
4.814069419E0,6.179338098E-1,1.589087367E0,-2.253918201E-1
4.833922544E0,5.204920769E-1,1.288890719E0,-1.527163088E-1
4.853774107E0,3.963119090E-1,7.862882614E-1,-3.811798990E-2
4.873627232E0,1.634675413E-1,1.037772745E-1,5.251695588E-2
4.893480357E0,-8.016297221E-2,-5.033704042E-1,9.077457339E-2
4.913339732E0,-3.569896519E-1,-1.036411405E0,1.015781611E-1
4.933186607E0,-5.381199121E-1,-1.171831489E0,5.902703479E-2
4.953038169E0,-5.944765806E-1,-1.075506806E0,-8.517206647E-3
4.972891294E0,-5.663768053E-1,-6.659303904E-1,-1.085769311E-1
4.992742857E0,-4.179888964E-1,4.717624933E-2,-2.385865152E-1
5.012595982E0,-3.659431934E-1,-1.017876044E-1,-2.395289838E-1
5.032449107E0,-3.780034184E-1,-3.726277947E-1,-2.362128645E-1
5.052302232E0,-6.019291282E-1,-9.980490804E-1,-2.056346983E-1
5.072153794E0,-9.931970835E-1,-2.486884832E0,-1.183856800E-1
5.092006919E0,-1.215744019E0,-3.389673710E0,-9.906488657E-2
5.111860044E0,-1.914992690E0,-5.885965824E0,8.414231986E-2
5.131711607E0,-2.124187946E0,-6.373279095E0,2.369284481E-1
5.151564732E0,-2.122617006E0,-6.147241592E0,3.733433783E-1
5.171417857E0,-1.960109472E0,-5.597951412E0,3.736400902E-1
5.191275669E0,-1.783691525E0,-4.999792099E0,3.721216619E-1
5.211122544E0,-1.585160375E0,-4.360164165E0,3.407057226E-1
5.230981919E0,-1.307443619E0,-3.219085217E0,2.341184616E-1
5.250828794E0,-1.140537739E0,-2.788058758E0,1.635548025E-1
5.270680357E0,-8.750731945E-1,-2.176181316E0,-9.681341052E-2
5.290533482E0,-4.662646949E-1,-9.524261951E-1,-3.638487756E-1
5.310386607E0,-1.913055331E-1,-2.010270208E-1,-4.371875226E-1
5.330238169E0,-1.422443334E-2,2.823768258E-1,-4.058937728E-1
5.350091294E0,1.548805237E-1,7.677878141E-1,-3.833964765E-1
5.369944419E0,2.835461795E-1,1.158811331E0,-3.539178669E-1
5.389797544E0,3.729419410E-1,1.425392985E0,-3.204250038E-1
5.409649107E0,4.258428812E-1,1.584933519E0,-2.808932960E-1
5.429502232E0,4.676609635E-1,1.731069922E0,-2.438573986E-1
5.449355357E0,4.759512842E-1,1.933493137E0,-1.965240687E-1
5.469213169E0,4.617443085E-1,2.133036613E0,-1.583188176E-1
5.489060044E0,4.899313748E-1,2.403580189E0,-1.762957126E-1
5.508913169E0,5.150117278E-1,2.536190271E0,-2.001892626E-1
5.528764732E0,5.301612020E-1,2.427962303E0,-1.988802701E-1
5.548617857E0,5.135107636E-1,2.299558640E0,-1.781632155E-1
5.568470982E0,5.342627168E-1,1.964088798E0,-1.415636539E-1
5.588322544E0,5.627290606E-1,1.163401604E0,-4.417428374E-2
5.608175669E0,4.921130240E-1,1.102175415E-1,1.109854877E-1
5.628027232E0,2.492155582E-1,-6.616368890E-1,3.269001544E-1
5.647881919E0,4.780456796E-2,-5.374217629E-1,4.390375614E-1
5.667733482E0,3.541272879E-2,-4.960400164E-1,4.287924767E-1
5.687586607E0,6.255260110E-2,-9.418145418E-1,4.433136284E-1
5.707438169E0,1.547583491E-1,-7.427074313E-1,3.256435394E-1
5.727297544E0,1.795245707E-1,-5.007698536E-1,2.611710727E-1
5.747144419E0,2.522175312E-1,5.145230517E-2,1.362927556E-1
5.766997544E0,3.648087084E-1,8.907287717E-1,-4.225442186E-2
5.786849107E0,4.341855645E-1,1.378408670E0,-1.526115835E-1
5.806702232E0,4.469090104E-1,1.469130874E0,-1.838704348E-1
5.826555357E0,4.564035833E-1,1.554774165E0,-2.241526395E-1
5.846406919E0,4.338713884E-1,1.496462703E0,-2.350958437E-1
5.866260044E0,3.717725873E-1,1.209146619E0,-2.018822283E-1
5.886113169E0,2.537359595E-1,9.661968350E-1,-1.597150862E-1
5.905964732E0,9.573131055E-2,6.690370440E-1,-9.690067917E-2
5.925817857E0,-1.311789453E-1,4.344124496E-1,-1.167625282E-2
5.945669419E0,-3.379131854E-1,5.161113143E-1,3.682644665E-2
5.965522544E0,-3.242821693E-1,5.900958180E-1,6.108652451E-4
5.985375669E0,-3.174753785E-1,5.073497295E-1,-1.373574138E-2
6.005228794E0,-3.447025120E-1,4.502600431E-1,-2.066469751E-2
6.025080357E0,-5.039812922E-1,4.368559122E-1,1.441641990E-2
6.044933482E0,-4.584805369E-1,-5.311036855E-2,4.293509759E-3
6.064786607E0,-4.443608224E-1,-4.026300013E-1,-2.113593742E-2
6.084638169E0,-5.065119863E-1,-1.514369845E0,-5.014330894E-2
6.104491294E0,-7.204544544E-1,-2.497723341E0,-3.710569814E-2
6.124344419E0,-9.503492117E-1,-3.215420008E0,1.741838641E-2
6.144197544E0,-1.108249187E0,-3.600753784E0,8.368853480E-2
6.164055357E0,-1.152510762E0,-3.620720387E0,1.251575649E-1
6.183902232E0,-1.137535810E0,-3.501723766E0,1.452288479E-1
6.203755357E0,-1.069363236E0,-3.275424480E0,1.412320435E-1
6.223613169E0,-9.523214698E-1,-2.903198004E0,1.147903055E-1
6.243460044E0,-6.540970206E-1,-1.835405707E0,-1.958259381E-2
6.263313169E0,-2.071007639E-1,-4.284259677E-1,-2.142566144E-1
6.283164732E0,1.403070241E-1,3.769736588E-1,-3.487516940E-1
6.303024107E0,3.862937093E-1,1.106451511E0,-3.452435732E-1
6.322870982E0,6.098529696E-1,1.948223829E0,-2.771233916E-1
6.342722544E0,8.607789278E-1,2.949327230E0,-1.904852390E-1
6.362575669E0,8.892626762E-1,3.127176285E0,-1.222254038E-1
6.382428794E0,8.326791525E-1,2.978718519E0,-6.970845163E-2
6.402281919E0,7.621329427E-1,2.879252195E0,-2.499311417E-2
6.422133482E0,6.788283587E-1,2.835566521E0,1.127482671E-2
6.441986607E0,5.995904207E-1,2.875429869E0,2.682571113E-2
6.461839732E0,5.830272436E-1,3.261426926E0,-1.724385284E-2
6.481691294E0,6.000791192E-1,3.593720198E0,-9.573131055E-2
6.501544419E0,5.510702729E-1,3.461092710E0,-1.226268336E-1
6.521397544E0,5.148546696E-1,3.121940136E0,-1.076868176E-1
6.541250669E0,5.599365234E-1,2.802667141E0,-7.819075137E-2
6.561102232E0,8.986700177E-1,2.543031931E0,-2.398082428E-2
6.580955357E0,1.055819511E0,2.030114651E0,6.984807551E-2
6.600808482E0,9.064890742E-1,9.597390890E-1,2.239257395E-1
6.620660044E0,6.267826557E-1,3.101799190E-1,3.128153682E-1
6.640513169E0,5.972167850E-1,3.797836304E-1,2.938785255E-1
6.660366294E0,8.739387393E-1,7.451334000E-1,2.345722467E-1
6.680217857E0,8.973959088E-1,1.188900828E0,1.487020552E-1
6.700070982E0,8.339532018E-1,1.239201188E0,1.246688664E-1
6.719928794E0,7.726572752E-1,1.301806211E0,9.487609565E-2
6.739775669E0,6.791774035E-1,1.483198285E0,2.604031190E-2
6.759628794E0,6.040584445E-1,1.537966728E0,-2.555162087E-2
6.779481919E0,5.607044697E-1,1.583484888E0,-7.389724255E-2
6.799335044E0,5.306324363E-1,1.659424186E0,-1.306378990E-1
6.819186607E0,4.973141253E-1,1.621131659E0,-1.378111988E-1
6.839039732E0,4.749564528E-1,1.546640992E0,-1.113170981E-1
6.858897544E0,4.220031500E-1,1.438744664E0,-7.384487987E-2
6.878744419E0,3.719645739E-1,1.392057180E0,-5.010840297E-2
6.898597544E0,7.250097394E-2,8.850913644E-1,-1.469567232E-2
6.918450669E0,-3.401472270E-1,3.623827100E-1,-3.752457723E-2
6.938302232E0,-4.056319594E-1,4.187568426E-1,-9.243264049E-2
6.958155357E0,-4.279721975E-1,3.970274925E-1,-1.095717698E-1
6.978008482E0,-4.690572321E-1,3.253817260E-1,-1.189790964E-1
6.997860044E0,-3.712838888E-1,4.874530137E-1,-1.275835633E-1
7.017713169E0,-1.888446212E-1,6.658779979E-1,-8.756317198E-2
7.037566294E0,1.829105057E-2,9.664062858E-1,-3.806563094E-2
7.057417857E0,3.984935880E-1,1.773603559E0,6.209881604E-2
7.077270982E0,6.231349111E-1,2.401572943E0,1.731541157E-1
7.097124107E0,7.253064513E-1,2.510097504E0,3.262369335E-1
7.116977232E0,-3.187826395E0,-1.254256439E1,-2.697755396E-1
7.136835044E0,-3.050329447E0,-1.144454288E1,-1.490511149E-1
7.156681919E0,-2.849756241E0,-1.064563560E1,-1.186125726E-1
7.176535044E0,-2.623683691E0,-9.890851021E0,-9.639453143E-2
7.196386607E0,-2.360435724E0,-8.966384888E0,-9.293878078E-2
7.216245982E0,-2.156808138E0,-8.668596268E0,-3.550697863E-1
7.236092857E0,-1.830483913E0,-7.488387585E0,-6.600137353E-1
7.255944419E0,-2.190283537E0,-9.498605728E0,-8.748637438E-1
7.275803794E0,-2.117223978E0,-9.387445450E0,-8.473398685E-1
7.295649107E0,-2.397035122E0,-1.118927097E1,-8.685107231E-1
7.315502232E0,-2.413650751E0,-1.184809780E1,-8.269718885E-1
7.335355357E0,-2.252696514E0,-1.124168301E1,-7.582233548E-1
7.355208482E0,-2.307447433E0,-1.185291481E1,-6.908711195E-1
7.375060044E0,2.200127125E0,1.353619766E1,6.276901960E-1
7.394913169E0,1.744665980E0,1.178549290E1,6.063622832E-1
7.414766294E0,1.521036983E0,1.097658539E1,5.509306192E-1
7.434617857E0,1.292608261E0,1.042326355E1,5.017995834E-1
7.454470982E0,1.096834660E0,9.266964912E0,4.206418097E-1
7.474324107E0,9.243787527E-1,7.881523132E0,3.575306833E-1
7.494175669E0,8.628384471E-1,6.786834717E0,2.905274928E-1
7.514028794E0,9.971240759E-1,5.855335236E0,2.085668445E-1
7.533881919E0,1.183525205E0,4.834806442E0,1.265189201E-1
7.553739732E0,9.427919388E-1,2.076871872E0,-2.314306609E-2
7.573586607E0,1.778141409E-1,-2.862165451E0,-2.323731333E-1
7.593439732E0,-2.107310593E-1,-4.900448322E0,-2.793225050E-1
7.613292857E0,-8.352796435E-1,-8.502004623E0,-2.500009537E-1
7.633144419E0,-9.105033875E-1,-8.735390663E0,-2.123018503E-1
7.652997544E0,-8.703433275E-1,-8.001548767E0,-3.258355260E-1
7.672850669E0,-7.971442342E-1,-7.223498821E0,-3.050137460E-1
7.692703794E0,-7.690269947E-1,-6.773134232E0,-2.793225050E-1
7.712561607E0,-6.962292790E-1,-5.905827522E0,-2.872288227E-1
7.732408482E0,-6.805387735E-1,-5.516165257E0,-2.792526782E-1
7.752261607E0,-8.504989147E-1,-6.152931213E0,-3.448421657E-1
7.772113169E0,1.782522202E0,1.399813366E1,3.147003055E-1
7.791966294E0,1.232272267E0,1.095560646E1,3.227812052E-1
