"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.546126060E-1,-7.227582932E-1,-7.128971815E-1,1.786763310E0
8.744657310E-1,-7.609460950E-1,-8.174424171E-1,1.750216126E0
8.943188560E-1,-8.027293086E-1,-9.210625887E-1,1.620049477E0
9.141704180E-1,-8.618261218E-1,-1.012500405E0,1.511908889E0
9.340235430E-1,-9.451132417E-1,-1.141776919E0,1.427539706E0
9.538751060E-1,-1.069398165E0,-1.325368166E0,1.310061574E0
9.737282310E-1,-1.204085231E0,-1.474436641E0,1.219601154E0
9.935813560E-1,-1.266288757E0,-1.485187888E0,1.194416046E0
1.013432918E0,-1.331948042E0,-1.453091264E0,1.127639771E0
1.033286043E0,-1.357743979E0,-1.375267029E0,1.100639582E0
1.053139168E0,-1.397554994E0,-1.316711307E0,1.024019599E0
1.072990731E0,-1.467211008E0,-1.219688416E0,8.607963920E-1
1.092843856E0,-1.520722866E0,-1.140851855E0,7.589040399E-1
1.112696981E0,-1.628025651E0,-1.057878971E0,6.080378294E-1
1.132550106E0,-1.979849100E0,-9.166643620E-1,2.042558789E-1
1.152401668E0,-3.272195578E0,-7.034375072E-1,-9.730734229E-1
1.172254793E0,-4.925895214E0,-6.605722308E-1,-2.336123228E0
1.192107918E0,-5.070443153E0,-8.357334733E-1,-2.417822123E0
1.211959481E0,-5.405494213E0,-7.815759182E-1,-2.673704863E0
1.231812606E0,-5.621111870E0,-6.491577625E-1,-2.812406063E0
1.251665731E0,-5.665356159E0,-5.580166578E-1,-2.848220348E0
1.271518856E0,-5.529202938E0,-5.260946155E-1,-2.747113228E0
1.291370418E0,-5.230472565E0,-5.424134135E-1,-2.492574453E0
1.311223543E0,-4.821157932E0,-5.591162443E-1,-2.095791340E0
1.331076668E0,-4.543388844E0,-5.159716606E-1,-1.775924921E0
1.350928231E0,-4.283439159E0,-4.861265421E-1,-1.514299989E0
1.370781356E0,-3.754988670E0,-5.789082646E-1,-1.119698524E0
1.390634481E0,-2.967583418E0,-7.856075764E-1,-6.369055510E-1
1.410486043E0,-2.378778934E0,-9.197361469E-1,-3.177371919E-1
1.430339168E0,-2.302403450E0,-8.326616883E-1,-2.431941777E-1
1.450192293E0,-2.420230627E0,-6.684262156E-1,-2.622531652E-1
1.470045418E0,-2.095180511E0,-6.618462801E-1,-5.515240505E-2
1.489896981E0,-1.207924962E0,-9.136275053E-1,2.760587335E-1
1.509750106E0,-3.615449667E-1,-1.147868156E0,5.708972216E-1
1.529603231E0,6.120694876E-1,-1.426248193E0,8.685456514E-1
1.549454793E0,1.844830513E0,-1.831356525E0,1.142178416E0
1.569307918E0,2.512069941E0,-2.015506268E0,1.263478756E0
1.589167293E0,2.725698233E0,-1.953826308E0,1.343868613E0
1.609014168E0,2.366736174E0,-1.773306847E0,1.276760697E0
1.628865731E0,1.535383582E0,-1.423281074E0,1.157607079E0
1.648718856E0,2.774637222E0,-2.602146387E0,9.841562510E-1
1.668570418E0,2.308913469E0,-2.602460384E0,8.464148641E-1
1.688423543E0,1.655915976E0,-2.110958338E0,8.638332486E-1
1.708276668E0,-3.784571886E-1,-5.662371516E-1,1.023618102E0
1.728129793E0,-4.882977486E0,1.988732815E0,8.621926308E-1
1.747981356E0,-5.946807861E0,2.741859913E0,7.524638176E-1
1.767834481E0,-8.935946465E0,5.014330864E0,8.209854364E-1
1.787687606E0,-1.245229626E1,8.717273712E0,2.556907386E-2
1.807540731E0,-1.068045521E1,8.741359711E0,-1.636769772E-1
1.827392293E0,-8.218999863E0,7.378414154E0,-1.259953231E-1
1.847245418E0,-6.978314877E0,6.566452026E0,2.127556317E-2
1.867098543E0,-6.201434135E0,5.686684132E0,2.300343961E-1
1.886950106E0,-5.984803677E0,5.125054836E0,4.130496085E-1
1.906803231E0,-5.472723961E0,4.640394211E0,5.389227867E-1
1.926656356E0,-4.397025585E0,3.460970402E0,7.110645771E-1
1.946507918E0,-3.849760056E0,3.270432949E0,8.200080395E-1
1.966361043E0,-3.525949001E0,3.516506910E0,9.159836769E-1
1.986214168E0,-3.094014883E0,3.385135889E0,1.005711079E0
2.006065731E0,-2.663983345E0,3.155956745E0,1.084791899E0
2.025918856E0,-2.223601818E0,2.835898161E0,1.143731713E0
2.045771981E0,-1.805595517E0,2.417193651E0,1.167363524E0
2.065625106E0,-1.490354061E0,2.112214804E0,1.173733950E0
2.085482918E0,-1.217768550E0,1.783202887E0,1.165094495E0
2.105329793E0,-1.078892708E0,1.571023226E0,1.132736087E0
2.125182918E0,-1.543604136E0,2.549541950E0,9.703856111E-1
2.145040731E0,-1.700282335E0,3.185784340E0,8.137074113E-1
2.164887606E0,-1.595422864E0,3.142936468E0,7.090923786E-1
2.184740731E0,-1.450316191E0,2.999994040E0,6.313903332E-1
2.204593856E0,-1.331337094E0,2.907840729E0,5.509480834E-1
2.224445418E0,-1.648725271E0,5.077616692E0,1.342681795E-1
2.244298543E0,-2.608952999E0,1.268067265E1,-1.305628419E0
2.264151668E0,2.543695211E0,-1.533557987E1,2.256536245E0
2.284003231E0,3.292389214E-1,-1.763096690E0,1.290670991E0
2.303856356E0,3.520678282E-1,-8.705527782E-1,1.197993994E0
2.323709481E0,1.305331737E-1,1.496096253E-1,9.372069240E-1
2.343561043E0,-6.705904007E-1,5.786464691E0,-7.464773208E-2
2.363414168E0,-8.010886908E-1,7.233202934E0,-3.704635799E-1
2.383267293E0,-7.356911898E-1,6.892654419E0,-4.084768593E-1
2.403120418E0,-6.876597404E-1,6.502695560E0,-4.246909618E-1
2.422971981E0,-7.424805164E-1,6.782873154E0,-5.494645238E-1
2.442825106E0,-8.021358848E-1,6.931575298E0,-5.889788270E-1
2.462676668E0,-8.595920801E-1,6.841254234E0,-5.471607447E-1
2.482529793E0,-8.147196770E-1,6.260007381E0,-4.786914587E-1
2.502381356E0,-6.982364058E-1,5.380343914E0,-4.169591665E-1
2.522234481E0,-3.210533261E-1,1.598494649E0,1.433089823E-1
2.542087606E0,-2.442064732E-1,-1.790009737E-1,4.839274287E-1
2.561939168E0,-2.383247018E-1,-8.953887820E-1,5.559746027E-1
2.581793856E0,-2.509957850E-1,-1.254629970E0,5.861862898E-1
2.601645418E0,-4.360181391E-1,1.290147305E-1,4.126132727E-1
2.621498543E0,-5.663070083E-1,1.101477265E0,2.526538670E-1
2.641351668E0,-6.017371416E-1,1.176753283E0,1.967684180E-1
2.661203231E0,-6.150365472E-1,1.031367421E0,1.626472324E-1
2.681056356E0,-6.719168425E-1,1.377501130E0,1.182984188E-1
2.700907918E0,-6.756867766E-1,1.107708097E0,1.190489084E-1
2.720761043E0,-6.093468070E-1,-1.260127686E-2,1.452462971E-1
2.740614168E0,-5.413312912E-1,-1.245885849E0,1.766098738E-1
2.760465731E0,-2.962172925E-1,-3.915506601E0,4.231725335E-1
2.780325106E0,-2.104692608E-1,-4.227274895E0,5.221326947E-1
2.800171981E0,-2.029119730E-1,-3.962037086E0,5.084842443E-1
2.820025106E0,-1.980425119E-1,-3.603249788E0,5.105611682E-1
2.839882918E0,-1.806415766E-1,-3.170233488E0,5.489409566E-1
2.859729793E0,-1.586155146E-1,-2.806611538E0,5.581388474E-1
2.879582918E0,-1.517912894E-1,-2.459151506E0,5.407902598E-1
2.899434481E0,-1.667138487E-1,-2.064392805E0,4.855331481E-1
2.919293856E0,-2.206968814E-1,-1.608635068E0,3.752807081E-1
2.939140731E0,-2.859547436E-1,-1.217436910E0,2.199114859E-1
2.958993856E0,-2.978404462E-1,-1.069293380E0,9.208357334E-2
2.978845418E0,-2.757620215E-1,-1.010667801E0,3.164282069E-2
2.998698543E0,-2.524618804E-1,-1.005955458E0,-2.492330223E-2
3.018551668E0,-2.362303138E-1,-1.062957883E0,-1.045277715E-1
3.038403231E0,-2.136632055E-1,-1.016933560E0,-1.724036187E-1
3.058256356E0,-1.834340990E-1,-7.931823134E-1,-2.115513533E-1
3.078109481E0,-1.444783509E-1,-3.987553716E-1,-2.224073112E-1
3.097961043E0,-1.022239327E-1,9.925687313E-2,-2.190039158E-1
3.117814168E0,-6.180210784E-2,6.199060678E-1,-2.090206295E-1
3.137667293E0,-2.782054804E-2,1.194625497E0,-1.962273717E-1
3.157518856E0,-3.019419685E-2,2.245296240E0,-1.876403540E-1
3.177371981E0,-3.361504152E-2,3.279944897E0,-1.726828814E-1
3.197225106E0,-2.799508162E-2,4.076373577E0,-1.586504281E-1
3.217078231E0,-5.092870817E-2,4.913573265E0,-1.188743785E-1
3.236929793E0,-2.988003753E-2,5.095279217E0,-7.655014098E-2
3.256782918E0,3.279473633E-2,4.866414070E0,-6.963863969E-2
3.276634481E0,2.437177747E-1,3.588903189E0,-7.927285135E-2
3.296487606E0,3.791204095E-1,2.718786716E0,-6.935938448E-2
3.316340731E0,3.764325976E-1,2.901697159E0,-6.834709644E-2
3.336200106E0,3.600439727E-1,3.046297550E0,-6.984807551E-2
3.356045418E0,3.384367824E-1,3.079179764E0,-7.485716790E-2
3.375898543E0,3.165852726E-1,3.201125860E0,-1.002517119E-1
3.395751668E0,1.679181308E-1,4.772341251E0,-3.182084262E-1
3.415604793E0,6.579891313E-3,5.431604385E0,-3.822794557E-1
3.435456356E0,-4.455825686E-2,5.408094883E0,-3.923500180E-1
3.455309481E0,-1.006531343E-1,5.512884140E0,-4.339586496E-1
3.475161043E0,-1.363276690E-1,5.386714458E0,-4.518657327E-1
3.495015731E0,-1.282991469E-1,4.956071854E0,-4.246211648E-1
3.514867293E0,-8.976228535E-2,4.407183170E0,-3.796614707E-1
3.534726668E0,-2.528982051E-2,3.912871122E0,-3.289945722E-1
3.554573543E0,9.419541806E-2,3.124121904E0,-2.184279561E-1
3.574425106E0,2.160019428E-1,1.597709298E0,-1.446877979E-2
3.594278231E0,2.412219495E-1,3.042632341E-1,1.258207858E-1
3.614131356E0,2.147976756E-1,-4.225442111E-1,1.761909872E-1
3.633982918E0,1.590518504E-1,-1.260494232E0,2.343628109E-1
3.653836043E0,-6.771877408E-3,-1.471033335E0,2.757620215E-1
3.673689168E0,-2.305230796E-1,-8.675333261E-1,2.719397545E-1
3.693540731E0,-2.933723927E-1,-3.093770742E-1,2.198242247E-1
3.713392293E0,-3.007027805E-1,6.913249195E-2,1.798736304E-1
3.733246981E0,-3.230080903E-1,7.045719624E-1,1.305506229E-1
3.753100106E0,-4.299094975E-1,1.622370839E0,7.843509316E-2
3.772951668E0,-2.359685153E-1,1.012325883E0,8.059930801E-2
3.792803231E0,-1.384918690E-1,9.182177484E-2,7.347836345E-2
3.812656356E0,-1.077740788E-1,-6.779906154E-1,4.574507847E-2
3.832509481E0,-8.731882274E-2,-3.654318094E0,-3.682644665E-2
3.852362606E0,-1.799085438E-1,-1.079917240E1,-5.667084083E-2
3.872215731E0,-1.461364180E-1,-1.116391087E1,1.408655196E-1
3.892073543E0,-1.269552559E-1,-1.025501347E1,1.652477682E-1
3.911918856E0,-1.050164625E-1,-9.246283531E0,1.646892726E-1
3.931771981E0,-9.700539708E-2,-8.139814377E0,1.271646917E-1
3.951626668E0,-9.503317624E-2,-7.028388500E0,7.707373798E-2
3.971478231E0,-1.330115348E-1,-5.829870701E0,-2.537708730E-2
3.991329793E0,-1.468171030E-1,-4.546286106E0,-6.990043819E-2
4.011182918E0,-1.195725054E-1,-3.688421726E0,-6.803293526E-2
4.031042293E0,-1.041263416E-1,-2.927161455E0,-5.260422453E-2
4.050887606E0,-7.253587991E-2,-2.037933588E0,-6.806784077E-4
4.070742293E0,-3.101450019E-2,-1.021715760E0,6.113888323E-2
4.090593856E0,1.617920212E-2,9.918706119E-2,1.341634542E-1
4.110446981E0,6.482152641E-2,1.029325366E0,1.868200451E-1
4.130298543E0,1.091354340E-1,1.717787981E0,2.012713701E-1
4.150153231E0,1.396088898E-1,2.312910318E0,1.839227974E-1
4.170003231E0,1.497841626E-1,2.918382406E0,1.597848982E-1
4.189857918E0,1.527686715E-1,3.470150948E0,1.374097764E-1
4.209709481E0,1.561371535E-1,3.899414539E0,9.737192094E-2
4.229568856E0,1.458746195E-1,4.425928116E0,1.429424621E-2
4.249414168E0,1.399405003E-1,5.023581028E0,-1.167625263E-1
4.269267293E0,1.444783509E-1,5.121040344E0,-1.828406900E-1
4.289120418E0,1.635897160E-1,4.872138977E0,-2.084446698E-1
4.308973543E0,2.164033800E-1,4.603864193E0,-2.673320770E-1
4.328825106E0,2.925520837E-1,4.284085274E0,-3.314031065E-1
4.348678231E0,2.958856523E-1,3.808133841E0,-3.070732355E-1
4.368531356E0,3.163932860E-1,3.280520916E0,-2.772979140E-1
4.388382918E0,4.807334840E-1,1.981734037E0,-1.656492054E-1
4.408236043E0,3.869220316E-1,1.963530302E0,-1.586329788E-1
4.428089168E0,3.678106964E-1,1.731034994E0,-1.483704448E-1
4.447942293E0,3.505842984E-1,1.497387767E0,-1.345125288E-1
4.467793856E0,2.975437343E-1,1.219601154E0,-7.579965144E-2
4.487646981E0,2.074847370E-1,1.095595479E0,-2.679080330E-2
4.507498543E0,1.776047051E-1,9.772971272E-1,-2.146754973E-2
4.527351668E0,1.451415867E-1,8.797332048E-1,-1.811651699E-2
4.547204793E0,9.616763890E-2,8.274257183E-1,-1.438151300E-2
4.567056356E0,5.164429173E-2,7.677004933E-1,-1.054178830E-2
4.586909481E0,4.548327997E-2,6.476742029E-1,-6.318091881E-3
4.606762606E0,5.890486389E-2,4.778886139E-1,-2.042035107E-3
4.626614168E0,6.335545331E-2,2.745228410E-1,2.862340072E-3
4.646467293E0,5.572836101E-2,7.382742595E-3,1.143190637E-2
4.666320418E0,4.283038154E-2,-3.335673213E-1,2.439970337E-2
4.686173543E0,2.963569015E-2,-7.106806040E-1,4.331907257E-2
4.706026668E0,1.315978263E-2,-1.140520334E0,7.527604699E-2
4.725878231E0,-1.350884791E-2,-1.634919763E0,1.199215725E-1
4.745731356E0,-4.897394031E-2,-2.027845621E0,1.529432088E-1
4.765582918E0,-9.719738364E-2,-2.279801369E0,1.707106531E-1
4.785436043E0,-1.519658118E-1,-2.320327997E0,1.551597714E-1
4.805289168E0,-1.872040182E-1,-2.335651875E0,1.217716187E-1
4.825140731E0,-2.874731719E-1,-1.555524707E0,-1.122246683E-2
4.844993856E0,-5.069832206E-1,2.546784580E-1,-1.747947186E-1
4.864846981E0,-5.157622695E-1,4.496142566E-1,-2.355147302E-1
4.884700106E0,-5.245063305E-1,7.759733498E-2,-2.016378939E-1
4.904553231E0,-4.846779406E-1,-1.357848644E0,-2.703515068E-2
4.924411043E0,-4.407654405E-1,-2.179008722E0,7.953465730E-2
4.944256356E0,-3.990869820E-1,-2.573191166E0,1.018050537E-1
4.964111043E0,-3.517711163E-1,-3.196500778E0,2.670702934E-1
4.983962606E0,-3.209137022E-1,-3.333474159E0,3.444930911E-1
5.003814168E0,-2.956587672E-1,-3.243275642E0,3.235316873E-1
5.023668856E0,-2.744704783E-1,-3.051743031E0,2.997253835E-1
5.043520418E0,-2.512924969E-1,-2.807501793E0,2.686236203E-1
5.063371981E0,-2.336995900E-1,-2.515071869E0,2.378883809E-1
5.083226668E0,-2.165080905E-1,-2.205013990E0,2.145184129E-1
5.103079793E0,-1.963669956E-1,-1.950387955E0,1.997180283E-1
5.122931356E0,-1.710946262E-1,-1.767686963E0,1.551248580E-1
5.142784481E0,-1.557706296E-1,-1.565508008E0,6.510078162E-2
5.162637606E0,-1.683893651E-1,-1.150224328E0,-6.558947265E-2
5.182489168E0,-1.548979729E-1,-7.529699206E-1,-1.387885809E-1
5.202340731E0,-1.204626262E-1,-3.847403824E-1,-1.729097664E-1
5.222193856E0,-8.225736767E-2,2.809980186E-3,-1.745678335E-1
5.242048543E0,-5.386086181E-2,2.774200737E-1,-1.590344012E-1
5.261900106E0,-2.837905288E-2,5.317320228E-1,-1.255415380E-1
5.281753231E0,2.967059845E-4,7.764446139E-1,-8.641125262E-2
5.301606356E0,3.790855035E-2,9.676105380E-1,-5.506513640E-2
5.321457918E0,9.014625847E-2,1.132160187E0,-3.668681905E-2
5.341309481E0,8.232717961E-2,1.646404028E0,2.617993858E-3
5.361162606E0,-5.152212083E-2,2.755560637E0,8.482300490E-2
5.381015731E0,-8.848818950E-3,2.884226322E0,8.834856749E-2
5.400868856E0,3.307398781E-2,2.932100773E0,9.834930301E-2
5.420720418E0,7.173303515E-2,2.957809448E0,9.920451790E-2
5.440573543E0,1.856681257E-1,2.865830660E0,1.609193534E-2
5.460426668E0,3.533070087E-1,2.654000044E0,-1.015432552E-1
5.480278231E0,5.249601603E-1,1.926756263E0,-1.060985625E-1
5.500131356E0,5.458342433E-1,1.388077855E0,3.420845373E-3
5.519984481E0,5.827305317E-1,1.007107377E0,4.183554277E-2
5.539836043E0,6.409372687E-1,8.442855477E-1,-6.597344764E-3
5.559695418E0,6.082472205E-1,1.086659431E0,-4.504694790E-2
5.579542293E0,5.346641541E-1,1.400818706E0,-5.155702680E-2
5.599395418E0,4.417602718E-1,1.718276620E0,-4.593706504E-2
5.619253231E0,3.624525368E-1,2.027357101E0,-6.347762793E-2
5.639100106E0,3.056071401E-1,2.288964510E0,-1.049640998E-1
5.658953231E0,2.711369097E-1,2.385463715E0,-1.297652274E-1
5.678804793E0,2.345897108E-1,2.572562933E0,-1.784599125E-1
5.698657918E0,1.988628209E-1,2.691768885E0,-2.191784531E-1
5.718511043E0,1.643227488E-1,2.655117035E0,-2.372076958E-1
5.738362606E0,1.361182332E-1,2.504146099E0,-2.320938855E-1
5.758215731E0,1.166403517E-1,2.180195570E0,-1.904328763E-1
5.778068856E0,1.576904953E-1,1.175252318E0,-6.447245926E-2
5.797921981E0,1.740791351E-1,-1.453283310E0,2.425833046E-1
5.817773543E0,6.290166825E-2,-2.937895298E0,4.084768593E-1
5.837626668E0,-1.787217148E-2,-3.574800730E0,4.245862365E-1
5.857479793E0,-1.209338605E-1,-3.185592413E0,3.658733666E-1
5.877331356E0,-2.400874943E-1,-1.398357749E0,2.287952155E-1
5.897184481E0,-3.949680030E-1,3.580892086E-1,1.594881862E-1
5.917037606E0,-5.290092826E-1,1.400853634E0,1.484751552E-1
5.936889168E0,-5.981417894E-1,2.082544327E0,1.380031854E-1
5.956742293E0,-5.423086882E-1,2.060029507E0,1.159422249E-1
5.976595418E0,-3.318045437E-1,9.232966304E-1,2.698278986E-2
5.996446981E0,-4.804542363E-1,-8.233084679E0,-2.198242247E-1
6.016300106E0,-5.184500813E-1,-9.621721268E0,-2.177123725E-1
6.036151668E0,-5.016599894E-1,-9.135455132E0,-1.899616420E-1
6.056004793E0,-4.624947906E-1,-8.062479019E0,-6.918485463E-2
6.075857918E0,-4.089131951E-1,-6.350799561E0,2.421993464E-1
6.095711043E0,-3.862937093E-1,-5.303532124E0,3.931528628E-1
6.115564168E0,-3.708999157E-1,-4.935163021E0,3.593807518E-1
6.135417293E0,-3.518758416E-1,-4.630061626E0,3.111747503E-1
6.155268856E0,-3.387858570E-1,-4.380270481E0,2.631433010E-1
6.175121981E0,-4.311312437E-1,-4.450642109E0,3.677408770E-2
6.194975106E0,-5.394987464E-1,-4.588418007E0,-1.632930040E-1
6.214826668E0,-5.072973967E-1,-4.744782448E0,-2.028421611E-1
6.234678231E0,-4.816061556E-1,-4.781678677E0,-2.339264750E-1
6.254532918E0,-4.498586059E-1,-4.682945251E0,-2.508561611E-1
6.274384481E0,-4.101000130E-1,-4.179260731E0,-2.051983625E-1
6.294237606E0,-3.657162786E-1,-3.609637499E0,-1.504997462E-1
6.314095418E0,-3.318394423E-1,-3.255213499E0,-1.194328815E-1
6.333942293E0,-2.960078418E-1,-2.740358829E0,-7.253587991E-2
6.353793856E0,-2.398955077E-1,-1.324408174E0,3.045599535E-2
6.373646981E0,-1.191536263E-1,6.425080299E-1,1.070061326E-1
6.393500106E0,4.537681639E-1,6.307742119E0,3.549825251E-1
6.413351668E0,1.138303757E0,1.287515450E1,6.698573828E-1
6.433204793E0,1.098492742E0,1.461680126E1,7.877892852E-1
6.453057918E0,8.292931914E-1,1.456018257E1,7.105060816E-1
6.472911043E0,6.609387398E-1,1.399497509E1,5.084318519E-1
6.492762606E0,6.084915996E-1,1.272673130E1,3.367961943E-1
6.512615731E0,5.695707202E-1,1.104023743E1,2.526189685E-1
6.532468856E0,6.192427874E-1,9.706596375E0,1.820552945E-1
6.552320418E0,9.177639484E-1,9.652700424E0,1.008974835E-1
6.572173543E0,1.027230978E0,1.012842464E1,-2.565634064E-2
6.592026668E0,1.006444097E0,9.110304832E0,-3.796090931E-2
6.611879793E0,9.062447548E-1,7.318235397E0,2.008873969E-2
6.631731356E0,8.136376143E-1,5.901464462E0,7.023204863E-2
6.651584481E0,6.834883690E-1,4.365714073E0,1.454382837E-1
6.671437606E0,5.298296213E-1,3.206920385E0,1.723861694E-1
6.691289168E0,4.529129267E-1,2.799700022E0,1.476548612E-1
6.711142293E0,4.020540416E-1,2.515490770E0,1.251052022E-1
6.730995418E0,3.465002179E-1,2.237267733E0,1.077391729E-1
6.750848543E0,2.465801090E-1,1.669599414E0,1.200262904E-1
6.770700106E0,1.491732895E-1,9.293529391E-1,1.749518067E-1
6.790553231E0,9.538224339E-2,5.436700583E-1,1.860520989E-1
6.810406356E0,1.138303727E-1,7.302457690E-1,1.590344012E-1
6.830257918E0,1.492954642E-1,1.057652116E0,1.491034776E-1
6.850111043E0,2.082003206E-1,1.592665315E0,1.641831249E-1
6.869964168E0,3.802025318E-1,3.769457340E0,7.812093943E-2
6.889815731E0,9.563182592E-1,1.066666698E1,-3.714409769E-1
6.909668856E0,1.042904019E0,1.157826996E1,-4.449193180E-1
6.929521981E0,7.709293962E-1,9.966196060E0,-2.253220081E-1
6.949373543E0,-8.194146156E-1,-4.135068893E0,2.455852777E-1
6.969226668E0,-8.721933961E-1,-4.140252590E0,1.618443877E-1
6.989079793E0,-7.534237504E-1,-2.801672220E0,1.413367689E-1
7.008937606E0,-7.392865419E-1,-2.252661467E0,1.006182283E-1
7.028784481E0,-2.656041980E-1,3.120788336E0,2.279399931E-1
7.048637606E0,2.948733866E-1,7.910129070E0,3.659780920E-1
7.068490731E0,4.310788810E-1,8.803719521E0,4.585503638E-1
7.088342293E0,7.143807411E-1,1.022846699E1,6.204645634E-1
7.108195418E0,1.100115895E0,1.110591412E1,7.630230188E-1
7.128048543E0,1.382545114E0,1.062282467E1,8.008792400E-1
7.147900106E0,1.267562866E0,9.098890305E0,6.607990861E-1
7.167753231E0,1.107132196E0,7.961144924E0,5.697627068E-1
7.187606356E0,9.711535573E-1,6.951838493E0,4.783772826E-1
7.207459481E0,8.635365367E-1,6.113975525E0,4.023332894E-1
7.227311043E0,7.778583169E-1,5.467243671E0,3.559249938E-1
7.247164168E0,6.808878183E-1,4.924411774E0,3.155729771E-1
7.267015731E0,5.548750758E-1,4.351629257E0,2.430545539E-1
7.286868856E0,4.373271465E-1,3.741933584E0,1.478468478E-1
7.306720418E0,3.242123723E-1,3.142779350E0,4.845033959E-2
7.326573543E0,2.114466429E-1,2.538406849E0,-5.674065277E-2
7.346426668E0,8.672541380E-2,1.947106719E0,-1.617396623E-1
7.366279793E0,-1.434660610E-2,1.453353167E0,-2.450267673E-1
7.386132918E0,-8.189085126E-2,1.101494789E0,-3.000046313E-1
7.405986043E0,-9.887290001E-2,9.437170029E-1,-3.162536621E-1
7.425837606E0,-8.127998561E-2,9.756914377E-1,-2.966885269E-1
7.445690731E0,-3.769911081E-2,1.195271254E0,-2.488315850E-1
7.465543856E0,1.516691130E-2,1.465116620E0,-1.998402029E-1
7.485395418E0,7.339109480E-2,1.810604572E0,-1.513724029E-1
7.505246981E0,1.639213264E-1,2.580905676E0,-6.953391433E-2
7.525100106E0,3.613878787E-1,4.773894310E0,1.459269822E-1
7.544954793E0,6.625618935E-1,8.325970650E0,5.087809563E-1
7.564806356E0,7.595498562E-1,9.073530197E0,5.616294742E-1
7.584659481E0,7.597069144E-1,8.072689056E0,3.710919023E-1
7.604511043E0,7.931997776E-1,7.921455860E0,2.478193045E-1
7.624364168E0,8.776737452E-1,1.123328781E1,4.124562144E-1
7.644215731E0,8.107403517E-1,1.514910889E1,5.443682075E-1
7.664068856E0,8.019613624E-1,1.181005001E1,3.150668442E-1
7.683921981E0,7.397752404E-1,8.348730087E0,2.057743222E-1
7.703779793E0,7.363544106E-1,8.800840378E0,1.298350394E-1
7.723626668E0,6.888989210E-1,9.917204857E0,4.488986731E-2
7.743479793E0,6.468189955E-1,7.679588318E0,5.084143952E-2
7.763332918E0,5.794667602E-1,5.925776958E0,7.368779927E-2
7.783184481E0,4.941376150E-1,4.461340904E0,1.129228026E-1
