"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.679524505E0,-1.580744743E0,-4.037993848E-1,-4.723908007E-1
1.699377630E0,-1.561266780E0,-4.398753345E-1,-5.143485069E-1
1.719229192E0,-1.701451659E0,-5.526061654E-1,-5.835682750E-1
1.739083880E0,-1.883332372E0,-6.252642274E-1,-6.434679627E-1
1.758935442E0,-1.873558640E0,-5.404412150E-1,-6.468539238E-1
1.778787005E0,-1.674137235E0,-3.670951128E-1,-6.272364259E-1
1.798640130E0,-1.479271293E0,-2.291791886E-1,-6.208660007E-1
1.818493255E0,-1.372334957E0,-1.423839629E-1,-6.170960665E-1
1.838346380E0,-1.219042659E0,3.508111695E-3,-5.806536078E-1
1.858197942E0,-9.627410769E-1,1.931905001E-1,-5.336693525E-1
1.878051067E0,-6.931051612E-1,3.316998184E-1,-5.050110221E-1
1.897904192E0,-5.024453998E-1,3.827506900E-1,-4.871563017E-1
1.917755755E0,-4.234866798E-1,3.114539981E-1,-4.904898703E-1
1.937608880E0,-4.173780382E-1,5.178391933E-2,-5.715080500E-1
1.957462005E0,-4.321086109E-1,-1.003040746E-1,-6.243915558E-1
1.977313567E0,-2.816612422E-1,-6.026621908E-2,-6.401518583E-1
1.997166692E0,-4.752531648E-2,1.430820972E-1,-6.127153039E-1
2.017019817E0,2.412743121E-1,4.151614606E-1,-5.822069049E-1
2.036871380E0,4.569097459E-1,6.066939235E-1,-5.793445706E-1
2.056724505E0,6.415132284E-1,8.005999923E-1,-5.744053125E-1
2.076577630E0,8.545132279E-1,1.059781313E0,-5.513495207E-1
2.096430755E0,1.067129254E0,1.328247905E0,-5.147848725E-1
2.116282317E0,1.261070251E0,1.588319421E0,-4.788485467E-1
2.136135442E0,1.415287495E0,1.796886325E0,-4.586027265E-1
2.155988567E0,1.607203841E0,2.065021276E0,-4.412716031E-1
2.175840130E0,1.875391126E0,2.427787781E0,-4.291939139E-1
2.195693255E0,2.289662600E0,3.002350330E0,-4.236961305E-1
2.215546380E0,2.555179358E0,3.322548389E0,-4.458618164E-1
2.235399505E0,2.749940872E0,3.463623285E0,-4.740139842E-1
2.255251067E0,3.021810770E0,3.758950472E0,-5.064421892E-1
2.275104192E0,3.272125721E0,4.063126564E0,-5.305277109E-1
2.294957317E0,3.437844753E0,4.244256973E0,-5.237907767E-1
2.314808880E0,3.436623096E0,4.116010189E0,-4.617268443E-1
2.334662005E0,3.193568468E0,3.457322598E0,-3.087312877E-1
2.354515130E0,2.933008432E0,2.906479359E0,-2.141693532E-1
2.374366692E0,2.760971308E0,2.708000422E0,-2.195100635E-1
2.394219817E0,2.569962502E0,2.516398191E0,-2.469989955E-1
2.414072942E0,2.400630474E0,2.356770515E0,-2.875953615E-1
2.433924505E0,2.262697220E0,2.266501904E0,-3.399552405E-1
2.453777630E0,2.098147631E0,2.155534029E0,-3.803421557E-1
2.473630755E0,1.893106222E0,2.001997471E0,-4.276754856E-1
2.493482317E0,1.728259921E0,2.056294441E0,-5.178915262E-1
2.513335442E0,1.728259921E0,2.056294441E0,-5.178915262E-1
2.533188567E0,1.728259921E0,2.056294441E0,-5.178915262E-1
2.553041692E0,1.728259921E0,2.056294441E0,-5.178915262E-1
2.572894817E0,1.728259921E0,2.056294441E0,-5.178915262E-1
2.592746380E0,-2.343628109E-1,-5.718745589E-1,-4.773475602E-2
2.612599505E0,-2.307883739E0,-3.616077900E0,5.025675297E-1
2.632452630E0,-3.057659864E0,-4.800179005E0,6.745697260E-1
2.652304192E0,-3.136915207E0,-4.980820656E0,6.979222298E-1
2.672157317E0,-3.044814110E0,-4.834212780E0,6.648308039E-1
2.692010442E0,-2.958612442E0,-4.599152088E0,5.813342929E-1
2.711862005E0,-2.886896849E0,-4.397269726E0,4.537506998E-1
2.731721380E0,-2.861851215E0,-4.300770283E0,2.436828762E-1
2.751568255E0,-2.700932026E0,-4.058239460E0,9.684831649E-2
2.771419817E0,-2.468488932E0,-3.742771387E0,-3.804817796E-3
2.791272942E0,-2.239082813E0,-3.446693659E0,-1.014734432E-1
2.811126067E0,-2.018822432E0,-3.124819994E0,-1.571494490E-1
2.830979192E0,-1.812629104E0,-2.838393927E0,-2.248158604E-1
2.850830755E0,-1.623854280E0,-2.613613129E0,-3.339338303E-1
2.870683880E0,-1.431152582E0,-2.393963337E0,-4.259476066E-1
2.890537005E0,-1.259481907E0,-2.163702011E0,-4.751833379E-1
2.910388567E0,-1.133905530E0,-2.004719973E0,-5.888042450E-1
2.930241692E0,-1.109278917E0,-1.866455078E0,-7.186393142E-1
2.950094817E0,-1.150939941E0,-1.738662124E0,-8.381071091E-1
2.969946380E0,-1.157554746E0,-1.624918938E0,-9.386206269E-1
2.989799505E0,-1.099470139E0,-1.511507511E0,-1.004978061E0
3.009652630E0,-1.033723593E0,-1.419249415E0,-1.097096562E0
3.029505755E0,-1.000143528E0,-1.350867391E0,-1.227332950E0
3.049357317E0,-9.809099436E-1,-1.276289463E0,-1.301230192E0
3.069210442E0,-9.582555890E-1,-1.208797574E0,-1.360553980E0
3.089063567E0,-8.588765264E-1,-1.104514122E0,-1.295680046E0
3.108915130E0,-7.611380816E-1,-1.013565063E0,-1.248207092E0
3.128766692E0,-6.753900647E-1,-9.198408723E-1,-1.172843814E0
3.148621380E0,-6.045646071E-1,-8.317890167E-1,-1.085245728E0
3.168472942E0,-4.869992137E-1,-7.463377118E-1,-9.971589446E-1
3.188326067E0,-2.941752374E-1,-6.529102325E-1,-9.188460112E-1
3.208177630E0,-1.371654272E-1,-5.801474452E-1,-8.550367951E-1
3.228030755E0,-1.214749143E-1,-5.254837275E-1,-7.728317976E-1
3.247883880E0,-1.086467430E-1,-4.762130976E-1,-6.918135881E-1
3.267737005E0,-9.475392103E-2,-4.299443960E-1,-6.187017560E-1
3.287588567E0,-8.112290502E-2,-3.901683390E-1,-5.563411713E-1
3.307441692E0,-6.522295624E-2,-3.672347367E-1,-5.040336251E-1
3.327293255E0,-4.663519561E-2,-3.623129129E-1,-4.653745890E-1
3.347146380E0,-1.633628085E-2,-3.667285740E-1,-4.452160299E-1
3.366999505E0,3.255039081E-2,-3.654021323E-1,-4.284259677E-1
3.386852630E0,9.402088821E-2,-3.471634388E-1,-3.994360566E-1
3.406704192E0,1.901885271E-1,-3.141941726E-1,-3.530277610E-1
3.426557317E0,3.804643154E-1,-2.571393549E-1,-3.047519326E-1
3.446410442E0,6.278123856E-1,-1.983043104E-1,-2.994112372E-1
3.466262005E0,7.172256112E-1,-1.808510125E-1,-2.971248627E-1
3.486115130E0,7.076786757E-1,-1.837657094E-1,-2.643475533E-1
3.505968255E0,7.278721333E-1,-1.843940318E-1,-2.318844497E-1
3.525819817E0,6.941348910E-1,-1.978156120E-1,-2.063328177E-1
3.545672942E0,6.135879755E-1,-2.220233381E-1,-1.944994926E-1
3.565526067E0,5.036321878E-1,-2.675589621E-1,-2.444508076E-1
3.585379192E0,4.296477139E-1,-3.115936220E-1,-2.888170779E-1
3.605230755E0,3.462209702E-1,-3.885801136E-1,-4.453207552E-1
3.625083880E0,2.812947035E-1,-4.694761038E-1,-6.058561206E-1
3.644937005E0,1.872214675E-1,-5.175948143E-1,-6.344271898E-1
3.664788567E0,1.522625238E-1,-5.138249397E-1,-5.665862560E-1
3.684641692E0,9.796532989E-2,-5.039463639E-1,-4.796688259E-1
3.704494817E0,6.918485463E-2,-4.766319692E-1,-4.000294507E-1
3.724346380E0,4.918337986E-2,-4.175700247E-1,-2.521302700E-1
3.744199505E0,4.612905160E-2,-3.618765771E-1,-1.713215262E-1
3.764052630E0,4.632103816E-2,-3.027797043E-1,-9.246754646E-2
3.783904192E0,4.497713596E-2,-2.468768209E-1,-3.017674200E-2
3.803757317E0,3.888593614E-2,-2.024581879E-1,-2.809980186E-3
3.823610442E0,3.691371530E-2,-1.626297832E-1,1.104793418E-2
3.843463567E0,4.192280769E-2,-1.258905977E-1,1.588249579E-2
3.863315130E0,4.886921868E-2,-8.721410483E-2,3.609341010E-2
3.883168255E0,5.635667965E-2,-4.532619938E-2,7.202973962E-2
3.903021380E0,6.183701381E-2,-3.490658419E-4,1.121897623E-1
3.922874505E0,5.766567960E-2,4.794419557E-2,1.575857848E-1
3.942726067E0,4.159119725E-2,9.927432984E-2,2.064026296E-1
3.962579192E0,2.593559213E-2,1.532399058E-1,2.453060299E-1
3.982432317E0,1.041961554E-2,2.010095716E-1,2.669306695E-1
4.002283880E0,-1.288053021E-2,2.378534675E-1,2.724458873E-1
4.022137005E0,-6.696828455E-2,2.497217059E-1,2.556732893E-1
4.041990130E0,-1.504648328E-1,2.353401929E-1,2.140122652E-1
4.061841692E0,-2.712590694E-1,1.946914792E-1,1.690351367E-1
4.081694817E0,-4.496666193E-1,1.238834709E-1,1.329068244E-1
4.101546380E0,-5.322555900E-1,8.925613761E-2,1.047372073E-1
4.121399505E0,-5.353797674E-1,9.131562710E-2,9.073966742E-2
4.141252630E0,-5.702340007E-1,8.019787818E-2,8.543386310E-2
4.161105755E0,-5.735151768E-1,8.159413934E-2,7.983136177E-2
4.180957317E0,-5.480333567E-1,1.202357337E-1,1.398183256E-1
4.200810442E0,-5.054299235E-1,1.611287892E-1,1.886177361E-1
4.220663567E0,-4.608541727E-1,1.989500821E-1,2.260724902E-1
4.240515130E0,-4.059112370E-1,2.613455951E-1,3.022212088E-1
4.260368255E0,-3.324677646E-1,3.243868947E-1,3.530277610E-1
4.280221380E0,-2.272418737E-1,3.713013530E-1,3.420147300E-1
4.300072942E0,-1.831024885E-1,3.784222901E-1,3.235665858E-1
4.319926067E0,-9.159488231E-2,3.917042315E-1,3.008075058E-1
4.339777630E0,-1.251401100E-2,3.864333630E-1,2.702816725E-1
4.359632317E0,2.598795295E-2,3.601835966E-1,2.367713600E-1
4.379483880E0,2.132792398E-2,3.209311366E-1,2.077639997E-1
4.399337005E0,-2.391101094E-3,2.746799290E-1,1.659808159E-1
4.419188567E0,-2.815216035E-2,2.264215648E-1,1.273915768E-1
4.439043255E0,-4.276056588E-2,1.735206395E-1,9.714502841E-2
4.458894817E0,-4.984660447E-2,1.184904054E-1,7.328637689E-2
4.478747942E0,-5.188863724E-2,6.569419056E-2,4.857251421E-2
4.498599505E0,-4.588470608E-2,1.692969352E-2,5.515240598E-3
4.518452630E0,-4.415682983E-3,-2.303834632E-2,-6.843435764E-2
4.538305755E0,1.265538186E-1,-3.251548484E-2,-1.696634591E-1
4.558157317E0,3.050137460E-1,-1.193805225E-2,-2.502104044E-1
4.578010442E0,4.204148948E-1,2.897246508E-3,-2.876826227E-1
4.597862005E0,4.717101455E-1,1.623156248E-3,-3.119950593E-1
4.617715130E0,5.200033784E-1,1.675516134E-3,-3.439520299E-1
4.637568255E0,6.441137791E-1,1.768018492E-2,-4.127878249E-1
4.657421380E0,6.366263032E-1,1.199041214E-2,-4.121595025E-1
4.677272942E0,6.053325534E-1,-1.139700040E-2,-4.101000130E-1
4.697126067E0,5.425181389E-1,-7.812093943E-2,-4.686557949E-1
4.716979192E0,4.672071934E-1,-1.004611477E-1,-3.999945521E-1
4.736830755E0,4.025602043E-1,-1.257509738E-1,-3.492054641E-1
4.756683880E0,2.307848930E-1,-2.313957512E-1,-3.496592641E-1
4.776537005E0,1.571843475E-1,-3.443709016E-1,-4.375016689E-1
4.796390130E0,1.370432526E-1,-4.155105352E-1,-5.005778670E-1
4.816241692E0,1.327672005E-1,-4.250923991E-1,-4.638910592E-1
4.836094817E0,1.402546614E-1,-4.254763722E-1,-4.172558486E-1
4.855947942E0,1.571494490E-1,-4.136255682E-1,-3.746698201E-1
4.875801067E0,2.495995313E-1,-2.690250576E-1,-1.823520064E-1
4.895652630E0,3.197094202E-1,-1.383522451E-1,-2.268928103E-2
4.915505755E0,3.060260415E-1,-1.277930140E-1,4.136430100E-3
4.935358880E0,2.905624211E-1,-1.261000335E-1,7.941247895E-3
4.955215130E0,2.744181156E-1,-1.362927556E-1,4.729842301E-3
4.975063567E0,2.556732893E-1,-1.498539746E-1,-1.103048120E-2
4.994916692E0,2.417979091E-1,-1.644798219E-1,-2.583087236E-2
5.014768255E0,2.308896035E-1,-1.590867639E-1,-2.492330223E-2
5.034621380E0,2.261772156E-1,-1.609542668E-1,-2.930407785E-2
5.054474505E0,2.225120217E-1,-1.567305624E-1,-3.837978840E-2
5.074326067E0,2.161415666E-1,-1.454731971E-1,-4.429645464E-2
5.094179192E0,1.978505254E-1,-1.347045153E-1,-3.487167880E-2
5.114032317E0,1.331511736E-1,-9.838420898E-2,4.855506122E-2
5.133885442E0,5.838126317E-2,-5.796238407E-2,1.394867152E-1
5.153737005E0,2.242748067E-2,-3.487167880E-2,1.782504767E-1
5.173590130E0,-1.122246683E-2,-3.741985932E-2,1.923527420E-1
5.193441692E0,-7.086037099E-2,-9.550441802E-2,2.091777027E-1
5.213294817E0,-1.773079932E-1,-2.395813465E-1,2.376963943E-1
5.233147942E0,-2.972819209E-1,-4.372049868E-1,3.134262264E-1
5.253001067E0,-3.806912005E-1,-7.181680799E-1,4.129274487E-1
5.272852630E0,-4.419522583E-1,-1.350919724E0,5.324301124E-1
5.292704192E0,-3.132342398E-1,-2.166529655E0,6.072349548E-1
5.312558880E0,-3.176150024E-1,-2.024739027E0,6.063448191E-1
5.332412005E0,-3.618242145E-1,-1.918169260E0,6.950773597E-1
5.352263567E0,-3.313856721E-1,-1.715135098E0,6.141464710E-1
5.372116692E0,-2.926917076E-1,-1.482866645E0,5.256407857E-1
5.391969817E0,-1.967335194E-1,-1.475518823E0,2.958682179E-1
5.411821380E0,-1.595579982E-1,-1.253268600E0,2.217615396E-1
5.431674505E0,-1.423316002E-1,-1.120850444E0,2.001543641E-1
5.451527630E0,-1.199913844E-1,-1.024944544E0,1.810429990E-1
5.471379192E0,-9.744173288E-2,-9.200851917E-1,1.558579057E-1
5.491232317E0,-8.175121993E-2,-8.400793076E-1,1.254891753E-1
5.511085442E0,-5.112069473E-2,-9.524785280E-1,1.075646430E-1
5.530938567E0,1.038470864E-2,-1.328823924E0,1.029220670E-1
5.550790130E0,9.731955826E-2,-1.906091571E0,1.051211804E-1
5.570641692E0,1.876578033E-1,-2.481421947E0,1.088038236E-1
5.590496380E0,2.353925556E-1,-2.844572544E0,1.018748656E-1
5.610347942E0,2.545562685E-1,-3.142220974E0,8.241444826E-2
5.630199505E0,2.631083727E-1,-3.336772919E0,5.660102889E-2
5.650052630E0,2.702293396E-1,-3.421613216E0,2.740166895E-2
5.669907317E0,2.817485034E-1,-3.408977032E0,-5.654866807E-3
5.689758880E0,3.023957312E-1,-3.311605215E0,-4.548327997E-2
5.709610442E0,3.341083825E-1,-3.139725208E0,-8.480554819E-2
5.729463567E0,3.961722851E-1,-2.873492718E0,-1.092750654E-1
5.749316692E0,5.266181827E-1,-2.466918230E0,-1.165530905E-1
5.769169817E0,6.954089999E-1,-2.016902447E0,-9.325294197E-2
5.789021380E0,7.582233548E-1,-1.824619532E0,-6.354743987E-2
5.808874505E0,7.591658831E-1,-1.761770248E0,-3.017674200E-2
5.828726067E0,7.677179575E-1,-1.671222568E0,2.460914198E-3
5.848579192E0,8.142484426E-1,-1.558421969E0,6.574655324E-2
5.868432317E0,8.301483989E-1,-1.490354061E0,1.087863743E-1
5.888283880E0,8.102167249E-1,-1.457821131E0,1.277406514E-1
5.908137005E0,7.658504844E-1,-1.425986409E0,1.279500872E-1
5.927990130E0,7.009591460E-1,-1.385739088E0,6.798057258E-2
5.947841692E0,6.188937426E-1,-1.223685265E0,-2.035926580E-1
5.967694817E0,5.084143877E-1,-1.263199449E0,-3.259402514E-1
5.987547942E0,4.467519224E-1,-1.340395451E0,-2.818008661E-1
6.007401067E0,4.222300649E-1,-1.354724526E0,-2.272244096E-1
6.027252630E0,3.850370944E-1,-1.372736335E0,-1.476723105E-1
6.047105755E0,3.644247353E-1,-1.353625059E0,-5.572836101E-2
6.066958880E0,3.539178669E-1,-1.300235391E0,1.626646891E-2
6.086812005E0,3.472158015E-1,-1.247631192E0,8.576548100E-2
6.106663567E0,3.366042078E-1,-1.213579774E0,1.699776202E-1
6.126516692E0,3.151192069E-1,-1.164832711E0,2.142566144E-1
6.146369817E0,3.033382297E-1,-1.076868176E0,2.102772743E-1
6.166221380E0,2.999697328E-1,-9.751852751E-1,1.868374944E-1
6.186074505E0,2.972470224E-1,-8.778657317E-1,1.669930965E-1
6.205932317E0,3.077364564E-1,-7.879288793E-1,1.607622802E-1
6.225780755E0,3.369183540E-1,-7.119197845E-1,1.705012172E-1
6.245632317E0,3.662922382E-1,-6.600311399E-1,1.914451718E-1
6.265485442E0,3.754028678E-1,-6.405707598E-1,2.182708681E-1
6.285337005E0,3.509159088E-1,-6.980968118E-1,3.003537059E-1
6.305190130E0,3.108431399E-1,-7.332128286E-1,3.492054641E-1
6.325041692E0,2.665466964E-1,-7.169288993E-1,3.528008461E-1
6.344896380E0,2.228087336E-1,-6.840992570E-1,3.507937193E-1
6.364747942E0,1.620363742E-1,-6.783221960E-1,3.652101457E-1
6.384601067E0,5.260422453E-2,-7.258475423E-1,3.920184076E-1
6.404454192E0,-1.433613449E-1,-8.379151225E-1,4.117929935E-1
6.424307317E0,-3.632553816E-1,-9.527403116E-1,4.026474655E-1
6.444158880E0,-4.965985417E-1,-1.013530135E0,3.733957410E-1
6.464012005E0,-4.987801909E-1,-1.002202988E0,3.374419510E-1
6.483865130E0,-5.574756265E-1,-1.012901783E0,2.996206582E-1
6.503716692E0,-5.915095210E-1,-1.020354390E0,2.705609500E-1
6.523568255E0,-5.853136182E-1,-1.006252170E0,2.422691584E-1
6.543422942E0,-5.329712033E-1,-9.771574736E-1,2.186024934E-1
6.563276067E0,-4.447622597E-1,-9.317091107E-1,2.020393163E-1
6.583127630E0,-3.638487756E-1,-8.912174702E-1,1.869422197E-1
6.602980755E0,-2.791828513E-1,-8.415279388E-1,1.767669469E-1
6.622838567E0,-1.588249654E-1,-7.789928317E-1,1.766098738E-1
6.642685442E0,-6.544984877E-2,-7.468787432E-1,1.965066195E-1
6.662537005E0,-4.799655639E-3,-7.076960802E-1,1.945169419E-1
6.682390130E0,4.937536269E-2,-6.726324558E-1,1.929985136E-1
6.702243255E0,5.827654526E-2,-6.451784372E-1,1.814618856E-1
6.722096380E0,4.113740847E-2,-6.069905758E-1,1.611113399E-1
6.741947942E0,2.720968239E-2,-5.714905858E-1,1.404815465E-1
6.761807317E0,1.940806210E-2,-5.400223136E-1,1.242325380E-1
6.781652630E0,1.773254573E-2,-5.134932995E-1,1.084896624E-1
6.801505755E0,1.830850355E-2,-4.784296453E-1,8.525933325E-2
6.821358880E0,1.900663599E-2,-4.317770004E-1,5.202826485E-2
6.841210442E0,1.984439418E-2,-3.682993650E-1,3.665191354E-3
6.861065130E0,1.480039209E-2,-2.862339914E-1,-6.124360487E-2
6.880918255E0,1.937315450E-3,-2.107659578E-1,-1.263094842E-1
6.900776067E0,-5.777040031E-3,-1.496096253E-1,-1.773952693E-1
6.920621380E0,1.171115879E-2,-1.046848446E-1,-2.064200938E-1
6.940474505E0,5.789257213E-2,-6.967354566E-2,-2.163684666E-1
6.960327630E0,1.385616958E-1,-2.804744057E-2,-2.221105993E-1
6.980180755E0,2.341708243E-1,2.602285892E-2,-2.349213213E-1
7.000032317E0,3.963468075E-1,1.265712827E-1,-2.694439292E-1
7.019885442E0,6.151412725E-1,2.502104044E-1,-3.005805910E-1
7.039738567E0,7.134731412E-1,2.797762752E-1,-2.759540081E-1
7.059590130E0,7.212398648E-1,2.948035598E-1,-2.692519426E-1
7.079443255E0,6.326643825E-1,2.962521911E-1,-2.851518989E-1
7.099294817E0,5.273686647E-1,2.628291249E-1,-2.761634588E-1
7.119147942E0,4.194026291E-1,2.275909334E-1,-2.679603994E-1
7.139001067E0,2.253918201E-1,3.105115294E-1,-4.307996035E-1
7.158854192E0,1.847954541E-1,3.585255444E-1,-4.941027164E-1
7.178705755E0,1.189092845E-1,3.266383708E-1,-4.838925302E-1
7.198558880E0,7.532840967E-2,2.757969201E-1,-4.325973094E-1
7.218412005E0,4.206243437E-3,2.044304162E-1,-3.712838888E-1
7.238265130E0,-2.850122750E-2,1.111251116E-1,-2.605951130E-1
7.258116692E0,-2.059488557E-3,3.157300502E-2,-1.363451183E-1
7.277969817E0,2.743657492E-2,1.352630183E-2,-9.091419727E-2
7.297822942E0,4.665265232E-2,-8.779006079E-3,-6.110397726E-2
7.317680755E0,5.408775434E-2,-4.260348529E-2,-4.045673087E-2
7.337527630E0,7.363544405E-2,-7.197737694E-2,-2.260201424E-2
7.357380755E0,1.158025935E-1,-9.299114347E-2,-5.619960371E-3
7.377233880E0,1.619490981E-1,-9.948376566E-2,5.934119225E-3
7.397085442E0,1.880068630E-1,-9.773843735E-2,1.090830751E-2
7.416938567E0,1.870294809E-1,-9.293878078E-2,1.111774705E-2
7.436791692E0,1.650906950E-1,-8.717919886E-2,1.199041214E-2
7.456643255E0,1.407782584E-1,-8.798204362E-2,1.589994878E-2
7.476496380E0,1.180540696E-1,-8.810421824E-2,2.033308521E-2
7.496349505E0,8.047713339E-2,-1.538333148E-1,8.555603772E-2
7.516201067E0,5.485569686E-2,-2.377487570E-1,1.718276590E-1
7.536054192E0,4.968952388E-2,-3.015230894E-1,2.370506227E-1
7.555907317E0,4.661774263E-2,-3.365692794E-1,2.656740248E-1
7.575758880E0,3.275983036E-2,-3.846181929E-1,2.917667031E-1
7.595612005E0,3.822271014E-3,-4.466646612E-1,3.152064681E-1
7.615465130E0,-8.313003182E-2,-5.458691716E-1,3.565533161E-1
