"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.911081919E0,1.589999907E-2,-8.025699615E0,-8.791199684E0
7.930935044E0,-1.605999947E0,-7.133699894E0,5.621900082E0
7.950788169E0,-7.730000019E-1,-2.321999967E-1,8.194399834E0
7.970639732E0,1.228899956E0,3.571399927E0,3.773199797E0
7.990492857E0,6.403999925E-1,3.897399902E0,1.794299960E0
8.010345982E0,-5.397999883E-1,1.178300023E0,-2.089400053E0
8.030197544E0,-9.793999791E-1,-1.591099977E0,-2.755100012E0
8.050050669E0,4.559999704E-2,-3.573999882E0,-1.403199911E0
8.069903794E0,1.974199891E0,-3.871199846E0,3.310000002E-1
8.089755357E0,3.390299797E0,-2.587800026E0,1.496899962E0
8.109608482E0,3.084800005E0,-1.233699918E0,1.543999910E0
8.129461607E0,1.447399974E0,-3.332999945E-1,-2.969999909E-1
8.149314732E0,-4.434999824E-1,1.710799932E0,-6.616299629E0
8.169166294E0,-1.595999897E-1,4.931999743E-1,-2.776899815E0
8.189019419E0,-3.643999994E-1,-2.848999798E-1,2.626000047E-1
8.208877232E0,-1.114300013E0,3.965999782E-1,1.850699902E0
8.228724107E0,-1.084299922E0,7.676999569E-1,2.140100002E0
8.248577232E0,-1.139400005E0,4.359999895E-1,2.760999799E-1
8.268430357E0,-1.578899980E0,-1.046999931E0,-3.054499865E0
8.288281919E0,-1.531099916E0,-1.250000000E0,-5.120599747E0
8.308135044E0,6.729999930E-2,-1.184800029E0,-8.342999816E-1
8.327988169E0,1.209100008E0,-1.773099899E0,1.345999956E0
8.347839732E0,1.446399927E0,-2.069299936E0,3.743000031E-1
8.367692857E0,1.513899922E0,-1.977599978E0,3.958999813E-1
8.387545982E0,2.041800022E0,-2.815199852E0,-2.513999939E-1
8.407399107E0,3.406199932E0,-6.200500011E0,3.596999943E-1
8.427250669E0,1.616899967E0,-6.388999939E0,1.111699939E0
8.447103794E0,-1.180799961E0,-4.416800022E0,1.145799994E0
8.466955357E0,-2.026099920E0,-3.214599848E0,3.980499983E0
8.486808482E0,-3.483899832E0,-3.619799852E0,5.279799938E0
8.506661607E0,-5.099799633E0,-5.627799988E0,4.157499790E0
8.526513169E0,-5.404699802E0,-6.840600014E0,2.887899876E0
8.546366294E0,-5.987799644E0,-5.168499947E0,-3.577699900E0
8.566219419E0,-3.694899797E0,-2.870399952E0,-5.748399734E0
8.586072544E0,-6.412000060E-1,-3.224000037E-1,4.953999817E-1
8.605924107E0,2.155299902E0,2.122599840E0,4.140899658E0
8.625777232E0,4.899099827E0,3.266399860E0,2.626399994E0
8.645628794E0,5.388299942E0,3.339099884E0,-1.109699965E0
8.665481919E0,2.704499960E0,2.295300007E0,-2.713599920E0
8.685335044E0,4.657999873E-1,2.273399830E0,-2.102900028E0
8.705194419E0,-1.140100002E0,3.128700018E0,-4.494999945E-1
8.725039732E0,-2.244999886E0,4.066199780E0,2.081999928E-1
8.744892857E0,-2.541399956E0,5.332599640E0,-3.233000040E-1
8.764745982E0,-1.717899919E0,6.157999992E0,-1.943799973E0
8.784597544E0,3.825999796E-1,6.304599762E0,-4.215199947E0
8.804450669E0,3.085500002E0,1.554499984E0,-1.045520020E1
8.824303794E0,2.153699875E0,-5.099400043E0,-8.163599968E0
8.844155357E0,1.740099907E0,-6.932699680E0,-3.697199821E0
8.864008482E0,3.877399921E0,-6.223599911E0,-1.031999946E0
8.883861607E0,3.816799879E0,-5.547399998E0,-5.202999711E-1
8.903714732E0,1.166800022E0,-6.207200050E0,-6.304899693E0
8.923566294E0,-3.916999996E-1,-9.501199722E0,4.683700085E0
8.943419419E0,-4.520400047E0,-9.347000122E0,6.707900047E0
8.963272544E0,-5.106400013E0,-2.621500015E0,6.813199997E0
8.983124107E0,-3.156699896E0,5.497999668E0,4.792599678E0
9.002977232E0,-1.395999908E0,8.168700218E0,2.592499971E0
9.022830357E0,-1.027099967E0,4.232399940E0,-1.489999890E-1
9.042683482E0,-4.661999941E-1,-1.618799925E0,-2.187000036E0
9.062535044E0,3.303999901E-1,-5.885499954E0,-2.664799929E0
9.082388169E0,1.574000001E0,-7.116600037E0,-1.897099972E0
9.102241294E0,2.296999931E0,-5.177399635E0,1.005299926E0
9.122092857E0,2.115799904E0,-3.921999931E-1,1.953599930E0
9.141945982E0,2.422799826E0,8.634999990E-1,1.821699977E0
9.161799107E0,3.052599907E0,7.281000018E-1,-5.407999754E-1
9.181652232E0,1.992100000E0,9.563999772E-1,-9.211799622E0
9.201510044E0,1.010200024E0,-2.584999800E-1,-3.720599890E0
9.221361607E0,-7.524999976E-1,-6.459999681E-1,6.078000069E-1
9.241208482E0,-1.486199975E0,-2.279999852E-2,3.062500000E0
9.261061607E0,-1.778699994E0,4.950999916E-1,3.716300011E0
9.280914732E0,-1.383199930E0,9.957000017E-1,1.936800003E0
9.300767857E0,-1.012199998E0,3.968999982E-1,6.615999937E-1
9.320619419E0,-1.011699915E0,-1.028399944E0,2.211999893E-1
9.340472544E0,-4.973999858E-1,-2.166199923E0,-5.456099987E0
9.360325669E0,-5.162999630E-1,-2.145900011E0,-9.704500198E0
9.380177232E0,-5.790000036E-2,-2.154799938E0,-3.208999932E-1
9.400030357E0,1.390599966E0,-2.518800020E0,3.383800030E0
9.419883482E0,2.333099842E0,-3.392899990E0,2.506899834E0
9.439736607E0,3.695400000E0,-5.635799885E0,-2.599000037E-1
9.459588169E0,5.236399651E0,-6.651099682E0,5.906000137E-1
9.479441294E0,3.670199871E0,-6.077699661E0,1.895499945E0
9.499294419E0,-8.075999618E-1,-4.021800041E0,2.326900005E0
9.519145982E0,-4.169499874E0,-3.190899849E0,2.861599922E0
9.538999107E0,-6.538300037E0,-4.367099762E0,3.125900030E0
9.558852232E0,-5.265699863E0,-6.695799828E0,2.941900015E0
9.578703794E0,-4.736999989E0,-6.305299759E0,3.132799864E0
9.598556919E0,-5.237400055E0,-2.825700045E0,-1.896399975E0
9.618413169E0,-1.752099991E0,-5.717999935E-1,-3.318300009E0
9.638261607E0,1.286599994E0,1.042500019E0,-5.455999970E-1
9.658114732E0,3.710999966E0,2.282999992E0,1.938899994E0
9.677967857E0,5.277299881E0,2.904500008E0,2.574199915E0
9.697825669E0,4.619999886E0,2.628900051E0,-1.402799964E0
9.717672544E0,1.909999967E0,1.439799905E0,-2.148499966E0
9.737525669E0,6.880999804E-1,1.177999973E-1,-8.016999960E-1
9.757378794E0,3.210999966E-1,-1.045899987E0,1.826999933E-1
9.777236607E0,-1.395099998E0,-6.434999704E-1,6.746999621E-1
9.797083482E0,-2.590499878E0,1.247099996E0,-8.403999805E-1
9.816935044E0,-2.744599819E0,3.810299873E0,-1.658800006E0
9.836788169E0,-2.759799957E0,4.643599987E0,-3.326599836E0
9.856641294E0,-1.209800005E0,4.744899750E0,-2.917899847E0
9.876492857E0,8.000999689E-1,3.309599876E0,-1.053499937E0
9.896345982E0,1.195199966E0,1.137199998E0,9.748999476E-1
9.916230357E0,5.964999795E-1,6.599999964E-3,5.762000084E-1
9.936050669E0,5.498999953E-1,3.430999815E-1,-1.767099977E0
9.955903794E0,1.103399992E0,3.034999967E-1,-5.164199829E0
9.975756919E0,4.678199768E0,-3.450999856E-1,-5.117199898E0
9.995608482E0,8.277699471E0,-3.335999966E0,5.883299828E0
1.001546161E1,2.761299849E0,-1.424720001E1,1.230249977E1
1.003531473E1,-4.528100014E0,-1.999479866E1,7.163999677E-1
1.005516786E1,-1.109280014E1,-8.758199692E0,-5.402699947E0
1.007501942E1,-5.735300064E0,-5.606999993E-1,3.005000055E-1
1.009487254E1,-1.724900007E0,4.097599983E0,5.620800018E0
1.011472567E1,-1.090799928E0,4.781699657E0,6.441400051E0
1.013457723E1,4.676999748E-1,1.137799978E0,2.396399975E0
1.015443036E1,1.465799928E0,-8.316999674E-1,-2.407299995E0
1.017428348E1,1.567999959E0,-1.401899934E0,-3.659699917E0
1.019413661E1,1.997099996E0,-6.718999743E-1,-2.810299873E0
1.021402254E1,1.847999930E0,1.070999950E-1,-1.740099907E0
1.023384129E1,1.772099972E0,2.065999955E-1,-8.314999938E-1
1.025369911E1,2.621299982E0,-1.861999929E-1,7.301999927E-1
1.027354598E1,2.292000055E0,-2.930999994E-1,8.097999692E-1
1.029339911E1,1.229799986E0,-6.729999781E-1,-2.759099960E0
1.031325223E1,6.026999950E-1,-1.665399909E0,-7.290999889E-1
1.033311004E1,-1.437699914E0,-2.077299833E0,-8.915999532E-1
1.035295692E1,-2.031699896E0,-1.334299922E0,-9.088999629E-1
1.037281004E1,-1.169799924E0,-3.628999889E-1,5.740000010E-1
1.039266317E1,-1.773999929E-1,6.905999780E-1,4.296000004E-1
1.041251473E1,8.626999855E-1,1.096000001E-1,-1.898899913E0
1.043236786E1,2.600000007E-3,-8.992999792E-1,-3.388399839E0
1.045222098E1,-9.702000022E-1,-1.517699957E0,-4.281999767E-1
1.047207254E1,-1.307799935E0,-1.342499971E0,1.137300014E0
1.049192567E1,-1.111400008E0,-1.013800025E0,8.989999890E-1
1.051177879E1,4.253999889E-1,-2.465499878E0,-7.277999520E-1
1.053163036E1,1.471799970E0,-4.701799870E0,-7.463999987E-1
1.055148348E1,2.727099895E0,-5.702300072E0,1.885999888E-1
1.057133661E1,3.084399939E0,-5.579599857E0,2.476300001E0
1.059118817E1,9.896999598E-1,-5.561100006E0,3.606400013E0
1.061104129E1,-2.787199974E0,-5.094299793E0,1.648899913E0
1.063089442E1,-4.635299683E0,-3.676499844E0,2.160300016E0
1.065074754E1,-5.692399979E0,-3.313999891E0,1.315799952E0
1.067059911E1,-6.001399994E0,-2.213700056E0,-1.712899923E0
1.069045692E1,-4.891900063E0,-1.214699984E0,-3.186699867E0
1.071030536E1,-1.467999935E0,-3.881999850E-1,-4.269999862E-1
1.073015692E1,1.979399920E0,3.070999980E-1,2.024699926E0
1.075001473E1,4.498499870E0,8.070999980E-1,2.413599968E0
1.076986317E1,4.532899857E0,1.013499975E0,6.001999974E-1
1.078971629E1,2.500499964E0,1.059199929E0,-8.375999928E-1
1.080956786E1,8.836999536E-1,1.168699980E0,-1.470600009E0
1.082942098E1,-3.628999889E-1,1.051900029E0,-1.495800018E0
1.084927411E1,-1.697099924E0,1.990499973E0,-2.938999832E-1
1.086912567E1,-1.432299972E0,4.075699806E0,1.106099963E0
1.088898348E1,-1.070999950E-1,6.242799759E0,7.810999751E-1
1.090883192E1,1.947899938E0,7.458199978E0,-1.224699974E0
1.092868348E1,3.693899870E0,6.851799965E0,-4.285099983E0
1.094854129E1,3.941399813E0,2.886399984E0,-6.813799858E0
1.096838973E1,3.032500029E0,-4.275599957E0,-5.325599670E0
1.098824129E1,3.770099878E0,-9.065099716E0,-4.209899902E0
1.100809442E1,3.552199841E0,-9.164599419E0,-1.626099944E0
1.102794598E1,1.778100014E0,-5.665599823E0,-2.101199865E0
1.104779911E1,-1.138000011E0,-3.179899931E0,-5.543699741E0
1.106765223E1,-2.438999891E0,-3.878700018E0,-4.438000023E-1
1.108750536E1,-6.249799728E0,-1.716300011E0,1.028369999E1
1.110735692E1,-7.828399658E0,-2.333199978E0,3.025599957E0
1.112721004E1,-2.764299870E0,6.566999555E-1,5.302799702E0
1.114706317E1,1.004699945E0,2.503700018E0,3.700399876E0
1.116692098E1,1.625800014E0,1.621299982E0,7.493999600E-1
1.118677411E1,1.367999911E0,-1.004999951E-1,-3.432999849E-1
1.120664754E1,4.341999888E-1,-2.603499889E0,-1.868699908E0
1.122647254E1,1.126299977E0,-5.129899979E0,-1.048399925E0
1.124632567E1,1.910099983E0,-3.618599892E0,1.203999996E0
1.126617879E1,3.400300026E0,-1.579999924E0,2.236700058E0
1.128603036E1,3.503499985E0,2.741999924E-1,-3.667999804E-1
1.130588348E1,2.223700047E0,1.253999949E0,-8.914899826E0
1.132573661E1,1.212099910E0,2.633000016E-1,-5.400399685E0
1.134558973E1,-8.840000033E-1,2.819999866E-2,-1.486299992E0
1.136544286E1,-2.110399961E0,8.129999787E-2,2.976599932E0
1.138529598E1,-2.729899883E0,5.490999818E-1,4.933799744E0
1.140514754E1,-1.990999937E0,7.049999833E-1,2.905799866E0
1.142500067E1,-7.753999829E-1,2.536999881E-1,1.181399941E0
1.144485223E1,-7.612999678E-1,6.169999763E-2,-4.720000029E-1
1.146470536E1,-6.259999871E-1,-3.522000015E-1,-6.833399773E0
1.148455692E1,-3.428999782E-1,-1.984299898E0,-5.076799870E0
1.150441004E1,1.580299973E0,-3.331499815E0,-9.648000002E-1
1.152426317E1,4.756999969E0,-3.800799847E0,1.415999979E-1
1.154411629E1,6.520099640E0,-5.900899887E0,1.269699931E0
1.156396786E1,5.062299728E0,-7.765199661E0,3.144199848E0
1.158382098E1,2.171399832E0,-7.593499660E0,4.410200119E0
1.160367411E1,-2.837499857E0,-5.515500069E0,2.721099854E0
1.162352567E1,-6.000799656E0,-3.199499846E0,2.043799877E0
1.164338504E1,-6.322000027E0,-3.586499929E0,1.998399973E0
1.166323192E1,-3.913699865E0,-5.881199837E0,2.645200014E0
1.168308973E1,-6.346600056E0,-5.878499985E0,2.494099855E0
1.170293661E1,-5.004299641E0,-3.567699909E0,-3.314800024E0
1.172279598E1,-1.723999977E0,-6.883999705E-1,-2.289499998E0
1.174264129E1,1.079699993E0,1.535599947E0,-5.779999867E-2
1.176249442E1,3.743899822E0,2.577600002E0,1.132200003E0
1.178234754E1,5.057699680E0,3.118700027E0,9.307999611E-1
1.180220067E1,4.196599960E0,2.508199930E0,-1.018899918E0
1.182205223E1,1.227999926E0,1.440599918E0,-1.999599934E0
1.184190536E1,-7.544999719E-1,1.487499952E0,-7.522000074E-1
1.186176317E1,-1.438300014E0,2.071399927E0,6.680999994E-1
1.188161004E1,-1.681299925E0,2.839799881E0,5.286999941E-1
1.190146317E1,-1.474200010E0,3.385299921E0,-2.644999921E-1
1.192131629E1,-2.981999815E-1,5.135999680E0,-1.390100002E0
1.194116942E1,2.247999907E0,5.909699917E0,-3.154500008E0
1.196102098E1,4.371999741E0,4.688600063E0,-4.927499771E0
1.198087411E1,3.125299931E0,1.022699952E0,-4.809199810E0
1.200072723E1,-9.835999608E-1,-3.205199957E0,-6.017899990E0
1.202058036E1,-3.116299868E0,-6.707900047E0,-5.474599838E0
1.204043192E1,3.376999795E-1,-9.274899483E0,-4.753699780E0
1.206028504E1,4.508999884E-1,-8.217000008E0,1.351389980E1
1.208013661E1,-2.538300037E0,-1.202989960E1,-6.144999862E-1
1.209998973E1,-3.848099947E0,-4.770299911E0,5.999199867E0
1.211984286E1,-1.797399998E0,3.961899996E0,6.540199757E0
1.213970067E1,-6.900999546E-1,6.567499638E0,3.375399828E0
1.215954754E1,-9.296000004E-1,4.420899868E0,1.921299934E0
1.217940536E1,-4.364999831E-1,-9.700999856E-1,-1.936899900E0
1.219928036E1,6.999999881E-1,-4.523200035E0,-2.939299822E0
1.221910536E1,2.161200047E0,-5.507299900E0,-1.460199952E0
1.223895848E1,2.263099909E0,-3.545699835E0,6.327999830E-1
1.225881161E1,2.213000059E0,-1.091099977E0,1.966099977E0
1.227866942E1,2.222599983E0,3.224000037E-1,7.986999750E-1
1.229851629E1,2.113899946E0,1.744099975E0,-7.487699986E0
1.231836942E1,1.546599984E0,1.070099950E0,-6.559899807E0
1.233822723E1,1.326699972E0,-6.225000024E-1,-7.910000086E-1
1.235807411E1,-4.133999944E-1,-1.193199992E0,3.158999920E0
1.237792567E1,-1.776499987E0,-4.109999835E-1,4.702600002E0
1.239777879E1,-2.615200043E0,4.005999863E-1,2.745399952E0
1.241763192E1,-2.597800016E0,-1.632999927E-1,-9.200000204E-3
1.243748348E1,-2.006099939E0,-1.302699924E0,-1.686100006E0
1.245733661E1,-1.288999915E0,-1.810699940E0,-2.837299824E0
1.247718973E1,-2.763999999E-1,-9.907999635E-1,-3.918399811E0
1.249704286E1,3.346000016E-1,-9.199000001E-1,-1.982999921E0
1.251689442E1,1.792199969E0,-1.486999989E0,5.059999973E-2
1.253674754E1,4.380599976E0,-3.345999956E0,1.590399981E0
1.255660067E1,6.701799870E0,-6.359200001E0,2.895699978E0
1.257645223E1,7.065599918E0,-9.283800125E0,2.559999943E0
1.259630536E1,1.932199955E0,-8.873499870E0,1.459399939E0
1.261615848E1,-5.890699863E0,-4.756499767E0,-8.652999997E-1
1.263601004E1,-8.377900124E0,-2.434599876E0,7.034999728E-1
1.265586317E1,-4.658099651E0,-2.974799871E0,3.369999886E0
1.267572254E1,-3.341199875E0,-3.274799824E0,4.711899757E0
1.269556942E1,-6.049299717E0,-2.589599848E0,3.333099842E0
1.271542098E1,-3.373799801E0,-2.197999954E0,-4.813199997E0
1.273527411E1,-8.389999717E-2,-1.293999910E0,-3.138799906E0
1.275512723E1,2.436100006E0,7.809999585E-2,6.195999980E-1
1.277497879E1,4.616099834E0,1.366599917E0,1.964800000E0
1.279483192E1,5.415499687E0,2.040899992E0,2.388900042E0
1.281468504E1,3.781199932E0,1.586099982E0,-1.664000005E-1
1.283453661E1,4.232999980E-1,4.901999831E-1,-1.424499989E0
1.285438973E1,-1.768299937E0,9.068999887E-1,-1.583899975E0
1.287424286E1,-2.355099916E0,2.301399946E0,-8.698999882E-1
1.289409598E1,-1.746299982E0,3.734799862E0,-7.067999840E-1
1.291394754E1,-1.407400012E0,5.310400009E0,-1.105599999E0
1.293380067E1,-7.075999975E-1,6.479499817E0,-1.089299917E0
1.295365379E1,1.072299957E0,6.762399673E0,-1.864899993E0
1.297351161E1,3.321699858E0,4.529500008E0,-3.353999853E0
1.299335848E1,3.624599934E0,-1.301199913E0,-7.693299770E0
1.301321161E1,3.645799875E0,-7.221099854E0,-1.015049934E1
1.303306942E1,4.202600002E0,-8.822099686E0,-4.509599686E0
1.305291629E1,2.816099882E0,-6.739299774E0,4.250000045E-2
1.307276942E1,-8.007999659E-1,-3.417500019E0,-1.123499990E0
1.309262254E1,-3.224599838E0,-4.251299858E0,-2.945400000E0
1.311247411E1,-5.200099945E0,-6.087100029E0,7.250699997E0
1.313232723E1,-6.525300026E0,-6.593599796E0,6.295399666E0
1.315218036E1,-4.147299767E0,-3.800899982E0,3.777099848E0
1.317203817E1,-8.802999854E-1,2.155599833E0,4.573400021E0
1.319191161E1,6.132000089E-1,4.105199814E0,2.105700016E0
1.321173817E1,7.353999615E-1,2.836099863E0,5.173999667E-1
1.323158973E1,2.979999781E-1,-5.891000032E-1,-1.002699971E0
1.325144286E1,3.370999992E-1,-4.050099850E0,-1.919199944E0
1.327129598E1,1.404500008E0,-5.739599705E0,-6.809999943E-1
1.329114911E1,2.306200027E0,-4.647799969E0,2.587100029E0
1.331100067E1,3.240499973E0,-1.137099981E0,2.292500019E0
1.333085379E1,2.852499962E0,5.429999828E-1,-3.788999915E-1
1.335070692E1,1.140699983E0,3.049799919E0,-1.393989944E1
1.337055848E1,1.364099979E0,1.452000022E0,-3.853999853E0
1.339041629E1,8.220999837E-1,-9.034999609E-1,2.214999914E0
1.341026473E1,-5.881999731E-1,-1.728899956E0,3.910199881E0
1.343011786E1,-1.634599924E0,-1.200500011E0,3.757999897E0
1.344996942E1,-2.509099960E0,-1.017999947E-1,2.099999934E-1
1.346982254E1,-2.068599939E0,2.410000004E-2,-9.857999682E-1
1.348967411E1,-1.248600006E0,1.065999940E-1,-6.816999912E-1
1.350952723E1,-1.499999966E-2,-4.812999964E-1,7.329999655E-2
1.352938036E1,7.967000008E-1,-1.257099986E0,5.986999869E-1
1.354923348E1,8.917999864E-1,-1.270399928E0,-6.629999727E-2
1.356908504E1,7.105000019E-1,-8.519999981E-1,-1.159600019E0
1.358893817E1,1.089800000E0,-9.851999879E-1,1.131999940E-1
1.360878973E1,2.323499918E0,-1.940899968E0,1.393999934E0
1.362864286E1,2.403800011E0,-2.761999846E0,5.594999790E-1
1.364849598E1,1.434599996E0,-3.725299835E0,-1.599799991E0
1.366835379E1,5.029999614E-1,-4.664099693E0,-2.086799860E0
1.368820067E1,-1.471000016E-1,-4.399099827E0,-8.635999560E-1
1.370805379E1,-4.414999783E-1,-4.162499905E0,4.305000007E-1
1.372791161E1,-9.613999724E-1,-3.279299974E0,2.050400019E0
1.374775848E1,-1.644899964E0,-2.836299896E0,3.549199820E0
1.376761161E1,-3.147699833E0,-3.573899984E0,3.527999878E0
1.378746317E1,-4.263199806E0,-4.540999889E0,2.746299982E0
1.380731629E1,-3.542500019E0,-5.012799740E0,7.220000029E-1
1.382716942E1,-3.549799919E0,-3.587299824E0,-2.522099972E0
1.384702254E1,-2.024800062E0,-1.763999939E0,-1.736499906E0
1.386687411E1,9.068999887E-1,-3.471999764E-1,4.992999732E-1
1.388672723E1,2.326499939E0,7.022999525E-1,2.667599916E0
1.390658036E1,2.823499918E0,1.488299966E0,6.254999638E-1
1.392643192E1,1.964499950E0,1.936899900E0,-1.283699989E0
1.394628504E1,1.042699933E0,1.962999940E0,-5.935999751E-1
1.396613817E1,3.819999993E-1,2.012300014E0,-2.414999902E-1
1.398598973E1,-6.893999577E-1,2.582599878E0,-2.054999918E-1
1.400584286E1,-1.327999949E0,3.877099991E0,-6.599000096E-1
1.402569598E1,-1.366500020E0,6.561699867E0,-1.159199953E0
1.404554911E1,5.196999907E-1,7.633499622E0,-2.135699987E0
1.406540067E1,3.578299999E0,6.374000072E0,-3.548899889E0
1.408526004E1,5.978399754E0,3.320199966E0,-5.360499859E0
1.410510692E1,3.687599897E0,-3.458699942E0,-6.745999813E0
1.412495848E1,2.191200018E0,-9.262999535E0,-6.975399971E0
1.414481161E1,2.990399837E0,-1.089169979E1,-3.185499907E0
1.416467098E1,3.053099871E0,-7.711400032E0,-1.660300016E0
1.418454442E1,3.173999786E-1,-3.367399931E0,-1.441999912E0
1.420436942E1,-1.694099903E0,-4.619299889E0,-1.249499917E0
1.422422254E1,-1.583899975E0,-8.799499512E0,4.842999876E-1
1.424407567E1,-3.172099829E0,-6.969399929E0,5.873899937E0
1.426392723E1,-3.469399929E0,7.052999735E-1,9.308199883E0
1.428378036E1,-1.526199937E0,6.696199894E0,4.641999722E0
1.430363348E1,-2.819999866E-2,7.951900005E0,7.026000023E-1
1.432348504E1,-8.029999584E-2,3.937899828E0,-2.374899864E0
1.434333817E1,1.389999986E-1,-1.598199964E0,-3.804499865E0
1.436319129E1,2.310999930E-1,-4.971499920E0,-3.021800041E0
1.438304286E1,8.500999808E-1,-6.495899677E0,-1.614499927E0
1.440289598E1,1.788399935E0,-5.168799877E0,-4.528999925E-1
1.442275536E1,1.588699937E0,-1.878299952E0,6.489999890E-1
1.444260223E1,1.693099976E0,7.504000068E-1,1.873799920E0
1.446245379E1,2.381099939E0,1.372299910E0,2.262799978E0
1.448230692E1,2.435600042E0,1.322700024E0,-6.195999980E-1
1.450216473E1,2.044899940E0,5.936999917E-1,-5.250400066E0
1.452201161E1,8.280999660E-1,-5.315999985E-1,-3.206599951E0
1.454186473E1,-8.828999996E-1,-7.734999657E-1,4.919999838E-2
1.456171786E1,-2.145599842E0,-5.823000073E-1,1.625199914E0
1.458156942E1,-2.482899904E0,-6.706999540E-1,1.762499928E0
1.460142254E1,-2.076099873E0,-2.370999902E-1,3.748999834E-1
1.462127567E1,-1.242100000E0,-1.973999888E-1,-3.736999929E-1
1.464112879E1,-8.718000054E-1,-4.291999936E-1,-1.754999906E-1
1.466098661E1,-5.151000023E-1,-3.176999986E-1,1.648000032E-1
1.468083348E1,5.460000038E-1,-3.777000010E-1,-1.616899967E0
1.470068661E1,2.213700056E0,-8.820999861E-1,-2.822799921E0
1.472053817E1,2.535899878E0,-1.587499976E0,3.870999813E-1
1.474039129E1,1.947699904E0,-1.692299962E0,1.729200006E0
1.476024442E1,3.273999989E-1,-3.005199909E0,-1.362499952E0
1.478009754E1,5.041999817E-1,-5.314599991E0,-1.661000013E0
1.479994911E1,1.124599934E0,-6.346799850E0,-1.784999967E-1
1.481980067E1,1.449699998E0,-5.784399986E0,1.023499966E0
1.483965379E1,-1.419999897E-1,-4.214200020E0,2.113899946E0
1.485950692E1,-2.198099852E0,-2.997499943E0,3.068599939E0
1.487936004E1,-3.406399965E0,-2.693099976E0,3.630100012E0
1.489921161E1,-4.225599766E0,-3.761699915E0,3.027299881E0
1.491906473E1,-3.701299906E0,-5.116600037E0,2.037999868E0
1.493891786E1,-4.639400005E0,-4.388299942E0,-1.220000029E0
1.495876942E1,-2.489500046E0,-3.166899920E0,-3.286000013E0
1.497862254E1,4.579999745E-1,-1.545099974E0,-8.983999491E-1
1.499847567E1,2.333099842E0,2.134999931E-1,2.089599848E0
1.501832879E1,2.945400000E0,1.750800014E0,3.230799913E0
1.503818036E1,2.900899887E0,2.244999886E0,1.750299931E0
1.505803348E1,2.133399963E0,1.681599975E0,-2.065299988E0
1.507788661E1,2.890000045E-1,1.448499918E0,-2.120100021E0
1.509773817E1,-6.042999625E-1,2.548199892E0,-1.145799994E0
1.511759754E1,-1.307299972E0,4.126100063E0,-2.369999886E-1
1.513744286E1,-1.753299952E0,5.126699924E0,-2.554000020E-1
1.515729598E1,-1.212099910E0,5.643799782E0,-1.448300004E0
1.517717411E1,5.749999732E-2,5.692999840E0,-2.775300026E0
1.519700692E1,2.131500006E0,4.602999687E0,-4.481599808E0
1.521685379E1,4.610499859E0,2.142799854E0,-8.646499634E0
1.523670692E1,3.871099949E0,-3.938499928E0,-9.452899933E0
1.525656004E1,2.344699860E0,-9.184199333E0,-7.657099724E0
1.527641161E1,2.129299879E0,-1.111829948E1,-3.820699930E0
1.529626629E1,1.160699964E0,-8.941399574E0,-6.525999904E-1
1.531611786E1,-1.697999984E-1,-2.992300034E0,-5.600999594E-1
1.533597098E1,-5.439999700E-2,6.659999490E-2,-6.058999896E-1
1.535582254E1,1.554499984E0,-2.145400047E0,8.251899719E0
1.537567567E1,-2.012500048E0,-5.669199944E0,4.979099751E0
1.539552879E1,-5.483999729E0,-5.899799824E0,2.392999887E0
1.541538036E1,-3.735299826E0,1.049099922E0,3.763499975E0
1.543523348E1,-1.933599949E0,4.499599934E0,1.701299906E0
1.545508661E1,-1.286800027E0,3.154199839E0,3.123999834E-1
1.547493817E1,1.620000042E-2,-5.238999724E-1,-1.148599982E0
1.549479129E1,9.174999595E-1,-3.357999802E0,-2.044699907E0
1.551464442E1,1.858500004E0,-4.119699955E0,-1.202999949E0
1.553449754E1,2.203899860E0,-2.602900028E0,3.780999780E-1
1.555434911E1,1.607399940E0,-5.173999667E-1,1.741199970E0
1.557420223E1,1.603099942E0,6.714999676E-1,1.112999916E0
1.559405536E1,1.861199975E0,8.912000060E-1,-3.452999890E-1
1.561391317E1,1.776999950E0,1.586599946E0,-9.142399788E0
1.563376004E1,1.879499912E0,-1.264999956E-1,-3.701399803E0
1.565361786E1,3.871999979E-1,-1.333299994E0,8.044999838E-1
1.567346629E1,-1.185500026E0,-1.274199963E0,2.883800030E0
1.569331786E1,-1.848599911E0,-6.887999773E-1,3.177199841E0
1.571317098E1,-1.548799992E0,2.085999995E-1,1.074999928E0
1.573302254E1,-8.513000011E-1,2.787999809E-1,4.141999781E-1
1.575287567E1,7.660000026E-2,-2.850999832E-1,6.528999805E-1
1.577272879E1,1.773999929E-1,-8.463000059E-1,1.161899924E0
1.579258192E1,-1.979999989E-1,-1.153800011E0,8.404999971E-1
1.581243348E1,-1.462899923E0,-7.253999710E-1,-4.219900131E0
1.583228661E1,-1.918099999E0,-5.094000101E-1,-7.293399811E0
1.585213973E1,6.049999595E-1,-1.513899922E0,8.319999576E-1
1.587199129E1,3.359499931E0,-3.464599848E0,3.552799940E0
1.589184442E1,4.581099987E0,-5.851599693E0,1.363399982E0
1.591169754E1,4.043499947E0,-7.139799595E0,-6.529999971E-1
1.593155067E1,9.818999767E-1,-5.719299793E0,1.055999994E-1
