,timestamp,gyro_x,gyro_y,gyro_z
0,1663314879472,-0.1601947,0.30343837,0.15683503
1,1663314879472,-0.12720895,0.30710346,0.1446181
2,1663314879472,-0.09300149,0.30832514,0.13117945
3,1663314879473,-0.06123744,0.30954686,0.11529742
4,1663314879473,-0.027029991,0.31199023,0.100637086
5,1663314879473,0.0035123718,0.31321192,0.08842014
6,1663314879473,0.034054734,0.31809872,0.072538115
7,1663314879473,0.05971032,0.31809872,0.059099473
8,1663314879473,0.08414421,0.316877,0.048104223
9,1663314879473,0.10124794,0.3205421,0.03466558
10,1663314879478,0.115908265,0.31809872,0.027335415
11,1663314879479,0.12690352,0.31443363,0.020005248
12,1663314879483,0.1293469,0.316877,0.009009997
13,1663314879483,0.133012,0.316877,0.0029015245
14,1663314879488,0.13056861,0.31321192,-0.003206948
15,1663314879488,0.12323844,0.300995,-0.0056503373
16,1663314879493,0.11102149,0.2973299,-0.0056503373
17,1663314879493,0.09758285,0.28389126,-0.008093726
18,1663314879498,0.078035735,0.26923093,-0.006872032
19,1663314879498,0.05482354,0.24724042,-0.0056503373
20,1663314879503,0.025502874,0.22402823,-0.0056503373
21,1663314879503,-0.007482879,0.20692451,-0.0007635591
22,1663314879508,-0.03802524,0.19104248,0.009009997
23,1663314879509,-0.07345438,0.17027368,0.016340164
24,1663314879512,-0.10766183,0.15072656,0.02611372
25,1663314879512,-0.14431266,0.13362284,0.033443887
26,1663314879518,-0.18218519,0.118962504,0.037108973
27,1663314879518,-0.22005773,0.10552386,0.04688253
28,1663314879523,-0.25670856,0.08842014,0.056656085
29,1663314879523,-0.2896943,0.07742489,0.068873025
30,1663314879528,-0.32390177,0.06765133,0.078646585
31,1663314879528,-0.35688752,0.06154286,0.08719844
32,1663314879532,-0.38742986,0.054212693,0.096972
33,1663314879533,-0.41552883,0.049325917,0.106745556
34,1663314879535,-0.44240612,0.04199575,0.11407573
35,1663314879540,-0.46684003,0.038330667,0.118962504
36,1663314879540,-0.48760882,0.035887275,0.12629268
37,1663314879545,-0.50349087,0.027335415,0.13240114
38,1663314879545,-0.51815116,0.02611372,0.13606623
39,1663314879550,-0.52548134,0.021226943,0.1446181
