,timestamp,gyro_x,gyro_y,gyro_z
170,1663314881371,-0.6244386,0.3852919,0.032222193
171,1663314881373,-0.626882,0.39017868,0.021226943
172,1663314881373,-0.6281037,0.39750886,0.010231691
173,1663314881378,-0.6281037,0.404839,0.00167983
174,1663314881379,-0.6293254,0.41827765,-0.004428643
175,1663314881387,-0.626882,0.4341597,-0.008093726
176,1663314881387,-0.6232169,0.44393325,-0.010537115
177,1663314881388,-0.61955184,0.4537068,-0.012980504
178,1663314881389,-0.61710846,0.46592376,-0.020310672
179,1663314881393,-0.6097783,0.48424917,-0.023975754
180,1663314881393,-0.598783,0.49402273,-0.03130592
181,1663314881398,-0.58778775,0.5037963,-0.034971006
182,1663314881398,-0.57679254,0.51356983,-0.041079476
183,1663314881403,-0.567019,0.5196783,-0.042301174
184,1663314881403,-0.5511369,0.52212167,-0.04352287
185,1663314881408,-0.5401417,0.5172349,-0.04963134
186,1663314881408,-0.53036815,0.50990474,-0.053296424
187,1663314881414,-0.51815116,0.4989095,-0.053296424
188,1663314881414,-0.51082104,0.48424917,-0.0581832
189,1663314881418,-0.50349087,0.47081053,-0.06062659
190,1663314881418,-0.4961607,0.45981526,-0.06429167
191,1663314881423,-0.4924956,0.4500417,-0.069178455
192,1663314881423,-0.49005222,0.44271156,-0.07162184
193,1663314881428,-0.48638713,0.4378248,-0.07040015
194,1663314881428,-0.48516545,0.4304946,-0.07162184
195,1663314881433,-0.48394373,0.4280512,-0.07040015
196,1663314881433,-0.47783527,0.4280512,-0.069178455
197,1663314881437,-0.47661358,0.42560783,-0.06795676
198,1663314881437,-0.47783527,0.4280512,-0.06673507
199,1663314881442,-0.47783527,0.4304946,-0.061848287
200,1663314881443,-0.47905695,0.43660307,-0.06062659
201,1663314881984,2.217223,-0.37582377,0.055434387
202,1663314881984,2.2257748,-0.33917293,0.043217443
203,1663314881984,2.228218,-0.28786176,0.027335415
204,1663314881984,2.2306614,-0.22922044,0.016340164
205,1663314881984,2.2221096,-0.16324893,0.004123219
206,1663314881984,2.208671,-0.103385895,-0.010537115
207,1663314881984,2.1903455,-0.050853033,-0.019088976
208,1663314881984,2.16469,-0.0056503373,-0.03130592
209,1663314881984,2.1353693,0.038330667,-0.048409645
210,1663314881984,2.1023836,0.06520794,-0.0581832
211,1663314881985,2.0706196,0.08719844,-0.07406523
212,1663314881985,2.0400772,0.09208523,-0.08628218
213,1663314881985,2.004648,0.103080474,-0.09972081
214,1663314881989,1.9728839,0.10552386,-0.11682454
215,1663314881989,1.9435632,0.110410646,-0.12904148
216,1663314881993,1.9117992,0.12507097,-0.14614521
217,1663314881994,1.8824786,0.13606623,-0.16202724
218,1663314881999,1.8592664,0.14583978,-0.17668757
219,1663314881999,1.8348324,0.14828317,-0.1913479
220,1663314882004,1.8140637,0.1421747,-0.20478654
221,1663314882004,1.7957382,0.13117945,-0.21822518
222,1663314882008,1.7786345,0.11529742,-0.23288552
223,1663314882009,1.7603091,0.094528615,-0.24388076
224,1663314882013,1.7517573,0.08108997,-0.25487602
225,1663314882013,1.7334318,0.06398625,-0.26953635
226,1663314882020,1.7224365,0.049325917,-0.282975
227,1663314882020,1.7114413,0.02611372,-0.29152685
228,1663314882023,1.7041111,0.004123219,-0.3049655
229,1663314882024,1.6894509,-0.02275406,-0.3086306
230,1663314882029,1.6808989,-0.05451812,-0.31107396
231,1663314882029,1.6601301,-0.08750387,-0.31596074
232,1663314882034,1.6442481,-0.12171131,-0.31473905
233,1663314882034,1.6295878,-0.15836215,-0.31473905
234,1663314882039,1.6124841,-0.18890451,-0.31840414
235,1663314882039,1.5880501,-0.20967332,-0.3208475
236,1663314882044,1.5648379,-0.22189027,-0.3257343
237,1663314882044,1.5428475,-0.23288552,-0.3281777
238,1663314882048,1.5110834,-0.2377723,-0.3281777
239,1663314882049,1.4768759,-0.24754585,-0.3281777
240,1663314882053,1.4451119,-0.24632415,-0.3306211
241,1663314882053,1.4084611,-0.24754585,-0.326956
242,1663314882059,1.3742536,-0.24021569,-0.32206923
243,1663314882060,1.3376027,-0.23288552,-0.31596074
244,1663314882063,1.3021736,-0.22677705,-0.31351736
245,1663314882063,1.2679662,-0.23044212,-0.31107396
246,1663314882068,1.228872,-0.23288552,-0.31351736
247,1663314882069,1.1922212,-0.24510247,-0.31473905
248,1663314882073,1.153127,-0.25487602,-0.31351736
249,1663314882073,1.1115893,-0.26098448,-0.31107396
250,1663314882079,1.0700517,-0.27686653,-0.30985227
251,1663314882079,1.0297358,-0.28908345,-0.30985227
252,1663314882083,0.9930849,-0.3037438,-0.30618718
253,1663314882083,0.9515473,-0.30985227,-0.30007872
254,1663314882088,0.9136748,-0.31840414,-0.29519194
255,1663314882088,0.87458056,-0.3232909,-0.28908345
256,1663314882094,0.8379297,-0.33672956,-0.28908345
257,1663314882094,0.80860907,-0.34894648,-0.27564484
258,1663314882098,0.76829314,-0.3440597,-0.26709297
259,1663314882099,0.7316423,-0.35138988,-0.2597628
260,1663314882103,0.69743484,-0.35627666,-0.24754585
261,1663314882103,0.6644491,-0.35872006,-0.24021569
262,1663314882108,0.6265766,-0.3660502,-0.22922044
263,1663314882108,0.5948125,-0.3721587,-0.21944688
264,1663314882113,0.56182677,-0.3733804,-0.20967332
265,1663314882113,0.5349495,-0.38559732,-0.20845163
266,1663314882118,0.52151084,-0.39414918,-0.1925696
267,1663314882118,0.48974678,-0.40880954,-0.19012621
268,1663314882123,0.47142136,-0.414918,-0.18279605
269,1663314882123,0.44820917,-0.42346987,-0.17546588
270,1663314882128,0.42866206,-0.4393519,-0.1693574
271,1663314882128,0.40300646,-0.4417953,-0.16202724
272,1663314882132,0.37857258,-0.45034716,-0.15591876
273,1663314882133,0.34925193,-0.45645562,-0.15591876
274,1663314882138,0.3284831,-0.45645562,-0.1473669
275,1663314882140,0.30038413,-0.4613424,-0.14125843
276,1663314882142,0.27472857,-0.4601207,-0.13637166
277,1663314882143,0.24907297,-0.45523393,-0.12659809
278,1663314882148,0.21608722,-0.45034716,-0.1241547
279,1663314882148,0.19409671,-0.44546035,-0.11682454
280,1663314882153,0.16844113,-0.4344651,-0.10582929
281,1663314882153,0.13545538,-0.42346987,-0.09972081
282,1663314882157,0.11346488,-0.40880954,-0.08994726
283,1663314882158,0.08414421,-0.3965926,-0.07895201
284,1663314882163,0.052380152,-0.3733804,-0.07406523
285,1663314882163,0.024281178,-0.35627666,-0.065513365
286,1663314882168,-0.009926268,-0.34039465,-0.0581832
287,1663314882168,-0.036803547,-0.3232909,-0.04963134
288,1663314882172,-0.072232686,-0.3086306,-0.039857782
289,1663314882172,-0.100331664,-0.29519194,-0.028862532
290,1663314882177,-0.13331741,-0.27564484,-0.021532366
291,1663314882177,-0.16385978,-0.2597628,-0.014202199
292,1663314882182,-0.19684553,-0.24632415,-0.003206948
293,1663314882183,-0.22860959,-0.23899399,0.006566608
294,1663314882187,-0.26037365,-0.23044212,0.020005248
295,1663314882187,-0.28602922,-0.22555535,0.031000499
296,1663314882192,-0.3165716,-0.22311196,0.044439137
297,1663314882192,-0.35200074,-0.22189027,0.054212693
298,1663314882198,-0.3849865,-0.22433366,0.06642964
299,1663314882198,-0.41552883,-0.22433366,0.0762032
300,1663314882202,-0.4485146,-0.22922044,0.08842014
301,1663314882202,-0.48272204,-0.23288552,0.09575031
302,1663314882208,-0.5132644,-0.2365506,0.100637086
303,1663314882208,-0.55358034,-0.24510247,0.106745556
304,1663314882212,-0.5853444,-0.25243264,0.116519116
305,1663314882212,-0.6219952,-0.2585411,0.12140589
306,1663314882217,-0.6562027,-0.26953635,0.12995775
307,1663314882217,-0.6916318,-0.2854184,0.13728791
308,1663314882221,-0.72828263,-0.30007872,0.1421747
309,1663314882221,-0.758825,-0.31473905,0.15072656
310,1663314882227,-0.7942541,-0.33672956,0.15194826
311,1663314882227,-0.8284616,-0.35994175,0.15683503
312,1663314882231,-0.8602257,-0.37948886,0.16050012
313,1663314882232,-0.8944331,-0.40147936,0.15561333
314,1663314882237,-0.9310839,-0.42346987,0.15683503
315,1663314882237,-0.9616263,-0.45523393,0.14950487
316,1663314882241,-0.99583375,-0.47355935,0.1446181
317,1663314882242,-1.019046,-0.5016583,0.14339639
318,1663314882247,-1.0483667,-0.5236488,0.13606623
319,1663314882247,-1.066692,-0.5480827,0.13606623
320,1663314882251,-1.0886825,-0.56518644,0.13240114
321,1663314882251,-1.107008,-0.58106846,0.12629268
322,1663314882257,-1.1204466,-0.5969505,0.12384928
323,1663314882257,-1.1326635,-0.61161083,0.122627586
324,1663314882261,-1.1351069,-0.62749285,0.12507097
325,1663314882261,-1.1436588,-0.6409315,0.12995775
326,1663314882266,-1.1473238,-0.6543701,0.13850962
327,1663314882266,-1.154654,-0.66658705,0.1446181
328,1663314882271,-1.1497673,-0.6800257,0.15683503
329,1663314882272,-1.1485455,-0.69835114,0.16783029
330,1663314882277,-1.1534324,-0.7191199,0.17271706
331,1663314882277,-1.1497673,-0.74477553,0.1861557
332,1663314882281,-1.1473238,-0.7753179,0.19104248
333,1663314882281,-1.1399937,-0.80830365,0.19348587
334,1663314882285,-1.1326635,-0.84739786,0.19959435
335,1663314882285,-1.1167815,-0.8864921,0.19715095
336,1663314882290,-1.0972344,-0.92069954,0.19715095
337,1663314882290,-1.0703571,-0.95979375,0.20081604
338,1663314882295,-1.0361496,-0.9927795,0.19837265
339,1663314882295,-0.99583375,-1.026987,0.20448112
340,1663314882300,-0.94085747,-1.0636377,0.21181129
341,1663314882300,-0.8834379,-1.0880717,0.22036316
342,1663314882305,-0.82357484,-1.0868499,0.2313584
343,1663314882305,-0.7637118,-1.0575293,0.23624517
344,1663314882313,-0.7038488,-1.0233219,0.23868857
345,1663314882314,-0.6378772,-0.98667103,0.24479704
346,1663314882315,-0.56824064,-0.95612866,0.24601874
347,1663314882316,-0.5010475,-0.9292514,0.24968381
348,1663314882320,-0.43141088,-0.90115243,0.2557923
349,1663314882321,-0.36666107,-0.8681667,0.25701398
350,1663314882325,-0.30068958,-0.83151585,0.2557923
351,1663314882325,-0.23716144,-0.794865,0.2533489
352,1663314882330,-0.1809635,-0.750884,0.24601874
353,1663314882330,-0.12598725,-0.7032379,0.23868857
354,1663314882335,-0.066124216,-0.6531484,0.23868857
355,1663314882335,-0.012369657,-0.606724,0.23380178
356,1663314882340,0.035276428,-0.55785626,0.2325801
357,1663314882340,0.08414421,-0.51387525,0.24113196
358,1663314882345,0.12323844,-0.46989426,0.24357535
359,1663314882345,0.15622419,-0.4356868,0.2545706
360,1663314882350,0.18310146,-0.40758783,0.26923093
361,1663314882350,0.19287503,-0.37460208,0.2753394
362,1663314882354,0.19898349,-0.3538333,0.28389126
363,1663314882356,0.1965401,-0.3281777,0.2973299
364,1663314882360,0.18310146,-0.31473905,0.2973299
365,1663314882360,0.16599774,-0.3013004,0.2997733
366,1663314882365,0.14156385,-0.29397026,0.2997733
367,1663314882365,0.11224318,-0.29641363,0.28755635
368,1663314882370,0.081700824,-0.29397026,0.28266957
369,1663314882370,0.04871507,-0.29030517,0.26923093
370,1663314882375,0.014507622,-0.28664008,0.24724042
371,1663314882376,-0.00503949,-0.27442312,0.23991026
372,1663314882380,-0.029473381,-0.2560977,0.22036316
373,1663314882380,-0.04535541,-0.23166382,0.19837265
374,1663314882385,-0.057572354,-0.19989976,0.18249062
375,1663314882386,-0.06734591,-0.17424418,0.15805672
376,1663314882389,-0.068567604,-0.14981028,0.12873606
377,1663314882390,-0.06368083,-0.13270657,0.10796725
378,1663314882396,-0.06368083,-0.12293301,0.07009472
379,1663314882396,-0.057572354,-0.12048962,0.037108973
380,1663314882399,-0.05635066,-0.12904148,0.00167983
381,1663314882400,-0.051463883,-0.14370182,-0.033749312
382,1663314882405,-0.050242186,-0.15714046,-0.065513365
383,1663314882405,-0.047798797,-0.17057909,-0.09605573
384,1663314882409,-0.04535541,-0.18157434,-0.12293301
385,1663314882410,-0.044133715,-0.18523943,-0.14370182
386,1663314882415,-0.046577103,-0.18035266,-0.1693574
387,1663314882415,-0.04535541,-0.17668757,-0.17913096
388,1663314882419,-0.044133715,-0.16569231,-0.18523943
389,1663314882419,-0.052685577,-0.16324893,-0.19012621
390,1663314882425,-0.06490252,-0.15714046,-0.18768282
391,1663314882425,-0.08078455,-0.14370182,-0.18401773
392,1663314882430,-0.103996746,-0.14370182,-0.17790927
393,1663314882430,-0.13820419,-0.15225367,-0.17057909
394,1663314882435,-0.17241164,-0.17668757,-0.16691402
395,1663314882435,-0.21639264,-0.1925696,-0.15469708
396,1663314882440,-0.26403874,-0.22189027,-0.1485886
397,1663314882440,-0.32512346,-0.23899399,-0.14370182
398,1663314882444,-0.39109495,-0.25731942,-0.14003673
399,1663314882444,-0.44484952,-0.27197975,-0.12659809
400,1663314882477,-0.698962,-0.30985227,-0.09239065
401,1663314882477,-0.75393826,-0.32206923,-0.075286925
402,1663314882477,-0.8174663,-0.3208475,-0.069178455
403,1663314882477,-0.8638907,-0.33306447,-0.06795676
404,1663314882478,-0.9176453,-0.34039465,-0.06673507
405,1663314882478,-0.9591829,-0.3465031,-0.07284354
406,1663314882478,-0.9860602,-0.35627666,-0.07162184
407,1663314882478,-1.0166025,-0.3672719,-0.08383878
408,1663314882478,-1.0214894,-0.370937,-0.08994726
409,1663314882478,-1.0263761,-0.3929275,-0.097277425
410,1663314882479,-1.0129374,-0.40392274,-0.11071607
411,1663314882484,-0.9982771,-0.42591324,-0.1253764
412,1663314882484,-0.9689565,-0.44546035,-0.14370182
413,1663314882488,-0.92375374,-0.46500748,-0.16447063
414,1663314882488,-0.88221616,-0.4772244,-0.17913096
415,1663314882493,-0.83090496,-0.4821112,-0.1925696
416,1663314882493,-0.77226365,-0.4845546,-0.20112146
417,1663314882498,-0.7185091,-0.4772244,-0.20722993
418,1663314882498,-0.6574244,-0.44912544,-0.20600824
419,1663314882504,-0.6036698,-0.4185831,-0.20600824
420,1663314882504,-0.5438068,-0.37948886,-0.19745637
421,1663314882509,-0.4888305,-0.31962582,-0.18401773
422,1663314882509,-0.42530242,-0.27564484,-0.1693574
423,1663314882514,-0.36910444,-0.21822518,-0.14492351
424,1663314882514,-0.3092414,-0.17180079,-0.12171131
425,1663314882518,-0.2493784,-0.13148487,-0.09849912
426,1663314882518,-0.2005106,-0.08506048,-0.069178455
427,1663314882523,-0.15530792,-0.04963134,-0.044744562
428,1663314882523,-0.11865708,-0.020310672,-0.015423893
429,1663314882528,-0.090558104,-0.0007635591,0.010231691
430,1663314882528,-0.068567604,0.020005248,0.035887275
431,1663314882532,-0.05635066,0.028557109,0.062764555
432,1663314882532,-0.047798797,0.029778805,0.08231167
433,1663314882535,-0.058794048,0.032222193,0.096972
434,1663314882541,-0.08078455,0.02367033,0.11529742
435,1663314882541,-0.097888276,0.018783553,0.12995775
436,1663314882545,-0.13453911,0.004123219,0.140953
437,1663314882545,-0.18585028,-0.003206948,0.15316994
438,1663314882551,-0.24693501,-0.01175881,0.1641652
439,1663314882551,-0.32268006,-0.017867282,0.17516045
440,1663314882555,-0.40575528,-0.021532366,0.184934
441,1663314882555,-0.4986041,-0.02519745,0.19592926
442,1663314882560,-0.598783,-0.03130592,0.20570281
443,1663314882560,-0.7111789,-0.042301174,0.2093679
444,1663314882566,-0.81868804,-0.06429167,0.21547636
445,1663314882566,-0.92375374,-0.08750387,0.21669807
446,1663314882570,-1.0251545,-0.12171131,0.21791977
447,1663314882570,-1.1167815,-0.15836215,0.21669807
448,1663314882576,-1.1913049,-0.20356485,0.21547636
449,1663314882576,-1.254833,-0.25121093,0.21425468
450,1663314882580,-1.3037008,-0.29885703,0.21425468
451,1663314882580,-1.3429477,-0.35138988,0.21058959
452,1663314882584,-1.3600514,-0.40514445,0.2081462
453,1663314882585,-1.3673816,-0.46867257,0.20325942
454,1663314882590,-1.3661599,-0.53464407,0.20325942
455,1663314882590,-1.3502779,-0.59939384,0.20448112
456,1663314882595,-1.3244696,-0.66658705,0.21058959
457,1663314882595,-1.2963706,-0.7313369,0.21791977
458,1663314882600,-1.2658283,-0.7899782,0.22647162
459,1663314882600,-1.2255123,-0.84251106,0.23868857
460,1663314882605,-1.1913049,-0.8840487,0.2521272
461,1663314882605,-1.1461022,-0.91214764,0.26923093
462,1663314882609,-1.1033429,-0.9341382,0.28755635
463,1663314882609,-1.0691354,-0.9292514,0.2997733
464,1663314882614,-1.0288194,-0.92069954,0.31443363
465,1663314882615,-0.99094695,-0.89870906,0.33275905
466,1663314882619,-0.9555178,-0.8645016,0.34497598
467,1663314882620,-0.9200887,-0.81929886,0.3620797
468,1663314882624,-0.8883246,-0.76554435,0.37185326
469,1663314882624,-0.8602257,-0.7044596,0.37674004
470,1663314882629,-0.8296833,-0.634823,0.3852919
471,1663314882629,-0.79669756,-0.562743,0.39140037
472,1663314882634,-0.7661552,-0.49310645,0.39506546
473,1663314882635,-0.7392779,-0.41369632,0.39995223
474,1663314882639,-0.7124006,-0.34039465,0.39873055
475,1663314882639,-0.68674505,-0.26831466,0.40239564
476,1663314882644,-0.6696413,-0.19745637,0.4072824
477,1663314882644,-0.6562027,-0.13270657,0.404839
478,1663314882648,-0.6452074,-0.065513365,0.4072824
479,1663314882648,-0.6452074,-0.0019852535,0.4072824
480,1663314882654,-0.6464291,0.059099473,0.4085041
481,1663314882654,-0.65986776,0.122627586,0.4109475
482,1663314882659,-0.67452806,0.17882554,0.41583428
483,1663314882659,-0.6916318,0.23380178,0.41827765
484,1663314882664,-0.7111789,0.28755635,0.42194274
485,1663314882664,-0.74538636,0.33886752,0.41949937
486,1663314882668,-0.774707,0.38040513,0.42194274
487,1663314882668,-0.8064711,0.41949937,0.4280512
488,1663314882673,-0.84312195,0.44026816,0.42316443
489,1663314882673,-0.874886,0.46348035,0.42438614
490,1663314882678,-0.90665007,0.4732539,0.41949937
491,1663314882679,-0.946966,0.47203222,0.4085041
492,1663314882684,-0.97995174,0.46470204,0.4085041
493,1663314882684,-1.0117158,0.4512634,0.39873055
494,1663314882688,-1.038593,0.42194274,0.3852919
495,1663314882688,-1.0569185,0.39628717,0.38040513
496,1663314882694,-1.0752438,0.35719293,0.35963634
497,1663314882694,-1.0813524,0.31199023,0.34864107
498,1663314882698,-1.0801307,0.26556584,0.33398074
499,1663314882699,-1.0752438,0.21425468,0.31076854
500,1663314882703,-1.066692,0.16050012,0.2973299
501,1663314882704,-1.0520316,0.10430217,0.2765611
502,1663314882709,-1.0288194,0.04566083,0.2582357
503,1663314882709,-0.9982771,-0.010537115,0.24601874
