,timestamp,acc_x,acc_y,acc_z
0,1663314880951,4.671687,-12.929916,1.6331015
1,1663314880951,4.5879383,-12.831811,1.3986049
2,1663314880978,4.362714,-12.621243,1.0202397
3,1663314880978,4.226323,-12.453445,0.9173484
4,1663314880978,4.05404,-12.218948,0.90538424
5,1663314880978,3.9604206,-11.996416,0.9819546
6,1663314880978,3.8001015,-11.752049,1.2071791
7,1663314880978,3.69721,-11.534303,1.5278172
8,1663314880978,3.5991044,-11.313864,1.9229321
9,1663314880978,3.508177,-11.129617,2.3946173
10,1663314880978,3.4387853,-10.976476,2.9237301
11,1663314880978,3.4217365,-10.885549,3.481557
12,1663314880978,3.3810585,-10.827822,3.99392
13,1663314880983,3.3212378,-10.806286,4.518247
14,1663314880983,3.2733815,-10.789536,4.9585266
15,1663314880988,3.1896327,-10.808679,5.382355
16,1663314880988,3.0125637,-10.763215,5.686543
17,1663314880993,2.7442684,-10.6459675,5.8803616
18,1663314880993,2.4571297,-10.507183,5.9473605
19,1663314880998,2.1361923,-10.354043,5.8971114
20,1663314880998,1.8370895,-10.124033,5.7750773
21,1663314881003,1.5496517,-9.88475,5.602495
22,1663314881003,1.2290136,-9.630812,5.3536415
23,1663314881008,0.88414794,-9.305388,5.047061
24,1663314881008,0.57517475,-8.989237,4.697709
25,1663314881013,0.28803602,-8.6757765,4.3241296
26,1663314881013,0.03888337,-8.39791,3.8811584
27,1663314881018,-0.12861422,-8.170592,3.400201
28,1663314881018,-0.2745764,-7.914261,2.8567312
29,1663314881023,-0.36550367,-7.682157,2.2917259
30,1663314881023,-0.4229314,-7.4808607,1.7147565
31,1663314881030,-0.41814575,-7.2918277,1.084846
32,1663314881030,-0.34157544,-7.1362944,0.4552345
33,1663314881033,-0.22911277,-7.023832,-0.18155542
34,1663314881033,-0.08075777,-6.95444,-0.7728817
35,1663314881038,0.09421739,-6.9448686,-1.3666009
36,1663314881039,0.2545365,-6.9329047,-1.9435701
37,1663314881043,0.47706902,-6.9329047,-2.4439692
38,1663314881043,0.654437,-6.9759755,-2.8319056
39,1663314881049,0.802792,-7.0142603,-3.1166515
40,1663314881049,1.0013963,-7.088438,-3.298506
41,1663314881053,1.1859428,-7.153044,-3.257828
42,1663314881053,1.2984054,-7.1769724,-3.12383
43,1663314881057,1.4300107,-7.277471,-2.8582265
44,1663314881058,1.5233307,-7.36122,-2.4655046
45,1663314881062,1.5855441,-7.4736824,-1.9100707
46,1663314881062,1.654936,-7.6199436,-1.3187444
47,1663314881067,1.6860427,-7.7611203,-0.6580262
48,1663314881067,1.6645073,-7.911868,-0.016450657
49,1663314881072,1.5807585,-8.055737,0.6206384
50,1663314881073,1.4539388,-8.2304125,1.1904292
51,1663314881078,1.2912269,-8.378768,1.6881363
52,1663314881078,1.1042876,-8.572586,2.1311076
53,1663314881083,0.9176475,-8.761918,2.4544377
54,1663314881083,0.7477571,-8.982058,2.6889346
55,1663314881088,0.6014958,-9.18814,2.8061829
56,1663314881088,0.43878385,-9.405887,2.8351958
57,1663314881094,0.3574279,-9.6427765,2.7415764
58,1663314881094,0.26650062,-9.865608,2.6338995
59,1663314881098,0.19232312,-10.033105,2.425724
60,1663314881098,0.13968103,-10.188639,2.2196422
61,1663314881102,0.115752794,-10.313365,2.0377877
62,1663314881102,0.08943175,-10.3899355,1.8966111
63,1663314881107,0.10857433,-10.442577,1.7913269
64,1663314881107,0.1372882,-10.464112,1.6857436
65,1663314881112,0.21625134,-10.454541,1.6426728
66,1663314881112,0.32153556,-10.433006,1.599602
67,1663314881119,0.49142596,-10.397114,1.558924
68,1663314881119,0.6305088,-10.3349,1.5230316
69,1663314881122,0.78364944,-10.258031,1.5038891
70,1663314881122,0.93679005,-10.205389,1.4847465
71,1663314881128,1.1353943,-10.155139,1.3986049
72,1663314881128,1.3103695,-10.100104,1.3244274
73,1663314881132,1.4467604,-10.023534,1.2837493
74,1663314881132,1.5616158,-9.970892,1.1928221
75,1663314881137,1.7195421,-9.942178,1.0896316
76,1663314881137,1.8299111,-9.889536,0.99631155
77,1663314881142,1.8969102,-9.80818,0.9173484
78,1663314881142,1.9591235,-9.7145605,0.8455637
79,1663314881147,2.0572293,-9.659526,0.77617186
80,1663314881147,2.126621,-9.609277,0.7713862
81,1663314881152,2.1984057,-9.5709915,0.6972087
82,1663314881153,2.274976,-9.520742,0.70199436
83,1663314881157,2.318346,-9.468101,0.75224364
84,1663314881158,2.3446672,-9.413065,0.7857431
85,1663314881162,2.3685954,-9.346066,0.83120674
86,1663314881162,2.3159533,-9.262318,0.90538424
87,1663314881167,2.263012,-9.26471,0.9723833
88,1663314881167,2.2295125,-9.283853,1.0322039
89,1663314881172,2.1888344,-9.259925,1.0680962
90,1663314881172,2.1242282,-9.293424,1.1327025
91,1663314881176,2.030908,-9.295816,1.1928221
92,1663314881177,1.8873389,-9.377172,1.2287145
93,1663314881181,1.721935,-9.413065,1.2909278
94,1663314881181,1.5711871,-9.492028,1.2933207
95,1663314881186,1.4132608,-9.597313,1.2909278
96,1663314881186,1.2314063,-9.724133,1.2215359
97,1663314881191,1.0444671,-9.822537,1.1593226
98,1663314881192,0.90807617,-9.920643,1.1015958
99,1663314881197,0.762114,-10.052248,1.0369896
100,1663314881197,0.64247286,-10.174282,0.9819546
101,1663314881201,0.51056856,-10.265209,0.9269197
