,timestamp,acc_x,acc_y,acc_z
50,1663334758391,-2.2677977,2.355435,9.39811
51,1663334758393,-2.274976,2.338685,9.41486
52,1663334758398,-2.277369,2.338685,9.460323
53,1663334758398,-2.263012,2.3338995,9.486645
54,1663334758401,-2.2845473,2.3434706,9.498609
55,1663334758402,-2.2582264,2.3410778,9.505787
56,1663334758404,-2.248655,2.3602204,9.52493
57,1663334758408,-2.2175484,2.3578277,9.539287
58,1663334758410,-2.1816561,2.3578277,9.548858
59,1663334758413,-2.155335,2.367399,9.539287
60,1663334758414,-2.1457636,2.353042,9.527323
61,1663334758416,-2.1239293,2.3697917,9.570394
62,1663334758419,-2.1023939,2.3985057,9.563215
63,1663334758422,-2.0784655,2.417648,9.563215
64,1663334758424,-2.0521445,2.405684,9.568001
65,1663334758427,-2.0090737,2.4418755,9.556036
66,1663334758430,-2.006681,2.4275186,9.560822
67,1663334758432,-1.9588244,2.4466612,9.587143
68,1663334758434,-1.9588244,2.4323041,9.577572
69,1663334758437,-1.9301106,2.4562325,9.570394
70,1663334758439,-1.8846469,2.4705894,9.577572
71,1663334758441,-1.8798612,2.4514468,9.570394
72,1663334758444,-1.8343977,2.4849463,9.558429
73,1663334758447,-1.8008982,2.4825535,9.50818
74,1663334758448,-1.8056837,2.477768,9.522537
75,1663334758450,-1.7745771,2.477768,9.486645
76,1663334758453,-1.7961125,2.4801607,9.47468
77,1663334758455,-1.7673986,2.4825535,9.438788
78,1663334758458,-1.7673986,2.4945176,9.436396
79,1663334758460,-1.7745771,2.487339,9.400503
80,1663334758463,-1.7841483,2.5136602,9.410074
81,1663334758465,-1.7673986,2.5136602,9.38136
82,1663334758466,-1.7769699,2.5232315,9.350254
83,1663334758469,-1.7817556,2.5519454,9.333504
84,1663334758472,-1.7961125,2.5088747,9.307182
85,1663334758474,-1.7745771,2.4993033,9.256635
86,1663334758476,-1.7961125,2.5256243,9.249456
87,1663334758479,-1.7865412,2.5375884,9.223135
88,1663334758480,-1.7961125,2.5112674,9.180064
89,1663334758483,-1.788934,2.53041,9.153743
90,1663334758486,-1.7937196,2.5064816,9.139386
91,1663334758489,-1.8056837,2.5184457,9.122637
92,1663334758491,-1.8200407,2.5351956,9.134601
93,1663334758493,-1.8128623,2.5208387,9.139386
94,1663334758496,-1.829612,2.5328028,9.122637
95,1663334758497,-1.8200407,2.5112674,9.153743
96,1663334758499,-1.7769699,2.5232315,9.1465645
97,1663334758503,-1.7817556,2.5208387,9.141779
98,1663334758505,-1.788934,2.53041,9.134601
99,1663334758507,-1.7745771,2.5184457,9.148957
100,1663334758510,-1.7865412,2.5232315,9.148957
101,1663334758511,-1.788934,2.4945176,9.148957
102,1663334758513,-1.7961125,2.487339,9.156136
103,1663334758516,-1.7817556,2.516053,9.170493
104,1663334758519,-1.7721843,2.4801607,9.196814
105,1663334758522,-1.788934,2.4849463,9.206385
106,1663334758523,-1.815255,2.477768,9.215957
107,1663334758526,-1.815255,2.4538395,9.220742
108,1663334758530,-1.8272192,2.4705894,9.203992
109,1663334758530,-1.8463618,2.461018,9.208778
110,1663334758533,-1.8487546,2.4562325,9.201599
111,1663334758537,-1.8511474,2.4681966,9.192028
112,1663334758538,-1.8726828,2.461018,9.180064
113,1663334758540,-1.8894325,2.4634109,9.182457
114,1663334758542,-1.8918254,2.4299114,9.1681
115,1663334758544,-1.8918254,2.43709,9.148957
116,1663334758548,-1.9085752,2.4442682,9.12503
117,1663334758549,-1.9181465,2.4514468,9.113065
118,1663334758552,-1.9205393,2.461018,9.110672
119,1663334758556,-1.8942182,2.4729822,9.065208
120,1663334758556,-1.8822541,2.5184457,9.053245
121,1663334758559,-1.9013968,2.5328028,9.053245
122,1663334758562,-1.9181465,2.5232315,9.072387
123,1663334758564,-1.9348962,2.4681966,9.019745
124,1663334758565,-1.9947168,2.4705894,9.010174
125,1663334758569,-1.9851454,2.4538395,8.979067
126,1663334758572,-1.9971097,2.4227328,9.000603
127,1663334758574,-2.004288,2.417648,9.02453
128,1663334758576,-1.9564316,2.420041,9.053245
129,1663334758578,-1.977967,2.4275186,9.077172
130,1663334758580,-1.910968,2.477768,9.11785
131,1663334758583,-1.8966111,2.4969103,9.194421
132,1663334758586,-1.8942182,2.487339,9.237492
133,1663334758588,-1.9181465,2.4658036,9.285647
134,1663334758590,-1.8918254,2.43709,9.331111
135,1663334758593,-1.8750757,2.4586253,9.388538
136,1663334758595,-1.8607187,2.4394827,9.402896
137,1663334758597,-1.8918254,2.4346972,9.453145
138,1663334758599,-1.8678972,2.4418755,9.49143
139,1663334758601,-1.803291,2.461018,9.532108
140,1663334758605,-1.803291,2.4586253,9.572786
141,1663334758605,-1.7985053,2.4825535,9.589536
142,1663334758608,-1.7769699,2.475375,9.589536
143,1663334758610,-1.803291,2.4586253,9.568001
144,1663334758614,-1.8104694,2.4514468,9.558429
145,1663334758615,-1.843969,2.4227328,9.544072
146,1663334758618,-1.8798612,2.4227328,9.541679
147,1663334758620,-1.9037895,2.3985057,9.577572
148,1663334758623,-1.9803598,2.3865414,9.58475
149,1663334758624,-2.0497518,2.3602204,9.61825
150,1663334758627,-2.1023939,2.3602204,9.670892
151,1663334758630,-2.169692,2.3458636,9.692428
152,1663334758631,-2.1936202,2.365006,9.733106
153,1663334758636,-2.248655,2.365006,9.752248
154,1663334758637,-2.3108685,2.338685,9.747462
155,1663334758642,-2.356332,2.312364,9.754641
156,1663334758642,-2.3826532,2.2956142,9.752248
157,1663334758644,-2.423331,2.3147569,9.735498
158,1663334758646,-2.492723,2.3051856,9.690035
159,1663334758649,-2.5166512,2.2908285,9.666106
160,1663334758651,-2.5501506,2.2836502,9.634999
161,1663334758653,-2.6195426,2.2621148,9.599107
162,1663334758656,-2.681756,2.245365,9.548858
163,1663334758658,-2.7418756,2.2429721,9.477073
164,1663334758661,-2.8064818,2.2381866,9.412467
165,1663334758662,-2.8471599,2.2525434,9.362218
166,1663334758665,-2.883052,2.2429721,9.30479
167,1663334758668,-2.9165516,2.2286153,9.256635
168,1663334758670,-2.8782666,2.2214367,9.24467
169,1663334758674,-2.8663025,2.2669003,9.256635
170,1663334758675,-2.8375885,2.3051856,9.256635
171,1663334758679,-2.8016963,2.298007,9.232706
172,1663334758679,-2.7705896,2.2788644,9.165708
173,1663334758681,-2.7155547,2.2525434,9.105886
174,1663334758685,-2.6626134,2.19033,9.05803
175,1663334758688,-2.6482565,2.1975086,9.055637
176,1663334758689,-2.5525436,2.216651,9.036494
177,1663334758691,-2.4975085,2.216651,9.0747795
178,1663334758694,-2.4616163,2.2357936,9.110672
179,1663334758695,-2.3682961,2.2262223,9.172886
180,1663334758697,-2.3539393,2.2788644,9.24467
181,1663334758700,-2.2725832,2.286043,9.285647
182,1663334758703,-2.196013,2.2740788,9.328718
183,1663334758705,-2.1481566,2.309971,9.3765745
184,1663334758708,-2.1047866,2.3147569,9.434002
185,1663334758711,-2.07368,2.3051856,9.49143
186,1663334758714,-2.0282164,2.326721,9.556036
187,1663334758717,-1.9851454,2.2908285,9.606286
188,1663334758717,-1.9995024,2.3051856,9.690035
189,1663334758721,-1.9444675,2.269293,9.713963
190,1663334758722,-1.9612173,2.2645075,9.747462
191,1663334758724,-1.9588244,2.2525434,9.783355
192,1663334758727,-1.9707886,2.231008,9.800104
193,1663334758729,-1.9899311,2.1735802,9.824331
194,1663334758732,-1.9971097,2.149652,9.855438
195,1663334758735,-2.0162523,2.1352952,9.862617
196,1663334758736,-2.0425732,2.0922244,9.857831
197,1663334758740,-2.0497518,2.0898316,9.860224
198,1663334758743,-2.033002,2.068296,9.869795
199,1663334758744,-2.085644,2.0467606,9.855438
200,1663334758745,-2.07368,2.0371895,9.824331
201,1663334758747,-2.0832512,2.0467606,9.802497
202,1663334758750,-2.1047866,2.0659032,9.776176
203,1663334758754,-2.0880368,2.0395823,9.754641
204,1663334758755,-2.0880368,2.070689,9.728319
205,1663334758757,-2.0832512,2.0850458,9.716355
206,1663334758759,-2.05693,2.1017957,9.663713
207,1663334758762,-2.0521445,2.1065812,9.663713
208,1663334758764,-2.044966,2.1400807,9.625428
209,1663334758768,-2.0258234,2.1400807,9.594321
210,1663334758769,-2.0306091,2.1735802,9.568001
211,1663334758773,-1.9995024,2.1664019,9.517751
212,1663334758792,-2.004288,2.1807587,9.479466
213,1663334758792,-1.9444675,2.2214367,9.407681
214,1663334758792,-1.9755741,2.2214367,9.412467
215,1663334758792,-1.9683957,2.2214367,9.359825
216,1663334758792,-1.9420747,2.2669003,9.316754
217,1663334758792,-1.9564316,2.2956142,9.235099
218,1663334758792,-1.9971097,2.2932215,9.227921
219,1663334758792,-1.9803598,2.2788644,9.213564
220,1663334758793,-2.0018952,2.2812574,9.165708
221,1663334758796,-1.9995024,2.3003998,9.122637
222,1663334758797,-2.018645,2.3434706,9.069994
223,1663334758800,-2.0545373,2.3051856,9.05803
224,1663334758804,-2.097608,2.3027928,8.993423
225,1663334758804,-2.126322,2.2884357,8.99821
226,1663334758808,-2.167299,2.2908285,8.979067
227,1663334758810,-2.1912274,2.3027928,8.962317
228,1663334758811,-2.184049,2.2764716,8.950353
229,1663334758813,-2.2151556,2.3051856,8.962317
230,1663334758817,-2.2271197,2.3171496,8.943174
231,1663334758819,-2.2917259,2.269293,8.955139
232,1663334758822,-2.315654,2.259722,8.940782
233,1663334758823,-2.3611178,2.216651,8.986245
234,1663334758826,-2.39701,2.2262223,8.995817
235,1663334758829,-2.3922246,2.2094727,9.019745
236,1663334758831,-2.4041886,2.2142582,9.017352
237,1663334758834,-2.4568307,2.1975086,9.065208
238,1663334758835,-2.466402,2.2262223,9.048459
239,1663334758838,-2.4759731,2.1927228,9.050852
240,1663334758841,-2.519044,2.1520448,9.046066
241,1663334758842,-2.5405796,2.1185453,9.060423
242,1663334758845,-2.5405796,2.123331,9.069994
243,1663334758847,-2.5381866,2.082653,9.041281
244,1663334758850,-2.562115,2.1017957,9.060423
245,1663334758852,-2.5812573,2.0874386,9.077172
246,1663334758854,-2.5860431,2.0874386,9.110672
247,1663334758856,-2.6243281,2.0754745,9.122637
248,1663334758859,-2.6434708,2.0587249,9.093923
249,1663334758861,-2.6458635,2.0635104,9.113065
250,1663334758863,-2.6458635,2.0371895,9.153743
251,1663334758868,-2.6506493,2.0467606,9.199206
252,1663334758869,-2.669792,2.0467606,9.182457
253,1663334758872,-2.667399,2.0754745,9.230313
254,1663334758873,-2.6362925,2.070689,9.271291
255,1663334758876,-2.6195426,2.0802603,9.343075
256,1663334758878,-2.6027927,2.108974,9.364611
257,1663334758880,-2.5908287,2.1137598,9.362218
258,1663334758882,-2.5956144,2.1041884,9.378967
259,1663334758885,-2.571686,2.1257238,9.412467
260,1663334758887,-2.5764718,2.120938,9.422038
261,1663334758889,-2.571686,2.1065812,9.441181
262,1663334758893,-2.5549364,2.1664019,9.434002
263,1663334758895,-2.5764718,2.161616,9.434002
264,1663334758897,-2.6004,2.137688,9.41486
265,1663334758899,-2.6243281,2.1257238,9.378967
266,1663334758901,-2.6650062,2.0946171,9.352647
267,1663334758904,-2.6745775,2.1065812,9.323933
268,1663334758906,-2.6889346,2.1041884,9.290433
269,1663334758909,-2.6841488,2.0802603,9.256635
270,1663334758911,-2.6985056,2.0922244,9.261719
271,1663334758913,-2.710769,2.120938,9.261719
272,1663334758915,-2.710769,2.1400807,9.268898
273,1663334758918,-2.7032914,2.1544378,9.249456
274,1663334758920,-2.7203403,2.1400807,9.283255
275,1663334758923,-2.6578279,2.1951156,9.30479
276,1663334758925,-2.6554348,2.2118654,9.323933
277,1663334758927,-2.6315067,2.2262223,9.3358965
278,1663334758929,-2.629114,2.2477577,9.352647
279,1663334758932,-2.5812573,2.259722,9.369396
280,1663334758935,-2.5357938,2.298007,9.422038
281,1663334758937,-2.5118656,2.3027928,9.467502
282,1663334758939,-2.5022943,2.3338995,9.486645
283,1663334758942,-2.466402,2.338685,9.52493
284,1663334758945,-2.4352953,2.3315065,9.548858
285,1663334758945,-2.4161527,2.3171496,9.558429
286,1663334758949,-2.3802602,2.3482563,9.5919285
287,1663334758952,-2.3467607,2.367399,9.627821
288,1663334758954,-2.3467607,2.3434706,9.654142
289,1663334758955,-2.3084757,2.3458636,9.685248
290,1663334758958,-2.274976,2.350649,9.69482
291,1663334758959,-2.2797618,2.3602204,9.701999
292,1663334758964,-2.2319052,2.379363,9.709177
293,1663334758966,-2.1912274,2.355435,9.7450695
294,1663334758969,-2.1601207,2.3721845,9.740284
295,1663334758970,-2.1457636,2.3721845,9.754641
296,1663334758972,-2.1239293,2.367399,9.776176
297,1663334758975,-2.097608,2.355435,9.764212
298,1663334758977,-2.1000009,2.3626132,9.795319
299,1663334758978,-2.0497518,2.3745773,9.790533
300,1663334758982,-2.0210378,2.3697917,9.792926
301,1663334758984,-1.9875383,2.3697917,9.790533
302,1663334758987,-1.9612173,2.3913271,9.783355
303,1663334758989,-1.9277177,2.3817558,9.800104
304,1663334758991,-1.9085752,2.3626132,9.80489
305,1663334758994,-1.8942182,2.3626132,9.790533
306,1663334758995,-1.8822541,2.365006,9.790533
307,1663334758998,-1.843969,2.312364,9.761819
308,1663334759001,-1.8176479,2.3195424,9.773783
309,1663334759003,-1.8008982,2.3051856,9.728319
310,1663334759006,-1.7745771,2.3003998,9.697213
311,1663334759007,-1.7721843,2.2740788,9.642178
312,1663334759011,-1.7769699,2.2764716,9.589536
313,1663334759012,-1.7434704,2.2381866,9.58475
314,1663334759016,-1.7482561,2.2525434,9.548858
315,1663334759017,-1.7482561,2.2621148,9.515358
316,1663334759019,-1.7434704,2.257329,9.49143
317,1663334759022,-1.7410775,2.2740788,9.47468
318,1663334759025,-1.7578273,2.2788644,9.457931
319,1663334759028,-1.7458632,2.2812574,9.410074
320,1663334759029,-1.7386848,2.2836502,9.383753
321,1663334759031,-1.7482561,2.2740788,9.359825
322,1663334759034,-1.7195421,2.3027928,9.331111
323,1663334759037,-1.7147565,2.2956142,9.28804
324,1663334759039,-1.7243278,2.2884357,9.247063
325,1663334759040,-1.7386848,2.2812574,9.24467
326,1663334759042,-1.7482561,2.3219352,9.206385
327,1663334759046,-1.7530417,2.3027928,9.180064
328,1663334759049,-1.7626129,2.2956142,9.139386
329,1663334759050,-1.7602202,2.3027928,9.127422
330,1663334759052,-1.7650058,2.2956142,9.12503
331,1663334759056,-1.7650058,2.309971,9.089137
332,1663334759058,-1.7769699,2.3051856,9.101101
333,1663334759059,-1.8320048,2.312364,9.09153
334,1663334759061,-1.829612,2.3291137,9.081959
335,1663334759064,-1.8487546,2.3338995,9.048459
336,1663334759068,-1.8750757,2.3578277,9.055637
337,1663334759069,-1.8583258,2.3602204,9.0747795
338,1663334759072,-1.87029,2.3578277,9.081959
339,1663334759075,-1.8822541,2.379363,9.09153
340,1663334759076,-1.9133608,2.3578277,9.103494
341,1663334759079,-1.9133608,2.365006,9.120243
342,1663334759082,-1.9301106,2.3626132,9.120243
343,1663334759084,-1.9731814,2.365006,9.136993
344,1663334759086,-1.9683957,2.3721845,9.1465645
345,1663334759090,-2.0258234,2.3602204,9.127422
346,1663334759091,-2.0401804,2.353042,9.153743
347,1663334759094,-2.0832512,2.3626132,9.170493
348,1663334759094,-2.0952153,2.353042,9.18485
349,1663334759098,-2.114358,2.3626132,9.230313
350,1663334759100,-2.1311076,2.365006,9.261719
351,1663334759103,-2.1311076,2.3482563,9.285647
352,1663334759105,-2.1529422,2.3602204,9.261719
353,1663334759107,-2.2103698,2.3219352,9.249456
354,1663334759109,-2.2821546,2.2812574,9.215957
355,1663334759111,-2.2917259,2.271686,9.182457
356,1663334759115,-2.332404,2.2477577,9.1872425
357,1663334759117,-2.3682961,2.2429721,9.175279
358,1663334759119,-2.39701,2.245365,9.201599
359,1663334759122,-2.4496522,2.219044,9.213564
360,1663334759123,-2.4711876,2.2381866,9.239884
361,1663334759125,-2.4687948,2.2286153,9.300004
362,1663334759128,-2.5070798,2.2357936,9.3358965
363,1663334759131,-2.5381866,2.2525434,9.364611
364,1663334759133,-2.559722,2.2549362,9.386146
365,1663334759136,-2.5980072,2.2621148,9.405289
366,1663334759138,-2.5932214,2.231008,9.431609
367,1663334759140,-2.6027927,2.216651,9.465109
368,1663334759143,-2.612364,2.2046869,9.493823
369,1663334759144,-2.6338995,2.20708,9.536894
370,1663334759148,-2.641078,2.2142582,9.55125
371,1663334759150,-2.6506493,2.216651,9.572786
372,1663334759152,-2.6506493,2.2142582,9.6015
373,1663334759155,-2.6482565,2.2405794,9.608679
374,1663334759157,-2.6889346,2.1975086,9.599107
375,1663334759159,-2.7155547,2.1879373,9.556036
376,1663334759160,-2.7179475,2.111367,9.50818
377,1663334759165,-2.7203403,2.1161525,9.467502
378,1663334759167,-2.710769,2.123331,9.4483595
379,1663334759169,-2.7008986,2.1305094,9.417253
380,1663334759171,-2.7323043,2.1257238,9.39811
381,1663334759174,-2.7251258,2.161616,9.422038
382,1663334759175,-2.722733,2.1735802,9.417253
383,1663334759178,-2.7299116,2.1831515,9.39811
384,1663334759180,-2.734697,2.2046869,9.38136
385,1663334759182,-2.7083762,2.2381866,9.393325
386,1663334759185,-2.6913273,2.2405794,9.434002
387,1663334759187,-2.6482565,2.2477577,9.481859
388,1663334759191,-2.6267211,2.2621148,9.539287
389,1663334759191,-2.5956144,2.2525434,9.6015
390,1663334759195,-2.5692933,2.271686,9.663713
391,1663334759197,-2.5142584,2.2669003,9.733106
392,1663334759199,-2.4759731,2.259722,9.829117
393,1663334759201,-2.3898315,2.2956142,9.903295
394,1663334759205,-2.2677977,2.298007,9.994222
395,1663334759206,-2.1649063,2.3291137,10.113863
396,1663334759207,-2.0521445,2.3315065,10.101899
397,1663334759210,-1.9995024,2.3458636,10.097114
398,1663334759213,-1.951646,2.3362923,10.068399
399,1663334759216,-1.9396819,2.3291137,10.0349
400,1663334759218,-1.9803598,2.3434706,10.0061865
401,1663334759220,-1.992324,2.3410778,10.020543
402,1663334759223,-1.9971097,2.3482563,10.008579
403,1663334759225,-2.0282164,2.3482563,9.963116
404,1663334759227,-2.0808585,2.3578277,9.987043
405,1663334759230,-2.1095722,2.3243282,10.192826
406,1663334759232,-2.044966,2.3195424,10.137792
407,1663334759235,-2.0665014,2.2812574,9.991829
408,1663334759237,-2.140679,2.2525434,9.92483
409,1663334759239,-2.1768703,2.231008,9.838689
410,1663334759241,-2.224727,2.2357936,9.709177
411,1663334759243,-2.1984057,2.2357936,9.749855
412,1663334759247,-2.1311076,2.2669003,9.642178
413,1663334759250,-2.1191435,2.2884357,9.505787
414,1663334759251,-2.143072,2.298007,9.455538
415,1663334759253,-2.2223341,2.3027928,9.441181
416,1663334759256,-2.3060827,2.3075783,9.457931
417,1663334759257,-2.2462623,2.3291137,9.577572
418,1663334759260,-2.184049,2.338685,9.501001
419,1663334759263,-2.1720848,2.3458636,9.453145
420,1663334759265,-2.1744776,2.3219352,9.472287
421,1663334759268,-2.1768703,2.3410778,9.41486
422,1663334759271,-2.1744776,2.350649,9.510572
423,1663334759794,-2.3132613,2.9395826,9.402896
424,1663334759794,-2.2989044,2.9467611,9.445967
425,1663334759794,-2.3228326,2.9539394,9.457931
426,1663334759794,-2.3012972,2.9539394,9.510572
427,1663334759794,-2.2869403,2.973082,9.510572
428,1663334759794,-2.277369,2.9467611,9.546465
429,1663334759794,-2.2462623,2.932404,9.534501
430,1663334759794,-2.2295125,2.9300113,9.532108
431,1663334759795,-2.2342982,2.922833,9.527323
432,1663334759797,-2.2462623,2.934797,9.498609
433,1663334759799,-2.248655,2.906083,9.501001
434,1663334759802,-2.2271197,2.932404,9.510572
435,1663334759804,-2.207977,2.9395826,9.568001
436,1663334759806,-2.140679,2.9300113,9.6015
437,1663334759808,-2.126322,2.9467611,9.606286
438,1663334759812,-2.097608,2.9659038,9.663713
439,1663334759814,-2.0377877,2.9802606,9.656535
440,1663334759815,-2.0258234,2.9853454,9.630214
441,1663334759818,-1.9827527,3.0212376,9.587143
442,1663334759821,-1.951646,3.0667014,9.575179
443,1663334759823,-1.9875383,3.1337004,9.570394
444,1663334759825,-2.07368,3.2126634,9.55125
445,1663334759828,-2.1023939,3.2653055,9.77139
446,1663334759829,-2.1000009,3.313162,9.963116
447,1663334759834,-2.0665014,3.3203406,9.972687
448,1663334759834,-2.044966,3.3490543,9.958329
449,1663334759838,-2.0928226,3.339483,10.192826
450,1663334759838,-2.0521445,3.3466616,10.432407
451,1663334759841,-1.9612173,3.3370903,10.518549
452,1663334759845,-1.803291,3.3346975,10.54487
453,1663334759846,-1.7362919,3.3107693,10.784153
454,1663334759849,-1.6740786,3.2748768,10.951949
455,1663334759851,-1.6310078,3.26052,10.992627
456,1663334759855,-1.5975082,3.179164,11.062019
457,1663334759855,-1.5613167,3.112165,11.112268
458,1663334759859,-1.5062819,3.0858438,11.114661
459,1663334759859,-1.4344971,3.0260234,11.023734
460,1663334759864,-1.3866407,2.9973094,11.004591
461,1663334759866,-1.3459628,2.9682965,10.9349
462,1663334759869,-1.3507484,2.9539394,10.772188
463,1663334759869,-1.3124632,2.9802606,10.628619
464,1663334759872,-1.2669996,3.0020952,10.504192
465,1663334759876,-1.2693924,2.9973094,10.338788
466,1663334759877,-1.2717853,3.054737,10.207183
467,1663334759880,-1.2646067,3.095415,10.104292
468,1663334759881,-1.2957134,3.1600213,9.987043
469,1663334759885,-1.3363914,3.1959138,9.867402
470,1663334759885,-1.3268201,3.2437701,9.792926
471,1663334759891,-1.3339987,3.286841,9.742677
472,1663334759892,-1.288535,3.301198,9.697213
473,1663334759894,-1.2789637,3.3059835,9.570394
474,1663334759897,-1.3100704,3.313162,9.445967
475,1663334759900,-1.3483555,3.35384,9.378967
476,1663334759902,-1.3746766,3.3586257,9.441181
477,1663334759903,-1.3818551,3.3251262,9.498609
478,1663334759905,-1.4249259,3.3203406,9.515358
479,1663334759910,-1.477568,3.2748768,9.620643
480,1663334759910,-1.5278172,3.2365918,9.713963
481,1663334759913,-1.5541383,3.231806,9.747462
482,1663334759915,-1.6477575,3.2102706,9.84826
483,1663334759918,-1.7697915,3.1289146,9.953544
484,1663334759919,-1.829612,3.054737,9.987043
485,1663334759921,-1.8463618,2.990131,9.910473
486,1663334759924,-1.96361,2.9515467,9.809675
487,1663334759927,-2.1167507,2.8893332,9.900902
488,1663334759930,-2.1744776,2.882155,10.0014
489,1663334759932,-2.236691,2.8510482,10.0349
490,1663334759934,-2.2103698,2.853441,9.951151
491,1663334759937,-2.30369,2.8366911,9.900902
492,1663334759937,-2.3778675,2.8295128,9.977472
493,1663334759941,-2.452045,2.824727,10.025329
494,1663334759944,-2.4711876,2.8366911,10.0061865
495,1663334759946,-2.4975085,2.8486555,9.94158
496,1663334759948,-2.5381866,2.8606195,9.896116
497,1663334759950,-2.5549364,2.8558338,9.872188
498,1663334759953,-2.5501506,2.8630123,9.83151
499,1663334759954,-2.562115,2.894119,9.721141
500,1663334759957,-2.519044,2.8989046,9.64457
501,1663334759959,-2.480759,2.934797,9.579965
502,1663334759961,-2.466402,2.949154,9.47468
503,1663334759965,-2.4687948,2.975475,9.400503
504,1663334759967,-2.4544377,2.9829526,9.297611
505,1663334759969,-2.4544377,3.0116663,9.230313
506,1663334759971,-2.452045,3.0284162,9.141779
507,1663334759974,-2.4424736,3.0499516,9.067601
508,1663334759976,-2.425724,3.0499516,8.955139
509,1663334759979,-2.4161527,3.0523443,8.892925
510,1663334759981,-2.425724,3.0882368,8.763713
511,1663334759984,-2.3898315,3.1265218,8.665308
512,1663334759985,-2.344368,3.0906296,8.583952
513,1663334759988,-2.3635106,3.1073792,8.478668
514,1663334759991,-2.344368,3.1025937,8.375776
515,1663334759992,-2.332404,3.112165,8.282456
516,1663334759995,-2.3060827,3.140879,8.210671
517,1663334759997,-2.289333,3.1432717,8.124231
518,1663334760000,-2.2917259,3.1552358,8.035697
519,1663334760006,-2.3012972,3.1480572,7.966305
520,1663334760006,-2.2845473,3.1671999,7.896913
521,1663334760007,-2.277369,3.191128,7.8346996
522,1663334760010,-2.2558336,3.179164,7.748558
523,1663334760012,-2.2558336,3.1695926,7.6983085
524,1663334760014,-2.2510478,3.1719856,7.624131
525,1663334760017,-2.2558336,3.193521,7.5352974
526,1663334760018,-2.236691,3.2078779,7.47787
527,1663334760021,-2.2390838,3.205485,7.437192
528,1663334760024,-2.2438695,3.1959138,7.396514
529,1663334760027,-2.2390838,3.2557342,7.3606215
530,1663334760028,-2.263012,3.2461631,7.322336
531,1663334760030,-2.2151556,3.2629128,7.3247294
532,1663334760034,-2.2295125,3.248556,7.3175507
533,1663334760035,-2.207977,3.2437701,7.286444
534,1663334760038,-2.2103698,3.2365918,7.219445
535,1663334760039,-2.2223341,3.2174492,7.1835527
536,1663334760041,-2.2271197,3.2437701,7.1835527
537,1663334760045,-2.2127628,3.2461631,7.1596246
538,1663334760047,-2.1912274,3.2509487,7.152446
539,1663334760054,-2.2342982,3.2389846,7.178767
540,1663334760054,-2.2414765,3.2006993,7.1715884
541,1663334760054,-2.248655,3.219842,7.099804
542,1663334760057,-2.265405,3.2174492,7.0375905
543,1663334760060,-2.2725832,3.191128,6.9966135
544,1663334760061,-2.3419752,3.2078779,6.9798636
