,timestamp,gyro_x,gyro_y,gyro_z
108,1663314880716,-0.09300149,-0.62382776,0.020005248
109,1663314880721,-0.103996746,-0.63115793,0.021226943
110,1663314880721,-0.11132691,-0.6372664,0.031000499
111,1663314880725,-0.11987878,-0.6531484,0.037108973
112,1663314880725,-0.12598725,-0.6653654,0.04199575
113,1663314880731,-0.13331741,-0.67880404,0.049325917
114,1663314880731,-0.1369825,-0.68979925,0.05787778
115,1663314880736,-0.13942589,-0.6995728,0.06520794
116,1663314880736,-0.14186928,-0.706903,0.07742489
117,1663314880740,-0.14064758,-0.7105681,0.08964183
118,1663314880741,-0.1357608,-0.7117898,0.10430217
119,1663314880746,-0.12843063,-0.71301144,0.1201842
120,1663314880746,-0.12476555,-0.7081247,0.13117945
121,1663314880751,-0.11743539,-0.69835114,0.14950487
122,1663314880752,-0.103996746,-0.69346434,0.17027368
123,1663314880756,-0.0917798,-0.6849125,0.18982078
124,1663314880757,-0.07834116,-0.6763606,0.2093679
125,1663314880761,-0.06490252,-0.6641437,0.228915
126,1663314880761,-0.057572354,-0.65192676,0.24846213
127,1663314880766,-0.050242186,-0.6360447,0.26556584
128,1663314880766,-0.044133715,-0.6250495,0.28755635
129,1663314880770,-0.04535541,-0.60305893,0.30221668
130,1663314880771,-0.04535541,-0.58595526,0.3205421
131,1663314880776,-0.047798797,-0.5664081,0.3425326
132,1663314880776,-0.05390727,-0.5431959,0.35719293
133,1663314880780,-0.06368083,-0.5212054,0.37307495
134,1663314880780,-0.072232686,-0.5016583,0.3852919
135,1663314880785,-0.08078455,-0.47844613,0.39384377
136,1663314880785,-0.08567133,-0.4601207,0.404839
137,1663314880790,-0.09300149,-0.4393519,0.4109475
138,1663314880790,-0.097888276,-0.42591324,0.41949937
139,1663314880796,-0.10277505,-0.40758783,0.42316443
140,1663314880796,-0.103996746,-0.3965926,0.42194274
141,1663314880800,-0.103996746,-0.3892624,0.4280512
142,1663314880800,-0.09666658,-0.38559732,0.42682952
143,1663314880805,-0.09666658,-0.38437563,0.42560783
144,1663314880805,-0.090558104,-0.38315395,0.42927292
145,1663314880810,-0.08078455,-0.38804072,0.4304946
146,1663314880812,-0.074676074,-0.39048412,0.432938
147,1663314880816,-0.06490252,-0.39048412,0.43904647
148,1663314880816,-0.058794048,-0.3965926,0.44148985
149,1663314880820,-0.052685577,-0.39781427,0.44637662
150,1663314880821,-0.047798797,-0.40025768,0.4549285
151,1663314880825,-0.039246935,-0.40636614,0.46103698
152,1663314880825,-0.036803547,-0.41125292,0.46836713
153,1663314880830,-0.036803547,-0.41736138,0.4756973
154,1663314880830,-0.039246935,-0.42591324,0.48058408
155,1663314880835,-0.03802524,-0.4344651,0.49035764
156,1663314880835,-0.046577103,-0.44423866,0.4964661
157,1663314880840,-0.057572354,-0.458899,0.4964661
158,1663314880840,-0.06368083,-0.47600272,0.5013529
159,1663314880844,-0.07345438,-0.5004366,0.5013529
160,1663314880845,-0.082006246,-0.5199837,0.50623965
161,1663314880850,-0.09422319,-0.54563934,0.505018
162,1663314880850,-0.106440134,-0.56885153,0.50746137
163,1663314880855,-0.12354386,-0.590842,0.505018
164,1663314880856,-0.13942589,-0.6164976,0.50257456
165,1663314880859,-0.15408622,-0.6421532,0.4989095
166,1663314880860,-0.16508147,-0.67147386,0.4952444
167,1663314880865,-0.17729841,-0.7007945,0.49157932
168,1663314880865,-0.18707198,-0.7276718,0.48669255
169,1663314880870,-0.19440214,-0.7545491,0.476919
170,1663314880870,-0.2005106,-0.77898294,0.46958882
171,1663314880875,-0.20784079,-0.7973084,0.46225867
172,1663314880875,-0.21639264,-0.810747,0.4500417
173,1663314880879,-0.22005773,-0.82418567,0.44026816
174,1663314880880,-0.22250111,-0.8290724,0.4304946
175,1663314880884,-0.22372282,-0.82785076,0.41705596
176,1663314880884,-0.22860959,-0.8144121,0.40606073
177,1663314880890,-0.22983128,-0.7973084,0.39140037
178,1663314880890,-0.2249445,-0.7740962,0.38407022
179,1663314880895,-0.22250111,-0.7435538,0.37429667
180,1663314880895,-0.22372282,-0.706903,0.35963634
181,1663314880899,-0.21761434,-0.66658705,0.35474956
182,1663314880899,-0.22250111,-0.62749285,0.33764583
183,1663314880905,-0.22005773,-0.590842,0.33031565
184,1663314880905,-0.22005773,-0.5493044,0.32665056
185,1663314880909,-0.22372282,-0.51021016,0.31199023
186,1663314880909,-0.23716144,-0.47111595,0.2973299
187,1663314880915,-0.24449162,-0.42469156,0.28755635
188,1663314880915,-0.25915194,-0.38071054,0.26923093
189,1663314880919,-0.26892552,-0.3477248,0.2533489
190,1663314880919,-0.27992076,-0.31596074,0.23746687
191,1663314880924,-0.2896943,-0.2817533,0.21791977
192,1663314880924,-0.30068958,-0.24632415,0.19592926
193,1663314880929,-0.3129065,-0.20845163,0.17149536
194,1663314880929,-0.32145837,-0.17790927,0.1446181
195,1663314880934,-0.32878855,-0.13759334,0.12140589
196,1663314880935,-0.33734038,-0.107050985,0.09575031
197,1663314880939,-0.3556658,-0.07406523,0.06765133
198,1663314880939,-0.37521294,-0.041079476,0.043217443
199,1663314880943,-0.4008685,-0.008093726,0.016340164
200,1663314880944,-0.43629766,0.021226943,-0.009315421
