,timestamp,gyro_x,gyro_y,gyro_z
0,1663334758293,0.0056503373,-0.003436016,0.0023670332
1,1663334758293,0.00503949,-0.0022143214,0.0005344914
2,1663334758294,0.004428643,-0.0028251687,0.0029778804
3,1663334758294,0.0038177953,-0.0028251687,-0.00068720314
4,1663334758294,0.004428643,-0.0046577104,-7.635591e-05
5,1663334758294,0.003206948,-0.0052685575,0.0005344914
6,1663334758294,0.0038177953,-0.0071010995,0.0005344914
7,1663334758294,0.0038177953,-0.008322794,-7.635591e-05
8,1663334758294,0.0025961008,-0.008322794,-0.00068720314
9,1663334758298,0.003206948,-0.008322794,-7.635591e-05
10,1663334758299,0.0013744063,-0.008322794,0.0005344914
11,1663334758301,0.0013744063,-0.008322794,0.0005344914
12,1663334758305,0.00015271181,-0.008933641,-0.00068720314
13,1663334758307,-0.00045813544,-0.008933641,-0.00068720314
14,1663334758308,-0.00045813544,-0.0077119465,-7.635591e-05
15,1663334758311,-0.0029015245,-0.008322794,-0.0012980504
16,1663334758313,-0.0029015245,-0.0071010995,0.0005344914
17,1663334758316,-0.0035123718,-0.005879405,0.0005344914
18,1663334758318,-0.005955761,-0.004046863,-0.002519745
19,1663334758321,-0.0071774554,-0.003436016,-0.002519745
20,1663334758323,-0.0071774554,-0.001603474,-0.002519745
21,1663334758325,-0.0077883024,0.0020616094,-0.0031305922
22,1663334758327,-0.009620844,0.003283304,-0.0055739814
23,1663334758331,-0.010231691,0.00633754,-0.0055739814
24,1663334758333,-0.011453386,0.0075592347,-0.007406523
25,1663334758335,-0.011453386,0.010613471,-0.0086282175
26,1663334758337,-0.012064233,0.012446013,-0.0092390645
27,1663334758339,-0.011453386,0.016111096,-0.011071607
28,1663334758342,-0.0132859275,0.016111096,-0.012904149
29,1663334758345,-0.014507622,0.016721943,-0.014125843
30,1663334758346,-0.016340164,0.01733279,-0.014736691
31,1663334758348,-0.016951011,0.01733279,-0.017790927
32,1663334758351,-0.016951011,0.017943637,-0.019623468
33,1663334758354,-0.0193944,0.01733279,-0.019623468
34,1663334758356,-0.020616096,0.016721943,-0.022066858
35,1663334758358,-0.0193944,0.015500249,-0.023288552
36,1663334758359,-0.021226943,0.013667707,-0.025121093
37,1663334758364,-0.022448637,0.010613471,-0.025731942
38,1663334758364,-0.02183779,0.0075592347,-0.023899399
39,1663334758368,-0.024281178,0.00633754,-0.023899399
40,1663334758374,-0.024892027,0.003283304,-0.023288552
41,1663334758375,-0.024892027,0.0014507623,-0.022677705
42,1663334758375,-0.02367033,-0.001603474,-0.022066858
43,1663334758378,-0.02367033,-0.003436016,-0.019623468
44,1663334758379,-0.024281178,-0.005879405,-0.019623468
45,1663334758383,-0.02367033,-0.008322794,-0.016569233
46,1663334758384,-0.02367033,-0.009544488,-0.012904149
47,1663334758386,-0.023059484,-0.01137703,-0.0104607595
48,1663334758389,-0.02183779,-0.012598725,-0.0061848285
49,1663334758392,-0.020005248,-0.013209572,-0.0037414394
50,1663334758394,-0.021226943,-0.014431266,-0.00068720314
51,1663334758398,-0.021226943,-0.015042114,0.004810422
52,1663334758398,-0.018783553,-0.01565296,0.0066429637
53,1663334758401,-0.016340164,-0.015042114,0.010918895
54,1663334758403,-0.0151184695,-0.013820419,0.015805673
55,1663334758405,-0.0132859275,-0.013820419,0.01885991
56,1663334758409,-0.010842538,-0.013820419,0.020081604
57,1663334758410,-0.008399149,-0.013209572,0.024968382
58,1663334758412,-0.004123219,-0.013820419,0.028022617
59,1663334758414,-0.00167983,-0.013209572,0.028022617
60,1663334758416,0.0013744063,-0.013820419,0.030466007
61,1663334758419,0.0056503373,-0.015042114,0.03413109
62,1663334758422,0.008704574,-0.016263809,0.03413109
63,1663334758424,0.01175881,-0.016263809,0.035352785
64,1663334758427,0.014202199,-0.01809635,0.035352785
65,1663334758430,0.017867282,-0.01809635,0.035352785
66,1663334758432,0.021532366,-0.01809635,0.035352785
67,1663334758434,0.026419144,-0.019318044,0.03657448
68,1663334758437,0.027640838,-0.021150587,0.033520244
69,1663334758439,0.030695075,-0.021150587,0.033520244
70,1663334758440,0.03436016,-0.021150587,0.030466007
71,1663334758444,0.03863609,-0.020539738,0.031076854
72,1663334758447,0.039857782,-0.019318044,0.028022617
73,1663334758448,0.041690327,-0.018707197,0.026190076
74,1663334758450,0.04352287,-0.016874656,0.021914145
75,1663334758453,0.04535541,-0.016263809,0.020081604
76,1663334758455,0.045966256,-0.01565296,0.01641652
77,1663334758457,0.045966256,-0.014431266,0.012140589
78,1663334758460,0.047798797,-0.011987877,0.0096972
79,1663334758462,0.045966256,-0.01137703,0.007253811
80,1663334758465,0.046577103,-0.009544488,0.0041995747
81,1663334758466,0.044133715,-0.0071010995,0.0023670332
82,1663334758469,0.04352287,-0.0052685575,-0.0012980504
83,1663334758471,0.041690327,-0.001603474,-0.0031305922
84,1663334758474,0.03802524,0.0020616094,-0.004352287
85,1663334758476,0.035581853,0.0045049987,-0.0055739814
86,1663334758479,0.03130592,0.00633754,-0.0080173705
87,1663334758480,0.029473381,0.009391776,-0.0092390645
88,1663334758482,0.021532366,0.014278554,-0.0098499125
89,1663334758486,0.016034741,0.014889402,-0.013514996
90,1663334758489,0.011147963,0.016721943,-0.014736691
91,1663334758490,0.0056503373,0.018554486,-0.015958386
92,1663334758492,0.00015271181,0.019165333,-0.016569233
93,1663334758495,-0.0047340663,0.022219568,-0.018401774
94,1663334758497,-0.009620844,0.027106347,-0.018401774
95,1663334758499,-0.0151184695,0.030160584,-0.019623468
96,1663334758503,-0.020616096,0.03321482,-0.022066858
97,1663334758504,-0.02611372,0.03565821,-0.024510246
98,1663334758507,-0.029778805,0.0381016,-0.023899399
99,1663334758510,-0.033443887,0.040544987,-0.025731942
100,1663334758511,-0.037108973,0.04421007,-0.029397024
101,1663334758513,-0.040163208,0.045431767,-0.031229567
102,1663334758516,-0.043217443,0.046042614,-0.033672955
103,1663334758520,-0.045049984,0.048486,-0.03489465
104,1663334758522,-0.048104223,0.049707696,-0.03672719
105,1663334758523,-0.04871507,0.050318543,-0.037948888
106,1663334758526,-0.05054761,0.051540237,-0.040392276
107,1663334758530,-0.049936764,0.052151084,-0.042224817
108,1663334758530,-0.05054761,0.052151084,-0.04344651
109,1663334758533,-0.051158458,0.053983625,-0.045279052
110,1663334758537,-0.051158458,0.05276193,-0.0458899
111,1663334758538,-0.051158458,0.053372778,-0.047722444
112,1663334758540,-0.052380152,0.05276193,-0.05077668
113,1663334758542,-0.053601846,0.051540237,-0.05077668
114,1663334758544,-0.054212693,0.051540237,-0.051998373
115,1663334758548,-0.053601846,0.050318543,-0.053220067
116,1663334758549,-0.056045234,0.047264308,-0.053830914
117,1663334758552,-0.056045234,0.04665346,-0.053830914
118,1663334758556,-0.05971032,0.045431767,-0.057496
119,1663334758556,-0.062764555,0.044820916,-0.058106847
120,1663334758559,-0.06704049,0.045431767,-0.05993939
121,1663334758562,-0.07314896,0.047875155,-0.063604474
122,1663334758564,-0.08047912,0.04909685,-0.067269556
123,1663334758566,-0.08414421,0.049707696,-0.069712944
124,1663334758569,-0.09086353,0.04909685,-0.067269556
125,1663334758572,-0.096972,0.047875155,-0.06543701
126,1663334758574,-0.10430217,0.044820916,-0.06299362
127,1663334758576,-0.109799795,0.042988375,-0.05993939
128,1663334758578,-0.11529742,0.040544987,-0.05932854
129,1663334758580,-0.12079505,0.039323293,-0.05932854
130,1663334758583,-0.12507097,0.040544987,-0.06299362
131,1663334758586,-0.1293469,0.041155834,-0.06177193
132,1663334758588,-0.13362284,0.041155834,-0.06299362
133,1663334758589,-0.13423368,0.042377528,-0.06482617
134,1663334758593,-0.13545538,0.042377528,-0.06482617
135,1663334758595,-0.13423368,0.040544987,-0.06604786
136,1663334758597,-0.1317903,0.038712446,-0.069712944
137,1663334758599,-0.1293469,0.03749075,-0.06849125
138,1663334758601,-0.12629268,0.03749075,-0.07032379
139,1663334758605,-0.12323844,0.040544987,-0.07398888
140,1663334758605,-0.11957335,0.04421007,-0.07887565
141,1663334758609,-0.116519116,0.048486,-0.08315159
142,1663334758610,-0.11407573,0.051540237,-0.08926006
143,1663334758614,-0.11163234,0.055205323,-0.09353599
144,1663334758615,-0.11224318,0.058870405,-0.097811915
145,1663334758618,-0.11163234,0.06253549,-0.104531236
146,1663334758620,-0.11163234,0.06681142,-0.10636378
147,1663334758623,-0.11102149,0.07108735,-0.10636378
