"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.783865524E0,-3.964093208E0,4.291965485E0,1.396702290E0
7.803635159E0,-3.737468958E0,3.487479687E0,1.011868477E0
7.823406357E0,-2.987348557E0,1.657839417E0,2.696890533E-1
7.843175993E0,-2.155374527E0,8.759549856E-1,-6.516213417E-1
7.862947191E0,-1.833458066E0,9.736905098E-1,-1.040731072E0
7.882716826E0,-2.040535212E0,1.790393353E0,-6.632274389E-1
7.902488024E0,-2.109560966E0,1.855754018E0,-7.971556485E-2
7.922257659E0,-2.011214495E0,8.887827396E-1,5.283828825E-2
7.942028857E0,-2.139492512E0,2.925958335E-1,-1.194206402E-1
7.961798441E0,-2.385053158E0,2.706053257E-1,-3.943018913E-1
7.981569691E0,-1.974563718E0,-3.481829464E-1,-6.552863717E-1
8.001339274E0,-1.065012217E0,-9.376505613E-1,-8.739697337E-1
8.021110524E0,-8.793146014E-1,-7.330167107E-3,-8.861866593E-1
8.040880107E0,-1.068066478E0,1.406781197E0,-4.431696832E-1
8.060651357E0,-7.400414348E-1,1.221694469E0,-3.771981895E-1
8.080420941E0,-5.030327439E-1,8.576295376E-1,-5.874823332E-1
8.100192191E0,-4.547757804E-1,1.103801012E0,-5.923691392E-1
8.119961774E0,-1.792836636E-1,1.631573081E0,-4.181249440E-1
8.139732972E0,6.106945276E-1,1.748855710E0,1.444653720E-1
8.159502607E0,1.446333647E0,1.420219898E0,4.425588250E-1
8.179273805E0,2.270977497E0,8.906152844E-1,6.594096422E-1
8.199043441E0,2.939855099E0,3.109212518E-1,6.820109487E-1
8.218814639E0,3.711966038E0,-1.238187432E0,-1.618745178E-2
8.238584274E0,4.156052113E0,-5.955760479E-1,2.657185495E-2
8.258355472E0,3.651492119E0,8.460234404E-1,2.794626355E-1
8.278125107E0,3.054694414E0,9.303203821E-1,-6.810946763E-2
8.297896305E0,2.917253733E0,-5.186093450E-1,1.078145429E-1
8.317665889E0,3.100507975E0,-1.679829955E0,7.321004272E-1
8.337437139E0,3.409596682E0,-2.012130976E0,1.035080671E0
8.357206722E0,3.570249557E0,-1.578429341E0,1.208561301E0
8.376977920E0,3.335684061E0,-1.797723532E0,1.101052165E0
8.396747555E0,2.759655237E0,-2.170340300E0,7.223268747E-1
8.416518753E0,1.989987612E0,-2.020682812E0,3.573456407E-2
8.436288389E0,1.403574347E0,-1.622410297E0,-5.170822144E-1
8.456059586E0,9.998042583E-1,-1.351194143E0,-7.401941419E-1
8.475829170E0,4.188885093E-1,-1.078756213E0,-9.002361298E-1
8.495600420E0,-1.725643575E-1,-5.589252710E-1,-8.061656952E-1
8.515370003E0,-7.217160463E-1,5.925218388E-2,-4.156815708E-1
8.535141201E0,-1.132205367E0,7.293516397E-1,-5.192201585E-3
8.554910836E0,-1.090056896E0,1.127013206E0,3.258870244E-1
8.574682034E0,-6.771242023E-1,2.644968629E-1,2.702999115E-1
8.594451670E0,1.065928489E-1,-1.721978426E0,2.137965523E-3
8.614222868E0,9.466605186E-1,-2.652909756E0,-1.029277667E-1
8.633992451E0,1.073105931E0,-1.161831498E0,-3.023693897E-2
8.653763649E0,5.642701387E-1,2.846548259E-1,2.599155009E-1
8.673533284E0,4.714213610E-1,-5.943543911E-1,1.676775664E-1
8.693304482E0,1.187945247E0,-1.109298587E0,-4.804313779E-1
8.713074118E0,-4.114056230E-1,8.429691941E-2,-1.330272675E0
8.732845316E0,-5.091412067E-1,3.371876776E-1,-1.665016890E0
8.752614899E0,1.164122105E0,2.230814219E0,-7.982246280E-1
8.772386149E0,-2.320303202E0,1.756185889E0,1.474890709E0
8.792155732E0,-8.646543026E-1,-8.881719112E-1,1.218640283E-1
8.811926930E0,-2.298923731E0,1.428771734E0,7.666133344E-2
8.831696566E0,-3.210918665E0,2.499587059E0,2.702999115E-1
8.851467764E0,-2.721019030E0,1.401894450E0,-2.031067163E-1
8.871237347E0,-2.863346577E0,2.858765125E-1,1.371352077E-1
8.891008597E0,-3.355689526E0,1.074480295E0,8.603783846E-1
8.910778180E0,-3.396616220E0,1.801999450E0,8.744278550E-1
8.930549430E0,-3.348970175E0,1.321873426E0,-1.835595965E-1
8.950319014E0,-2.904273272E0,1.092805743E0,-1.139688253E0
8.970090211E0,-2.196301222E0,3.176405728E-1,-1.300341129E0
8.989859847E0,-1.801083088E0,-4.691306949E-1,-3.967452943E-1
9.009631045E0,-1.817576051E0,-1.771457121E-2,-3.106158376E-1
9.029400628E0,-1.940967202E0,7.104153633E-1,-5.624375939E-1
9.049171878E0,-1.739998460E0,6.389462352E-1,-5.329642296E-1
9.068941461E0,-1.721673012E0,5.027272701E-1,-5.905365944E-1
9.088712659E0,-1.555522561E0,-1.478250325E-1,-6.216897964E-1
9.108482295E0,-1.368603230E0,-2.925958335E-1,-4.639385045E-1
9.128253493E0,-1.293469071E0,6.108472347E-1,-4.089622498E-1
9.148023076E0,-8.475505710E-1,5.167768002E-1,-6.271874309E-1
9.167794326E0,-5.225798488E-1,8.069292307E-1,-8.556442857E-1
9.187563909E0,-1.004843712E-1,1.017060637E0,-8.794673681E-1
9.207335107E0,8.354863524E-1,2.858765125E-1,-5.764871240E-1
9.227104743E0,1.822615504E0,-1.099525094E-1,-3.054236295E-4
9.246875941E0,2.755990028E0,-4.801259339E-1,3.875826001E-1
9.266645576E0,3.197632790E0,-2.101314515E-1,8.744278550E-1
9.286416774E0,3.477400780E0,4.874561131E-1,1.037524104E0
9.306186357E0,3.484120131E0,1.459924877E-1,1.215280652E0
9.325957555E0,3.267269373E0,9.089407325E-1,1.127318621E0
9.345727191E0,2.831735134E0,4.135435820E-1,1.622104883E0
9.365498389E0,2.628933907E0,-1.766570330E0,2.035037756E0
9.385268024E0,2.753546715E0,-3.295062780E0,1.517039180E0
9.405039222E0,2.740718842E0,-3.405015230E0,1.216502309E0
9.424808805E0,2.781645775E0,-2.839370728E0,1.607444525E0
9.444580055E0,2.862888336E0,-3.377527237E0,1.950740695E0
9.464349639E0,3.057748556E0,-4.015862465E0,1.952573299E0
9.484120836E0,2.833567619E0,-4.439790726E0,1.842009902E0
9.503890472E0,1.799403310E0,-3.186331987E0,1.628824234E0
9.523661670E0,1.134190679E0,-2.004800797E0,1.266591787E0
9.543431253E0,8.904625773E-1,-1.681051612E0,9.257390499E-1
9.563202503E0,6.730009913E-1,-1.243074179E0,8.041804433E-1
9.582972086E0,2.593046725E-1,-7.580614686E-1,5.903838873E-1
9.602743284E0,-2.983988822E-1,-6.340594292E-1,3.643703759E-1
9.622512920E0,-9.739959836E-1,-1.106855273E0,2.281514555E-1
9.642284118E0,-1.273311138E0,-1.506349325E0,5.528167635E-2
9.662053753E0,-7.595885396E-1,-9.229902029E-1,-1.322484314E-1
9.681824951E0,8.215895295E-2,2.748812735E-2,-2.031067163E-1
9.701594586E0,4.726430774E-1,-3.329117596E-1,4.184303805E-2
9.721365784E0,7.780666947E-1,-6.859814525E-1,6.203153729E-1
9.741135368E0,1.525743723E0,3.080655336E0,5.977140665E-1
9.760906618E0,3.967452943E-1,1.095249176E0,9.743013978E-2
9.780676201E0,-9.446752667E-1,-1.948602796E0,-7.035433054E-1
9.800447399E0,-8.093725890E-2,-1.728697717E-1,-1.509861708E0
9.820217034E0,-2.148044348E0,4.414134979E0,1.530172378E-1
9.839988284E0,-3.840702057E0,4.037853241E0,4.792096615E-1
9.859757868E0,-2.415595531E0,8.313631415E-1,4.254551232E-1
9.879529066E0,-2.675205469E0,8.692356348E-1,1.895153642E0
9.899298701E0,-3.469917774E0,2.255858898E0,2.390550852E0
9.919069951E0,-3.618964672E0,2.805774212E0,1.346612811E0
9.938839534E0,-3.135173559E0,1.941883445E0,-2.220429778E-1
9.958610732E0,-2.998954535E0,1.343863964E0,-7.634063363E-1
9.978380368E0,-3.085695028E0,1.276670814E0,-6.601731777E-1
9.998151566E0,-2.545706034E0,1.684716702E0,-7.059867382E-1
1.001792120E1,-2.151098728E0,1.983421087E0,-2.043284029E-1
1.003769245E1,-2.297091007E0,2.322441339E0,1.065928489E-1
1.005746203E1,-2.154152870E0,2.172783613E0,-2.770192325E-1
1.007723328E1,-1.690519810E0,8.502993584E-1,-6.736118197E-1
1.009700287E1,-1.477334142E0,1.111742035E-1,-8.672503829E-1
1.011677412E1,-1.725948930E0,2.968717813E-1,-7.780666947E-1
1.013654375E1,-1.787644506E0,5.357130170E-1,-7.285880446E-1
1.015631495E1,-1.296523333E0,6.340594292E-1,-5.838172436E-1
1.017608459E1,-1.066233873E0,7.965448499E-1,-4.028537571E-1
1.019585578E1,-7.394306064E-1,1.319430113E0,-4.871506989E-1
1.021562542E1,-7.482878864E-2,1.623021126E0,-3.790307343E-1
1.023539667E1,5.905365944E-1,1.486191392E0,1.120904684E-1
1.025516631E1,1.636917949E0,9.138274789E-1,7.375980616E-1
1.027493750E1,2.514094591E0,7.024743408E-2,1.113879919E0
1.029470714E1,3.085236788E0,5.864133686E-2,1.004538298E0
1.031447839E1,3.741286755E0,2.773246467E-1,1.099830508E0
1.033424797E1,3.827416182E0,1.960819662E-1,1.099219680E0
1.035401922E1,3.350344419E0,8.869501948E-1,7.779139876E-1
1.037378886E1,3.328354120E0,1.282779276E-1,8.451071978E-1
1.039356006E1,3.564141035E0,-1.572320819E0,1.170688748E0
1.041332969E1,3.661265850E0,-2.150182247E0,5.427377820E-1
1.043310094E1,3.620338917E0,-1.149003744E0,-3.695625812E-2
1.045287058E1,3.456631899E0,-5.271611810E-1,-9.926267713E-2
1.047264177E1,3.273988485E0,-1.791615009E0,-5.685460567E-1
1.049241141E1,3.073630810E0,-1.325538516E0,-1.296065211E0
1.051218266E1,2.553799629E0,-5.467082858E-1,-2.090777397E0
1.053195230E1,1.887976170E0,-9.791881442E-1,-2.261203766E0
1.055172349E1,1.092042208E0,-1.272394896E0,-1.881256819E0
1.057149318E1,1.847812980E-1,-1.186876178E0,-1.452442050E0
1.059126438E1,-5.641174316E-1,-8.338065147E-1,-7.524111271E-1
1.061103401E1,-1.102273822E0,-3.976615667E-1,-1.130067464E-2
1.063080526E1,-1.380209327E0,-3.237490356E-2,4.694361091E-1
1.065057490E1,-1.223832488E0,1.649287529E-2,7.369872332E-1
1.067034610E1,-6.154286265E-1,-8.496885300E-1,7.699729800E-1
1.069011573E1,6.784985662E-1,-1.489856482E0,7.779139876E-1
1.070988698E1,1.043174386E0,-1.118461370E0,6.007682681E-1
1.072965662E1,8.483141065E-1,-3.206948042E-1,-1.737860441E-1
1.074942787E1,1.283237338E0,-3.164188862E-1,-4.676035643E-1
1.076919750E1,1.190388560E0,-1.412889719E0,-1.270409584E0
1.078896875E1,-4.669927359E-1,-7.537854910E-1,-2.655811071E0
1.080873834E1,1.428008199E0,1.319430023E-1,-2.101161957E0
1.082850959E1,1.701209545E-1,3.657295227E0,-2.544178963E-1
1.084827922E1,-2.832193375E0,1.414111376E0,1.293469071E0
1.086805047E1,1.579040140E-1,-2.517301559E0,-1.560714692E-1
1.088782011E1,-2.224400282E0,9.645278454E-1,3.655920923E-1
1.090759136E1,-3.590254784E0,3.092872381E0,9.837695360E-1
1.092736099E1,-3.279333591E0,2.145906448E0,4.126273096E-1
1.094713224E1,-3.019112587E0,1.435490996E-1,5.396835804E-1
1.096690188E1,-3.260397196E0,3.665083647E-2,1.107771516E0
1.098667313E1,-3.541387081E0,1.839872003E0,9.678874612E-1
1.100644276E1,-3.404557228E0,2.172172785E0,-2.012741715E-1
1.102621401E1,-3.022777557E0,1.327981949E0,-1.032179117E0
1.104598365E1,-2.413763046E0,2.327328026E-1,-8.067765236E-1
1.106575490E1,-2.199355602E0,-4.520269856E-2,-3.900259733E-1
1.108552453E1,-2.238449812E0,6.609367132E-1,-4.059080184E-1
1.110529578E1,-2.135216475E0,8.539644480E-1,-4.847072959E-1
1.112506542E1,-1.983115673E0,6.340594292E-1,-4.590517282E-1
1.114483667E1,-1.987391591E0,3.377985358E-1,-4.089622498E-1
1.116460631E1,-1.908592224E0,-2.748812735E-2,-3.203893900E-1
1.118437756E1,-1.781535983E0,1.679829955E-1,-2.324273884E-1
1.120414719E1,-1.617218137E0,5.638120174E-1,-4.114056230E-1
1.122391844E1,-6.789567471E-1,-3.787253052E-2,-8.196043372E-1
1.124368808E1,-1.572931707E-1,5.607577562E-1,-9.869764447E-1
1.126345933E1,7.788302749E-2,1.869192570E-1,-1.123195410E0
1.128322901E1,7.646280527E-1,1.649287529E-2,-9.148964882E-1
1.130300026E1,1.477486849E0,3.738385141E-1,-4.779879749E-1
1.132276990E1,2.492714882E0,4.789042473E-1,-2.049392611E-1
1.134254115E1,3.217179775E0,7.574506104E-2,1.371352077E-1
1.136231078E1,3.501834631E0,-8.307522535E-2,4.077405334E-1
1.138208203E1,3.695473194E0,3.249707520E-1,8.365553021E-1
1.140185172E1,3.601402760E0,6.181774139E-1,1.165802002E0
1.142162297E1,3.133493662E0,6.481089592E-1,1.340504289E0
1.144139261E1,2.830513477E0,-1.179545999E0,2.236006498E0
1.146116386E1,2.869607687E0,-3.055610657E0,2.521883011E0
1.148093349E1,2.626490593E0,-4.339611530E0,2.363673449E0
1.150070474E1,2.897706747E0,-4.881433010E0,2.738122940E0
1.152047443E1,3.558643341E0,-4.828289509E0,2.913435936E0
1.154024568E1,4.035715103E0,-4.963897705E0,2.623894453E0
1.156001532E1,3.459686279E0,-4.949237347E0,2.440640211E0
1.157978657E1,2.640539885E0,-3.706162930E0,1.695406556E0
1.159955620E1,2.501266718E0,-2.934051991E0,1.003927469E0
1.161932750E1,2.139645338E0,-2.597933292E0,7.815790772E-1
1.163909714E1,1.521467805E0,-2.149571419E0,8.506048322E-1
1.165886839E1,6.210789680E-1,-1.736027956E0,7.779139876E-1
1.167863802E1,-3.851391971E-1,-9.229902029E-1,5.451811552E-1
1.169840927E1,-1.184738278E0,-1.905843467E-1,3.124483824E-1
1.171817896E1,-1.749161124E0,4.599680007E-1,1.371352077E-1
1.173795021E1,-2.011825562E0,1.197260618E0,4.123219103E-2
1.175771985E1,-1.271478534E0,2.042673349E0,3.057290614E-1
1.177749110E1,-3.649812341E-1,5.552601814E-1,6.361974478E-1
1.179726078E1,9.051229358E-1,-2.724378705E-1,9.532271624E-1
1.181703203E1,2.735221386E0,4.165520191E0,9.733850956E-1
1.183680167E1,-5.085303187E-1,2.461714447E-1,4.672981426E-2
1.185657292E1,-1.050351858E0,-3.419675589E0,-1.669292808E0
1.187634256E1,1.560714692E-1,6.303943992E-1,-2.078560591E0
1.189611386E1,-2.720408201E0,4.951680660E0,8.857285604E-3
1.191588349E1,-4.076488972E0,3.480760336E0,6.200099736E-2
1.193565474E1,-3.309265137E0,2.304115772E0,8.102889061E-1
1.195542438E1,-3.289107084E0,1.867970943E0,1.871941447E0
1.197519568E1,-3.400892019E0,2.141630411E0,2.138270855E0
1.199496532E1,-3.279333591E0,2.152014971E0,1.531699538E0
1.201473657E1,-3.344083309E0,2.344431877E0,2.654131353E-1
1.203450620E1,-3.690433741E0,2.423231125E0,-4.046863019E-1
1.205427750E1,-3.345304966E0,2.400629759E0,-7.640172243E-1
1.207404714E1,-2.442472696E0,1.829487562E0,-7.615737915E-1
1.209381839E1,-1.989224076E0,1.090362310E0,-5.410579443E-1
1.211358808E1,-2.051530600E0,7.580614686E-1,-7.780666947E-1
1.213335933E1,-2.201798916E0,5.717530251E-1,-8.061656952E-1
1.215312896E1,-2.303199530E0,1.710372418E-2,-6.241331697E-1
1.217290021E1,-1.813910961E0,-1.001178622E0,-4.853181541E-1
1.219266990E1,-1.730224848E0,-1.213142633E0,-6.003101468E-1
1.221244115E1,-1.804748178E0,-2.199050188E-1,-5.103628635E-1
1.223221078E1,-1.316681266E0,2.070772201E-1,-3.283303976E-1
1.225198209E1,-8.768712282E-1,1.047603011E0,-3.943018913E-1
1.227175172E1,-2.605263591E-1,9.028322697E-1,-3.662029207E-1
1.229152297E1,2.916795611E-1,9.083298445E-1,-2.305948436E-1
1.231129266E1,1.151294351E0,1.292552829E0,1.236965731E-1
1.233106391E1,2.386427641E0,1.481915474E0,9.098569751E-1
1.235083360E1,3.060192108E0,2.553341687E-1,1.401589036E0
1.237060485E1,3.322245598E0,-5.210527182E-1,1.137092113E0
1.239037453E1,3.955083370E0,-2.015795931E-2,7.919634581E-1
1.241014578E1,4.120012283E0,5.021164417E-1,5.158604980E-1
1.242991542E1,3.855515242E0,1.035996914E0,1.768402755E-1
1.244968672E1,3.481676579E0,-3.836120665E-1,-5.589252338E-2
1.246945636E1,3.346679449E0,-2.392688751E0,8.460234851E-2
1.248922766E1,3.828027010E0,-1.303548098E0,4.248442650E-1
1.250899730E1,4.304487705E0,-1.348139882E0,2.464768738E-1
1.252876860E1,4.350912094E0,-1.978534222E0,-1.658450365E-1
1.254853823E1,3.716852903E0,-1.794669271E0,-8.544226289E-1
1.256830953E1,2.391925097E0,-9.407047629E-1,-2.129260778E0
1.258807917E1,1.850103617E0,-5.595360994E-1,-2.209281921E0
1.260785047E1,1.292400122E0,-8.942803741E-1,-1.898971438E0
1.262762016E1,3.448232710E-1,-1.018893242E0,-1.685174823E0
1.264739141E1,-5.793886185E-1,-6.963658929E-1,-1.087766290E0
1.266716110E1,-1.536586285E0,-3.206948042E-1,-2.232646793E-1
1.268693235E1,-2.165758848E0,4.330907166E-1,5.470137000E-1
1.270670203E1,-1.819408536E0,9.639169574E-1,1.064401388E0
1.272647328E1,-2.947337925E-1,-5.680879578E-2,9.123004079E-1
1.274624297E1,1.005912781E0,-1.643179178E0,5.256340504E-1
1.276601422E1,1.075549364E0,-2.219818830E0,-3.084778599E-2
1.278578391E1,1.162289619E0,-5.076140761E-1,-3.460449576E-1
1.280555521E1,9.692618847E-1,-5.577035546E-1,-3.191677034E-1
1.282532485E1,1.213600755E0,-1.413500547E0,-6.791094542E-1
1.284509615E1,-8.023478985E-1,-2.809897363E-1,-1.272242069E0
1.286486578E1,5.184566379E-1,6.230642200E-1,-1.823226333E0
1.288463709E1,1.698613524E0,1.982199311E0,-1.624090195E0
1.290440677E1,-1.915922403E0,-3.603998944E-2,1.935469508E0
1.292417802E1,1.078145429E-1,-2.575331926E0,-1.679829881E-2
1.294394771E1,-1.749161124E0,1.565601468E0,3.390202299E-2
1.296371901E1,-3.736247301E0,3.889417171E0,6.087092757E-1
1.298348865E1,-2.737511873E0,1.895459056E0,-7.299624383E-2
1.300325995E1,-2.687422514E0,2.192941606E-1,3.045073450E-1
1.302302964E1,-3.240239382E0,8.674030900E-1,1.234827757E0
1.304280089E1,-3.537721872E0,2.220429897E0,1.251320601E0
1.306257058E1,-3.459533453E0,2.548607588E0,3.503209054E-1
1.308234188E1,-3.046600819E0,1.422663212E0,-7.261446714E-1
1.310211151E1,-2.796764135E0,3.426853120E-1,-1.143353343E0
1.312188282E1,-2.568307400E0,1.429382563E-1,-6.510104537E-1
1.314165250E1,-2.499281645E0,7.574505806E-1,-1.279724985E-1
1.316142380E1,-2.246390820E0,1.326760292E0,-7.116370648E-2
1.318119344E1,-1.986780763E0,9.987352490E-1,-2.168507688E-2
1.320096474E1,-1.932415247E0,1.288887709E-1,-9.437590092E-2
1.322073443E1,-1.730835676E0,-4.074351192E-1,-3.564293683E-1
1.324050573E1,-1.718618751E0,-1.313321590E-1,-5.361711979E-1
1.326027537E1,-1.763210654E0,1.221694518E-3,-5.795413256E-1
1.328004667E1,-1.398534775E0,1.240019947E-1,-6.064186096E-1
1.329981636E1,-6.184828281E-1,-1.178935245E-1,-6.516213417E-1
1.331958766E1,-1.701209545E-1,6.059604883E-1,-6.705575585E-1
1.333935735E1,3.695625812E-2,7.525638342E-1,-6.693359017E-1
1.335912865E1,5.716003180E-1,3.219164908E-1,-7.328640223E-1
1.337889834E1,1.612484097E0,7.867712975E-1,-4.107947946E-1
1.339866959E1,2.693072796E0,2.962609231E-1,-4.245388508E-2
1.341843927E1,3.633166790E0,-1.466033459E-1,5.335750580E-1
1.343821058E1,3.578801394E0,-4.685198367E-1,8.457180262E-1
1.345798026E1,3.176863909E0,-1.661504507E-1,1.174353838E0
1.347775157E1,2.832345963E0,-6.597150117E-2,1.468171358E0
1.349752125E1,2.785310745E0,-3.365768492E-1,1.523758531E0
1.351729256E1,2.970397472E0,-1.259567022E0,1.835901380E0
1.353706224E1,3.041255713E0,-2.188665628E0,1.309961915E0
1.355683355E1,2.715063334E0,-3.272461414E0,6.337540150E-1
1.357660323E1,2.653367758E0,-2.927943707E0,9.666658044E-1
1.359637453E1,2.545858622E0,-2.434837103E0,1.613553047E0
1.361614422E1,2.322899342E0,-2.709107637E0,1.602557778E0
1.363591552E1,2.242878437E0,-2.581440449E0,1.027750492E0
1.365568521E1,1.767639279E0,-2.536237717E0,4.902049303E-1
1.367545651E1,1.167176366E0,-2.282736301E0,3.185568452E-1
1.369522620E1,7.536327839E-1,-2.018850088E0,2.831276953E-1
1.371499750E1,3.845283389E-1,-1.878355265E0,3.106158376E-1
1.373476714E1,7.360709459E-2,-1.363411069E0,3.552076817E-1
1.375453849E1,-2.605263591E-1,-4.019374847E-1,4.407263100E-1
1.377430818E1,-6.557445526E-1,4.709632397E-1,4.407263100E-1
1.379407948E1,-9.202414155E-1,7.183563709E-1,3.454341292E-1
1.381384917E1,-7.669187188E-1,-8.918370306E-2,2.412846684E-2
1.383362047E1,-2.244863659E-1,-1.198482275E0,-5.453338623E-1
1.385339016E1,6.766660213E-1,-9.681929350E-1,-6.736118197E-1
1.387316146E1,9.998042583E-1,5.577035546E-1,2.171562016E-1
1.389293115E1,7.823426127E-1,-1.716480851E-1,1.214058876E0
1.391270245E1,1.065775752E0,-2.644968629E-1,1.891488552E0
1.393247214E1,5.172349215E-1,1.610193372E0,9.196305275E-1
1.395224344E1,9.820896983E-1,-7.269082665E-1,-3.839175105E-1
1.397201318E1,4.726430774E-1,-3.687226772E0,-1.268577099E0
1.399178448E1,4.249969721E-1,-6.988092661E-1,-1.592326045E0
1.401155417E1,-2.025874853E0,4.901591301E0,-2.293731421E-1
1.403132547E1,-3.383788347E0,4.467278481E0,6.148177385E-1
1.405109516E1,-1.670361876E0,4.092676565E-2,7.449282408E-1
1.407086646E1,-1.838955641E0,-7.091936469E-1,1.089446068E0
1.409063620E1,-3.009949923E0,1.550941229E0,1.337450027E0
1.411040750E1,-3.341029167E0,2.921835184E0,6.722373962E-1
1.413017719E1,-2.870065928E0,1.841093659E0,-2.596100792E-2
1.414994849E1,-2.832804203E0,1.512457848E0,-1.585148573E-1
1.416971823E1,-2.818143845E0,1.517955422E0,-2.660239935E-1
1.418948953E1,-2.125442982E0,1.327981949E0,-6.345176101E-1
1.420925922E1,-1.583621502E0,1.096470833E0,-4.981459379E-1
1.422903052E1,-1.757102132E0,1.177713513E0,-2.507528067E-1
1.424880026E1,-1.878049850E0,1.266897202E0,-4.071297050E-1
1.426857157E1,-1.848118424E0,3.854446113E-1,-6.015318632E-1
1.428834125E1,-1.931804419E0,-3.823903799E-1,-6.387935281E-1
1.430811261E1,-2.050308943E0,-6.084038615E-1,-5.758762360E-1
1.432788230E1,-1.936080337E0,-5.204418898E-1,-6.894938350E-1
1.434765360E1,-1.363716483E0,-1.417165697E-1,-7.548545003E-1
1.436742334E1,-8.866447806E-1,2.174616307E-1,-5.416688323E-1
1.438719464E1,-8.603783846E-1,8.081509471E-1,-3.472666740E-1
1.440696433E1,-6.655181050E-1,9.584193230E-1,-3.973561525E-1
1.442673568E1,-2.648022771E-1,5.931326747E-1,-4.944808483E-1
1.444650537E1,8.338065445E-2,6.865923405E-1,-3.216110766E-1
1.446627667E1,7.328640223E-1,6.481089592E-1,1.047603041E-1
1.448604641E1,1.536128163E0,1.319430023E-1,2.800734639E-1
1.450581771E1,2.377875566E0,-2.730487287E-1,4.071297050E-1
1.452558740E1,2.872661829E0,-3.170297146E-1,6.068767309E-1
1.454535875E1,3.188469887E0,7.214106321E-1,5.060869455E-1
1.456512844E1,3.147543192E0,1.237576604E0,5.549547076E-1
1.458489980E1,2.723615170E0,1.214364409E0,5.195255876E-1
1.460466948E1,2.562351465E0,7.983773947E-1,7.040014863E-1
1.462444078E1,2.740718842E0,-7.427902818E-1,9.575030804E-1
1.464421052E1,3.024152040E0,-2.260745764E0,7.278245091E-1
1.466398183E1,3.163425207E0,-2.348096848E0,4.639385045E-1
1.468375157E1,3.188469887E0,-1.195428133E0,5.848862529E-1
1.470352287E1,2.979560137E0,-7.440119386E-1,6.911736727E-1
1.472329261E1,2.559297323E0,-1.148392797E0,5.946598053E-1
1.474306391E1,1.965553761E0,-1.459314108E0,2.489202619E-1
1.476283365E1,1.449998736E0,-1.365243673E0,-1.249182671E-1
1.478260495E1,1.085933685E0,-1.216196895E0,-1.065928489E-1
1.480237469E1,5.917583108E-1,-1.087918997E0,2.046338283E-2
1.482214599E1,-6.200099736E-2,-7.305732965E-1,2.770192325E-1
1.484191573E1,-7.687512636E-1,-1.924168915E-1,4.352286756E-1
1.486168703E1,-1.200620294E0,3.597890437E-1,3.973561525E-1
1.488145677E1,-1.243379593E0,6.297835112E-1,3.411581814E-1
1.490122813E1,-9.782719016E-1,4.379774928E-1,2.293731421E-1
1.492099782E1,-3.717005551E-1,1.081199646E-1,2.079934925E-1
1.494076917E1,3.390202299E-2,-9.345963001E-1,1.435491070E-2
1.496053896E1,3.045073450E-1,-1.865527511E0,-5.250232220E-1
1.498031021E1,7.139277458E-1,-7.061394453E-1,-7.346965671E-1
1.500007995E1,5.538857579E-1,2.382304370E-1,-2.904578745E-1
1.501985125E1,3.313846290E-1,-4.361449480E-1,1.249182671E-1
1.503962099E1,6.827745438E-1,-1.354248405E0,-1.096470803E-1
1.505939235E1,1.244753957E0,1.249793530E0,-2.046338283E-2
1.507916214E1,5.031854510E-1,1.855143070E0,6.704048514E-1
1.509893339E1,-9.489512444E-1,-3.054236174E-1,-5.544965863E-1
1.511870313E1,-4.004103839E-1,-1.950435281E0,-1.767639279E0
1.513847448E1,-1.640430331E0,2.573041439E0,-2.067717910E-1
1.515824417E1,-4.284177303E0,5.269320965E0,8.646543026E-1
1.517801552E1,-2.155985355E0,1.656006932E0,6.600204706E-1
1.519778526E1,-1.036302328E0,-9.058864713E-1,6.783458591E-1
1.521755662E1,-2.502335787E0,5.796940327E-1,9.135220647E-1
1.523732636E1,-3.330644608E0,2.881519318E0,5.244123936E-1
1.525709771E1,-3.079586506E0,2.216764688E0,-1.847812980E-1
1.527686750E1,-2.884115219E0,1.221083641E0,-2.299840003E-1
1.529663875E1,-2.725905895E0,8.014315963E-1,1.527118147E-3
1.531640849E1,-2.006327868E0,4.483618736E-1,-4.346178174E-1
1.533617985E1,-1.284917235E0,2.877090573E-1,-6.125270724E-1
1.535594959E1,-1.355164647E0,5.436540842E-1,-2.269297540E-1
1.537572094E1,-1.836512327E0,1.015838981E0,-7.421794534E-2
1.539549068E1,-2.163926363E0,9.840749502E-1,-1.243074164E-1
1.541526203E1,-2.131551504E0,4.312581718E-1,-3.289412558E-1
1.543503188E1,-1.973952889E0,9.895725548E-2,-4.792096615E-1
1.545480313E1,-1.738165855E0,-5.882459283E-1,-6.497887969E-1
1.547457297E1,-1.544527292E0,-1.563768983E-1,-7.017107606E-1
1.549434427E1,-1.041189194E0,5.833591223E-1,-4.224008918E-1
1.551411401E1,-5.842754245E-1,9.113841057E-1,-2.257080674E-1
1.553388537E1,-3.674246371E-1,1.233300567E0,-2.800734639E-1
1.555365511E1,-9.743013978E-2,9.278770089E-1,-3.985778391E-1
1.557342646E1,1.438545287E-1,4.929537475E-1,-3.423798978E-1
1.559319631E1,7.902836204E-1,5.265503526E-1,7.910472155E-2
1.561296761E1,1.789629698E0,6.047387794E-2,3.515425920E-1
1.563273735E1,2.901982546E0,2.052446753E-1,5.885513425E-1
