"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.513037564E0,-4.188441038E-1,1.211712241E0,4.708898440E-2
1.532889127E0,-3.398679495E-1,1.258190393E0,4.141666368E-2
1.552742252E0,-2.383596152E-1,1.314616919E0,3.286454827E-2
1.572595377E0,-1.217018068E-1,1.373713732E0,2.801253460E-2
1.592448502E0,-2.905973233E-2,1.425166011E0,3.038618155E-2
1.612301627E0,5.619960278E-2,1.474087596E0,3.080506064E-2
1.632153189E0,1.437278688E-1,1.509797096E0,2.584832534E-2
1.652004752E0,2.839301527E-1,1.494176388E0,2.118829638E-2
1.671857877E0,4.120024145E-1,1.458571672E0,2.254965343E-2
1.691711002E0,5.184849501E-1,1.420156956E0,2.162462845E-2
1.711564127E0,6.154205203E-1,1.411796808E0,2.879793290E-3
1.731415689E0,6.861587167E-1,1.434416294E0,-3.562216833E-2
1.751268814E0,7.313278317E-1,1.419301748E0,-6.328564137E-2
1.771121939E0,7.189360261E-1,1.341076136E0,-5.632177368E-2
1.790973502E0,6.824411750E-1,1.240946531E0,-3.911282867E-2
1.810826627E0,6.522644162E-1,1.151428580E0,-2.968805097E-2
1.830678189E0,6.183875799E-1,1.065750360E0,-2.220058814E-2
1.850531314E0,5.664640665E-1,9.710662961E-1,-1.202531811E-2
1.870384439E0,5.092521906E-1,8.677777052E-1,1.466076588E-3
1.890236002E0,3.658035696E-1,6.353696585E-1,9.398598224E-2
1.910090689E0,3.144036233E-1,5.180486441E-1,1.188569218E-1
1.929942252E0,2.290570140E-1,4.206243455E-1,1.314058453E-1
1.949795377E0,2.408379763E-1,3.389953077E-1,1.316850930E-1
1.969646939E0,4.262443185E-1,3.127804399E-1,1.002691686E-1
1.989500064E0,6.667681336E-1,3.258005977E-1,3.923500329E-2
2.009353189E0,6.622128487E-1,2.718524933E-1,6.719517522E-3
2.029206314E0,4.466995597E-1,1.508662552E-1,2.338741207E-3
2.049057877E0,2.746450007E-1,1.473057922E-2,9.110618383E-3
2.068911002E0,2.282367051E-1,-5.605997518E-2,-2.944370359E-2
2.088764127E0,8.026769012E-2,-1.813222617E-1,-7.028441131E-2
2.108615689E0,-1.980425119E-1,-3.991568089E-1,-1.092925146E-1
2.128468814E0,-6.549871564E-1,-7.852934599E-1,-1.147030368E-1
2.148321939E0,-1.431292176E0,-1.442793846E0,-5.096361414E-2
2.168173502E0,-2.422290087E0,-2.309960604E0,7.122688740E-2
2.188026627E0,-3.169064045E0,-3.209677935E0,2.629687488E-1
2.207879752E0,-3.033748865E0,-3.192451477E0,2.705260217E-1
2.227732877E0,-2.766957760E0,-2.991581678E0,2.721317410E-1
2.247586002E0,-2.525630951E0,-2.836072683E0,2.839127183E-1
2.267437564E0,-2.287463427E0,-2.666391850E0,2.924124599E-1
2.287290689E0,-2.056556463E0,-2.401328802E0,2.600016892E-1
2.307142252E0,-1.852021217E0,-2.154207468E0,2.187944800E-1
2.326995377E0,-1.687035203E0,-1.955833435E0,1.904154271E-1
2.346848502E0,-1.570674181E0,-1.844184637E0,2.006954104E-1
2.366700064E0,-1.483372808E0,-1.822036505E0,2.538406849E-1
2.386553189E0,-1.383295655E0,-1.764684916E0,2.868623137E-1
2.406406314E0,-1.290932775E0,-1.686354518E0,2.933898568E-1
2.426259439E0,-1.192234397E0,-1.584095716E0,2.798461020E-1
2.446111002E0,-1.088858604E0,-1.471853614E0,2.595653534E-1
2.465964127E0,-9.562309980E-1,-1.349593282E0,1.673770696E-1
2.485817252E0,-8.052076697E-1,-1.226879239E0,1.137954649E-2
2.505668814E0,-6.512521505E-1,-1.114392757E0,-1.607797295E-1
2.525521939E0,-5.505815744E-1,-9.658651948E-1,-2.363001257E-1
2.545375064E0,-4.588819742E-1,-8.560490608E-1,-2.956936955E-1
2.565226627E0,-3.866602480E-1,-7.884001136E-1,-3.304606378E-1
2.585079752E0,-3.306351602E-1,-7.444178462E-1,-3.460987806E-1
2.604932877E0,-2.966012657E-1,-7.219728827E-1,-3.192556202E-1
2.624784439E0,-2.844712138E-1,-7.156547904E-1,-2.404714674E-1
2.644637564E0,-2.682745457E-1,-7.490603924E-1,-1.553517580E-1
2.664490689E0,-2.315528244E-1,-1.054335952E0,8.276351541E-2
2.684343814E0,-2.214124650E-1,-1.017003298E0,1.219112501E-1
2.704195377E0,-2.097187638E-1,-9.189332724E-1,1.051211804E-1
2.724048502E0,-1.919862181E-1,-8.171457052E-1,5.588544160E-2
2.743901627E0,-1.116312593E-1,-7.556402683E-1,-2.524967790E-1
2.763753189E0,1.742711216E-1,-4.207116067E-1,-7.045196295E-1
2.783606314E0,5.593954921E-1,2.140646279E-1,-1.258120537E0
2.803459439E0,6.824237108E-1,6.840468645E-1,-1.563657880E0
2.823311002E0,6.097307801E-1,1.088980675E0,-1.675865173E0
2.843164127E0,4.682543874E-1,1.120937705E0,-1.589157224E0
2.863017252E0,3.600614369E-1,9.982933998E-1,-1.420540929E0
2.882870377E0,3.600614369E-1,9.982933998E-1,-1.420540929E0
2.902721939E0,3.600614369E-1,9.982933998E-1,-1.420540929E0
2.922575064E0,3.600614369E-1,9.982933998E-1,-1.420540929E0
2.942428189E0,3.600614369E-1,9.982933998E-1,-1.420540929E0
2.962279752E0,3.600614369E-1,9.982933998E-1,-1.420540929E0
2.982132877E0,3.600614369E-1,9.982933998E-1,-1.420540929E0
3.001984439E0,1.076972842E0,2.201802731E0,-1.836993933E0
3.021837564E0,1.136348963E0,2.387435913E0,-1.880295515E0
3.041690689E0,1.041019082E0,2.346019268E0,-1.859491229E0
3.061542252E0,8.768184781E-1,2.235644579E0,-1.822211027E0
3.081395377E0,7.161958814E-1,2.118218899E0,-1.756551743E0
3.101248502E0,5.941450000E-1,1.989361167E0,-1.662967205E0
3.121100064E0,4.880289733E-1,1.837116122E0,-1.580290914E0
3.140953189E0,3.973416686E-1,1.656125426E0,-1.535278916E0
3.160806314E0,3.265685439E-1,1.450612903E0,-1.528472066E0
3.180657877E0,2.510656118E-1,1.253914356E0,-1.524614930E0
3.200512564E0,1.721243709E-1,1.118686199E0,-1.440053701E0
3.220364127E0,1.721243709E-1,1.118686199E0,-1.440053701E0
3.240217252E0,1.721243709E-1,1.118686199E0,-1.440053701E0
3.260068814E0,9.358455241E-2,1.003407240E0,-1.408341050E0
3.279928189E0,7.539822254E-3,8.484569192E-1,-1.440437675E0
3.299775064E0,-6.583382189E-2,7.194072604E-1,-1.428150535E0
3.319626627E0,-1.056622341E-1,6.356663704E-1,-1.349471092E0
3.339479752E0,-1.056622341E-1,6.356663704E-1,-1.349471092E0
3.359332877E0,-1.056622341E-1,6.356663704E-1,-1.349471092E0
3.379184439E0,-1.056622341E-1,6.356663704E-1,-1.349471092E0
3.399037564E0,-1.056622341E-1,6.356663704E-1,-1.349471092E0
3.418890689E0,-1.056622341E-1,6.356663704E-1,-1.349471092E0
3.438743814E0,-1.285260469E-1,5.759586692E-1,-1.276184797E0
3.458595377E0,-2.219360620E-1,5.411567688E-1,-1.198657274E0
3.478448502E0,-3.646865487E-1,5.002288222E-1,-1.146367192E0
3.498301627E0,-4.969126880E-1,4.253018200E-1,-1.139036775E0
3.518153189E0,-5.869018435E-1,3.189414740E-1,-1.165042162E0
3.538006314E0,-6.262764931E-1,2.109230459E-1,-1.189406991E0
3.557859439E0,-6.227684021E-1,1.289972812E-1,-1.185898900E0
3.577712564E0,-5.951921940E-1,5.368632823E-2,-1.177870393E0
3.597564127E0,-5.462008119E-1,-3.214896470E-2,-1.186684251E0
3.617417252E0,-4.514293969E-1,-1.021715775E-1,-1.191274524E0
3.637270377E0,-3.976209164E-1,-1.145634130E-1,-1.131357312E0
3.657121939E0,-3.654370308E-1,-7.499679923E-2,-1.012378216E0
3.676975064E0,-3.341258168E-1,1.007054932E-2,-8.610581756E-1
3.696828189E0,-2.450616807E-1,8.651597053E-2,-7.437546253E-1
3.716679752E0,-1.469392627E-1,1.224697530E-1,-6.804689765E-1
3.736532877E0,8.377580671E-4,1.422094256E-1,-6.518106461E-1
3.756386002E0,2.603682280E-1,1.193630695E-1,-6.910107732E-1
3.776237564E0,4.815188944E-1,2.472258806E-1,-6.242868304E-1
3.796090689E0,6.027145386E-1,3.848276436E-1,-5.533391833E-1
3.815943814E0,6.671695709E-1,5.128824711E-1,-5.114687085E-1
3.835796939E0,7.190058231E-1,6.291388273E-1,-5.079082847E-1
3.855648502E0,6.387381554E-1,7.359704375E-1,-5.232671499E-1
3.875501627E0,6.387381554E-1,7.359704375E-1,-5.232671499E-1
3.895354752E0,5.027769804E-1,8.990365267E-1,-5.297423601E-1
3.915206314E0,3.600788713E-1,1.071579814E0,-5.940228105E-1
3.935059439E0,4.331907257E-2,1.160574079E0,-7.653967142E-1
3.954912564E0,-2.841221392E-1,1.818126917E0,-9.039583802E-1
3.974770377E0,-5.924171209E-1,3.491600990E0,-1.141096234E0
3.994617252E0,-1.102890968E0,6.459638119E0,-1.572087884E0
4.014470377E0,-1.432304502E0,8.354175568E0,-1.757267356E0
4.034323502E0,-1.534964681E0,8.923100471E0,-1.732623219E0
4.054175064E0,-1.490493774E0,8.770890236E0,-1.651552677E0
4.074028189E0,-1.403331995E0,8.345466614E0,-1.578824878E0
4.093879752E0,-1.234488845E0,7.444213390E0,-1.444556713E0
4.113732877E0,-1.091930389E0,6.643194199E0,-1.313395143E0
4.133586002E0,-9.697747231E-1,5.924851894E0,-1.182809591E0
4.153437564E0,-8.519999385E-1,5.277317047E0,-1.063132405E0
4.173290689E0,-7.592182159E-1,4.702528000E0,-9.467014670E-1
4.193143814E0,-6.868219376E-1,4.196835995E0,-8.365188837E-1
4.212996939E0,-6.196966171E-1,3.753801823E0,-7.348534465E-1
4.232848502E0,-5.594129562E-1,3.362307072E0,-6.318266392E-1
4.252701627E0,-5.224119425E-1,3.011198997E0,-4.862487316E-1
4.272554752E0,-4.679402113E-1,2.699745178E0,-3.642327487E-1
4.292406314E0,-4.120024145E-1,2.424349546E0,-2.439446747E-1
4.312259439E0,-3.726801574E-1,2.181382418E0,-1.442689151E-1
4.332111002E0,-3.556282818E-1,1.968312502E0,-7.295475900E-2
4.351964127E0,-3.534466326E-1,1.780794382E0,-2.426007576E-2
4.371817252E0,-3.632030189E-1,1.611427546E0,1.553343027E-3
4.391668814E0,-3.677757680E-1,1.454906464E0,8.377579972E-3
4.411521939E0,-3.976383507E-1,1.306658149E0,-6.981316837E-4
4.431375064E0,-6.089977622E-1,1.127063870E0,-5.981243402E-2
4.451228189E0,-7.495840192E-1,9.470156431E-1,-1.157502383E-1
4.471079752E0,-7.863057256E-1,7.930775881E-1,-1.254717261E-1
4.490932877E0,-8.103738427E-1,6.538352370E-1,-1.011069268E-1
4.510786002E0,-7.727445364E-1,5.373694301E-1,-8.148942143E-2
4.530637564E0,-6.666459441E-1,5.268974304E-1,-7.342600077E-2
4.550490689E0,-5.634272099E-1,4.912054539E-1,-6.047565863E-2
4.570343814E0,-4.697204530E-1,4.950975478E-1,-1.308996929E-3
4.590196939E0,-3.733782768E-1,5.187816620E-1,4.361577705E-2
4.610048502E0,-3.056071401E-1,5.135631561E-1,6.250023842E-2
4.629901627E0,-2.449395061E-1,5.062152743E-1,6.487388909E-2
4.649754752E0,-1.711295396E-1,5.029166341E-1,6.595598906E-2
4.669612564E0,-1.044230461E-1,5.013982058E-1,7.017968595E-2
4.689459439E0,-7.899360359E-2,4.855331481E-1,8.391542733E-2
4.709312564E0,-8.258897811E-2,4.612207115E-1,1.096590385E-1
4.729164127E0,-9.950122237E-2,4.323180616E-1,1.406735331E-1
4.749017252E0,-1.096066758E-1,4.052829146E-1,1.707630157E-1
4.768870377E0,-1.052782610E-1,3.789807856E-1,1.830501258E-1
4.788723502E0,-9.936159104E-2,3.481757343E-1,1.726654172E-1
4.808575064E0,-9.253735840E-2,3.142814338E-1,1.474105120E-1
4.828428189E0,-7.545058429E-2,2.792177796E-1,1.160294861E-1
4.848281314E0,-3.092723340E-2,2.432639897E-1,4.440117627E-2
4.868132877E0,1.392772701E-2,2.117084414E-1,-3.534291685E-2
4.887986002E0,3.518583626E-2,1.743758470E-1,-8.272860944E-2
4.907839127E0,5.089380220E-2,1.140223593E-1,-1.120675877E-1
4.927690689E0,8.363617957E-2,6.250023842E-2,-1.402372122E-1
4.947543814E0,1.645670980E-1,4.539601505E-2,-1.678483188E-1
4.967396939E0,3.550348878E-1,4.113740847E-2,-2.032959461E-1
4.987250064E0,5.825734735E-1,4.865977913E-2,-2.072753012E-1
5.007107877E0,6.590188742E-1,4.134684801E-2,-1.621759981E-1
5.026954752E0,6.639407277E-1,2.122320421E-2,-1.370258033E-1
5.046807877E0,5.918760300E-1,-9.337511845E-3,-1.047023013E-1
5.066659439E0,4.018795192E-1,-5.351179466E-2,-4.340633750E-2
5.086512564E0,2.906147838E-1,-8.363617957E-2,-9.302604944E-3
5.106365689E0,2.498264313E-1,-1.005658731E-1,-6.789330859E-3
5.126217252E0,1.937315464E-1,-1.280722618E-1,-1.932079531E-2
5.146070377E0,1.203404516E-1,-1.639562249E-1,-6.300638616E-2
5.165923502E0,5.965535343E-2,-1.901012659E-1,-9.913469851E-2
5.185776627E0,2.097885683E-2,-1.940282583E-1,-8.951793611E-2
5.205628189E0,-2.647664398E-2,-1.980774105E-1,-8.251916617E-2
5.225481314E0,-6.206390634E-2,-1.886526346E-1,-5.007349700E-2
5.245334439E0,-6.270968169E-2,-1.630835682E-1,-3.136356547E-2
5.265186002E0,-3.857177496E-2,-1.327672005E-1,-3.747221828E-2
5.285039127E0,-1.235693134E-2,-1.037423685E-1,-4.405210912E-2
5.304892252E0,-5.113814492E-3,-8.480554819E-2,-4.632103816E-2
5.324745377E0,7.155850064E-3,-6.571164727E-2,-5.146975815E-2
5.344596939E0,3.848451003E-2,-3.316125646E-2,-5.091125518E-2
5.364454752E0,7.403686643E-2,7.557275705E-3,-5.302310362E-2
5.384303189E0,8.794713765E-2,4.312708601E-2,-4.975933582E-2
5.404154752E0,7.634069771E-2,6.932447851E-2,-3.844960406E-2
5.424007877E0,4.731587693E-2,8.728391677E-2,-2.057743259E-2
5.443859439E0,1.802925020E-2,1.010022014E-1,-7.801621687E-3
5.463712564E0,-1.745329238E-3,1.159247681E-1,7.749261800E-3
5.483565689E0,-1.480039209E-2,1.350361258E-1,2.715732343E-2
5.503417252E0,-2.520255372E-2,1.529082954E-1,3.841469809E-2
5.523270377E0,-3.740240633E-2,1.666789502E-1,3.780383244E-2
5.543123502E0,-4.878195375E-2,1.783552021E-1,3.408627957E-2
5.562976627E0,-6.099925563E-2,1.899790913E-1,3.431317210E-2
5.582829752E0,-8.021533489E-2,1.944820434E-1,2.663372457E-2
5.602681314E0,-1.353502870E-1,1.780061275E-1,-5.637413356E-3
5.622534439E0,-2.549577057E-1,1.399405003E-1,-3.691371530E-2
5.642386002E0,-4.529478550E-1,8.738863468E-2,-2.129301662E-3
5.662239127E0,-5.525363088E-1,8.929104358E-2,1.230980754E-1
5.682090689E0,-5.002113581E-1,1.174082980E-1,1.574112475E-1
5.701945377E0,-4.353374839E-1,1.398706883E-1,1.698379815E-1
5.721796939E0,-3.800279796E-1,1.558404416E-1,1.810081005E-1
5.741650064E0,-3.274935782E-1,1.756848395E-1,2.279225439E-1
5.761501627E0,-2.394766212E-1,2.200685591E-1,3.088534772E-1
5.781354752E0,-1.444609016E-1,2.533869147E-1,3.557155430E-1
5.801207877E0,-8.717919886E-2,2.612932324E-1,3.646341860E-1
5.821059439E0,-2.600540593E-2,2.671575546E-1,3.631681204E-1
5.840912564E0,4.010766745E-2,2.637366951E-1,3.466922045E-1
5.860765689E0,8.580038697E-2,2.429847419E-1,3.243170679E-1
5.880617252E0,9.009389579E-2,2.064026296E-1,3.047693968E-1
5.900470377E0,5.852089077E-2,1.618792862E-1,2.907544076E-1
5.920323502E0,1.525417715E-2,1.162738353E-1,2.782403827E-1
5.940176627E0,-2.495820820E-2,7.515387982E-2,2.607172728E-1
5.960028189E0,-3.183480725E-2,9.215338156E-3,2.335948646E-1
5.979881314E0,-2.597049996E-2,-3.139847144E-2,1.989500821E-1
5.999734439E0,-5.986479111E-3,-8.105309308E-2,1.394867152E-1
6.019586002E0,7.724827528E-2,-1.375842988E-1,1.780235767E-2
6.039439127E0,1.921432912E-1,-1.828232408E-1,-9.983283281E-2
6.059296939E0,2.503325641E-1,-2.232450694E-1,-1.348965019E-1
6.079145377E0,2.530902028E-1,-2.704213262E-1,-1.353677362E-1
6.098996939E0,2.741737664E-1,-3.159918487E-1,-1.352106631E-1
6.118850064E0,3.119775951E-1,-3.556108475E-1,-1.262745708E-1
6.138703189E0,3.540923893E-1,-3.967482448E-1,-1.048244759E-1
6.158554752E0,4.055795968E-1,-4.394564629E-1,-7.583455741E-2
6.178407877E0,4.739441574E-1,-4.791277945E-1,-4.281292483E-2
6.198261002E0,5.596398115E-1,-5.110324025E-1,2.787290886E-2
6.218112564E0,6.394711733E-1,-5.215218067E-1,1.644623727E-1
6.237965689E0,6.501874924E-1,-5.543863773E-1,2.820102870E-1
6.257818814E0,7.184298635E-1,-6.010390520E-1,3.478964865E-1
6.277671939E0,6.762802005E-1,-7.016921639E-1,3.645294607E-1
6.297523502E0,5.881934166E-1,-8.556476831E-1,3.535338938E-1
6.317376627E0,5.770407319E-1,-1.053655267E0,1.441292912E-1
6.337229752E0,6.831218600E-1,-1.237403512E0,-3.766420484E-2
6.357081314E0,7.035945654E-1,-1.434713006E0,-1.669756472E-1
6.376934439E0,6.613227129E-1,-1.584444761E0,-1.980075985E-1
6.396787564E0,6.227684021E-1,-1.694226027E0,-1.591740251E-1
6.416640689E0,6.076538563E-1,-1.844289422E0,-1.490860283E-1
6.436492252E0,5.909859538E-1,-2.054217577E0,-1.220508739E-1
6.456345377E0,5.885599256E-1,-2.296364546E0,-2.083923109E-2
6.476196939E0,6.097656488E-1,-2.533869028E0,1.272170544E-1
6.496050064E0,6.595599055E-1,-2.810852766E0,2.974215448E-1
6.515903189E0,7.215714455E-1,-3.131312609E0,4.732983708E-1
6.535762564E0,7.985230088E-1,-3.524535418E0,6.546381116E-1
6.555607877E0,8.975180984E-1,-3.982387543E0,8.843408823E-1
6.575461002E0,9.748536348E-1,-4.437185287E0,1.092558622E0
6.595314127E0,8.556302190E-1,-4.053789139E0,1.069101453E0
6.615165689E0,7.368954420E-1,-3.761184454E0,1.072592139E0
6.635018814E0,6.170786023E-1,-3.511096239E0,1.066762686E0
6.654871939E0,4.883256555E-1,-3.294815063E0,1.031646609E0
6.674729752E0,3.718947470E-1,-3.080401421E0,9.661444426E-1
6.694576627E0,2.848202884E-1,-2.867401361E0,8.842710853E-1
6.714429752E0,2.316924632E-1,-2.661469936E0,8.034448624E-1
6.734281314E0,2.092300653E-1,-2.470897436E0,7.374714017E-1
6.754140689E0,2.009397596E-1,-2.311357021E0,6.895446777E-1
6.773987564E0,1.760513633E-1,-2.195187807E0,6.523342729E-1
6.793839127E0,1.057320461E-1,-2.138202906E0,6.262764931E-1
6.813692252E0,-2.167349905E-1,-2.305579901E0,6.458416581E-1
6.833543814E0,-4.367511868E-1,-2.362058878E0,6.096260548E-1
6.853396939E0,-5.699023604E-1,-2.296835899E0,4.758116603E-1
6.873250064E0,-5.872334838E-1,-2.121517420E0,3.020117581E-1
6.893103189E0,-6.981840730E-1,-1.998733640E0,1.046150327E-1
6.912954752E0,-6.020338535E-1,-1.791248918E0,-4.382521659E-2
6.932807877E0,-4.740314186E-1,-1.682986140E0,-4.696680978E-2
6.952661002E0,-3.736575246E-1,-1.675777912E0,-2.680825815E-2
6.972514127E0,-3.057991266E-1,-1.758576274E0,8.445648104E-2
6.992365689E0,-2.225992978E-1,-1.860468626E0,2.901260853E-1
7.012218814E0,-1.186300293E-1,-1.833765030E0,3.632204831E-1
7.032070377E0,-7.394959778E-2,-1.736148834E0,3.402519226E-1
7.051923502E0,-2.031563222E-2,-1.618059874E0,3.294658065E-1
7.071776627E0,8.185594343E-3,-1.500895858E0,3.176150024E-1
7.091629752E0,1.041961554E-2,-1.387850881E0,2.866877913E-1
7.111481314E0,5.724680144E-3,-1.272711515E0,2.288824767E-1
7.131334439E0,2.495820867E-3,-1.157554746E0,1.539380401E-1
7.151187564E0,8.220500313E-3,-1.053672671E0,9.752900153E-2
7.171039127E0,1.441641990E-2,-9.566673040E-1,5.054473504E-2
7.190892252E0,2.563888580E-2,-8.551065922E-1,-2.823942713E-2
7.210745377E0,4.597197101E-2,-7.603701353E-1,-1.094321460E-1
7.230598502E0,9.000662714E-2,-6.679549813E-1,-1.850398034E-1
7.250450064E0,1.465552896E-1,-5.852438211E-1,-2.306801677E-1
7.270303189E0,1.953023374E-1,-5.163207650E-1,-2.500882149E-1
7.290156314E0,2.439097613E-1,-4.512548745E-1,-2.520779073E-1
7.310007877E0,3.183306158E-1,-3.810926378E-1,-2.428451180E-1
7.329861002E0,4.331209064E-1,-3.055198789E-1,-2.279050946E-1
7.349714127E0,4.992339909E-1,-2.453234792E-1,-2.057045102E-1
7.369565689E0,5.543514490E-1,-1.909215599E-1,-1.890540570E-1
7.389418814E0,5.689773560E-1,-1.392772794E-1,-2.207143307E-1
7.409271939E0,4.427725673E-1,-1.354026496E-1,-2.400351316E-1
7.429125064E0,3.383495212E-1,-1.366418302E-1,-2.113942802E-1
7.448982877E0,2.980149686E-1,-1.241452694E-1,-1.970476657E-1
7.468829752E0,3.087138236E-1,-7.784168422E-2,-3.759264648E-1
7.488682877E0,2.679778636E-1,-6.497860700E-2,-4.448146224E-1
7.508534439E0,2.362303138E-1,-5.895722285E-2,-4.002737999E-1
7.528387564E0,1.761560738E-1,-6.244787946E-2,-3.515267670E-1
7.548240689E0,9.899507463E-2,-7.911577821E-2,-2.480461895E-1
7.568092252E0,3.441789374E-2,-8.791223168E-2,-1.463982165E-1
7.587945377E0,-5.410520826E-3,-8.344419301E-2,-7.569492608E-2
7.607798502E0,-6.876597181E-3,-7.169812173E-2,-7.539822254E-3
7.627651627E0,1.441641990E-2,-5.653121322E-2,4.920083284E-2
7.647509439E0,3.523819894E-2,-4.461061582E-2,8.442157507E-2
