"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.282721372E0,-1.847780049E-1,-3.243519962E-1,-5.492551252E-2
1.302574497E0,-2.060535699E-1,-3.386636972E-1,-4.052654654E-2
1.322426060E0,-2.246936858E-1,-3.473554254E-1,-4.049163684E-2
1.342279185E0,-2.564237714E-1,-3.144036233E-1,-3.052580915E-2
1.362132310E0,-2.851693332E-1,-2.843315899E-1,-2.937389165E-2
1.381983872E0,-3.029891551E-1,-2.707005739E-1,-3.998549283E-2
1.401836997E0,-3.095690608E-1,-2.846108377E-1,-6.607816368E-2
1.421690122E0,-3.619114757E-1,-1.969080418E-1,-5.152212083E-2
1.441543247E0,-3.697654605E-1,-1.888620704E-1,-6.422811747E-2
1.461394810E0,-3.729070425E-1,-1.727352291E-1,-7.986626774E-2
1.481247935E0,-3.900287151E-1,-1.275312006E-1,-8.108799905E-2
1.501101060E0,-4.264886677E-1,-5.126031861E-2,-6.126105785E-2
1.520952622E0,-4.573809803E-1,4.660028964E-3,-5.258677155E-2
1.540805747E0,-4.746422768E-1,2.666863054E-2,-4.937536269E-2
1.560657310E0,-4.779409468E-1,2.007128671E-3,-5.407030135E-2
1.580510435E0,-4.664392471E-1,-6.260495633E-2,-8.328711241E-2
1.600363560E0,-4.437674284E-1,-1.780061275E-1,-1.316676438E-1
1.620222935E0,-4.235739410E-1,-2.968455851E-1,-2.014808059E-1
1.640068247E0,-4.119849801E-1,-4.128925502E-1,-2.653424144E-1
1.659921372E0,-4.191408157E-1,-5.118003488E-1,-2.926044464E-1
1.679774497E0,-4.462283254E-1,-5.690122247E-1,-2.790606916E-1
1.699627622E0,-4.699997008E-1,-6.289992332E-1,-2.645046413E-1
1.719479185E0,-4.567701221E-1,-7.534935474E-1,-3.149446547E-1
1.739330747E0,-4.315501153E-1,-8.772548437E-1,-3.921405673E-1
1.759185435E0,-4.170813262E-1,-9.479406476E-1,-4.344124496E-1
1.779036997E0,-4.076216519E-1,-9.816953540E-1,-4.612381458E-1
1.798890122E0,-4.152138233E-1,-9.639104605E-1,-4.779235125E-1
1.818743247E0,-4.377809465E-1,-8.910254836E-1,-4.340110123E-1
1.838594810E0,-4.446924329E-1,-8.549844623E-1,-4.118627906E-1
1.858447935E0,-4.310788810E-1,-8.688074350E-1,-4.128925502E-1
1.878301060E0,-4.085117579E-1,-9.103114009E-1,-4.061032236E-1
1.898154185E0,-3.859795630E-1,-9.542238712E-1,-3.709173799E-1
1.918010435E0,-3.661700785E-1,-9.893398881E-1,-3.420670927E-1
1.937858872E0,-3.507413566E-1,-1.014856577E0,-3.602708578E-1
1.957711997E0,-3.765896857E-1,-9.262986183E-1,-3.418401778E-1
1.977563560E0,-4.296826124E-1,-7.491301894E-1,-1.963669956E-1
1.997416685E0,-4.308694303E-1,-7.380822897E-1,-1.695761830E-1
2.017269810E0,-4.147600532E-1,-7.890110016E-1,-2.151990980E-1
2.037122935E0,-3.916518688E-1,-8.590335846E-1,-2.692868412E-1
2.056974497E0,-3.711442649E-1,-9.165596366E-1,-3.252421021E-1
2.076827622E0,-3.662398756E-1,-9.381493926E-1,-3.650530577E-1
2.096679185E0,-3.668681979E-1,-9.307142496E-1,-3.766595125E-1
2.116536997E0,-3.578797579E-1,-9.259669781E-1,-3.757170141E-1
2.136385435E0,-3.382797241E-1,-9.143081903E-1,-3.444581926E-1
2.156236997E0,-2.932851315E-1,-9.046913981E-1,-2.382898033E-1
2.176090122E0,-2.604729235E-1,-8.562934399E-1,-1.333256960E-1
2.195943247E0,-2.546086311E-1,-7.789404392E-1,-1.180366203E-1
2.215796372E0,-2.545213699E-1,-7.020238042E-1,-1.071981192E-1
2.235647935E0,-2.536312342E-1,-6.046693325E-1,-5.489060655E-2
2.255499497E0,-2.396511585E-1,-5.127253532E-1,1.439896598E-2
2.275352622E0,-2.155132592E-1,-4.217588007E-1,8.644615859E-2
2.295205747E0,-1.888271719E-1,-3.311936855E-1,1.533795297E-1
2.315058872E0,-1.767494977E-1,-2.415012121E-1,1.772032827E-1
2.334911997E0,-1.777094305E-1,-1.458920687E-1,1.707455665E-1
2.354763560E0,-1.850921661E-1,-6.600835174E-2,1.419999897E-1
2.374616685E0,-2.065073550E-1,2.804744057E-2,1.400801241E-1
2.394468247E0,-2.329840064E-1,1.136034802E-1,1.645147353E-1
2.414321372E0,-2.409601510E-1,1.104618907E-1,1.514247656E-1
2.434174497E0,-2.502278686E-1,8.852309734E-2,1.431169957E-1
2.454027622E0,-2.587974072E-1,4.118977115E-2,1.248084977E-1
2.473879185E0,-2.599667907E-1,7.661995292E-2,4.355120063E-1
2.493732310E0,-2.925695479E-1,1.394343525E-1,7.500203252E-1
2.513585435E0,-3.554711938E-1,2.510307133E-1,9.538398981E-1
2.533436997E0,-4.149171114E-1,4.059286714E-1,1.162912846E0
2.553290122E0,-4.412192404E-1,4.806636870E-1,1.406037211E0
2.573143247E0,-4.331209064E-1,4.558799863E-1,1.701818228E0
2.592994810E0,-4.004832506E-1,3.312460482E-1,2.071531296E0
2.612852622E0,-3.675663471E-1,1.079486161E-1,2.470530987E0
2.632701060E0,-3.615275025E-1,-1.911310107E-1,2.919429779E0
2.652552622E0,-4.108504951E-1,-5.298296213E-1,3.330891132E0
2.672405747E0,-5.339311361E-1,-9.923418760E-1,3.583736897E0
2.692258872E0,-6.753900647E-1,-1.516394377E0,3.586756229E0
2.712111997E0,-7.624645233E-1,-1.826818705E0,3.323438406E0
2.731963560E0,-8.028339744E-1,-1.867275357E0,2.955156565E0
2.751816685E0,-8.447393775E-1,-1.794285774E0,2.543642759E0
2.771669810E0,-9.412385821E-1,-1.749116659E0,2.152095795E0
2.791522935E0,-1.094618201E0,-1.759989977E0,1.771509171E0
2.811374497E0,-1.278209329E0,-1.774877667E0,1.437121511E0
2.831227622E0,-1.453527689E0,-1.702725768E0,1.153313518E0
2.851080747E0,-1.582699418E0,-1.562977195E0,9.632821083E-1
2.870932310E0,-1.715379357E0,-1.378932238E0,7.930950522E-1
2.890785435E0,-1.815404177E0,-1.218903065E0,7.001388073E-1
2.910638560E0,-1.811215401E0,-1.125789762E0,7.863057256E-1
2.930490122E0,-1.845563531E0,-9.569291472E-1,7.173128724E-1
2.950343247E0,-1.891884565E0,-8.380547166E-1,6.158743501E-1
2.970196372E0,-1.926250100E0,-8.396080732E-1,5.592558384E-1
2.990049497E0,-1.930491209E0,-8.750731945E-1,5.252742767E-1
3.009901060E0,-1.920472980E0,-9.693034887E-1,5.076639056E-1
3.029754185E0,-1.904608011E0,-1.002045870E0,4.718323052E-1
3.049607310E0,-1.808684707E0,-8.725075722E-1,4.865454435E-1
3.069458872E0,-1.738155961E0,-6.922674179E-1,4.694761038E-1
3.089310435E0,-1.751996398E0,-4.889016151E-1,3.901858032E-1
3.109169810E0,-1.909320354E0,-1.845511198E-1,2.199289352E-1
3.129016685E0,-2.275560379E0,2.177647352E-1,-8.573057503E-2
3.148869810E0,-2.815914154E0,6.156648993E-1,-4.940852523E-1
3.168722935E0,-3.190985441E0,8.612676263E-1,-7.882605195E-1
3.188574497E0,-3.337104321E0,9.930574298E-1,-9.166468978E-1
3.208427622E0,-3.423655272E0,1.102524519E0,-1.012727261E0
3.228280747E0,-3.452470779E0,1.180645466E0,-1.096014380E0
3.248133872E0,-3.369096279E0,1.179563284E0,-1.125370860E0
3.267985435E0,-3.232855797E0,1.177817941E0,-1.086170793E0
3.287838560E0,-3.210044384E0,1.288314819E0,-1.112612486E0
3.307691685E0,-3.185714483E0,1.393453360E0,-1.152004600E0
3.327543247E0,-3.133214951E0,1.484419942E0,-1.167956829E0
3.347394810E0,-2.996224165E0,1.514299989E0,-1.088177919E0
3.367249497E0,-2.619512320E0,1.322819948E0,-8.447219133E-1
3.387101060E0,-2.098025322E0,1.017090559E0,-4.652698636E-1
3.406954185E0,-1.825055838E0,9.045866728E-1,-2.300169468E-1
3.426807310E0,-1.956130147E0,1.095595479E0,-1.718625724E-1
3.446665122E0,-2.638990164E0,1.669634342E0,-3.277728260E-1
3.466511997E0,-3.279386282E0,2.156615973E0,-5.674414635E-1
3.486365122E0,-3.363406420E0,2.225975513E0,-6.630854607E-1
3.506218247E0,-3.381592751E0,2.242259502E0,-7.248876095E-1
3.526069810E0,-3.187302828E0,2.110312462E0,-7.222870588E-1
3.545922935E0,-2.296591520E0,1.428691626E0,-4.333303571E-1
3.565776060E0,-3.656639159E-1,-1.633104533E-1,4.212003052E-1
3.585627622E0,8.711810708E-1,-1.157397628E0,1.095682740E0
3.605480747E0,4.471271515E0,-3.856287479E0,2.695643663E0
3.625332310E0,8.743628502E0,-7.866251469E0,3.740293026E0
3.645185435E0,8.769773483E0,-8.740033150E0,3.774780750E0
3.665038560E0,8.261114120E0,-8.940204620E0,3.724811792E0
3.684890122E0,7.441979408E0,-8.392694473E0,3.482280970E0
3.704743247E0,6.637260437E0,-7.625692368E0,3.146758795E0
3.724596372E0,5.680976868E0,-6.954089642E0,2.945452452E0
3.744447935E0,4.616256237E0,-6.176999569E0,2.784655333E0
3.764301060E0,3.732351780E0,-5.549134731E0,2.688365459E0
3.784154185E0,2.973308086E0,-4.957991600E0,2.608813524E0
3.804007310E0,2.443775177E0,-4.412209988E0,2.459326029E0
3.823858872E0,2.181783676E0,-4.059600830E0,2.259712696E0
3.843711997E0,2.005505562E0,-3.783437490E0,2.032488346E0
3.863565122E0,1.858985066E0,-3.606321573E0,1.823118567E0
3.883416685E0,1.749867082E0,-3.546159983E0,1.635181546E0
3.903269810E0,1.679408193E0,-3.648575783E0,1.461765647E0
3.923122935E0,1.680804372E0,-4.115591049E0,1.307967186E0
3.942976060E0,1.410941601E0,-3.895557404E0,1.292137027E0
3.962827622E0,6.469761133E-1,-1.815316916E0,1.442357540E0
3.982680747E0,-9.389871731E-3,6.304129213E-2,1.587760925E0
4.002533872E0,2.524095178E-1,-1.581722140E0,1.551196218E0
4.022385435E0,5.322905183E-1,-3.762022257E0,1.475291848E0
4.042238560E0,5.472130775E-1,-4.596062660E0,1.456930995E0
4.062091685E0,3.208089769E-1,-3.687968016E0,1.429075599E0
4.081943247E0,2.129476219E-1,-3.328849077E0,1.587307096E0
4.101802622E0,1.665567756E-1,-3.358572006E0,1.582018733E0
4.121649497E0,1.215098202E-1,-3.447880507E0,1.459531546E0
4.141507310E0,7.401940972E-2,-3.637562752E0,1.300217986E0
4.161354185E0,1.541125681E-2,-3.785671473E0,1.139717460E0
4.181207310E0,-6.167993695E-2,-3.865747213E0,9.636137486E-1
4.201060435E0,-1.186823919E-1,-4.048727512E0,7.999018431E-1
4.220911997E0,-1.381777227E-1,-3.964602709E0,6.994057894E-1
4.240765122E0,-1.100779176E-1,-4.569062710E0,5.714382529E-1
4.260618247E0,-3.708824515E-2,-4.078694820E0,5.696056485E-1
4.280471372E0,5.934119690E-4,-3.698300362E0,5.237035155E-1
4.300322935E0,-9.395107627E-2,-3.708074093E0,3.459067941E-1
4.320176060E0,-3.372325301E-1,-3.600457191E0,9.929177910E-2
4.340029185E0,-6.144605875E-1,-3.463780403E0,-1.279326379E-1
4.359880747E0,-7.449588776E-1,-3.573177576E0,-2.374345958E-1
4.379732310E0,-9.646434784E-1,-4.633605003E0,-3.574608862E-1
4.399586997E0,-1.680315733E0,-1.034962749E1,-6.351253390E-1
4.419444810E0,-1.415688872E0,-1.068904209E1,-7.123212218E-1
4.439291685E0,-8.785289526E-1,-9.115156174E0,-7.435800433E-1
4.459144810E0,-6.424207687E-1,-8.567279816E0,-8.158541322E-1
4.478996372E0,-5.321159959E-1,-7.973833561E0,-7.780852318E-1
4.498849497E0,-4.438197613E-1,-7.163215160E0,-6.353871226E-1
4.518702622E0,-3.249279559E-1,-5.929302216E0,-3.899589181E-1
4.538555747E0,-2.231054306E-1,-4.940451145E0,-2.081130594E-1
4.558407310E0,-1.628741324E-1,-4.482354641E0,-1.333606094E-1
4.578258872E0,-2.870543003E-1,-5.042169094E0,-3.138101846E-2
4.598118247E0,-1.796816438E-1,-4.234657288E0,7.747516781E-2
4.617965122E0,3.190985322E-1,-7.132636905E-1,7.799876481E-2
4.637816685E0,2.348165959E-1,-1.115998387E0,9.384635091E-2
4.657671372E0,1.024682820E-1,-1.866943836E0,1.119803265E-1
4.677522935E0,-6.606071442E-2,-2.932729006E0,1.132369637E-1
4.697374497E0,5.923647434E-2,-1.902984858E0,2.181661548E-3
4.717229185E0,1.319119781E-1,-1.503566265E0,-1.978854239E-1
4.737080747E0,1.695412844E-1,-1.214644432E0,-3.026750088E-1
4.756932310E0,1.176700965E-1,-1.345928073E0,-3.151715696E-1
4.776786997E0,-1.968556792E-1,-2.974198103E0,-3.201631904E-1
4.796638560E0,-5.775992870E-1,-4.672350883E0,-2.883109450E-1
4.816491685E0,-6.363121271E-1,-4.741954803E0,-5.171410739E-2
4.836344810E0,-3.578273952E-1,-2.019380808E0,1.680228412E-1
4.856196372E0,-7.075564563E-2,1.874797821E0,2.012015581E-1
4.876049497E0,4.443608224E-2,3.401454687E0,1.464331299E-1
4.895902622E0,1.001993492E-1,3.988775492E0,1.176351905E-1
4.915754185E0,3.553839326E-1,5.392578602E0,7.370525599E-2
4.935607310E0,4.460188746E-1,5.556133270E0,6.719517708E-2
4.955460435E0,5.255186558E-1,5.144968987E0,2.408554312E-3
4.975311997E0,5.614724159E-1,4.644705296E0,-4.665265232E-2
4.995165122E0,5.720491409E-1,4.205685139E0,-7.232644409E-2
5.015018247E0,6.035872102E-1,3.848765135E0,-9.288642555E-2
5.034869810E0,7.082895041E-1,3.735894680E0,-8.717919886E-2
5.054722935E0,7.501250505E-1,3.906046867E0,3.473205259E-3
5.074576060E0,7.757639289E-1,4.291799545E0,1.378984600E-1
5.094435435E0,8.279143572E-1,4.429802895E0,2.192308009E-1
5.114286997E0,7.759035826E-1,4.214219570E0,2.346420586E-1
5.134133872E0,6.636788845E-1,3.839584827E0,2.152165473E-1
5.153985435E0,4.351803958E-1,3.237987280E0,1.421570629E-1
5.173838560E0,2.468768209E-1,2.614468336E0,7.187265903E-2
5.193691685E0,2.075370997E-1,2.296155214E0,5.087634921E-2
5.213544810E0,2.085144818E-1,1.896579504E0,1.087340154E-2
5.233396372E0,-2.462659590E-2,9.203295708E-1,-1.271472424E-1
5.253249497E0,-4.577649534E-1,-3.552792072E-1,-2.283239663E-1
5.273102622E0,-5.869018435E-1,-8.708669543E-1,-1.951103508E-1
5.292954185E0,-5.824862123E-1,-9.656034112E-1,-1.373225003E-1
5.312807310E0,-6.865776181E-1,-1.754178047E0,-6.571164727E-2
5.332660435E0,-1.446616173E0,-9.576883316E0,1.225570217E-1
5.352513560E0,-1.453545094E0,-1.105310059E1,-7.119198143E-2
5.372365122E0,-1.274613976E0,-1.005836773E1,-2.637541592E-1
5.392218247E0,-1.008782864E0,-8.508846283E0,-2.811900079E-1
5.412071372E0,-6.084043384E-1,-6.374186516E0,-5.600761622E-2
5.431922935E0,-5.204571784E-2,-3.390843153E0,-4.661774263E-2
5.451776060E0,2.559350729E-1,-1.886107445E0,-1.313360184E-1
5.471627622E0,2.154957950E-1,-2.133507967E0,-7.346090674E-2
5.491480747E0,-2.408205271E-1,-4.605609894E0,1.056273282E-1
5.511333872E0,-4.027347267E-1,-5.357043743E0,1.954245120E-1
5.531191685E0,-3.733957410E-1,-5.009234428E0,1.968033314E-1
5.551038560E0,-3.567976654E-1,-4.689036369E0,2.103296220E-1
5.570890122E0,-4.402069449E-1,-4.898650646E0,2.681872845E-1
5.590749497E0,-3.889989853E-1,-4.432036877E0,2.489537597E-1
5.610596372E0,-3.447723389E-1,-4.063388348E0,2.368062735E-1
5.630449497E0,-3.154333532E-1,-3.817872763E0,2.296853215E-1
5.650302622E0,-2.957285941E-1,-3.684110880E0,2.289872020E-1
5.670160435E0,-2.501405776E-1,-3.350997210E0,2.308197916E-1
5.690007310E0,-1.662077010E-1,-2.632741928E0,2.309594154E-1
5.709860435E0,-5.167919770E-2,-1.372282624E0,2.158623189E-1
5.729713560E0,-1.989675313E-2,-2.609616220E-1,1.940806061E-1
5.749565122E0,-1.045940876E0,-5.483929157E0,1.526115835E-1
5.769418247E0,-1.162406683E0,-6.653421879E0,1.898394674E-1
5.789271372E0,-1.189110279E0,-9.136502266E0,1.668185741E-1
5.809129185E0,-1.256689429E0,-1.054824638E1,1.275835652E-2
5.828976060E0,-1.332244754E0,-1.135729408E1,-1.290321946E-1
5.848829185E0,-1.378844976E0,-1.174259281E1,-2.358812541E-1
5.868680747E0,-1.402092814E0,-1.182547855E1,-2.243097126E-1
5.888533872E0,-1.381061554E0,-1.150341225E1,1.063429117E-1
5.908386997E0,-1.271001101E0,-1.074220467E1,1.376366615E-1
5.928240122E0,-1.157921195E0,-9.842766762E0,1.300619394E-1
5.948097935E0,-1.056081295E0,-8.960171700E0,8.986700326E-2
5.967944810E0,-9.494067430E-1,-8.104227066E0,7.417649031E-2
5.987797935E0,-8.259421587E-1,-7.295720577E0,1.022762954E-1
6.007649497E0,-7.118849158E-1,-6.422358036E0,1.262047589E-1
6.027502622E0,-6.133610606E-1,-5.407431602E0,1.523323357E-1
6.047354185E0,-5.317494869E-1,-4.062881947E0,2.118131518E-1
6.067207310E0,-4.709770977E-1,-2.696254492E0,2.512924969E-1
6.087060435E0,-4.253541827E-1,-1.859229445E0,2.343977243E-1
6.106913560E0,-3.837106228E-1,-1.356173158E0,1.984962970E-1
6.126765122E0,-3.120997846E-1,-1.118057966E0,1.769938320E-1
6.146618247E0,-2.574535310E-1,-1.107725620E0,6.593853980E-2
6.166471372E0,-2.812249064E-1,-5.372123122E-1,-2.683792710E-1
6.186322935E0,3.963642567E-2,1.952779055E0,-2.582389116E-1
6.206176060E0,4.198389649E-1,4.201408863E0,-9.016370773E-2
6.226035435E0,6.957057118E-1,6.084671497E0,1.066570729E-1
6.245880747E0,8.061850071E-1,8.152711868E0,3.818780482E-1
6.265733872E0,7.717322111E-1,8.170008659E0,3.793298602E-1
6.285586997E0,7.250272036E-1,7.579476357E0,3.173357546E-1
6.305440122E0,7.083942294E-1,7.013710499E0,2.404365540E-1
6.325291685E0,7.316420078E-1,6.364709377E0,1.507789940E-1
6.345144810E0,7.642447948E-1,5.387970924E0,7.592181861E-2
6.364997935E0,9.112887383E-1,4.300840378E0,-2.790781483E-2
6.384849497E0,1.349610686E0,5.463456631E0,-1.868374944E-1
6.404702622E0,1.213509917E0,5.613432407E0,-2.084795833E-1
6.424555747E0,8.377231359E-1,3.396480560E0,-1.536064297E-1
6.444408872E0,5.847551227E-1,1.966200709E0,-9.990264475E-2
6.464260435E0,4.846081138E-1,1.155914068E0,-1.062556431E-1
6.484113560E0,3.966435194E-1,4.649382532E-1,-1.085594818E-1
6.503971372E0,3.614751399E-1,2.883458436E-1,-1.515818387E-1
6.523818247E0,3.335498869E-1,4.274311364E-1,-2.114291787E-1
6.543671372E0,2.572964430E-1,-1.147379428E-1,-1.875181794E-1
6.563524497E0,1.893856823E-1,-1.158165574E0,-1.108284071E-1
6.583382310E0,1.437104046E-1,-2.494668961E0,-9.948376566E-3
6.603229185E0,4.263839498E-2,-4.293893814E0,1.695063710E-1
6.623082310E0,-7.208209485E-2,-5.056515694E0,2.561619878E-1
6.642935435E0,-1.707804650E-1,-5.217312813E0,2.475924045E-1
6.662786997E0,-3.831346631E-1,-3.188367367E0,1.372526884E-1
6.682640122E0,-4.707676470E-1,-2.629565477E0,5.930628628E-2
6.702493247E0,-5.219581723E-1,-2.057394028E0,-4.045673087E-2
6.722344810E0,-5.596049428E-1,-1.752589822E0,-1.043706909E-1
6.742197935E0,-5.408949852E-1,-2.841849804E0,-9.402088821E-2
6.762051060E0,-5.219407082E-1,-3.661316872E0,-7.201228291E-2
6.781904185E0,-5.194623470E-1,-3.923377991E0,-8.292059600E-2
6.801755747E0,-4.185124934E-1,-4.754032612E0,1.124690175E-1
6.821608872E0,-3.364122212E-1,-4.849554539E0,2.822721004E-1
6.841461997E0,-3.009296656E-1,-4.536756516E0,3.970274925E-1
6.861313560E0,-2.690599561E-1,-4.202700615E0,4.385314286E-1
6.881166685E0,-2.157925069E-1,-3.842028141E0,5.274559259E-1
6.901019810E0,-1.591914743E-1,-3.447164774E0,6.340955496E-1
6.920871372E0,-1.285085976E-1,-3.086771965E0,6.475346088E-1
6.940724497E0,-1.012116447E-1,-2.793155193E0,6.171309948E-1
6.960577622E0,-9.611528367E-2,-2.530919313E0,5.300564766E-1
6.980429185E0,-2.127207220E-1,-2.216201544E0,2.406809032E-1
7.000282310E0,-2.443111837E-1,-2.140192509E0,1.909390278E-2
7.020135435E0,-2.291268259E-1,-2.242556095E0,-1.534842551E-1
7.039988560E0,-2.179567218E-1,-2.180544615E0,-2.169618756E-1
7.059840122E0,-2.041162550E-1,-1.971872926E0,-2.347293347E-1
7.079697935E0,-2.371204346E-1,-1.546571136E0,-2.793050408E-1
7.099546372E0,-2.656914592E-1,-9.128595591E-1,-3.151890039E-1
7.119397935E0,-2.914176285E-1,-7.599163800E-2,-3.444058299E-1
7.139251060E0,-3.137403727E-1,8.510050774E-1,-3.653497696E-1
7.159104185E0,-2.974041104E-1,1.568876505E0,-3.872187436E-1
7.178955747E0,-2.412568629E-1,2.392043591E0,-3.507413566E-1
7.198813560E0,-1.670105606E-1,3.551937103E0,-2.492155582E-1
7.218661997E0,-9.192649275E-2,5.037474155E0,-1.161691174E-1
7.238513560E0,3.804817796E-3,6.356995106E0,-6.136577576E-2
7.258366685E0,1.262396574E-1,7.211630821E0,-8.093091846E-2
7.278219810E0,3.657686412E-1,7.042176723E0,-2.708052993E-1
7.298071372E0,5.562887788E-1,4.253576756E0,-5.164080262E-1
7.317924497E0,4.044277072E-1,-6.508943558E0,-4.411145151E-1
7.337777622E0,5.042081475E-1,-5.826170921E0,-1.462062299E-1
7.357630747E0,5.186420679E-1,-5.424343586E0,-2.342231758E-2
7.377482310E0,4.428947568E-1,-4.584892750E0,-6.476917118E-2
7.397333872E0,3.818605840E-1,-2.031737804E0,-2.371378839E-1
7.417186997E0,3.749490678E-1,-9.808052182E-1,-2.599667907E-1
7.437040122E0,3.624525368E-1,-2.107135952E-1,-2.700024247E-1
7.456893247E0,3.796265721E-1,1.714908123E0,-3.631855547E-1
7.476744810E0,5.243842006E-1,1.190513515E1,-8.469210267E-1
7.496597935E0,3.543891013E-1,1.391449738E1,-8.734674454E-1
7.516451060E0,2.058441341E-1,1.319594574E1,-8.142833710E-1
7.536304185E0,1.588773280E-1,1.204917717E1,-7.502472401E-1
7.556155747E0,1.439023912E-1,1.125739098E1,-6.765768528E-1
7.576015122E0,1.410400569E-1,1.080041122E1,-5.701641440E-1
7.595861997E0,1.539205909E-1,1.115874481E1,-4.930729568E-1
7.615713560E0,1.192583442E-1,1.073918533E1,-3.641629517E-1
7.635566685E0,-2.479065657E-1,3.967482328E0,1.916895062E-1
