"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.224374000E-1,-1.275924444E-1,-9.857702255E-2,3.869323730E-1
9.413346910E-1,6.938588619E-2,5.258750916E-2,3.860864639E-1
9.602319310E-1,-2.065687180E-1,-7.088184357E-3,1.785459518E-1
9.791292220E-1,-8.852124214E-2,-2.401332855E-1,3.623685837E-1
9.980265140E-1,2.107681036E-1,-2.065241337E-1,3.350973129E-1
1.016923806E0,4.365910292E-1,1.492595673E-1,-1.175832748E-1
1.035821097E0,2.491281033E-1,2.691748142E-1,-5.160150528E-1
1.054718389E0,8.356881142E-2,1.683743000E-1,-3.623189926E-1
1.073615681E0,5.174779892E-2,1.057507992E-1,-1.956367493E-1
1.092512972E0,-7.446408272E-3,1.222250462E-1,-6.263923645E-2
1.111410264E0,-5.367016792E-2,7.531595230E-2,7.590389252E-2
1.130307556E0,-6.868064404E-2,3.318643570E-2,1.002922058E-1
1.149204847E0,5.543255806E-2,1.404590607E-1,4.661750793E-2
1.168102139E0,1.467795372E-1,1.541848183E-1,4.140567780E-2
1.186999431E0,1.282095909E-1,1.296172142E-1,-1.873493195E-1
1.205896722E0,-1.493732929E-1,8.196306229E-2,-4.240541458E-1
1.224794014E0,-2.754704952E-1,6.546115875E-2,-1.479015350E-1
1.243691306E0,-2.608186007E-1,5.051541328E-2,2.629585266E-1
1.262588597E0,-9.064149857E-2,6.488156319E-2,3.040885925E-2
1.281485889E0,1.648147106E-1,3.343625069E-1,-1.817565441E0
1.300383129E0,1.644575596E-1,1.685273647E-1,5.256881714E-1
1.319280420E0,4.900128841E-1,1.729469299E-1,1.342788696E0
1.338177712E0,4.569907188E-1,2.786827087E-1,1.242068291E0
1.357075004E0,1.696162224E-1,1.574449539E-1,5.950336456E-1
1.556723806E0,4.343342781E-2,-1.105182171E-1,-1.125411987E-1
1.575621046E0,6.875348091E-2,-8.500456810E-2,7.430648804E-2
1.594518338E0,3.161215782E-2,-1.025331020E-1,1.954898834E-1
1.613415577E0,-1.197166443E-1,-1.913595200E-1,2.471456528E-1
1.632312869E0,-5.046343803E-2,-1.781132221E-1,1.776046753E-1
1.651210109E0,-1.290106773E-2,-1.012403965E-1,2.251577377E-1
1.670107400E0,-2.448558807E-4,-8.906221390E-2,3.311157227E-1
1.689004640E0,1.071290970E-1,-5.346536636E-2,2.072000504E-1
1.707901931E0,7.894992828E-2,-6.831169128E-2,-7.293224335E-2
1.726799223E0,2.705335617E-3,-5.764126778E-2,-1.904478073E-1
1.745696463E0,-4.711890221E-2,-3.367638588E-2,-1.606216431E-1
1.764593754E0,-5.645585060E-2,-2.017688751E-2,-1.297092438E-1
1.783490994E0,-4.107809067E-2,3.889560699E-3,-2.419242859E-1
1.802388286E0,-2.259731293E-2,4.990816116E-3,-4.326219559E-1
1.821285577E0,-4.886794090E-2,-1.107645035E-2,-3.370952606E-1
1.840182817E0,4.396820068E-2,-3.816914558E-2,4.584789276E-2
1.859080109E0,3.855657578E-2,-9.624791145E-2,3.728599548E-1
1.877977400E0,1.276395321E-1,-1.932430267E-2,-1.400593281E0
1.896874640E0,3.394434452E-1,-6.461930275E-2,1.637627602E0
1.915771931E0,1.057933331E0,3.341169357E-1,2.071107864E0
1.934669171E0,6.218061447E-1,2.411599159E-1,4.177951813E-1
2.108679336E0,2.613358974E0,-1.348638535E-1,-3.013933182E0
2.127576523E0,2.488660812E0,-1.102139950E0,9.062957764E-1
2.146473711E0,1.484034300E0,-1.555346727E0,5.014725685E0
2.165370950E0,4.494051933E-1,-1.393250227E0,3.136050224E0
2.184268138E0,-3.513169289E-2,-4.716565609E-1,-1.334036827E0
2.203165325E0,-6.170034409E-1,1.443901062E-1,-3.872498035E0
2.222062565E0,-1.024553537E0,1.931705475E-1,-4.579260349E0
2.240959752E0,-6.935675144E-1,-2.491734028E-1,-2.444061756E0
2.259856992E0,-8.437769413E-1,-7.890958786E-1,7.371692657E-1
2.278754179E0,-9.306073189E-1,-8.740200996E-1,2.475029945E0
2.297651419E0,1.601617336E-1,-6.640596390E-1,2.394058228E0
2.316548606E0,1.629707575E0,-3.493828773E-1,1.726075172E0
2.335445846E0,-3.166203499E-1,-1.152784824E0,-1.138097763E0
2.354343034E0,-2.591129303E0,-2.418376923E0,-4.229512215E0
2.373240273E0,-2.668975830E0,-2.501263380E0,-3.115148544E0
2.392137461E0,-1.725828171E0,-1.960538387E0,-1.142677784E0
2.411034700E0,-1.235942841E0,-1.875156045E0,2.693939209E-2
2.429931888E0,-1.382480383E0,-1.422693014E0,-1.681282043E0
2.448829127E0,-2.228753805E0,-1.409487486E0,-4.202439308E0
2.467726315E0,-2.638056278E0,-1.999253988E0,-4.697626114E0
2.486623554E0,-2.316665173E0,-3.150652170E0,-3.861569405E0
2.505520742E0,-2.188165665E0,-3.895137310E0,-4.018470764E0
2.524417981E0,-2.216742039E0,-4.182861328E0,-2.403654575E0
2.543315169E0,-2.807791710E0,-5.304224014E0,-1.933951378E-1
2.562212409E0,-3.576467991E0,-5.762065411E0,-1.428748608E0
2.581109648E0,-2.940909386E0,-5.167672157E0,-3.052212000E0
2.600006836E0,-8.376026154E-2,-4.291685104E0,-1.891584396E0
2.618904075E0,2.563879490E0,-2.856204987E0,4.796020031E0
2.637801263E0,1.683404922E0,-1.850715041E0,9.645032883E0
2.656698502E0,-1.271275997E0,-1.144994378E0,8.943153381E0
2.675595742E0,-4.210658073E0,-7.249816656E-1,3.843320847E0
2.694492929E0,-4.774162292E0,-9.554325342E-1,1.024879217E0
2.713390169E0,-1.491354465E0,-9.744477272E-2,5.929495811E0
2.732287409E0,1.152273178E0,1.178318501E0,1.474968147E1
2.751184596E0,1.137120247E0,1.617797494E0,1.716247368E1
2.770081836E0,1.177489758E0,2.469500542E0,1.184697723E1
2.788979075E0,2.365371704E0,3.171432734E0,6.087821007E0
2.807876263E0,6.796178341E0,5.382885456E0,4.713903427E0
2.826773502E0,8.607860565E0,6.771347523E0,5.405534267E0
2.845670690E0,8.055902481E0,5.445472240E0,5.404694557E0
2.864567929E0,7.827276707E0,5.395889282E0,2.488635540E0
2.883465169E0,6.042902946E0,4.618806839E0,-2.386806011E0
2.902362356E0,6.525887489E0,4.123676300E0,-4.010403156E0
2.921259596E0,1.489866829E1,7.578173637E0,-1.130975437E1
2.940156627E0,1.547099686E1,1.062224197E1,-2.327448845E1
2.959054023E0,5.897364140E0,1.112581730E0,7.548928261E-2
2.977951263E0,9.264814377E0,2.936488390E0,7.586133480E0
2.996848502E0,5.299742699E0,3.921341419E0,-1.723064423E0
3.015745690E0,2.007709503E0,2.545517445E0,-2.308108330E0
3.034642929E0,1.199396133E0,2.596508026E0,9.590523243E-1
3.053540169E0,2.065872192E0,3.341772556E0,4.139164925E0
3.072437356E0,1.551044464E0,2.788545609E0,-3.187242746E-1
3.091334596E0,-3.826617241E0,-1.387517452E0,-1.129568577E0
3.110231836E0,-9.252046585E0,-4.169149876E0,3.194129467E-1
3.129129023E0,-4.579225063E0,-1.584286690E0,1.009292245E0
3.148026263E0,1.299447060E0,6.290054321E-1,-1.752296090E0
3.166923502E0,1.011602402E0,9.994995594E-1,-5.188730240E0
3.185820690E0,1.926821709E0,1.094366312E0,-2.797326565E0
3.204717929E0,2.727509499E0,1.353605747E0,-2.575649261E0
3.223615169E0,2.373640060E0,1.454060793E0,1.917247415E0
3.242512200E0,-1.786403656E0,-5.322775841E-1,6.791038513E0
3.261409596E0,-3.105154037E0,2.753519535E0,1.992660880E0
3.280306836E0,-2.008979797E0,4.468592167E0,2.740776539E0
3.299204023E0,-5.578893661E0,-8.255696297E-2,2.059912443E0
3.318101263E0,-4.334186077E0,-3.776489258E0,1.188879251E0
3.336998502E0,-4.487045765E0,-2.793191910E0,4.007957578E-1
3.355895690E0,-5.376319408E0,-2.123568058E0,-1.352902293E0
3.374792929E0,-4.200146198E0,-9.398112297E-1,-8.665212393E-1
3.393690169E0,2.558727264E-1,1.903410196E0,2.900286913E-1
3.412587356E0,3.335503578E0,-8.507490158E-2,-1.566778421E0
3.431484596E0,-5.339012146E-1,-3.030295372E-1,-9.092242241E0
3.450381836E0,-2.530123234E0,1.559174538E0,-7.315717697E0
3.469279023E0,2.059889793E0,-2.219018936E0,1.225978136E0
3.488176263E0,6.695911884E0,-6.161925316E0,-1.039975643E1
3.507073450E0,1.310483932E1,-5.676381111E0,1.335594940E1
3.525970690E0,1.544275284E-1,-3.261047363E0,5.938656807E0
3.544867929E0,-9.025752068E0,-2.723883152E0,-2.423988342E0
3.563765117E0,-5.677269936E0,-1.002760410E0,8.328556061E0
3.582662356E0,-2.904425859E0,3.166133404E0,2.955086470E0
3.601559596E0,-1.689075708E0,5.320025444E0,3.288111687E0
3.620456784E0,-4.694529533E0,1.678530216E0,9.979345798E-1
3.639354023E0,-2.635358095E0,1.372039795E0,5.523439884E0
3.658251263E0,1.397507429E0,-1.240709305E0,1.440662098E1
3.677148450E0,8.339533806E0,-4.477090836E0,1.410696149E0
3.696045690E0,1.055106544E1,-5.570652962E0,8.609892845E0
3.714942929E0,5.605222702E0,-9.037550926E0,3.258571386E0
3.733840117E0,-4.041430950E0,-7.465188026E0,-5.391011238E0
3.752737356E0,-3.196614265E0,-3.521036148E0,-1.469388580E1
3.771634596E0,-2.377834320E0,3.763425350E0,-9.786774635E0
3.790531784E0,8.950803280E-1,6.333987713E0,-2.241642714E0
3.809429023E0,3.718967438E0,2.045245171E0,-2.936768532E0
3.828326211E0,2.445158958E-1,1.854143143E-1,-2.483161211E0
3.847223450E0,-2.797287464E0,-2.644074440E0,-1.416169882E0
3.866120690E0,-1.973525047E0,-1.384070396E0,-2.986531734E0
3.885017877E0,1.645204067E0,1.170258999E0,-3.155979156E0
3.903915117E0,3.283165693E0,-1.184520721E-1,-2.449994802E0
3.922812356E0,3.751869917E0,1.948099136E-1,-4.749806404E0
3.941709544E0,2.856674194E0,-5.765008926E-1,-6.884682655E0
3.960606784E0,2.453450203E0,-7.039871216E-1,-7.804764748E0
3.979504023E0,1.442110538E0,4.738373756E-1,-4.678022861E0
3.998401211E0,2.318338871E0,9.963521957E-1,-4.334005356E0
4.017298450E0,6.685052872E0,1.459821224E0,-5.754295349E0
4.036195690E0,5.448045254E0,-1.500506401E-1,-9.830673933E-1
4.055092877E0,1.181214809E0,-2.108706474E0,8.532065749E-1
4.073990117E0,-1.483900070E0,-4.027270317E0,-7.028651834E-1
4.092887304E0,-2.851472855E0,-7.836958408E0,-3.639649153E0
4.111784544E0,-1.795073986E0,-1.276123238E1,-1.869459748E0
4.130681784E0,5.655446053E-1,-1.538176727E1,4.700669050E-1
4.149578971E0,2.479222298E0,-1.226262093E1,8.009616137E-1
4.168476211E0,2.660206795E0,-6.825807095E0,4.237005711E-1
4.187373450E0,1.198881626E0,-4.068430901E0,1.864248991E0
4.206270638E0,-5.288872719E-1,-3.052407742E0,4.821485519E0
4.225167877E0,-4.671888351E-1,-1.437015533E0,6.900585175E0
4.244065117E0,8.924756050E-1,7.956833839E-1,7.960821629E0
4.262962304E0,2.654554844E0,2.598008394E0,8.428333282E0
4.281859544E0,1.770830631E0,3.955600500E0,1.002469254E1
4.300756784E0,-1.260509491E0,5.302443981E0,9.503815651E0
4.319653971E0,-4.956798553E0,5.976287365E0,9.926403046E0
4.338551211E0,-7.032391548E0,6.614933491E0,9.637409210E0
4.357448398E0,-7.861434937E0,7.167398453E0,8.174645424E0
4.376345638E0,-7.355784416E0,7.415185928E0,5.201863289E0
4.395242877E0,-6.799739838E0,6.173637390E0,2.031749249E0
4.414140065E0,-1.871682644E0,3.287557125E0,-8.182016373E0
4.433037304E0,1.018577099E0,-5.436117649E0,-1.640859604E1
4.451934492E0,-4.153857231E-1,-1.808359909E1,-1.621914291E1
4.470831731E0,7.242732048E0,-2.158746338E1,-1.778010941E1
4.489728971E0,1.352252102E1,-2.541110229E1,-8.871897697E0
4.508626159E0,-4.374694824E-2,-1.045307636E0,2.533887863E1
4.527523398E0,-9.777777672E0,1.061497211E1,2.170373726E1
4.546420586E0,-1.279612350E1,1.097670364E1,6.674153328E0
4.565317825E0,-7.930302620E0,6.788778782E0,6.839125633E0
4.584215065E0,-5.665011883E0,5.389018059E-1,1.044445133E1
4.603112252E0,2.188829422E0,-5.262691021E0,1.227902794E1
4.622009492E0,2.767473793E1,-1.504302406E1,1.106758785E1
4.640906731E0,8.451471329E0,-1.084767532E1,6.825979233E0
4.659803919E0,-2.094111443E-1,-3.712120056E0,4.671794891E0
4.678701159E0,6.022138596E-1,3.101760864E0,-4.081190109E0
4.697598346E0,5.407156944E-1,4.066335678E0,-1.712046432E1
4.716495586E0,5.507183075E-1,1.350387573E0,-1.039920521E1
4.735392825E0,2.197363377E0,1.706935883E0,-4.598220825E0
4.754290013E0,-1.100690365E0,2.158383846E0,-1.381028891E0
4.773187252E0,-1.992654800E0,2.021431923E0,1.754212379E-2
4.792084440E0,-1.159878254E0,2.863470554E0,-1.177653074E-1
4.810981679E0,-2.066431046E-1,3.576871395E0,-1.127527952E0
4.829878867E0,1.408761501E0,3.688762188E0,-1.796194792E0
4.848776106E0,3.676848412E0,3.483620644E0,-2.454490185E0
4.867673138E0,6.748488426E0,2.982516766E0,-6.216335297E0
4.886570534E0,5.280834675E0,3.756461143E0,-1.234371662E1
4.905467773E0,1.041220665E0,-8.218383789E-2,-7.423477173E0
4.924364961E0,-4.347558022E-1,-1.370796204E0,-1.168881655E0
4.943262200E0,-1.518024921E0,-6.647434235E-1,-5.429975986E-1
4.962159388E0,1.472971439E0,1.125701904E0,-3.971382141E0
4.981056627E0,8.538624763E0,7.598257065E-1,-4.334226608E0
4.999953867E0,1.110447979E1,-1.992732048E0,-1.451149583E0
5.018851054E0,4.298335552E0,-4.900258064E0,-6.381870508E-1
5.037748294E0,-6.417798996E-2,-7.742508888E0,-2.248650551E0
5.056645481E0,1.529765606E0,-8.287565231E0,-3.146557808E-1
5.075542721E0,4.280196190E0,-9.346538544E0,1.779663801E0
5.094439909E0,6.072854996E0,-8.620559692E0,2.672800064E0
5.113337148E0,4.947998524E0,-4.198036671E0,2.077315807E0
5.132234336E0,1.008286476E0,-1.404152870E0,5.240955353E0
5.151131575E0,-4.880380630E-2,8.844447136E-1,7.202847481E0
5.170028763E0,1.841139317E0,2.595180035E0,8.088268280E0
5.188926002E0,4.992928505E0,4.368263721E0,7.984518051E0
5.207823242E0,5.068757057E0,4.026325226E0,8.080647469E0
5.226720429E0,8.766880035E-1,2.569751740E0,8.872371674E0
5.245617669E0,-3.381420851E0,1.646710396E0,1.107468033E1
5.264514856E0,-6.638008118E0,7.853055000E-1,1.102345848E1
5.283412096E0,-9.835709572E0,4.330945015E-1,9.007659912E0
5.302309284E0,-1.112210464E1,1.024876118E0,6.601366043E0
5.321206523E0,-9.839408875E0,1.422223568E0,2.829993248E0
5.340103711E0,-6.457957268E0,1.772657871E0,8.549108505E-1
5.359000898E0,-3.769351006E0,1.741028309E0,2.573938370E-1
5.377898138E0,-1.735453844E0,-6.015219688E-1,-3.418807507E0
5.396795325E0,1.662440777E0,-4.248297215E0,-1.384299660E1
5.415692565E0,6.076696873E0,-4.425683975E0,-1.216715050E1
5.434589752E0,9.471652031E0,-1.220793247E0,-1.307937336E1
5.453486992E0,1.391284752E1,-8.904947281E0,-1.005674458E1
5.472384179E0,1.258363724E1,-1.247436714E1,8.115318298E0
5.491281419E0,-5.272191048E0,-1.066461563E0,1.619417953E1
5.510178606E0,-1.012604523E1,4.008688927E0,9.707984924E0
5.529075846E0,-1.228352737E1,3.958118916E0,2.564725876E0
5.547973034E0,-1.130699444E1,-6.714901924E-1,7.721928596E0
5.566870273E0,-7.970865250E0,-4.347880363E0,9.213615417E0
5.585767461E0,-1.753882408E0,-5.845530510E0,8.396974564E0
5.604664700E0,9.800725937E0,-6.952808380E0,3.266401529E0
5.623561888E0,1.481414986E1,-4.953142166E0,2.650507450E0
5.642459127E0,2.286928654E0,-4.323501587E-1,7.640500069E0
5.661356315E0,-6.440591812E-2,3.449436665E0,9.804706573E0
5.680253554E0,8.414320946E-1,5.318166733E0,-2.483632088E0
5.699150742E0,7.382896423E0,5.864581108E0,-1.613039017E1
5.718047981E0,4.375455379E0,3.748891830E0,-1.198899746E1
5.736945169E0,-9.957528114E-1,7.253293991E-1,-5.628954887E0
5.755842409E0,-1.606253147E0,-1.048051834E0,-3.749208450E0
5.774739596E0,-2.269716263E-1,1.096204758E0,-4.294901848E0
5.793636836E0,1.661377907E0,2.980608463E0,-1.872284412E0
5.812534023E0,2.917653561E0,3.343094349E0,1.532723069E0
5.831431263E0,3.400335789E0,3.467268467E0,2.846167326E0
5.850328450E0,4.107887745E0,2.582075596E0,-2.907084465E0
5.869225638E0,3.661123753E0,9.921216965E-1,-7.289192200E0
5.888122877E0,6.239012718E0,7.562108040E-1,-3.996054649E0
5.907020065E0,8.807729721E0,8.605270386E-1,-2.493768454E0
5.925917304E0,9.252437592E0,6.101555824E-1,-6.658349037E-1
5.944814492E0,5.134843826E0,-2.230730534E0,-2.030360222E0
5.963711731E0,1.513176918E0,-6.099015236E0,-8.510338783E0
5.982608919E0,-9.998736382E-1,-8.685982704E0,-6.669456482E0
6.001506159E0,-6.557812691E-1,-8.420801163E0,1.514264345E0
6.020403346E0,1.343633652E0,-8.711841583E0,3.864974022E0
6.039300586E0,1.867868900E0,-1.025450230E1,6.005697250E-1
6.058197773E0,2.393424988E0,-8.640799522E0,-1.222140789E0
6.077095013E0,6.730451584E-1,-4.069798470E0,1.679336786E0
6.095992200E0,-1.296003819E0,-1.397195816E0,3.768968582E0
6.114889388E0,-2.255577564E0,-2.342367172E-2,6.162766457E0
6.133786627E0,-2.045600414E0,1.443777084E0,9.540744781E0
6.152683815E0,-2.104420662E-1,3.329135418E0,1.099507332E1
6.171581054E0,1.684994221E0,4.694334030E0,1.008879852E1
6.190478242E0,-1.250925064E-1,5.086952686E0,9.537410736E0
6.209375481E0,-4.248435497E0,5.315282822E0,9.617820740E0
6.228272669E0,-7.395976067E0,4.382216454E0,8.342033386E0
6.247169856E0,-8.426878929E0,4.019043922E0,6.656332016E0
6.266067096E0,-8.306056023E0,4.455341339E0,5.245106697E0
6.284964284E0,-8.024477005E0,3.436984539E0,5.536575317E0
6.303861523E0,-4.317591667E0,1.455556870E0,-1.181995153E0
6.322758711E0,3.104994774E0,-3.572154999E0,-1.934081459E1
6.341655950E0,2.590368748E0,-1.287915993E1,-1.476633644E1
6.360553138E0,4.429319859E0,-9.492742538E0,-1.004887009E1
6.379450377E0,3.154244423E0,9.978985786E-1,-4.081021309E0
6.398347565E0,8.648252487E0,-5.190657616E0,-9.185502052E0
6.417244752E0,9.551767349E0,-2.407771873E1,-6.418271065E-1
6.436141992E0,-1.672213078E0,-9.956346512E0,1.280198097E1
6.455039179E0,-8.804086685E0,1.107508659E0,1.230188560E1
6.473936419E0,-1.057102203E1,4.509192944E0,9.656455994E0
6.492833606E0,-1.119049644E1,2.812032223E0,7.669548988E0
6.511730846E0,-9.503980637E0,-1.413666725E0,8.539686203E0
6.530628034E0,-5.622692585E0,-2.851561546E0,8.652928352E0
6.549525221E0,3.147096634E-1,-4.467350960E0,6.580554008E0
6.568422461E0,1.261527443E1,-5.959908485E0,1.102832437E0
6.587319648E0,8.589380264E0,-2.896248817E0,3.863359451E0
6.606216888E0,6.257057190E-2,6.013984680E-1,7.677963734E0
6.625114075E0,-1.534588337E0,3.371768951E0,9.364489555E0
6.644011263E0,2.123151779E0,3.787518024E0,-2.480435848E0
6.662908502E0,8.839330673E0,4.580996513E0,-1.619351006E1
6.681805690E0,4.114957809E0,2.964111328E0,-1.425990486E1
6.700702929E0,-1.424904823E0,-1.370920658E0,-6.353344440E0
6.719600117E0,4.783987999E-1,6.094126701E-1,-5.463712692E0
6.738497304E0,1.288218975E0,1.351473331E0,-2.663619995E0
6.757394544E0,1.602285862E0,1.165573597E0,-1.153893471E0
6.776291731E0,2.090423584E0,1.940991402E0,-1.319585800E0
6.795188971E0,1.699507236E0,2.979509354E0,-2.319267035E0
6.814086159E0,3.107364178E0,2.147535324E0,-4.996670723E0
6.832983346E0,4.469691277E0,2.403656960E0,-3.472566128E0
6.851880586E0,4.332788944E0,2.704335690E0,-1.893711448E0
6.870777773E0,3.159810543E0,1.997062206E0,-3.326934099E0
6.889674961E0,4.491623878E0,9.795632362E-1,-7.035422325E0
6.908572200E0,6.734510899E0,-1.289865971E0,-4.239352226E0
6.927469388E0,3.261579037E0,-5.770192146E0,-4.722889423E0
6.946366575E0,-5.277466774E-1,-1.002741241E1,-4.952862740E0
6.965263815E0,-2.501403809E0,-1.126676750E1,1.362757087E0
6.984161002E0,-1.556701183E0,-1.220235443E1,2.525739670E0
7.003058190E0,-1.371031761E0,-1.363788414E1,-1.238294840E0
7.021955429E0,1.158223152E-1,-1.086342621E1,-2.852138519E0
7.040852617E0,3.845887184E-1,-5.117400169E0,-6.567287445E-2
7.059749804E0,1.250303745E0,-2.252139091E0,3.339006186E0
7.078647044E0,-1.510887623E0,-1.563240528E0,7.599769592E0
7.097544231E0,-4.026105881E0,3.143248558E-1,9.445665359E0
7.116441419E0,-3.245054007E0,2.293576717E0,7.762039185E0
7.135338659E0,4.742097855E-1,3.673303843E0,4.291522980E0
7.154235846E0,1.838265419E0,3.930103302E0,6.576064110E0
7.173133034E0,5.262904167E-1,4.690041065E0,9.968146324E0
7.192030273E0,-2.406563997E0,4.586059570E0,1.128732586E1
7.210927461E0,-5.466672421E0,4.114375114E0,1.001158237E1
7.229824648E0,-7.131208897E0,4.391534805E0,7.269008636E0
7.248721888E0,-8.006643295E0,5.169120312E0,2.563445568E0
7.267619075E0,-7.853109360E0,4.896095753E0,-4.327392578E-2
7.286516263E0,-2.527316332E0,2.700454712E0,-7.285125732E0
7.305413502E0,-8.990035057E-1,-9.535343170E0,-1.402478790E1
7.324310690E0,1.303089142E0,-1.534138584E1,-1.138732719E1
7.343207877E0,3.286139488E0,-5.746321678E0,-8.324570656E0
7.362105117E0,2.075431824E0,1.552312851E0,-4.740122795E0
7.381002304E0,6.603719711E0,-5.518363476E0,-7.119144917E0
7.399899492E0,8.676250458E0,-2.099604225E1,-7.114040375E0
7.418796679E0,6.102813244E0,-1.007516289E1,2.701586008E0
7.437693919E0,-7.621316910E0,2.700335026E0,1.480137444E1
7.456591106E0,-1.019019699E1,7.611592770E0,1.134342766E1
7.475488294E0,-1.009902191E1,8.363492012E0,8.977546692E0
7.494385534E0,-7.276919365E0,4.208133221E0,8.140638351E0
7.513282721E0,-6.258292675E0,2.509016991E-1,8.056690216E0
7.532179909E0,8.068656921E-1,-3.642467499E0,8.480575562E0
7.551077148E0,2.035129929E1,-7.621492386E0,4.205864429E0
7.569974336E0,8.096609116E0,-5.310486794E0,8.739341736E0
7.588871523E0,-9.216732979E-1,-3.441791534E-1,7.996051788E0
7.607768763E0,-3.212963343E0,2.874239445E0,8.677009583E0
7.626665950E0,9.721140862E-1,3.907368183E0,-1.154691029E1
7.645563138E0,6.985091209E0,2.689783096E0,-2.080203247E1
7.664460377E0,4.168049812E0,1.824146748E0,-8.441344261E0
7.683357565E0,-1.034250736E0,1.107263565E-1,1.835739255E0
7.702254752E0,-3.024196625E-1,-2.760887146E-1,1.108875751E0
7.721151992E0,7.333750725E-1,3.226161003E-1,-2.997986078E0
7.740049179E0,1.455671787E0,5.845026970E-1,-6.097838879E0
7.758946367E0,2.277904987E0,8.025636673E-1,-4.890901566E0
7.777843606E0,2.494033337E0,1.291107178E0,-2.328196287E0
7.796740794E0,3.020476818E0,2.643262863E0,-1.817843080E0
7.815637981E0,3.161660194E0,2.064629555E0,-1.399554729E0
7.834535221E0,3.546029091E0,1.447058201E0,-2.093189001E0
7.853432409E0,4.221182346E0,2.933180809E0,-2.497344255E0
7.872329596E0,5.101200581E0,3.214871407E0,-1.935872078E0
7.891226836E0,8.096426964E0,1.507038593E0,-2.843278170E0
7.910124023E0,9.362987518E0,-1.103205681E-1,-1.039021492E0
7.929021211E0,7.183001518E0,-2.408191204E0,5.228104591E-1
7.947918398E0,7.431068420E-1,-4.531040192E0,-4.006508350E0
7.966815638E0,-3.764268398E0,-7.180882931E0,-1.140513611E1
7.985712825E0,-2.824816227E0,-7.818672180E0,-2.594164371E0
8.004610065E0,1.431103230E0,-7.462532520E0,2.878593683E0
8.023507252E0,2.741793156E0,-8.370670319E0,3.806997538E0
8.042404440E0,1.719910145E0,-8.312150955E0,1.857710838E0
8.061301627E0,1.931345940E0,-4.899735451E0,2.936258316E-1
