"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.890125760E-1,-3.541273177E-1,7.879114151E-1,-4.207988828E-2
1.008865701E0,-1.269901544E-1,9.606117606E-1,-1.419127136E-1
1.028718826E0,1.318072677E-1,1.167695045E0,-2.395987958E-1
1.048571951E0,3.568674624E-1,1.344043136E0,-3.272666931E-1
1.068423514E0,5.171235800E-1,1.464435935E0,-3.979874253E-1
1.088276639E0,5.871985555E-1,1.495520234E0,-4.584805369E-1
1.108129764E0,5.162509084E-1,1.372666597E0,-5.107531548E-1
1.127981326E0,4.475373328E-1,1.238904476E0,-5.566552877E-1
1.147834451E0,3.840073347E-1,1.103100419E0,-6.021037102E-1
1.167687576E0,3.101973534E-1,9.523563385E-1,-6.443406343E-1
1.187539139E0,2.125636488E-1,7.466169596E-1,-6.626491547E-1
1.207392264E0,2.037846446E-1,6.311110258E-1,-6.378305554E-1
1.227245389E0,2.551845908E-1,5.914746523E-1,-5.825385451E-1
1.247096951E0,3.201806545E-1,5.950874686E-1,-5.342801809E-1
1.266950076E0,3.951425552E-1,6.443231702E-1,-5.002113581E-1
1.286803201E0,4.818679392E-1,7.120943069E-1,-4.350058734E-1
1.306654764E0,5.445252657E-1,7.660424709E-1,-3.651403189E-1
1.326507889E0,5.518382192E-1,7.602130771E-1,-3.021339476E-1
1.346361014E0,5.136504173E-1,7.027742863E-1,-2.686934471E-1
1.366214139E0,4.880464077E-1,6.913598180E-1,-2.570869923E-1
1.386065701E0,4.982914925E-1,7.075040936E-1,-2.536137998E-1
1.405917264E0,5.264959931E-1,7.022681236E-1,-2.436479628E-1
1.425771951E0,5.392194986E-1,6.713932753E-1,-2.327571064E-1
1.445625076E0,5.041558146E-1,5.764647722E-1,-2.787116170E-1
1.465475076E0,4.623900652E-1,5.178217292E-1,-2.999348342E-1
1.485328201E0,4.461236000E-1,4.938758314E-1,-3.129898906E-1
1.505181326E0,4.613777995E-1,5.010491014E-1,-3.177371919E-1
1.525034451E0,4.959876537E-1,5.049935579E-1,-3.185400367E-1
1.544887576E0,5.363397002E-1,5.179264545E-1,-3.192207217E-1
1.564739139E0,5.774945617E-1,5.438620448E-1,-3.145083189E-1
1.584592264E0,6.091198921E-1,5.654343367E-1,-3.101100922E-1
1.604443826E0,6.308667064E-1,5.809503198E-1,-3.127281070E-1
1.624296951E0,6.385112405E-1,5.664640665E-1,-3.193079829E-1
1.644150076E0,6.377258301E-1,5.369330645E-1,-3.307922482E-1
1.664001639E0,6.380574703E-1,5.022184849E-1,-3.426081240E-1
1.683854764E0,6.366088390E-1,4.651302397E-1,-3.510555327E-1
1.703709451E0,6.505365968E-1,4.487066865E-1,-3.484549820E-1
1.723561014E0,6.766292453E-1,4.597895443E-1,-3.356966376E-1
1.743414139E0,7.082371712E-1,5.275955796E-1,-3.275634050E-1
1.763265701E0,7.439640164E-1,6.048787832E-1,-3.307922482E-1
1.783118826E0,7.822565436E-1,6.872059107E-1,-3.319965303E-1
1.802970389E0,8.186815977E-1,7.654141188E-1,-3.252770007E-1
1.822823514E0,8.502022624E-1,8.375660777E-1,-3.293785453E-1
1.842676639E0,8.803614974E-1,8.826304674E-1,-3.512125909E-1
1.862528201E0,8.994903564E-1,7.862184644E-1,-3.822096586E-1
1.882381326E0,9.114109278E-1,4.781329334E-1,-4.222649634E-1
1.902234451E0,9.249721169E-1,1.118581519E-1,-3.609515429E-1
1.922087576E0,9.695304036E-1,-4.267330095E-2,-3.117332458E-1
1.941939139E0,1.042712092E0,-2.942625061E-2,-2.907544076E-1
1.961792264E0,1.126016617E0,-1.466076588E-3,-2.403667420E-1
1.981645389E0,1.197068930E0,7.356562465E-2,-2.034530342E-1
2.001496951E0,1.264002323E0,3.879866898E-1,-2.415535748E-1
2.021350076E0,1.321214199E0,6.033079624E-1,-2.771757245E-1
2.041203201E0,1.372020721E0,7.691665888E-1,-3.343876302E-1
2.061056326E0,1.399073362E0,9.519200325E-1,-4.139397442E-1
2.080907889E0,1.425078750E0,1.225727320E0,-6.435028911E-1
2.100761014E0,1.490039945E0,1.695674658E0,-9.853779674E-1
2.120614139E0,1.542207837E0,2.130558252E0,-1.153749943E0
2.140465701E0,1.542207837E0,2.130558252E0,-1.153749943E0
2.160318826E0,1.542207837E0,2.130558252E0,-1.153749943E0
2.180171951E0,1.542207837E0,2.130558252E0,-1.153749943E0
2.200025076E0,1.542207837E0,2.130558252E0,-1.153749943E0
2.219876639E0,1.542207837E0,2.130558252E0,-1.153749943E0
2.239729764E0,1.542207837E0,2.130558252E0,-1.153749943E0
2.259582889E0,4.525115013E0,6.925431728E0,-2.300256729E0
2.279434451E0,4.830355644E0,7.621538639E0,-2.461402893E0
2.299287576E0,4.499877453E0,7.354625225E0,-2.433530092E0
2.319140701E0,4.059321880E0,6.858306408E0,-2.353087902E0
2.338992264E0,3.613355160E0,6.289381027E0,-2.257024765E0
2.358845389E0,3.203220129E0,5.720752716E0,-2.146353483E0
2.378698514E0,2.835985422E0,5.174342632E0,-2.024285316E0
2.398551639E0,2.500096798E0,4.648475170E0,-1.903194308E0
2.418409451E0,2.196741104E0,4.165961266E0,-1.791894674E0
2.438256326E0,1.915621042E0,3.725335360E0,-1.694348216E0
2.458107889E0,1.641167998E0,3.330315113E0,-1.619578242E0
2.477961014E0,1.362683296E0,2.998301029E0,-1.563378692E0
2.497814139E0,1.118686199E0,2.685992002E0,-1.510844231E0
2.517667264E0,9.268571138E-1,2.369947672E0,-1.457960844E0
2.537518826E0,7.660075426E-1,2.066138268E0,-1.407782555E0
2.557371951E0,6.291388273E-1,1.792837143E0,-1.355422735E0
2.577225076E0,5.240350962E-1,1.561877728E0,-1.285609484E0
2.597076639E0,4.218809903E-1,1.370048523E0,-1.221521020E0
2.616929764E0,2.915397882E-1,1.287564278E0,-1.158671737E0
2.636782889E0,9.224065393E-2,1.349418759E0,-1.123800039E0
2.656636014E0,9.224065393E-2,1.349418759E0,-1.123800039E0
2.676487576E0,9.224065393E-2,1.349418759E0,-1.123800039E0
2.696340701E0,-9.857619554E-2,1.368948936E0,-1.189110279E0
2.716193826E0,-2.563190460E-1,1.347429037E0,-1.261070251E0
2.736045389E0,-3.800803423E-1,1.364760160E0,-1.310393214E0
2.755898514E0,-4.810301960E-1,1.374568939E0,-1.361409187E0
2.775751639E0,-4.856727719E-1,1.243791461E0,-1.357552052E0
2.795604764E0,-4.091226161E-1,1.019429326E0,-1.287703872E0
2.815456326E0,-3.635695279E-1,9.241169095E-1,-1.213632107E0
2.835309451E0,-3.356268108E-1,1.029901385E0,-1.095176697E0
2.855161014E0,-3.083473146E-1,1.154465437E0,-9.694431424E-1
2.875014139E0,-2.769663036E-1,1.203125238E0,-8.615119457E-1
2.894867264E0,-2.521128058E-1,1.285243034E0,-7.799876332E-1
2.914720389E0,-1.009498462E-1,9.509775639E-1,-6.545857191E-1
2.934571951E0,-7.780677825E-2,1.014943838E0,-5.862910151E-1
2.954425076E0,-5.661848187E-2,1.090202451E0,-5.225864649E-1
2.974276639E0,-5.661848187E-2,1.090202451E0,-5.225864649E-1
2.994129764E0,-3.001966327E-2,1.152004600E0,-4.676086009E-1
3.013982889E0,2.343977243E-2,1.112088919E0,-4.225791097E-1
3.033836014E0,9.450957924E-2,1.002604365E0,-3.881786764E-1
3.053687576E0,1.954943240E-1,7.841938734E-1,-3.596774638E-1
3.073540701E0,3.662573397E-1,3.374245167E-1,-3.276506662E-1
3.093393826E0,5.374217629E-1,-9.438740462E-2,-2.904227972E-1
3.113245389E0,7.099824548E-1,-4.986231029E-1,-2.271545976E-1
3.133098514E0,9.434376955E-1,-1.026236176E0,-1.225395650E-1
3.152950076E0,8.552637100E-1,-8.109846711E-1,-1.683544517E-1
3.172803201E0,6.831393242E-1,-2.143438905E-1,-2.334901392E-1
3.192656326E0,5.539674759E-1,3.023608327E-1,-3.077539206E-1
3.212509451E0,4.203974605E-1,8.832412958E-1,-3.957359493E-1
3.232361014E0,4.203974605E-1,8.832412958E-1,-3.957359493E-1
3.252220389E0,2.948559225E-1,1.495432973E0,-4.918512404E-1
3.272067264E0,1.474105120E-1,2.208504677E0,-6.101845503E-1
3.291918826E0,-7.775441557E-2,3.201509714E0,-7.650476098E-1
3.311771951E0,-2.682920098E-1,4.019598007E0,-8.762076497E-1
3.331625076E0,-4.219507873E-1,4.601071835E0,-9.357233644E-1
3.351476639E0,-5.129348040E-1,4.883762836E0,-9.554281235E-1
3.371329764E0,-4.993212521E-1,4.659243584E0,-8.996648788E-1
3.391189139E0,-4.502251446E-1,4.366133213E0,-8.475318551E-1
3.411036014E0,-3.905697763E-1,4.045935154E0,-7.928332686E-1
3.430887576E0,-3.451039493E-1,3.756629229E0,-7.497410774E-1
3.450740701E0,-3.172310293E-1,3.524378300E0,-7.150962949E-1
3.470593826E0,-3.036872745E-1,3.319808245E0,-6.762452722E-1
3.490445389E0,-3.046123087E-1,3.147998095E0,-6.398028135E-1
3.510298514E0,-3.104242682E-1,2.991791010E0,-6.069033146E-1
3.530151639E0,-3.219259679E-1,2.856231213E0,-5.840569735E-1
3.550003201E0,-3.332182467E-1,2.739154577E0,-5.756619573E-1
3.569856326E0,-3.349810541E-1,2.629740000E0,-5.786290169E-1
3.589709451E0,-3.227288425E-1,2.506973505E0,-5.793969631E-1
3.609562576E0,-2.987130880E-1,2.344326258E0,-5.538453460E-1
3.629414139E0,-2.718175650E-1,2.161939383E0,-5.104913712E-1
3.649267264E0,-2.525142431E-1,1.991403222E0,-4.704360366E-1
3.669120389E0,-2.318146378E-1,1.837377906E0,-4.394041002E-1
3.688971951E0,-1.757721156E-1,1.672095180E0,-4.065569937E-1
3.708825076E0,-1.828406900E-1,1.536360979E0,-3.593109250E-1
3.728678201E0,-2.679080367E-1,1.406875014E0,-2.699151635E-1
3.748531326E0,-4.713785350E-1,1.219583750E0,-5.632177368E-2
3.768382889E0,-6.475171447E-1,1.102018356E0,8.374089748E-2
3.788236014E0,-8.047887683E-1,1.067321181E0,1.318421662E-1
3.808093826E0,-7.504915595E-1,1.018277407E0,1.147553995E-1
3.827940701E0,-6.831043959E-1,9.793740511E-1,5.122541264E-2
3.847793826E0,-6.092944145E-1,9.237329364E-1,1.047197543E-2
3.867646951E0,-6.092944145E-1,9.237329364E-1,1.047197543E-2
3.887498514E0,-5.352925062E-1,8.550018668E-1,-2.042035107E-3
3.907350076E0,-4.719719291E-1,7.856075764E-1,-4.712388851E-3
3.927203201E0,-4.221951365E-1,7.123561502E-1,3.263765713E-3
3.947062576E0,-3.229033649E-1,5.988573432E-1,4.981169850E-2
3.966909451E0,-2.478891164E-1,5.189561844E-1,6.436774135E-2
3.986762576E0,-1.848129183E-1,4.587772489E-1,6.330309063E-2
4.006614139E0,-1.381253600E-1,3.991917074E-1,7.120943069E-2
4.026467264E0,-1.100430116E-1,3.458369970E-1,8.358381689E-2
4.046320389E0,-9.532988071E-2,3.000744581E-1,9.506808221E-2
4.066171951E0,-8.276351541E-2,2.602286041E-1,9.932668507E-2
4.086025076E0,-6.583382189E-2,2.357416153E-1,8.735372871E-2
4.105878201E0,-3.967133537E-2,2.152689099E-1,6.675884128E-2
4.125731326E0,-3.333578818E-3,1.952674389E-1,4.616395757E-2
4.145582889E0,4.293509945E-2,1.719498336E-1,3.214896470E-2
4.165436014E0,9.539970011E-2,1.528384835E-1,1.022762898E-2
4.185289139E0,1.483006328E-1,1.396437883E-1,-1.783726551E-2
4.205142264E0,1.941678822E-1,1.318596303E-1,-5.255186185E-2
4.224993826E0,2.276258469E-1,1.271472424E-1,-9.033824503E-2
4.244846951E0,2.451664060E-1,1.193456128E-1,-1.166229025E-1
4.264700076E0,2.569648325E-1,1.052957103E-1,-1.305680871E-1
4.284551639E0,2.689901292E-1,8.508480340E-2,-1.285958588E-1
4.304404764E0,2.848900855E-1,5.979498103E-2,-1.119977757E-1
4.324256326E0,2.855358720E-1,3.469714522E-2,-8.738863468E-2
4.344109451E0,2.604729235E-1,1.980948634E-2,-6.780604273E-2
4.363962576E0,2.464579493E-1,-1.605702913E-3,-2.644173801E-2
4.383815701E0,3.113842010E-1,-6.284930557E-2,1.031489596E-1
4.403667264E0,5.245412588E-1,-1.096764877E-1,1.556310058E-1
4.423520389E0,6.998246908E-1,-1.155582517E-1,9.717993438E-2
4.443371951E0,6.821968555E-1,-1.228711754E-1,8.293804526E-2
4.463225076E0,6.821968555E-1,-1.228711754E-1,8.293804526E-2
4.483078201E0,6.139020920E-1,-1.565909386E-1,8.196066320E-2
4.502931326E0,5.493947268E-1,-1.699950695E-1,8.030259609E-2
4.522782889E0,4.678529501E-1,-1.771334708E-1,5.583308265E-2
4.542636014E0,3.643898368E-1,-1.796990931E-1,-9.983283468E-3
4.562489139E0,2.945592105E-1,-1.864011586E-1,-4.022983834E-2
4.582340701E0,2.073625624E-1,-1.826312542E-1,-9.634217620E-2
4.602193826E0,1.634151787E-1,-1.816189587E-1,-1.357691586E-1
4.622046951E0,1.356993467E-1,-1.820901930E-1,-1.633279175E-1
4.641898514E0,1.201659217E-1,-1.864011586E-1,-1.730843037E-1
4.661751639E0,1.008625776E-1,-1.899616420E-1,-1.688257009E-1
4.681604764E0,7.972663641E-2,-1.967684180E-1,-1.468869150E-1
4.701457889E0,6.522295624E-2,-2.007303238E-1,-1.182984188E-1
4.721309451E0,5.900958180E-2,-2.012713701E-1,-9.375908971E-2
4.741162576E0,5.452408642E-2,-1.981821358E-1,-7.995353639E-2
4.761014139E0,4.581489414E-2,-1.922305673E-1,-4.740314186E-2
4.780867264E0,2.933898382E-2,-1.833817512E-1,4.817108624E-3
4.800720389E0,3.874630900E-3,-1.731541157E-1,6.426302344E-2
4.820573514E0,-2.782054804E-2,-1.584584415E-1,1.209513173E-1
4.840425076E0,-6.389650702E-2,-1.433264315E-1,1.687907875E-1
4.860278201E0,-1.232900545E-1,-1.306902468E-1,2.059663087E-1
4.880129764E0,-1.815840602E-1,-1.171115935E-1,2.361081392E-1
4.899984451E0,-2.248333097E-1,-1.040041670E-1,2.515892088E-1
4.919836014E0,-2.542944849E-1,-9.372418374E-2,2.531251013E-1
4.939689139E0,-2.930233181E-1,-8.777260780E-2,2.417280972E-1
4.959542264E0,-3.439345956E-1,-8.967501670E-2,2.198765725E-1
4.979393826E0,-4.066268206E-1,-9.765116870E-2,1.845336556E-1
4.999246951E0,-4.657236636E-1,-1.196248680E-1,1.278802752E-1
5.019100076E0,-5.109102130E-1,-1.541125774E-1,5.382595211E-2
5.038951639E0,-5.433908105E-1,-2.001543641E-1,-3.843215108E-2
5.058803201E0,-5.746845603E-1,-2.682047486E-1,-1.518087387E-1
5.078656326E0,-5.928534269E-1,-3.258355260E-1,-2.203303576E-1
5.098509451E0,-6.026447415E-1,-3.599567115E-1,-2.279923558E-1
5.118362576E0,-5.290616751E-1,-2.992541492E-1,-1.912182719E-1
5.138215701E0,-4.610461593E-1,-2.361605018E-1,-1.347568780E-1
5.158068826E0,-3.443360031E-1,-2.958333120E-2,1.566258520E-1
5.177920389E0,-2.398955077E-1,5.909684673E-2,2.230356187E-1
5.197773514E0,-2.150769234E-1,7.531096041E-2,2.012888193E-1
5.217626639E0,-1.860695481E-1,9.557422996E-2,1.825265288E-1
5.237478201E0,-1.704663038E-1,1.111949235E-1,1.676039696E-1
5.257329764E0,-1.598896086E-1,1.179144457E-1,1.505171955E-1
5.277182889E0,-1.454906464E-1,1.193979755E-1,1.391725540E-1
5.297036014E0,-1.252273768E-1,1.182984188E-1,1.295383424E-1
5.316887576E0,-1.014908925E-1,1.152266338E-1,1.196772233E-1
5.336742264E0,-8.492772281E-2,1.097288504E-1,1.098161191E-1
5.356595389E0,-7.757988572E-2,1.013338193E-1,9.971065819E-2
5.376446951E0,-7.035422325E-2,9.218829125E-2,8.981464058E-2
5.396300076E0,-6.813765317E-2,8.267624676E-2,8.108799905E-2
5.416153201E0,-6.792821735E-2,7.180284709E-2,7.286749780E-2
5.436004764E0,-7.206464559E-2,5.752605200E-2,6.524040550E-2
5.455856326E0,-8.597491682E-2,3.909537569E-2,5.843362212E-2
5.475709451E0,-9.623745829E-2,2.010619268E-2,5.054473504E-2
5.495562576E0,-9.477137774E-2,3.490658419E-4,3.377212211E-2
5.515415701E0,-7.742280513E-2,-4.597197101E-2,-5.759586394E-2
5.535268826E0,-4.872959107E-2,-8.222246170E-2,-1.330289990E-1
5.555120389E0,-1.781981252E-2,-9.450957924E-2,-1.535889804E-1
5.574973514E0,1.398008689E-2,-9.841911495E-2,-1.538856775E-1
5.594825076E0,7.468263805E-2,-9.018116444E-2,-1.400975734E-1
5.614678201E0,1.992991418E-1,-5.434955284E-2,-9.637708217E-2
5.634531326E0,3.715282381E-1,-2.460914198E-3,-3.563962504E-2
5.654384451E0,4.734729230E-1,2.734931000E-2,9.878563695E-3
5.674236014E0,5.225515962E-1,3.857177496E-2,3.741985932E-2
5.694089139E0,6.041108370E-1,6.031857803E-2,7.459536940E-2
5.713942264E0,7.026870251E-1,8.738863468E-2,1.218588874E-1
5.733793826E0,6.395061016E-1,6.194173545E-2,9.758135676E-2
5.753646951E0,4.732285738E-1,-7.696901914E-3,2.303834632E-2
5.773500076E0,3.582462668E-1,-6.958627701E-2,-4.021238536E-2
5.793351639E0,3.063052893E-1,-1.122421250E-1,-9.044296294E-2
5.813204764E0,2.498438805E-1,-2.118829638E-1,-2.708052993E-1
5.833057889E0,1.790184230E-1,-2.505943775E-1,-3.009645641E-1
5.852911014E0,1.478293836E-1,-2.495820820E-1,-2.712067068E-1
5.872762576E0,8.895943314E-2,-2.538406849E-1,-2.450791299E-1
5.892615701E0,4.375540465E-2,-2.509259880E-1,-2.157750577E-1
5.912468826E0,2.876302600E-2,-2.416059226E-1,-1.905375868E-1
5.932320389E0,2.672099136E-2,-2.345373482E-1,-1.729795784E-1
5.952173514E0,2.680825815E-2,-2.321113348E-1,-1.636769772E-1
5.972025076E0,3.157300502E-2,-2.330538183E-1,-1.633802652E-1
5.991878201E0,4.094542563E-2,-2.383770645E-1,-1.773079932E-1
6.011731326E0,4.742059484E-2,-2.495646328E-1,-2.044653147E-1
6.031589139E0,5.241223797E-2,-2.597049773E-1,-2.353576422E-1
6.051437576E0,6.757915020E-2,-2.589195967E-1,-2.588323355E-1
6.071289139E0,8.883725852E-2,-2.414837480E-1,-2.606649101E-1
6.091142264E0,1.079835221E-1,-2.068564296E-1,-2.338741124E-1
6.110995389E0,1.100953668E-1,-1.679006666E-1,-1.899616420E-1
6.130846951E0,9.272934496E-2,-1.337096691E-1,-1.458222568E-1
6.150698514E0,5.290092900E-2,-7.813838869E-2,-4.745550081E-2
6.170553201E0,3.839724232E-4,3.490658492E-5,9.368927032E-2
6.190404764E0,3.042108938E-2,7.442083955E-2,1.696809083E-1
6.210257889E0,5.417501926E-2,9.056513757E-2,1.529781073E-1
6.230111014E0,1.797689125E-3,7.087782025E-2,1.249830276E-1
6.249962576E0,-2.122145891E-1,-1.424188633E-2,1.000946313E-1
6.269815701E0,-3.732561171E-1,-9.779080003E-2,5.864306167E-2
6.289668826E0,-4.363323152E-1,-1.645147353E-1,-7.958701812E-3
6.309521951E0,-4.549724162E-1,-2.080432475E-1,-6.140068173E-2
6.329373514E0,-5.058662295E-1,-2.974390090E-1,-1.342158169E-1
6.349226639E0,-6.341304779E-1,-4.200309217E-1,-1.956863105E-1
6.369079764E0,-5.773898363E-1,-3.938684464E-1,-1.629090309E-1
6.388931326E0,-5.166698098E-1,-3.402519226E-1,-1.212131158E-1
6.408784451E0,-3.805515766E-1,-2.309594154E-1,-7.419394702E-2
6.428637576E0,-3.320139945E-1,-1.945169419E-1,-6.167993695E-2
6.448489139E0,-2.573488057E-1,-8.009316027E-2,4.790928960E-2
6.468340701E0,-1.488242298E-1,3.310889751E-2,1.421745270E-1
6.488193826E0,-1.000946313E-1,3.193952516E-2,1.392249167E-1
6.508046951E0,-3.577924892E-2,2.623229846E-2,1.228362694E-1
6.527900076E0,6.091198884E-3,-6.806783844E-3,9.779080003E-2
6.547753201E0,1.960004680E-2,-7.625343651E-2,6.049311161E-2
6.567606326E0,2.253220044E-2,-1.350535750E-1,5.038765445E-2
6.587457889E0,3.525565192E-2,-2.064026296E-1,4.099778458E-2
6.607311014E0,5.611233413E-2,-2.999348342E-1,1.802925020E-2
6.627164139E0,8.269369602E-2,-4.244815111E-1,-7.871435024E-3
6.647015701E0,1.143365204E-1,-5.851739645E-1,-2.172934823E-2
6.666868826E0,1.498888731E-1,-7.797433138E-1,-2.171189524E-2
6.686721951E0,1.951103508E-1,-1.035154819E0,-1.064650808E-2
6.706575076E0,2.609616220E-1,-1.405984879E0,9.023352526E-3
6.726426639E0,3.627841473E-1,-1.953355074E0,3.848451003E-2
6.746278201E0,5.317320228E-1,-2.781583548E0,8.759807795E-2
6.766131326E0,8.152258396E-1,-3.976994514E0,1.694191098E-1
6.785984451E0,1.284405231E0,-5.378144741E0,3.246486783E-1
6.805837576E0,1.689583421E0,-6.655743122E0,5.787860751E-1
6.825689139E0,1.810447454E0,-7.475193024E0,7.670372725E-1
6.845542264E0,1.852579713E0,-7.709486008E0,8.990191221E-1
6.865401639E0,1.930054903E0,-7.556245804E0,1.069642425E0
6.885248514E0,2.192325592E0,-7.139827728E0,1.289710999E0
6.905100076E0,2.216952085E0,-6.692691803E0,1.314424872E0
6.924953201E0,1.857658625E0,-6.305263519E0,1.233040214E0
6.944804764E0,1.440629721E0,-5.890625954E0,1.219060063E0
6.964657889E0,1.092000127E0,-5.276723862E0,1.129926205E0
6.984511014E0,9.672440290E-1,-4.738219738E0,1.023408651E0
7.004362576E0,8.966105580E-1,-4.267679214E0,8.646361232E-1
7.024215701E0,8.124682307E-1,-3.849969387E0,6.591933966E-1
7.044068826E0,6.995279789E-1,-3.442382574E0,5.325523019E-1
7.063920389E0,5.623974204E-1,-3.072128534E0,4.215319157E-1
7.083773514E0,4.329114556E-1,-2.739224434E0,3.265336454E-1
7.103626639E0,3.686659038E-1,-2.426601171E0,2.705783844E-1
7.123479764E0,3.248406649E-1,-2.155254841E0,2.265088260E-1
7.143331326E0,2.807536721E-1,-1.916895151E0,1.996482164E-1
7.163184451E0,2.444159091E-1,-1.708101392E0,1.786518991E-1
7.183037576E0,2.115688175E-1,-1.527337670E0,1.607971787E-1
7.202890701E0,1.784075499E-1,-1.366784811E0,1.467996389E-1
7.222742264E0,1.413716674E-1,-1.217978001E0,1.581791937E-1
7.242595389E0,9.983283281E-2,-1.078159690E0,1.960528344E-1
7.262448514E0,3.232349828E-2,-9.507157207E-1,2.567030191E-1
7.282306326E0,-3.785619140E-2,-8.353495002E-1,3.145083189E-1
7.302153201E0,-9.813986719E-2,-7.382044792E-1,3.494672775E-1
7.322006326E0,-1.360309571E-1,-6.610260010E-1,3.556108475E-1
7.341857889E0,-1.917593181E-1,-6.039537191E-1,3.553839326E-1
7.361711014E0,-2.380105555E-1,-5.645267367E-1,3.482455313E-1
7.381564139E0,-2.495122701E-1,-5.326395631E-1,3.297625184E-1
7.401417264E0,-2.687632442E-1,-5.128126144E-1,3.055547774E-1
7.421268826E0,-3.189240098E-1,-5.065818429E-1,2.724284530E-1
7.441121951E0,-4.337492287E-1,-5.160065889E-1,2.144660652E-1
7.460973514E0,-5.609313846E-1,-5.296725035E-1,1.552819461E-1
7.480826639E0,-5.783148408E-1,-5.193401575E-1,1.261698455E-1
7.500679764E0,-6.413735747E-1,-5.074719191E-1,1.224522963E-1
7.520532889E0,-8.932245970E-1,-4.873308241E-1,2.528458536E-1
7.540386014E0,-1.081789970E0,-4.469613731E-1,4.223696887E-1
7.560237576E0,-1.061561584E0,-4.197691381E-1,4.490557611E-1
7.580089139E0,-9.165073037E-1,-3.954218030E-1,4.034677744E-1
7.599943826E0,-6.198362112E-1,-4.183205068E-1,8.724901080E-2
7.619795389E0,-4.909262061E-1,-4.021238685E-1,2.670353744E-3
7.639648514E0,-4.166449904E-1,-3.783175647E-1,-5.148721393E-3
7.659501639E0,-3.674267232E-1,-3.559424579E-1,1.064650831E-3
7.679353201E0,-3.197792172E-1,-3.256435394E-1,4.136430100E-3
