"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.798890122E0,1.335999966E-1,-1.340799928E0,-6.568999887E-1
1.818743247E0,5.269999802E-2,6.155999899E-1,-1.529999916E-2
1.838594810E0,1.236299992E0,2.023799896E0,3.610999882E-1
1.858447935E0,2.421700001E0,2.307100058E0,-4.628999829E-1
1.878301060E0,1.580699921E0,1.315999985E0,-1.575500011E0
1.898154185E0,-1.521899939E0,3.044999838E-1,-6.064999700E-1
1.918010435E0,-2.968400002E0,8.148999810E-1,2.953199863E0
1.937858872E0,-1.573799968E0,2.210399866E0,7.150099754E0
1.957711997E0,2.013599873E0,2.449899912E0,7.469799995E0
1.977563560E0,4.308300018E0,3.366999865E0,4.399600029E0
1.997416685E0,4.015500069E0,3.779299974E0,1.038299918E0
2.017269810E0,2.334300041E0,2.945299864E0,-4.600999951E-1
2.037122935E0,4.114999771E-1,1.454199910E0,-3.306999803E-1
2.056974497E0,-7.506999969E-1,-2.377999872E-1,2.498999983E-1
2.076827622E0,-1.492200017E0,-1.570099950E0,-6.671000123E-1
2.096679185E0,-1.593599916E0,-2.221899986E0,-2.681999922E0
2.116536997E0,-1.583199978E0,-2.667500019E0,-3.981299877E0
2.136385435E0,-1.313899994E0,-3.055999994E0,-3.653399944E0
2.156236997E0,-1.419499993E0,-3.762199879E0,-2.520499945E0
2.176090122E0,-2.168599844E0,-4.386399746E0,-1.649500012E0
2.195943247E0,-2.639499903E0,-3.962399960E0,-1.496299982E0
2.215796372E0,-2.382299900E0,-2.778199911E0,-1.881899953E0
2.235647935E0,-2.547600031E0,-1.976799965E0,-2.228199959E0
2.255499497E0,-2.883599997E0,-1.380399942E0,-1.896099925E0
2.275352622E0,-2.513599873E0,-6.103999615E-1,-2.175999880E-1
2.295205747E0,-1.133499980E0,-3.021000028E-1,2.331300020E0
2.315058872E0,2.502999902E-1,-5.759999901E-2,3.628000021E0
2.334911997E0,6.243999600E-1,7.605999708E-1,3.733899832E0
2.354763560E0,1.507499933E0,1.245399952E0,3.364899874E0
2.374616685E0,2.576999903E0,8.204999566E-1,1.735799909E0
2.394468247E0,3.507999897E0,-6.714999676E-1,-1.765799999E0
2.414321372E0,2.777499914E0,-2.428400040E0,-5.885799885E0
2.434174497E0,1.132699966E0,-4.394999981E0,-7.513700008E0
2.454027622E0,-5.964999795E-1,-4.482699871E0,-5.766699791E0
2.473879185E0,-1.863599896E0,-2.981199980E0,-1.733599901E0
2.493732310E0,-3.723500013E0,-1.910200000E0,-5.792999864E-1
2.513585435E0,-5.030699730E0,-3.361999989E-1,-1.066200018E0
2.533436997E0,-4.015199661E0,5.500999689E-1,-2.482100010E0
2.553290122E0,-2.158499956E0,7.378999591E-1,-3.165499926E0
2.573143247E0,1.437999964E0,6.809999943E-1,-1.092100024E0
2.592994810E0,6.355799675E0,-4.209999740E-2,1.420199990E0
2.612852622E0,1.000119972E1,-2.163899899E0,1.886999965E0
2.632701060E0,9.780699730E0,-4.774600029E0,2.861999869E-1
2.652552622E0,1.338989925E1,-8.163800240E0,-6.818000078E-1
2.672405747E0,2.205430031E1,-1.025729942E1,6.855999827E-1
2.692258872E0,2.553629875E1,-6.631899834E0,5.126199722E0
2.712111997E0,2.011739922E1,-1.846099973E0,8.325200081E0
2.731963560E0,1.680900002E1,1.010100007E0,7.934099674E0
2.751816685E0,1.377789974E1,4.748999774E-1,1.712000012E0
2.771669810E0,1.269059944E1,1.201999933E-1,-4.486499786E0
2.791522935E0,1.198829937E1,-1.530299902E0,-6.171700001E0
2.811374497E0,9.724999428E0,-2.963399887E0,-1.108899951E0
2.831227622E0,2.710500002E0,-3.925199986E0,2.447299957E0
2.851080747E0,-4.804299831E0,-5.246200085E0,1.945499897E0
2.870932310E0,-7.315399647E0,-3.747099876E0,1.272599936E0
2.890785435E0,-2.431099892E0,-2.737799883E0,3.103699923E0
2.910638560E0,3.040400028E0,-1.884999990E0,7.312399864E0
2.930490122E0,6.365599632E0,-4.063999951E-1,5.940999985E0
2.950343247E0,1.533999920E0,1.480599999E0,-3.526899815E0
2.970196372E0,-2.304699898E0,3.380399942E0,-6.474599838E0
2.990049497E0,-4.284699917E0,5.032599926E0,-1.048589993E1
3.009901060E0,-6.058700085E0,5.454599857E0,-4.381700039E0
3.029754185E0,-6.550499916E0,-3.392899990E0,7.906599998E0
3.049607310E0,-1.299499989E0,-1.756500006E0,1.045029926E1
3.069458872E0,3.944099903E0,2.925199986E0,4.647900105E0
3.089310435E0,4.060599804E0,3.952299833E0,3.393899918E0
3.109169810E0,5.962599754E0,4.556299686E0,2.487400055E0
3.129016685E0,4.152499676E0,5.069099903E0,1.333499908E0
3.148869810E0,-2.290099859E0,4.150599957E0,-9.975000024E-1
3.168722935E0,-7.469799995E0,4.564999938E-1,-4.028299809E0
3.188574497E0,-8.964200020E0,-2.565500021E0,-4.436599731E0
3.208427622E0,-7.136699677E0,-6.492199898E0,-6.872499943E0
3.228280747E0,-1.097399950E0,-9.706199646E0,-9.506699562E0
3.248133872E0,8.331899643E0,6.873999834E-1,-3.229999915E-2
3.267985435E0,5.731299877E0,3.533999920E0,2.809700012E0
3.287838560E0,4.607699871E0,1.018999934E0,2.248499870E0
3.307691685E0,4.977900028E0,-6.829999685E-1,1.240000010E0
3.327543247E0,4.669300079E0,-3.062999845E-1,1.112299919E0
3.347394810E0,4.252900124E0,1.949999928E-1,-1.616799951E0
3.367249497E0,3.087199926E0,-1.720299959E0,-2.900199890E0
3.387101060E0,2.063699961E0,-1.143299937E0,-1.656099916E0
3.406954185E0,-7.970000058E-2,-1.135999918E0,-5.906000137E-1
3.426807310E0,-2.193500042E0,-5.579999685E-1,3.660999835E-1
3.446665122E0,-3.850099802E0,2.034199953E0,1.094699979E0
3.466511997E0,-5.269700050E0,3.392999887E0,7.660999894E-1
3.486365122E0,-5.302599907E0,3.949399948E0,-1.928000003E-1
3.506218247E0,-4.948400021E0,3.639699936E0,-1.397599936E0
3.526069810E0,-4.148799896E0,3.016199827E0,-5.604700089E0
3.545922935E0,-2.006799936E0,2.095999956E0,-3.397499800E0
3.565776060E0,5.939999968E-2,-4.479199886E0,3.033499956E0
3.585627622E0,-4.916100025E0,-1.916029930E1,1.019999944E-2
3.605480747E0,-4.069600105E0,-3.157629967E1,-1.010800004E0
3.625332310E0,-4.881799698E0,-2.782149887E1,1.884799957E0
3.645185435E0,-8.542399406E0,-1.453090000E1,5.407499790E0
3.665038560E0,-6.778699875E0,-4.310599804E0,5.918099880E0
3.684890122E0,-2.471099854E0,2.122400045E0,4.262499809E0
3.704743247E0,2.192100048E0,5.350299835E0,1.067600012E0
3.724596372E0,2.753099918E0,3.718199968E0,-2.301899910E0
3.744447935E0,1.062999964E0,7.655000091E-1,-3.154399872E0
3.764301060E0,8.447999954E-1,-2.962000072E-1,-3.370899916E0
3.784154185E0,6.936999559E-1,-1.115999967E-1,-1.688599944E0
3.804007310E0,3.289999962E-1,3.070999980E-1,1.362200022E0
3.823858872E0,6.812999845E-1,1.079200029E0,2.349599838E0
3.843711997E0,1.013599992E0,2.062599897E0,2.642999887E-1
3.863565122E0,4.754000008E-1,3.162599802E0,-7.925999761E-1
3.883416685E0,5.166999698E-1,4.433399677E0,-1.446099997E0
3.903269810E0,1.073199987E0,5.859600067E0,-2.075500011E0
3.923122935E0,1.968999982E0,7.078199863E0,-2.749599934E0
3.942976060E0,2.697499990E0,5.287499905E0,-5.298199654E0
3.962827622E0,1.118600011E0,-6.492999792E-1,-8.382800102E0
3.982680747E0,5.409999937E-2,-1.800300002E0,1.601149940E1
4.002533872E0,1.891399980E0,1.893299937E0,1.722539902E1
4.022385435E0,1.792099953E0,2.618000031E0,6.993599892E0
4.042238560E0,-2.641999960E0,-4.163599968E0,-1.181519985E1
4.062091685E0,-1.007069969E1,-9.562600136E0,1.199899912E0
4.081943247E0,-7.604099751E0,-1.101149940E1,3.167099953E0
4.101802622E0,-1.876500010E0,-1.011149979E1,3.868199825E0
4.121649497E0,1.752699971E0,-7.272500038E0,4.512399673E0
4.141507310E0,3.531199932E0,-5.207699776E0,1.978999972E0
4.161354185E0,8.380399704E0,-2.836299896E0,-9.749400139E0
4.181207310E0,5.632199764E0,-4.158999920E-1,-1.890399933E0
4.201060435E0,2.275599957E0,2.314199924E0,2.713299990E0
4.220911997E0,-5.309999585E-1,3.737599850E0,1.723899961E0
4.240765122E0,-2.960700035E0,4.419600010E0,-8.812999725E-1
4.260618247E0,-2.657599926E0,4.023099899E0,-9.921000004E-1
4.280471372E0,-3.033599854E0,3.640999794E0,-1.066200018E0
4.300322935E0,-3.224299908E0,7.615000010E-1,-5.061699867E0
4.320176060E0,-1.124799967E0,-4.251899719E0,-6.233599663E0
4.340029185E0,1.992999911E-1,-5.088799953E0,1.345999986E-1
4.359880747E0,1.783199906E0,-5.904099941E0,-2.143399954E0
4.379732310E0,4.636799812E0,-4.030799866E0,-5.586999655E-1
4.399586997E0,7.182499886E0,-4.655999660E0,6.370899677E0
4.419444810E0,7.471199989E0,-7.304299831E0,6.546299934E0
4.439291685E0,5.241399765E0,-1.049030018E1,1.355700016E0
4.459144810E0,-1.541399956E0,-1.153739929E1,1.904899955E0
4.478996372E0,-6.699599743E0,-1.157769966E1,4.408499718E0
4.498849497E0,-1.020930004E1,-1.267199993E1,7.297199726E0
4.518702622E0,-8.842100143E0,-1.233439922E1,6.657099724E0
4.538555747E0,-2.434499979E0,-1.076079941E1,1.211300015E0
4.558407310E0,-5.971600056E0,-4.120999813E0,-1.058539963E1
4.578258872E0,-5.685299873E0,3.448999822E-1,-1.544999927E-1
4.598118247E0,-1.819999933E0,3.708599806E0,5.532000065E0
4.617965122E0,3.757499933E0,5.224699974E0,4.010900021E0
4.637816685E0,9.741399765E0,5.460399628E0,-4.649999738E-2
4.657671372E0,6.704099655E0,4.332299709E0,-4.013599873E0
4.677522935E0,1.074499965E0,4.094900131E0,-6.099499702E0
4.697374497E0,-3.986099958E0,4.856299877E0,-4.036799908E0
4.717229185E0,-4.710499763E0,4.255300045E0,-2.359400034E0
4.737080747E0,2.307000011E-1,2.878799915E0,-8.081099510E0
4.756932310E0,8.541099548E0,2.332799911E0,-1.257310009E1
4.776786997E0,-2.868099928E0,-9.339599609E0,-1.472859955E1
4.796638560E0,-5.012599945E0,-1.351009941E1,-3.232599974E0
4.816491685E0,1.391000003E-1,-6.233699799E0,2.056909943E1
4.836344810E0,-4.172999859E-1,-2.764299870E0,1.644999886E1
4.856196372E0,2.081199884E0,-2.601999938E-1,7.000299931E0
4.876049497E0,7.461999655E-1,-4.964999855E-1,-1.255800009E0
4.895902622E0,-1.723599911E0,-5.734600067E0,-2.898299932E0
4.915754185E0,-2.541899920E0,-9.222700119E0,-9.138000011E-1
4.935607310E0,-4.786999822E-1,-7.190299988E0,-4.584999979E-1
4.955460435E0,2.303200006E0,-2.232199907E0,-1.484200001E0
4.975311997E0,2.489399910E0,1.682500005E0,-2.165799856E0
4.995165122E0,2.200299978E0,4.314300060E0,-1.453199983E0
5.015018247E0,-4.149999842E-2,4.905699730E0,-3.797999918E-1
5.034869810E0,-1.593599916E0,3.642499924E0,6.179999933E-2
5.054722935E0,-1.382799983E0,2.525599957E0,1.312000006E-1
5.074576060E0,-3.323999941E-1,1.420400023E0,-4.023999870E-1
5.094435435E0,5.051000118E-1,1.195799947E0,1.125999987E-1
5.114286997E0,7.867999673E-1,6.565999985E-1,2.589699984E0
5.134133872E0,2.967000008E-1,-2.577999830E-1,4.045199871E0
5.153985435E0,-9.341999888E-1,-2.149999887E-2,3.101199865E0
5.173838560E0,-1.213999987E0,-8.297999501E-1,7.879999876E-1
5.193691685E0,-8.312999606E-1,-2.932899952E0,-7.942999601E-1
5.213544810E0,9.011999965E-1,-6.177999973E0,-1.061999989E1
5.233396372E0,-1.492999941E-1,-3.415099859E0,-4.935299873E0
5.253249497E0,-7.436999679E-1,-2.128200054E0,1.197099924E0
5.273102622E0,-2.592999935E-1,-3.922099829E0,6.966999769E-1
5.292954185E0,1.271099925E0,-5.666599751E0,1.171199918E0
5.312807310E0,3.216199875E0,-4.204699993E0,-4.077399731E0
5.332660435E0,2.336199999E0,-2.744599819E0,-6.330999851E0
5.352513560E0,1.881899953E0,-3.761899948E0,-1.753999889E-1
5.372365122E0,2.545899868E0,-5.464499950E0,5.077099800E0
5.392218247E0,9.945999980E-1,-5.278199673E0,7.454099655E0
5.412071372E0,-1.332000017E0,-4.819900036E0,7.806699753E0
5.431922935E0,-4.219599724E0,-5.578599930E0,5.881700039E0
5.451776060E0,-6.044399738E0,-6.871799946E0,3.685199976E0
5.471627622E0,-5.199999809E0,-8.299799919E0,-8.625999451E0
5.491480747E0,-5.835000038E0,-4.023600101E0,-3.505800009E0
5.511333872E0,-4.113800049E0,4.309999943E-1,1.466599941E0
5.531191685E0,-1.385800004E0,2.355200052E0,3.549999744E-2
5.551038560E0,1.742399931E0,3.153299809E0,5.403000116E-1
5.570890122E0,4.540699959E0,2.590499878E0,1.803099990E0
5.590749497E0,5.037300110E0,2.535599947E0,3.389999866E-1
5.610596372E0,3.865899801E0,3.220099926E0,-1.339399934E0
5.630449497E0,1.907599926E0,4.184999943E0,-2.000099897E0
5.650302622E0,-1.753999889E-1,5.476999760E0,-1.836499929E0
5.670160435E0,-1.267699957E0,7.495499611E0,-7.075999975E-1
5.690007310E0,7.588999867E-1,9.608200073E0,-4.358900070E0
5.709860435E0,3.263899803E0,5.800399780E0,-7.999599934E0
5.729713560E0,-6.497399807E0,-4.668200016E0,-2.703769875E1
5.749565122E0,-7.271100044E0,-1.433389950E1,8.770099640E0
5.769418247E0,8.707999587E-1,-1.067439938E1,2.488379860E1
5.789271372E0,5.960199833E0,-5.197899818E0,1.168970013E1
5.809129185E0,4.483900070E0,5.636000037E-1,2.147199869E0
5.828976060E0,-1.040199995E0,-1.743399978E0,-1.653100014E0
5.848829185E0,-5.422100067E0,-7.165999889E0,-1.871699929E0
5.868680747E0,-4.407999992E0,-8.725600243E0,1.675199986E0
5.888533872E0,6.010999680E-1,-8.363299370E0,2.058399916E0
5.908386997E0,4.544300079E0,-4.645599842E0,-1.529899955E0
5.928240122E0,4.509999752E0,2.692999840E-1,-5.842000008E0
5.948097935E0,2.922299862E0,3.160599947E0,-4.561100006E0
5.967944810E0,7.224999666E-1,2.909299850E0,-2.470099926E0
5.987797935E0,-1.199000001E0,1.565199971E0,-7.019999623E-2
6.007649497E0,-2.132999897E0,1.514099956E0,2.704799891E0
6.027502622E0,-2.856199980E0,2.496599913E0,3.265699863E0
6.047354185E0,-2.655499935E0,2.778100014E0,2.197099924E0
6.067207310E0,-1.680400014E0,2.129299879E0,1.672299981E0
6.087060435E0,2.149999887E-1,9.247999787E-1,1.308399916E0
6.106913560E0,1.163999915E0,7.899999619E-3,1.409199953E0
6.126765122E0,1.931399941E0,-2.078999996E0,1.032899976E0
6.146618247E0,3.182199955E0,-5.801300049E0,-8.599299431E0
6.166471372E0,1.316200018E0,-4.525099754E0,-5.228699684E0
6.186322935E0,-1.238999963E-1,-3.623099804E0,-1.833999902E-1
6.206176060E0,1.390999913E0,-3.711199999E0,-1.545599937E0
6.226035435E0,3.459399939E0,-5.770999908E0,-4.587999880E-1
6.245880747E0,3.908499956E0,-6.837299824E0,2.357800007E0
6.265733872E0,1.671499968E0,-6.410500050E0,4.442599773E0
6.285586997E0,-1.816999912E0,-5.782499790E0,5.812999725E0
6.305440122E0,-5.472699642E0,-6.597699642E0,5.171099663E0
6.325291685E0,-6.953099728E0,-8.538199425E0,3.967099905E0
6.345144810E0,-6.153199673E0,-1.060050011E1,1.927500010E0
6.364997935E0,-4.551799774E0,-7.527599812E0,-1.396099925E0
6.384849497E0,-2.340499878E0,-3.225999832E0,-1.822299957E0
6.404702622E0,3.956999779E-1,-2.830999792E-1,1.992999911E-1
6.424555747E0,2.703299999E0,1.620599985E0,1.148000002E0
6.444408872E0,3.052399874E0,2.755300045E0,1.628999949E0
6.464260435E0,1.890299916E0,3.894199848E0,-5.119999871E-2
6.484113560E0,5.636000037E-1,4.759299755E0,-4.314999878E-1
6.503971372E0,-1.486999989E-1,5.243999958E0,-1.080399990E0
6.523818247E0,-8.039999753E-2,4.997099876E0,-2.871500015E0
6.543671372E0,2.561999857E-1,4.709399700E0,-3.868099928E0
6.563524497E0,9.318999648E-1,4.756799698E0,-3.475999832E0
6.583382310E0,1.663800001E0,4.474299908E0,-4.178899765E0
6.603229185E0,4.949599743E0,4.165100098E0,-6.717599869E0
6.623082310E0,5.072999954E0,3.969999775E-2,-1.088999939E1
6.642935435E0,1.832599998E0,-5.207699776E0,-7.437899590E0
6.662786997E0,9.106000066E-1,-7.457099915E0,-3.073799849E0
6.682640122E0,2.544600010E0,-8.728499413E0,-4.803199768E0
6.702493247E0,-1.574299932E0,-1.498619938E1,-2.775000036E-1
6.722344810E0,-6.357999802E0,-1.513089943E1,9.564299583E0
6.742197935E0,-4.756799698E0,-5.166800022E0,1.098799992E1
6.762051060E0,-6.096999645E-1,5.057199955E0,4.846799850E0
6.781904185E0,9.812999964E-1,8.099499702E0,2.609899998E0
6.801755747E0,-1.179000020E0,5.447799683E0,1.509999949E-2
6.821608872E0,-2.427199841E0,-1.407699943E0,-2.424000025E0
6.841461997E0,-9.389999509E-1,-5.229199886E0,-2.573199987E0
6.861313560E0,1.360599995E0,-6.601099968E0,-1.507099986E0
6.881166685E0,2.763599873E0,-5.670000076E0,5.363999605E-1
6.901019810E0,2.556900024E0,-3.092000008E0,2.827499866E0
6.920871372E0,3.638399839E0,-6.818000078E-1,3.814099789E0
6.940724497E0,3.863299847E0,-6.089999676E-1,-8.251999617E-1
6.960577622E0,3.794600010E0,1.139099956E0,-7.041999817E0
6.980429185E0,2.809599876E0,3.362999856E-1,-1.374300003E0
7.000282310E0,3.716999888E-1,2.563000023E-1,2.152999938E-1
7.020135435E0,-1.846099973E0,-3.399999812E-3,3.749999776E-2
7.039988560E0,-3.938499928E0,-9.722999930E-1,-4.457999706E0
7.059840122E0,-2.649299860E0,-1.445500016E0,-1.906199932E0
7.079697935E0,-9.370999932E-1,-1.484499931E0,-1.921999902E-1
7.099546372E0,9.809999913E-2,-2.146100044E0,-6.338999867E-1
7.119397935E0,1.212499976E0,-3.383199930E0,-1.327999979E-1
7.139251060E0,2.364699841E0,-3.832199812E0,8.025999665E-1
7.159104185E0,1.029500008E0,-3.336899996E0,-8.855999708E-1
7.178955747E0,-5.961999893E-1,-2.307699919E0,-3.043900013E0
7.198813560E0,2.931999862E-1,-3.903899908E0,-1.343999952E-1
7.218661997E0,3.878899813E0,-6.435800076E0,3.588199854E0
7.238513560E0,5.007400036E0,-7.992699623E0,5.410599709E0
7.258366685E0,1.576599956E0,-7.958399773E0,5.310899734E0
7.278219810E0,-3.093400002E0,-8.571199417E0,4.084199905E0
7.298071372E0,-7.659299850E0,-1.038959980E1,4.254399776E0
7.317924497E0,-7.136999607E0,-1.000990009E1,3.781599998E0
7.337777622E0,-3.299299955E0,-8.271299362E0,-1.421800017E0
7.357630747E0,-3.957199812E0,-3.947599888E0,-6.890999794E0
7.377482310E0,-2.429899931E0,-4.167999923E-1,-9.946999550E-1
7.397333872E0,1.142999977E-1,2.751299858E0,4.544899940E0
7.417186997E0,1.788199902E0,4.721499920E0,2.233199835E0
7.437040122E0,3.673099995E0,5.391499996E0,1.565999985E-1
7.456893247E0,3.221499920E0,4.674699783E0,-1.846699953E0
7.476744810E0,2.546799898E0,3.167299986E0,-2.895399809E0
7.496597935E0,1.661499977E0,2.592000008E0,-2.239699841E0
7.516451060E0,7.109999657E-2,3.016599894E0,-7.653999925E-1
7.536304185E0,-1.187999994E-1,4.309099674E0,-9.598999619E-1
7.556155747E0,1.320899963E0,5.825900078E0,-2.576200008E0
7.576015122E0,3.624300003E0,6.487999916E0,-5.231899738E0
7.595861997E0,5.724499702E0,5.208899975E0,-1.166239929E1
7.615713560E0,5.163999796E-1,-5.767499924E0,-1.648099899E1
7.635566685E0,-7.227900028E0,-2.044549942E1,-1.890789986E1
7.655419810E0,1.845399976E0,-1.741709900E1,1.360339928E1
7.675271372E0,3.067600012E0,-3.123600006E0,2.498789978E1
7.695124497E0,4.447700024E0,8.159099579E0,-1.429199934E0
7.714977622E0,1.834100008E0,1.130869961E1,1.589100003E0
7.734829185E0,-5.296999931E0,5.064199924E0,1.201999933E-1
7.754682310E0,-8.422499657E0,-3.760999918E0,-1.136899948E0
7.774535435E0,-5.913799763E0,-9.449699402E0,7.572999597E-1
7.794388560E0,-5.329999700E-2,-1.341529942E1,-1.746899962E0
7.814240122E0,3.568199873E0,-9.324099541E0,-1.587599993E0
7.834093247E0,2.544399977E0,-2.885200024E0,7.750000060E-2
7.853946372E0,1.611599922E0,1.694000006E0,4.852999747E-1
7.873797935E0,9.786999822E-1,4.079699993E0,1.467999935E0
7.893655747E0,3.172600031E0,4.332200050E0,-2.026000023E0
7.913504185E0,4.380599976E0,3.237099886E0,-4.086400032E0
7.933355747E0,2.527899981E0,1.183200002E0,-2.048300028E0
7.953208872E0,-6.324999928E-1,-9.721999764E-1,3.555999994E-1
7.973061997E0,-3.179800034E0,-1.431899905E0,2.291699886E0
