"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.716193826E0,1.595999956E0,-4.699100018E0,1.177999973E-1
2.736045389E0,-9.258999825E-1,-3.078500032E0,3.797999918E-1
2.755898514E0,-2.280900002E0,-1.182500005E0,4.688999951E-1
2.775751639E0,-2.060999870E0,3.612000048E-1,7.111999989E-1
2.795604764E0,-4.488999844E-1,7.911999822E-1,6.202999949E-1
2.815456326E0,3.865999877E-1,7.707999945E-1,-2.369999886E-1
2.835309451E0,2.766999900E-1,9.100999832E-1,-6.818999648E-1
2.855161014E0,1.451999992E-1,1.032400012E0,-8.596000075E-1
2.875014139E0,5.031999946E-1,1.366799951E0,-4.881999791E-1
2.894867264E0,9.980999827E-1,1.908299923E0,1.938999891E-1
2.914720389E0,1.746099949E0,2.681299925E0,8.980999589E-1
2.934571951E0,1.503600001E0,3.595899820E0,1.033999920E0
2.954425076E0,8.867999911E-1,4.337899685E0,7.731999755E-1
2.974276639E0,-1.297699928E0,5.526099682E0,7.150999904E-1
2.994129764E0,-2.629499912E0,5.316099644E0,2.513999939E-1
3.013982889E0,-2.866400003E0,4.611999989E0,-3.616999984E-1
3.033836014E0,-1.948199987E0,2.964299917E0,-2.644000053E-1
3.053687576E0,-6.385999918E-1,2.329999954E-1,5.291999578E-1
3.073540701E0,4.452999830E-1,-1.912899971E0,1.870700002E0
3.093393826E0,7.051999569E-1,-3.530900002E0,3.687899828E0
3.113245389E0,1.757699966E0,-7.840699673E0,5.921999931E0
3.133098514E0,3.322299957E0,-1.547889996E1,-2.166300058E0
3.152950076E0,-9.627999663E-1,-1.366749954E1,-4.894399643E0
3.172803201E0,-3.203099966E0,-1.458400011E0,-5.256000042E0
3.192656326E0,-1.937199950E0,5.204499722E0,-4.149600029E0
3.212509451E0,1.170599937E0,5.977099895E0,-1.622399926E0
3.232361014E0,3.485399961E0,2.998899937E0,-1.222599983E0
3.252220389E0,2.331500053E0,-1.163200021E0,5.895000100E-1
3.272067264E0,4.723999798E-1,-4.217999935E0,1.170099974E0
3.291918826E0,-1.230499983E0,-4.359499931E0,1.009999990E0
3.311771951E0,-2.488800049E0,-2.539799929E0,4.397999942E-1
3.331625076E0,-1.903099895E0,-1.071499944E0,1.771999896E-1
3.351476639E0,-1.693999916E-1,-3.463999927E-1,1.032400012E0
3.371329764E0,1.496399999E0,2.865999937E-1,1.696900010E0
3.391189139E0,1.447199941E0,9.171999693E-1,1.181800008E0
3.411036014E0,3.119999915E-2,8.894000053E-1,-2.805999815E-1
3.430887576E0,-9.580000043E-1,7.810999751E-1,-1.420799971E0
3.450740701E0,-1.176399946E0,3.902999759E-1,-1.467899919E0
3.470593826E0,-7.272999883E-1,2.099999972E-2,-8.406999707E-1
3.490445389E0,-1.885000020E-1,4.245999753E-1,-3.243999779E-1
3.510298514E0,2.852999866E-1,7.744999528E-1,2.842999995E-1
3.530151639E0,5.187000036E-1,8.380999565E-1,8.344999552E-1
3.550003201E0,7.888000011E-1,1.331099987E0,1.340199947E0
3.569856326E0,7.451999784E-1,2.093099833E0,1.600499988E0
3.589709451E0,3.143000007E-1,2.806799889E0,1.129999995E0
3.609562576E0,3.342999816E-1,1.912199974E0,6.152999997E-1
3.629414139E0,2.264999896E-1,2.818999887E-1,7.892999649E-1
3.649267264E0,3.194999993E-1,-1.175999999E0,2.849200010E0
3.669120389E0,5.579999834E-2,-2.305099964E0,4.518899918E0
3.688971951E0,-7.845999599E-1,-2.853099823E0,1.235899925E0
3.708825076E0,-2.991999865E0,-6.175799847E0,-3.840399981E0
3.728678201E0,-5.667099953E0,-8.853899956E0,-5.129399776E0
3.748531326E0,-3.877099991E0,-7.963399887E0,-5.012799740E0
3.768382889E0,1.573599935E0,-4.162099838E0,-1.513399959E0
3.788236014E0,5.469399929E0,-2.121599913E0,1.781699896E0
3.808093826E0,5.827099800E0,-1.842899919E0,2.254199982E0
3.827940701E0,2.843099833E0,-3.131199837E0,1.033699989E0
3.847793826E0,-8.746999502E-1,-3.736799955E0,-3.707000017E-1
3.867646951E0,-3.090999842E0,-1.580699921E0,-5.303999782E-1
3.887498514E0,-3.343799829E0,5.048999786E-1,-5.349999666E-1
3.907350076E0,-2.578799963E0,7.639999986E-1,5.679999590E-1
3.927203201E0,-8.578000069E-1,-2.876999974E-1,6.876999736E-1
3.947062576E0,7.304999828E-1,-8.313999772E-1,-3.844999969E-1
3.966909451E0,1.204399943E0,-6.133999825E-1,-6.308999658E-1
3.986762576E0,1.294899940E0,-5.900000036E-2,-6.473999619E-1
4.006614139E0,1.552899957E0,6.040999889E-1,1.348000020E-1
4.026467264E0,1.391699910E0,7.601000071E-1,8.552999496E-1
4.046320389E0,7.991999984E-1,6.761999726E-1,1.178200006E0
4.066171951E0,5.562999845E-1,1.015599966E0,1.023499966E0
4.086025076E0,2.532999814E-1,1.593999982E0,6.862999797E-1
4.105878201E0,4.399999976E-3,2.107800007E0,4.615999758E-1
4.125731326E0,-2.918999791E-1,2.511100054E0,4.384999871E-1
4.145582889E0,-4.655999839E-1,2.752599955E0,-4.519999772E-2
4.165436014E0,-7.714999914E-1,3.168099880E0,-6.977999806E-1
4.185289139E0,-8.828999996E-1,3.200099945E0,-1.161399961E0
4.205142264E0,-9.106000066E-1,2.907799959E0,-9.904999733E-1
4.224993826E0,-1.007200003E0,2.365399837E0,-6.581999660E-1
4.244846951E0,-8.514999747E-1,1.842799902E0,-2.400999963E-1
4.264700076E0,-1.187799931E0,1.370299935E0,-1.315999925E-1
4.284551639E0,-1.625299931E0,1.022599936E0,5.256000161E-1
4.304404764E0,-2.052799940E0,3.687999845E-1,1.131299973E0
4.324256326E0,-2.920899868E0,-1.083000004E-1,7.390999794E-1
4.344109451E0,-3.257499933E0,4.079999775E-2,2.326999903E-1
4.363962576E0,-2.667599916E0,7.051999569E-1,-3.488000035E-1
4.383815701E0,-2.012099981E0,-1.086999997E-1,2.773000002E-1
4.403667264E0,7.691999674E-1,-4.529099941E0,2.094300032E0
4.423520389E0,4.087100029E0,-1.387379932E1,2.259500027E0
4.443371951E0,3.164999962E0,-1.142879963E1,-7.666999698E-1
4.463225076E0,4.163899899E0,-1.989999972E-2,-7.100699902E0
4.483078201E0,3.033799887E0,6.606499672E0,-4.040499687E0
4.502931326E0,2.925999880E0,5.976699829E0,-3.767099857E0
4.522782889E0,1.207199931E0,-1.611699939E0,-3.376199961E0
4.542636014E0,-1.169199944E0,-6.321499825E0,-2.399999946E-1
4.562489139E0,-2.452299833E0,-5.281300068E0,1.961999893E0
4.582340701E0,-2.648000002E0,-3.310799837E0,4.431699753E0
4.602193826E0,-1.931800008E0,-1.893399954E0,2.440099955E0
4.622046951E0,-7.149999738E-1,-6.281999946E-1,4.016000032E-1
4.641898514E0,-3.940000013E-2,9.381999969E-1,-1.379199982E0
4.661751639E0,2.472999990E-1,2.360800028E0,-1.290799975E0
4.681604764E0,2.005999982E-1,2.655900002E0,4.210000038E-1
4.701457889E0,-1.418000013E-1,1.812599897E0,1.715199947E0
4.721309451E0,-1.158999950E-1,2.899999917E-2,1.747200012E0
4.741162576E0,1.913999915E-1,-1.255900025E0,6.796999574E-1
4.761014139E0,1.370999962E-1,-1.222000003E0,-6.513000131E-1
4.780867264E0,1.213999987E-1,-7.920999527E-1,-8.932999969E-1
4.800720389E0,-1.877999902E-1,-6.746000051E-1,-4.315999746E-1
4.820573514E0,-4.212999940E-1,-9.498999715E-1,-1.636999995E-1
4.840425076E0,-4.199000001E-1,-1.433300018E0,-1.001999974E-1
4.860278201E0,-2.324999869E-1,-1.126399994E0,-1.475999951E-1
4.880129764E0,2.541999817E-1,-1.045899987E0,-3.291999996E-1
4.899984451E0,1.151700020E0,-1.207899928E0,-3.619000018E-1
4.919836014E0,1.654899955E0,-8.947999477E-1,-2.709999867E-2
4.939689139E0,1.643099904E0,-8.208000064E-1,1.733999997E-1
4.959542264E0,1.133999944E0,-4.670999944E-1,2.629999816E-1
4.979393826E0,1.586000025E-1,3.707999885E-1,6.747999787E-1
4.999246951E0,-7.793999910E-1,1.112900019E0,7.529000044E-1
5.019100076E0,-6.398000121E-1,1.356999993E0,1.152999997E-1
5.038951639E0,-6.920000166E-2,1.123099923E0,-5.779999867E-2
5.058803201E0,4.515999854E-1,4.298000038E-1,6.650999784E-1
5.078656326E0,-5.081999898E-1,-1.745399952E0,7.662999630E-1
5.098509451E0,-2.134700060E0,-3.620800018E0,-3.799999878E-2
5.118362576E0,-3.812399864E0,-4.503600121E0,-1.074999928E0
5.138215701E0,-2.888999939E0,-5.118999958E0,-9.490999579E-1
5.158068826E0,5.582000017E-1,-3.975299835E0,-1.020200014E0
5.177920389E0,3.115700006E0,-3.206199884E0,-1.596899986E0
5.197773514E0,1.944199920E0,-3.456399918E0,-2.723999918E-1
5.217626639E0,-9.950000048E-2,-2.604199886E0,-1.237999946E-1
5.237478201E0,-4.414999783E-1,-1.616999984E0,4.698999822E-1
5.257329764E0,-1.202000022E0,-7.724999785E-1,1.240199924E0
5.277182889E0,-3.310000002E-1,3.869999945E-2,1.022599936E0
5.297036014E0,3.125000000E-1,1.605999917E-1,8.659999818E-2
5.316887576E0,3.243999779E-1,4.016000032E-1,-4.551999867E-1
5.336742264E0,2.678000033E-1,6.276999712E-1,-6.549999714E-1
5.356595389E0,2.072999924E-1,1.007599950E0,-4.718999863E-1
5.376446951E0,8.449999988E-2,1.104599953E0,-3.030999899E-1
5.396300076E0,1.369999945E-1,1.011699915E0,4.349999875E-2
5.416153201E0,1.537999958E-1,9.002999663E-1,1.561999917E-1
5.436004764E0,5.019999743E-1,1.255199909E0,6.001999974E-1
5.455856326E0,1.021499991E0,2.113600016E0,6.667999625E-1
5.475709451E0,1.189100027E0,3.191399813E0,3.955000043E-1
5.495562576E0,7.329999804E-1,4.257400036E0,3.066999912E-1
5.515415701E0,-2.078999877E-1,4.647799969E0,3.009999916E-2
5.535268826E0,-1.656999946E0,4.383100033E0,3.976999819E-1
5.555120389E0,-2.866999865E0,3.596799850E0,1.021099925E0
5.574973514E0,-3.322299957E0,2.307100058E0,1.306599975E0
5.594825076E0,-2.702800035E0,3.972999752E-1,2.108700037E0
5.614678201E0,-1.318199992E0,-1.587799907E0,2.614599943E0
5.634531326E0,-1.168499947E0,-1.819599986E0,1.894099951E0
5.654384451E0,-1.048799992E0,-8.833999634E-1,7.019999623E-1
5.674236014E0,-7.181999683E-1,2.349999920E-2,1.353600025E0
5.694089139E0,1.421499968E0,-4.610899925E0,4.025499821E0
5.713942264E0,6.861399651E0,-1.635779953E1,-5.901299953E0
5.733793826E0,1.304399967E0,-1.766169930E1,-4.111299992E0
5.753646951E0,8.873999715E-1,-4.010999680E0,-7.510299683E0
5.773500076E0,3.176399946E0,4.395699978E0,-4.135999680E0
5.793351639E0,2.191900015E0,6.946199894E0,-1.076099992E0
5.813204764E0,1.635699987E0,2.333299875E0,-2.805399895E0
5.833057889E0,-1.494399905E0,-4.539899826E0,-1.203899980E0
5.852911014E0,-3.321099997E0,-7.655200005E0,5.036000013E-1
5.872762576E0,-2.874399900E0,-6.809700012E0,2.922099829E0
5.892615701E0,-1.427799940E0,-2.642699957E0,4.390899658E0
5.912468826E0,1.039099932E0,2.201900005E0,2.831099987E0
5.932320389E0,1.965899944E0,3.161199808E0,5.647000074E-1
5.952173514E0,1.264799953E0,2.496500015E0,-2.976000011E-1
5.972025076E0,1.198499918E0,1.950599909E0,-3.414999843E-1
5.991878201E0,4.197999835E-1,9.953999519E-1,-2.585999966E-1
6.011731326E0,-3.525999784E-1,4.104999900E-1,2.919999883E-2
6.031589139E0,-8.720999956E-1,4.019999802E-1,-2.939999849E-2
6.051437576E0,-1.830500007E0,1.213699937E0,-1.530999988E-1
6.071289139E0,-2.516099930E0,2.148900032E0,-1.597999930E-1
6.091142264E0,-2.495800018E0,9.928999543E-1,-1.046000004E0
6.110995389E0,-2.322200060E0,-1.402499914E0,-1.387499928E0
6.130846951E0,-1.467299938E0,-2.470099926E0,-8.938999772E-1
6.150698514E0,1.665999889E-1,-2.814199924E0,9.666000009E-1
6.170553201E0,1.994199991E0,-3.093699932E0,6.744599819E0
6.190404764E0,4.119800091E0,-4.012000084E0,5.762000084E0
6.210257889E0,2.955499887E0,-5.803899765E0,-2.278699875E0
6.230111014E0,-1.819999889E-2,-6.284299850E0,-5.112799644E0
6.249962576E0,1.277400017E0,-4.299999714E0,-3.919399977E0
6.269815701E0,2.961999893E0,-1.134199977E0,-9.441999793E-1
6.289668826E0,2.788399935E0,1.265999973E-1,1.413900018E0
6.309521951E0,1.815299988E0,-4.673999846E-1,1.459499955E0
6.329373514E0,-1.823000014E-1,-2.181499958E0,1.929999888E-1
6.349226639E0,-2.328199863E0,-2.843099833E0,-2.465999871E-1
6.369079764E0,-2.735999823E0,-1.920699954E0,3.323999941E-1
6.388931326E0,-2.319900036E0,-7.453999519E-1,2.184000015E-1
6.408784451E0,-9.851999879E-1,-6.348999739E-1,-9.209999442E-2
6.428637576E0,1.887999922E-1,-6.787999868E-1,5.739999935E-2
6.448489139E0,7.991999984E-1,-1.113999963E0,1.034999937E-1
6.468340701E0,1.409299970E0,-8.183999658E-1,-4.214999974E-1
6.488193826E0,1.533899903E0,-4.666000009E-1,-5.461999774E-1
6.508046951E0,1.038800001E0,2.070000023E-2,-6.574999690E-1
6.527900076E0,9.427999854E-1,6.821999550E-1,-4.749999940E-2
6.547753201E0,5.151999593E-1,1.395599961E0,9.918999672E-1
6.567606326E0,1.181999967E-1,2.243199825E0,1.430599928E0
6.587457889E0,-4.439999908E-2,3.231599808E0,1.046599984E0
6.607311014E0,-8.774999976E-1,3.971199989E0,3.660999835E-1
6.627164139E0,-1.582099915E0,4.214600086E0,-4.837999940E-1
6.647015701E0,-2.230399847E0,4.219900131E0,-1.139799953E0
6.666868826E0,-2.765599966E0,4.264599800E0,-1.200600028E0
6.686721951E0,-2.716699839E0,4.114500046E0,-1.164199948E0
6.706575076E0,-2.272300005E0,3.906099796E0,-8.467999697E-1
6.726426639E0,-1.708599925E0,3.118899822E0,-4.667999744E-1
6.746278201E0,-1.138499975E0,1.715799928E0,5.033999681E-1
6.766131326E0,-7.450000048E-1,-5.748000145E-1,2.158400059E0
6.785984451E0,-2.750000060E-1,-2.714699984E0,3.039999962E0
6.805837576E0,3.718000054E-1,-3.320099831E0,4.165299892E0
6.825689139E0,8.302999735E-1,-2.416800022E0,5.195099831E0
6.845542264E0,1.507399917E0,-1.173900008E0,4.901000023E0
6.865401639E0,3.215299845E0,-3.354300022E0,6.786999702E0
6.885248514E0,7.478499889E0,-1.608880043E1,5.521199703E0
6.905100076E0,2.249899864E0,-2.265209961E1,-8.584699631E0
6.924953201E0,-7.452399731E0,-6.354499817E0,-1.253030014E1
6.944804764E0,-6.041499615E0,5.248899937E0,-1.078039932E1
6.964657889E0,-2.872999907E-1,9.979999542E0,-1.944099903E0
6.984511014E0,5.600299835E0,7.615699768E0,2.134099960E0
7.004362576E0,6.677099705E0,3.929999843E-2,2.969799995E0
7.024215701E0,1.911000013E-1,-7.000000000E0,1.517899990E0
7.044068826E0,-2.144599915E0,-1.180609989E1,7.580999732E-1
7.063920389E0,-1.542400002E0,-1.044579983E1,3.183599949E0
7.083773514E0,3.815999925E-1,-2.425199986E0,2.867199898E0
7.103626639E0,-5.845999718E-1,-7.518999577E-1,1.207199931E0
7.123479764E0,-2.698999941E-1,2.957499981E0,-9.778999686E-1
7.143331326E0,-1.196999997E-1,4.202600002E0,-1.410300016E0
7.163184451E0,-7.119999528E-1,1.848199964E0,-7.335000038E-1
7.183037576E0,-7.215999961E-1,-2.633999884E-1,5.527999997E-1
7.202890701E0,-2.692999840E-1,-7.044999599E-1,1.200999975E0
7.222742264E0,-6.143999696E-1,-6.068999767E-1,7.190999985E-1
7.242595389E0,-4.628999829E-1,2.289999872E-1,-1.129999980E-1
7.262448514E0,-1.465999931E-1,6.385999918E-1,-7.919999957E-1
7.282306326E0,1.105000004E-1,5.557000041E-1,-1.269500017E0
7.302153201E0,6.836000085E-1,7.339999676E-1,-4.585999846E-1
7.322006326E0,2.392999977E-1,-1.189299941E0,-9.089999646E-2
7.341857889E0,7.540000081E-1,3.068999946E-1,1.034399986E0
7.361711014E0,1.279199958E0,-9.290000051E-2,2.855799913E0
7.381564139E0,1.234599948E0,-5.121999979E-1,1.797499895E0
7.401417264E0,1.369699955E0,-1.603799939E0,-2.085999995E-1
7.421268826E0,1.001999974E0,-2.541199923E0,-9.246000051E-1
7.441121951E0,9.706999660E-1,-1.896699905E0,9.429000020E-1
7.460973514E0,7.119999528E-1,-1.486999989E0,4.053800106E0
7.480826639E0,-1.367900014E0,-4.278100014E0,6.312999725E-1
7.500679764E0,-5.397999763E0,-5.548899651E0,-3.848599911E0
7.520532889E0,-4.936800003E0,-8.441900253E0,-6.546199799E0
7.540386014E0,-3.030999899E-1,-8.014699936E0,-6.842199802E0
7.560237576E0,3.596699953E0,-5.121299744E0,-2.488499880E0
7.580089139E0,6.547499657E0,-1.789099932E0,2.160699844E0
7.599943826E0,6.016599655E0,-3.354899883E0,1.667699933E0
7.619795389E0,4.710199833E0,-3.310499907E0,3.078999817E-1
7.639648514E0,8.291999698E-1,-2.643800020E0,-1.204399943E0
7.659501639E0,-2.083600044E0,-1.237200022E0,-6.317999959E-1
7.679353201E0,-2.398799896E0,-2.161499977E0,1.001399994E0
7.699204764E0,-2.991899967E0,7.526999712E-1,2.227499962E0
7.719059451E0,-2.851999998E0,-6.087999940E-1,1.335199952E0
7.738911014E0,-7.066000104E-1,1.437899947E0,4.180999994E-1
7.758762576E0,-8.147999644E-1,1.940199971E0,-3.326999843E-1
7.778615701E0,1.069999952E-2,1.015900016E0,-9.319999814E-1
7.798468826E0,9.380999804E-1,1.105199933E0,-1.159299970E0
7.818321951E0,1.697099924E0,2.749799967E0,-6.006000042E-1
7.838175076E0,2.157899857E0,4.665699959E0,2.613999844E-1
7.858028201E0,1.209299922E0,6.189099789E0,1.112499952E0
